blocknumber,volume ZRX for 5% slippage
10214800,2575.231673088201
10214950,2575.231673088201
10215100,2575.231673088201
10215250,2575.231673088201
10215400,2575.231673088201
10215550,2575.231673088201
10215700,2575.231673088201
10215850,2577.7978048837176
10216000,2577.7978048837176
10216150,2562.372497799268
10216300,2562.372497799268
10216450,2564.08243209841
10216600,2564.08243209841
10216750,2564.08243209841
10216900,2552.2615114099026
10217050,2586.49224353538
10217200,2538.329800352927
10217350,2561.9635894329185
10217500,2561.9635894329185
10217650,2561.9635894329185
10217800,2561.9635894329185
10217950,2561.9635894329185
10218100,2700.1157627478824
10218250,2700.1157627478824
10218400,2700.1157627478824
10218550,5665.03184498394
10218700,5665.03184498394
10218850,5665.03184498394
10219000,5665.03184498394
10219150,5715.720053404992
10219300,5715.720053404992
10219450,5715.720053404992
10219600,5638.291039055039
10219750,5681.3894412655645
10219900,5681.3894412655645
10220050,5681.3894412655645
10220200,5681.3894412655645
10220350,5681.3894412655645
10220500,5681.3894412655645
10220650,5681.3894412655645
10220800,5704.949461007345
10220950,5724.159987323132
10221100,6296.699704906045
10221250,6296.699704906045
10221400,6296.699704906045
10221550,6292.79070440965
10221700,6294.064110342879
10221850,6294.064110342879
10222000,6294.064110342879
10222150,6294.064110342879
10222300,6294.064110342879
10222450,6294.064110342879
10222600,6294.064110342879
10222750,6294.064110342879
10222900,6294.064110342879
10223050,6336.877373500771
10223200,6336.877373500771
10223350,6336.877373500771
10223500,6336.877373500771
10223650,6330.940819883137
10223800,6330.940819883137
10223950,6330.940819883137
10224100,6330.414504093642
10224250,6330.414504093642
10224400,6333.7199862785055
10224550,6337.02381177021
10224700,6337.02381177021
10224850,6337.02381177021
10225000,6337.02381177021
10225150,6337.02381177021
10225300,6337.02381177021
10225450,6335.439579081125
10225600,6335.439579081125
10225750,6335.439579081125
10225900,6335.439579081125
10226050,6335.439579081125
10226200,6335.439579081125
10226350,6335.439579081125
10226500,6335.439579081125
10226650,6296.089626357032
10226800,6296.089626357032
10226950,6301.694789713059
10227100,6242.838963916191
10227250,6242.838963916191
10227400,6242.838963916191
10227550,6242.838963916191
10227700,6248.161808396733
10227850,6248.161808396733
10228000,6248.161808396733
10228150,6290.709018923051
10228300,6317.813255299639
10228450,6317.813255299639
10228600,6317.813255299639
10228750,6317.813255299639
10228900,6308.2254685818625
10229050,6308.2254685818625
10229200,6205.047807239142
10229350,6332.115202654997
10229500,6332.115202654997
10229650,6332.115202654997
10229800,6332.115202654997
10229950,6260.968962243671
10230100,6070.207429141854
10230250,6097.694527459695
10230400,6097.694527459695
10230550,6084.010316933374
10230700,6126.2946327228565
10230850,6117.782862226668
10231000,6159.80375696352
10231150,6172.678825335679
10231300,6172.678825335679
10231450,6183.731456914611
10231600,6178.062745109899
10231750,6145.818170636296
10231900,6108.683267644432
10232050,6171.809666289308
10232200,6171.809666289308
10232350,6171.809666289308
10232500,6192.690334939383
10232650,6237.760208787731
10232800,6237.760208787731
10232950,6237.760208787731
10233100,6237.760208787731
10233250,6174.925484910171
10233400,6174.925484910171
10233550,6174.925484910171
10233700,6172.136011225972
10233850,6173.865372391228
10234000,6140.186990070622
10234150,6121.332531686057
10234300,6089.655108712352
10234450,6078.876485609566
10234600,6112.356750097431
10234750,5995.831601491998
10234900,5969.918713802661
10235050,5975.534589325311
10235200,5992.903529058807
10235350,6004.2513776683045
10235500,6003.212084353421
10235650,5439.343425468804
10235800,5439.343425468804
10235950,5439.197945286971
10236100,5439.197945286971
10236250,5428.534481035851
10236400,5398.239845272692
10236550,5352.199518941648
10236700,5334.079879241806
10236850,5333.628340059906
10237000,5333.628340059906
10237150,5333.628340059906
10237300,5375.249715052341
10237450,5348.886304113883
10237600,5348.886304113883
10237750,5348.886304113883
10237900,5348.886304113883
10238050,5343.370141888969
10238200,5343.370141888969
10238350,5391.997102310008
10238500,5337.809451680514
10238650,5276.0553409521235
10238800,5065.289756815997
10238950,5130.147240820617
10239100,5229.436482274148
10239250,5229.436482274148
10239400,5228.29420771396
10239550,5166.658856868977
10239700,5316.50831528136
10239850,5285.86819282292
10240000,5287.635799268741
10240150,5237.977236555962
10240300,5240.57572085943
10240450,5242.881415813637
10240600,5297.165011399324
10240750,5297.165011399324
10240900,5324.5334324519645
10241050,5324.5334324519645
10241200,5358.116593608895
10241350,5393.631616197497
10241500,5446.263195144871
10241650,5446.263195144871
10241800,5446.263195144871
10241950,5446.263195144871
10242100,5446.263195144871
10242250,5439.84566656196
10242400,5439.84566656196
10242550,5351.476733284144
10242700,5351.476733284144
10242850,5340.6564909543085
10243000,5396.026692499669
10243150,5350.219956963221
10243300,5350.219956963221
10243450,5339.693641173755
10243600,5339.693641173755
10243750,5253.322013068857
10243900,5253.322013068857
10244050,5253.322013068857
10244200,5253.322013068857
10244350,5277.662974494859
10244500,5277.662974494859
10244650,5270.8922935288865
10244800,5330.554145554939
10244950,5305.229715069014
10245100,5345.191591827985
10245250,5402.467548499655
10245400,5402.467548499655
10245550,5402.467548499655
10245700,5439.651246525827
10245850,5389.1530655291135
10246000,5374.416223423861
10246150,5420.466857782565
10246300,5420.466857782565
10246450,5438.984968812583
10246600,5465.188981444153
10246750,5416.068028848473
10246900,5416.068028848473
10247050,5436.2961338685855
10247200,5466.653192893122
10247350,5454.587105401937
10247500,5483.948846033352
10247650,5483.948846033352
10247800,5426.320825669478
10247950,5423.567208439228
10248100,5336.3673931549565
10248250,5368.202678707574
10248400,5368.202678707574
10248550,5354.675336346714
10248700,5320.687986901656
10248850,5279.2352672154375
10249000,5425.293812987671
10249150,5458.969711447819
10249300,5416.849171464331
10249450,5378.600536568803
10249600,5336.71181092452
10249750,5336.71181092452
10249900,5367.513763802868
10250050,5320.7579044614395
10250200,5353.074657547462
10250350,5352.069607714206
10250500,5335.374174906887
10250650,5345.364397014564
10250800,5345.364397014564
10250950,5371.627554909297
10251100,5371.627554909297
10251250,5376.880186488241
10251400,5380.24131376826
10251550,5380.24131376826
10251700,5457.302815535251
10251850,5188.32852706869
10252000,5188.32852706869
10252150,5188.32852706869
10252300,5209.026155704443
10252450,5235.014740090948
10252600,5270.081312515773
10252750,5270.081312515773
10252900,5270.081312515773
10253050,8610.90731401046
10253200,8611.172977653216
10253350,8611.172977653216
10253500,8611.172977653216
10253650,8611.172977653216
10253800,8611.172977653216
10253950,8585.374187733658
10254100,8585.374187733658
10254250,8550.778262707317
10254400,8606.537038129289
10254550,8559.967938289308
10254700,8559.967938289308
10254850,8548.125833026163
10255000,8457.877788059908
10255150,8372.103637101449
10255300,8372.103637101449
10255450,8480.63116797281
10255600,8529.544471018831
10255750,8562.25803379502
10255900,8724.262164468935
10256050,8724.262164468935
10256200,8724.262164468935
10256350,8724.262164468935
10256500,8733.560284089966
10256650,8733.560284089966
10256800,8733.560284089966
10256950,8733.560284089966
10257100,8774.963020932075
10257250,8870.659664089995
10257400,8939.724607213691
10257550,8939.724607213691
10257700,9237.391889394814
10257850,9377.023468342182
10258000,9377.023468342182
10258150,9412.634520973757
10258300,9411.98829255959
10258450,9011.110352350706
10258600,9001.990966414962
10258750,9028.270879867969
10258900,8985.59631647858
10259050,8985.59631647858
10259200,8985.59631647858
10259350,8985.59631647858
10259500,9062.938274829898
10259650,9062.938274829898
10259800,9096.144782862293
10259950,9090.876568331574
10260100,9090.193727208463
10260250,9128.67662108732
10260400,9128.67662108732
10260550,9093.02642637778
10260700,9141.426764505728
10260850,9176.231332946702
10261000,9202.547122420381
10261150,9194.129871253494
10261300,9178.34039756928
10261450,9178.34039756928
10261600,9177.473528104967
10261750,9120.89458073654
10261900,9120.89458073654
10262050,9103.808103911537
10262200,9103.808103911537
10262350,9103.808103911537
10262500,9103.808103911537
10262650,9103.808103911537
10262800,9102.103040743636
10262950,9046.995535594253
10263100,8991.1343525485
10263250,8970.792949335608
10263400,8970.792949335608
10263550,8910.205960948357
10263700,8910.205960948357
10263850,8911.599489549133
10264000,8962.081732680543
10264150,8968.92726995914
10264300,8991.952211051439
10264450,8991.952211051439
10264600,9070.862898038105
10264750,9087.734321024547
10264900,9033.846235928928
10265050,9080.350850744888
10265200,8980.666371210698
10265350,8946.514780152256
10265500,8973.334033588255
10265650,8969.347827914275
10265800,8969.347827914275
10265950,9023.058584041502
10266100,9023.058584041502
10266250,9023.058584041502
10266400,9037.812356174009
10266550,9035.110326432552
10266700,9035.110326432552
10266850,9035.110326432552
10267000,9035.110326432552
10267150,9099.124440485812
10267300,9107.28093874391
10267450,9190.651149908552
10267600,9176.969132612698
10267750,9238.504730190913
10267900,9238.504730190913
10268050,9291.136309138301
10268200,9291.136309138301
10268350,9240.31920262159
10268500,9242.23053584056
10268650,9255.064866310686
10268800,9255.064866310686
10268950,9175.530185503247
10269100,9175.530185503247
10269250,9160.084633772292
10269400,9172.63726535123
10269550,9172.63726535123
10269700,9172.63726535123
10269850,9172.63726535123
10270000,9236.978513672198
10270150,9236.978513672198
10270300,9271.066323871266
10270450,9212.733842726222
10270600,9212.733842726222
10270750,9212.733842726222
10270900,9212.733842726222
10271050,9212.733842726222
10271200,9212.733842726222
10271350,9212.733842726222
10271500,9212.733842726222
10271650,9143.667062863919
10271800,9143.667062863919
10271950,9143.667062863919
10272100,9143.667062863919
10272250,9181.234697743297
10272400,9173.33996090119
10272550,9173.330844747707
10272700,9173.330844747707
10272850,9198.732891919255
10273000,9198.732891919255
10273150,9198.732891919255
10273300,9219.41145837112
10273450,9373.081736385124
10273600,9373.081736385124
10273750,9373.081736385124
10273900,9371.544746703818
10274050,9324.675761116989
10274200,9324.675761116989
10274350,9324.675761116989
10274500,9260.203198381438
10274650,9410.064729989477
10274800,9442.468009150762
10274950,9442.468009150762
10275100,9442.468009150762
10275250,9477.369749686768
10275400,9461.102736078261
10275550,9461.102736078261
10275700,9461.102736078261
10275850,9461.102736078261
10276000,9461.102736078261
10276150,9461.102736078261
10276300,9461.102736078261
10276450,9472.93457787612
10276600,9472.93457787612
10276750,9450.576421831473
10276900,9532.449919430976
10277050,9532.449919430976
10277200,9535.975955381029
10277350,9502.837888459471
10277500,9502.837888459471
10277650,9543.515261248947
10277800,9537.88244648787
10277950,9522.692146174639
10278100,9589.479875824181
10278250,9589.99360269471
10278400,9589.99360269471
10278550,9589.99360269471
10278700,9589.99360269471
10278850,9589.99360269471
10279000,9697.912655259162
10279150,9697.912655259162
10279300,9629.986615750153
10279450,9625.091262962225
10279600,9625.091262962225
10279750,9625.091262962225
10279900,9625.091262962225
10280050,9625.31322883386
10280200,9625.31322883386
10280350,9625.31322883386
10280500,9665.728913044375
10280650,9662.102542998291
10280800,9662.102542998291
10280950,9662.102542998291
10281100,9662.102542998291
10281250,9692.24783553191
10281400,9692.24783553191
10281550,9692.24783553191
10281700,9692.24783553191
10281850,9661.76249914505
10282000,9661.76249914505
10282150,9661.76249914505
10282300,9661.76249914505
10282450,9661.76249914505
10282600,9661.76249914505
10282750,6258.518468437302
10282900,6258.518468437302
10283050,6258.518468437302
10283200,6259.031045371208
10283350,6259.031045371208
10283500,6327.241571686995
10283650,6291.540552570303
10283800,6291.540552570303
10283950,6291.540552570303
10284100,6291.540552570303
10284250,6311.1588125565395
10284400,6300.6324967670735
10284550,6300.6324967670735
10284700,6300.6324967670735
10284850,6300.6324967670735
10285000,6300.6324967670735
10285150,6300.6324967670735
10285300,6300.6324967670735
10285450,6298.956560412735
10285600,6259.112583375092
10285750,6259.112583375092
10285900,6259.112583375092
10286050,6288.017985849328
10286200,6288.017985849328
10286350,6325.898002981943
10286500,6325.898002981943
10286650,6325.898002981943
10286800,6323.835002981934
10286950,6322.687459042769
10287100,6374.802419991938
10287250,6374.802419991938
10287400,6374.802419991938
10287550,6374.802419991938
10287700,6374.802419991938
10287850,6374.802419991938
10288000,6248.925231165362
10288150,6289.611645639037
10288300,6260.047024853061
10288450,6260.047024853061
10288600,6260.047024853061
10288750,6260.047024853061
10288900,6260.047024853061
10289050,6269.120619631386
10289200,6234.692162647522
10289350,6234.692162647522
10289500,6234.692162647522
10289650,6234.692162647522
10289800,6234.692162647522
10289950,6234.692162647522
10290100,6234.692162647522
10290250,6234.692162647522
10290400,6234.692162647522
10290550,6234.692162647522
10290700,6235.218478436974
10290850,6235.218478436974
10291000,6284.099817688008
10291150,6285.3212008813125
10291300,6283.521908562106
10291450,6256.663553855803
10291600,6256.663553855803
10291750,6256.663553855803
10291900,6264.986475204655
10292050,6264.986475204655
10292200,6269.002347648002
10292350,6269.002347648002
10292500,6269.002347648002
10292650,6269.002347648002
10292800,6269.002347648002
10292950,6269.002347648002
10293100,6266.290093124426
10293250,6266.290089880818
10293400,6272.769575613656
10293550,6272.769575613656
10293700,6272.769575613656
10293850,6288.304903443965
10294000,6288.304903443965
10294150,6288.304903443965
10294300,6262.860985958967
10294450,6259.243378142772
10294600,6279.481685986921
10294750,6279.481685986921
10294900,9644.747239574008
10295050,9657.953014022209
10295200,9657.953014022209
10295350,9657.953014022209
10295500,9657.953014022209
10295650,9657.408545726215
10295800,9691.056874659207
10295950,9691.056874659207
10296100,9675.792060208103
10296250,9675.792060208103
10296400,9675.792060208103
10296550,9675.792060208103
10296700,9631.727380203174
10296850,9631.727380203174
10297000,9649.684641318458
10297150,9602.98851681079
10297300,9601.956946981683
10297450,9629.219306816949
10297600,9576.58772786956
10297750,9576.58772786956
10297900,9663.487481597133
10298050,9647.921588317802
10298200,9647.921588317802
10298350,9647.921588317802
10298500,9647.921588317802
10298650,9656.19236259927
10298800,9656.19236259927
10298950,9656.19236259927
10299100,9645.218476710716
10299250,9676.614743620614
10299400,9676.614743620614
10299550,9676.614743620614
10299700,9676.614743620614
10299850,9676.614743620614
10300000,9676.614743620614
10300150,9676.614743620614
10300300,9674.816030490669
10300450,9673.017997219684
10300600,9569.255989909425
10300750,9569.255989909425
10300900,9537.707392180766
10301050,9537.707392180766
10301200,9536.122570377323
10301350,9487.751524689094
10301500,9455.131176532956
10301650,9455.131176532956
10301800,9430.878534671425
10301950,9430.878534671425
