blocknumber,reserve BAT,reserve USDC,volume BAT for 5% slippage
12183100,0,0,46.27336624406905
12183250,0,0,46.27336624406905
12183400,0,0,46.27336624406905
12183550,0,0,46.27336624406905
12183700,0,0,46.27336624406905
12183850,0,0,46.27336624406905
12184000,0,0,46.27336624406905
12184150,0,0,46.27336624406905
12184300,0,0,46.27336624406905
12184450,0,0,46.27336624406905
12184600,0,0,46.27336624406905
12184750,0,0,46.27336624406905
12184900,0,0,46.27336624406905
12185050,0,0,46.27336624406905
12185200,0,0,46.27336624406905
12185350,0,0,46.27336624406905
12185500,0,0,46.27336624406905
12185650,0,0,46.27336624406905
12185800,0,0,46.27336624406905
12185950,0,0,46.27336624406905
12186100,0,0,46.27336624406905
12186250,0,0,46.27336624406905
12186400,0,0,46.27336624406905
12186550,0,0,46.27336624406905
12186700,0,0,46.27336624406905
12186850,0,0,46.27336624406905
12187000,0,0,46.27336624406905
12187150,0,0,46.27336624406905
12187300,0,0,46.27336624406905
12187450,0,0,46.27336624406905
12187600,0,0,46.27336624406905
12187750,0,0,46.27336624406905
12187900,0,0,46.27336624406905
12188050,0,0,46.27336624406905
12188200,0,0,46.27336624406905
12188350,0,0,46.27336624406905
12188500,0,0,46.27336624406905
12188650,0,0,46.27336624406905
12188800,0,0,46.27336624406905
12188950,0,0,46.27336624406905
12189100,0,0,46.27336624406905
12189250,0,0,46.27336624406905
12189400,0,0,46.27336624406905
12189550,0,0,46.27336624406905
12189700,0,0,46.27336624406905
12189850,0,0,46.27336624406905
12190000,0,0,46.27336624406905
12190150,0,0,46.27336624406905
12190300,0,0,46.27336624406905
12190450,0,0,46.27336624406905
12190600,0,0,46.27336624406905
12190750,0,0,46.27336624406905
12190900,0,0,46.27336624406905
12191050,0,0,46.27336624406905
12191200,0,0,46.27336624406905
12191350,0,0,46.27336624406905
12191500,0,0,46.27336624406905
12191650,0,0,46.27336624406905
12191800,0,0,46.27336624406905
12191950,0,0,46.27336624406905
12192100,0,0,46.27336624406905
12192250,0,0,46.27336624406905
12192400,0,0,46.27336624406905
12192550,0,0,46.27336624406905
12192700,0,0,46.27336624406905
12192850,0,0,46.27336624406905
12193000,0,0,46.27336624406905
12193150,0,0,46.27336624406905
12193300,0,0,46.27336624406905
12193450,0,0,46.27336624406905
12193600,0,0,46.27336624406905
12193750,0,0,46.27336624406905
12193900,0,0,46.27336624406905
12194050,0,0,46.27336624406905
12194200,0,0,46.27336624406905
12194350,0,0,46.27336624406905
12194500,0,0,46.27336624406905
12194650,0,0,46.27336624406905
12194800,0,0,46.27336624406905
12194950,0,0,46.27336624406905
12195100,0,0,46.27336624406905
12195250,0,0,46.27336624406905
12195400,0,0,46.27336624406905
12195550,0,0,46.27336624406905
12195700,0,0,46.27336624406905
12195850,0,0,46.27336624406905
12196000,0,0,46.27336624406905
12196150,0,0,46.27336624406905
12196300,0,0,46.27336624406905
12196450,0,0,46.27336624406905
12196600,0,0,46.27336624406905
12196750,0,0,46.27336624406905
12196900,0,0,46.27336624406905
12197050,0,0,46.27336624406905
12197200,0,0,46.27336624406905
12197350,0,0,46.27336624406905
12197500,0,0,46.27336624406905
12197650,0,0,46.27336624406905
12197800,0,0,46.27336624406905
12197950,0,0,46.27336624406905
12198100,0,0,46.27336624406905
12198250,0,0,46.27336624406905
12198400,0,0,46.27336624406905
12198550,0,0,46.27336624406905
12198700,0,0,46.27336624406905
12198850,0,0,46.27336624406905
12199000,0,0,46.27336624406905
12199150,0,0,46.27336624406905
12199300,0,0,46.27336624406905
12199450,0,0,46.27336624406905
12199600,0,0,46.27336624406905
12199750,0,0,46.27336624406905
12199900,0,0,46.27336624406905
12200050,0,0,46.27336624406905
12200200,0,0,46.27336624406905
12200350,0,0,46.27336624406905
12200500,0,0,46.27336624406905
12200650,0,0,46.27336624406905
12200800,0,0,46.27336624406905
12200950,0,0,46.27336624406905
12201100,0,0,46.27336624406905
12201250,0,0,46.27336624406905
12201400,0,0,46.27336624406905
12201550,0,0,46.27336624406905
12201700,0,0,46.27336624406905
12201850,0,0,46.27336624406905
12202000,0,0,46.27336624406905
12202150,0,0,46.27336624406905
12202300,0,0,46.27336624406905
12202450,0,0,46.27336624406905
12202600,0,0,46.27336624406905
12202750,0,0,46.27336624406905
12202900,0,0,46.27336624406905
12203050,0,0,46.27336624406905
12203200,0,0,46.27336624406905
12203350,0,0,46.27336624406905
12203500,0,0,46.27336624406905
12203650,0,0,46.27336624406905
12203800,0,0,46.27336624406905
12203950,0,0,46.27336624406905
12204100,0,0,46.27336624406905
12204250,0,0,46.27336624406905
12204400,0,0,46.27336624406905
12204550,0,0,46.27336624406905
12204700,0,0,46.27336624406905
12204850,0,0,46.27336624406905
12205000,0,0,46.27336624406905
12205150,0,0,46.27336624406905
12205300,0,0,46.27336624406905
12205450,0,0,46.27336624406905
12205600,0,0,46.27336624406905
12205750,0,0,46.27336624406905
12205900,0,0,46.27336624406905
12206050,0,0,46.27336624406905
12206200,0,0,46.27336624406905
12206350,0,0,46.27336624406905
12206500,0,0,46.27336624406905
12206650,0,0,46.27336624406905
12206800,0,0,46.27336624406905
12206950,0,0,46.27336624406905
12207100,0,0,46.27336624406905
12207250,0,0,46.27336624406905
12207400,0,0,44.51070872450464
12207550,0,0,44.51070872450464
12207700,0,0,44.51070872450464
12207850,0,0,44.51070872450464
12208000,0,0,44.51070872450464
12208150,0,0,44.51070872450464
12208300,0,0,44.51070872450464
12208450,0,0,44.51070872450464
12208600,0,0,44.51070872450464
12208750,0,0,44.51070872450464
12208900,0,0,44.51070872450464
12209050,0,0,44.51070872450464
12209200,0,0,44.51070872450464
12209350,0,0,44.51070872450464
12209500,0,0,44.51070872450464
12209650,0,0,44.51070872450464
12209800,0,0,44.51070872450464
12209950,0,0,44.51070872450464
12210100,0,0,44.51070872450464
12210250,0,0,44.51070872450464
12210400,0,0,44.51070872450464
12210550,0,0,44.51070872450464
12210700,0,0,44.51070872450464
12210850,0,0,44.51070872450464
12211000,0,0,44.51070872450464
12211150,0,0,44.51070872450464
12211300,0,0,44.51070872450464
12211450,0,0,44.51070872450464
12211600,0,0,44.51070872450464
12211750,0,0,44.51070872450464
12211900,0,0,44.51070872450464
12212050,0,0,44.51070872450464
12212200,0,0,44.51070872450464
12212350,0,0,42.450524938603166
12212500,0,0,42.450524938603166
12212650,0,0,42.450524938603166
12212800,0,0,42.450524938603166
12212950,0,0,42.450524938603166
12213100,0,0,42.450524938603166
12213250,0,0,42.450524938603166
12213400,0,0,1903.3823361593313
12213550,0,0,1903.3823361593313
12213700,0,0,1903.3823361593313
12213850,0,0,1903.3823361593313
12214000,0,0,1903.3823361593313
12214150,0,0,1903.3823361593313
12214300,0,0,1929.4579405843324
12214450,0,0,1929.4579405843324
12214600,0,0,1929.4579405843324
12214750,0,0,1917.7692572738088
12214900,0,0,1917.7692572738088
12215050,0,0,1917.7692572738088
12215200,0,0,1879.3232195790406
12215350,0,0,1879.3232195790406
12215500,0,0,1879.3232195790406
12215650,0,0,1879.3232195790406
12215800,0,0,1910.5122196175143
12215950,0,0,1910.5122196175143
12216100,0,0,1910.5122196175143
12216250,0,0,1910.5122196175143
12216400,0,0,1910.5122196175143
12216550,0,0,1910.5122196175143
12216700,0,0,1910.5122196175143
12216850,0,0,1899.5622896064524
12217000,0,0,1899.5622896064524
12217150,0,0,1899.5622896064524
12217300,0,0,1915.2388126059668
12217450,0,0,1915.2388126059668
12217600,0,0,1915.2388126059668
12217750,0,0,1915.2388126059668
12217900,0,0,1901.6629555450272
12218050,0,0,1901.6629555450272
12218200,0,0,1850.9282201835013
12218350,0,0,1850.9282201835013
12218500,0,0,1852.2334738677164
12218650,0,0,1852.2334738677164
12218800,0,0,1852.2334738677164
12218950,0,0,1852.2334738677164
12219100,0,0,1852.3913686045562
12219250,0,0,1855.9572242298163
12219400,0,0,1855.9572242298163
12219550,0,0,1855.9572242298163
12219700,0,0,1855.9572242298163
12219850,0,0,1855.9572242298163
12220000,0,0,1903.4403821245578
12220150,0,0,1903.4403821245578
12220300,0,0,1877.1464329926239
12220450,0,0,1877.1464329926239
12220600,0,0,1877.1464329926239
12220750,0,0,1877.1464329926239
12220900,0,0,1877.1464329926239
12221050,0,0,1877.1464329926239
12221200,0,0,1877.1464329926239
12221350,0,0,1877.1464329926239
12221500,0,0,1877.1464329926239
12221650,0,0,1877.1464329926239
12221800,0,0,1887.6727487821045
12221950,0,0,1897.5095875662155
12222100,0,0,1897.5095875662155
12222250,0,0,1897.5095875662155
12222400,0,0,1897.5095875662155
12222550,0,0,1897.5095875662155
12222700,0,0,1897.5095875662155
12222850,0,0,1897.5095875662155
12223000,0,0,1897.5095875662155
12223150,0,0,1897.5095875662155
12223300,0,0,1897.5095875662155
12223450,0,0,1897.5095875662155
12223600,0,0,1897.5095875662155
12223750,0,0,1897.5095875662155
12223900,0,0,1897.5095875662155
12224050,0,0,1897.5095875662155
12224200,0,0,1897.5095875662155
12224350,0,0,1897.5095875662155
12224500,0,0,1897.5095875662155
12224650,0,0,1897.5095875662155
12224800,0,0,1897.5095875662155
12224950,0,0,1897.5095875662155
12225100,0,0,1897.5095875662155
12225250,0,0,1897.5095875662155
12225400,0,0,1897.5095875662155
12225550,0,0,1897.5095875662155
12225700,0,0,1897.5095875662155
12225850,0,0,1897.5095875662155
12226000,0,0,1897.5095875662155
12226150,0,0,1897.5095875662155
12226300,0,0,1897.5095875662155
12226450,0,0,1897.5095875662155
12226600,0,0,1897.5095875662155
12226750,0,0,1913.2678522819988
12226900,0,0,1913.2678522819988
12227050,0,0,1913.2678522819988
12227200,0,0,1913.2678522819988
12227350,0,0,1913.2678522819988
12227500,0,0,1913.2678522819988
12227650,0,0,1913.2678522819988
12227800,0,0,1913.2678522819988
12227950,0,0,1913.2678522819988
12228100,0,0,1913.2678522819988
12228250,0,0,1913.2678522819988
12228400,0,0,1913.2678522819988
12228550,0,0,1913.2678522819988
12228700,0,0,1913.2678522819988
12228850,0,0,1913.2678522819988
12229000,0,0,1913.2678522819988
12229150,0,0,1913.2678522819988
12229300,0,0,1913.2678522819988
12229450,0,0,1913.2678522819988
12229600,0,0,1913.2678522819988
12229750,0,0,1913.2678522819988
12229900,0,0,1913.2678522819988
12230050,0,0,1913.2678522819988
12230200,0,0,1913.2678522819988
12230350,0,0,1913.2678522819988
12230500,0,0,1913.2678522819988
12230650,0,0,1913.2678522819988
12230800,0,0,1913.2678522819988
12230950,0,0,1913.2678522819988
12231100,0,0,1913.2678522819988
12231250,0,0,1913.2678522819988
12231400,0,0,1913.2678522819988
12231550,0,0,1913.2678522819988
12231700,0,0,1913.2678522819988
12231850,0,0,1913.2678522819988
12232000,0,0,1905.8193160086958
12232150,0,0,1901.7733964424406
12232300,0,0,1901.7733964424406
12232450,0,0,1901.7733964424406
12232600,0,0,1901.7733964424406
12232750,0,0,1901.7733964424406
12232900,0,0,1901.7733964424406
12233050,0,0,1901.7733964424406
12233200,0,0,1901.5909048489557
12233350,0,0,1901.5909048489557
12233500,0,0,1901.5909048489557
12233650,0,0,1899.93456810528
12233800,0,0,1899.93456810528
12233950,0,0,1899.93456810528
12234100,0,0,1899.93456810528
12234250,0,0,1899.93456810528
12234400,0,0,1899.93456810528
12234550,0,0,1899.93456810528
12234700,0,0,1899.93456810528
12234850,0,0,1899.93456810528
12235000,0,0,1899.93456810528
12235150,0,0,1899.93456810528
12235300,0,0,1899.93456810528
12235450,0,0,1899.93456810528
12235600,0,0,1819.1961322426578
12235750,0,0,1838.4533683584086
12235900,0,0,1838.4533683584086
12236050,0,0,1838.4533683584086
12236200,0,0,1838.4533683584086
12236350,0,0,1838.4533683584086
12236500,0,0,1838.4533683584086
12236650,0,0,1838.4533683584086
12236800,0,0,1838.4533683584086
12236950,0,0,1838.4533683584086
12237100,0,0,1838.4533683584086
12237250,0,0,1838.4533683584086
12237400,0,0,1838.4533683584086
12237550,0,0,1838.4533683584086
12237700,0,0,1887.270736779472
12237850,0,0,1887.270736779472
12238000,0,0,1887.270736779472
12238150,0,0,1887.270736779472
12238300,0,0,1887.270736779472
12238450,0,0,1887.270736779472
12238600,0,0,1887.270736779472
12238750,0,0,1887.270736779472
12238900,0,0,1887.270736779472
12239050,0,0,1887.270736779472
12239200,0,0,1887.270736779472
12239350,0,0,1887.270736779472
12239500,0,0,1887.270736779472
12239650,0,0,1887.270736779472
12239800,0,0,1887.270736779472
12239950,0,0,1887.270736779472
12240100,0,0,1887.270736779472
12240250,0,0,1887.270736779472
12240400,0,0,1937.9150763089347
12240550,0,0,1937.9150763089347
12240700,0,0,1937.9150763089347
12240850,0,0,1937.9150763089347
12241000,0,0,1937.9150763089347
12241150,0,0,1937.9150763089347
12241300,0,0,1937.9150763089347
12241450,0,0,1937.9150763089347
12241600,0,0,1937.9150763089347
12241750,0,0,1937.9150763089347
12241900,0,0,1937.9150763089347
12242050,0,0,1874.6488230633186
12242200,0,0,1887.3634221752363
12242350,0,0,1887.3634221752363
12242500,0,0,1887.3634221752363
12242650,0,0,1887.3634221752363
12242800,0,0,1887.3634221752363
12242950,0,0,1887.3634221752363
12243100,0,0,1887.3634221752363
12243250,0,0,1887.3634221752363
12243400,0,0,1887.3634221752363
12243550,0,0,1887.3634221752363
12243700,0,0,1887.3634221752363
12243850,0,0,1887.3634221752363
12244000,0,0,1887.3634221752363
12244150,0,0,1887.3634221752363
12244300,0,0,1866.851853287546
12244450,0,0,1866.851853287546
12244600,0,0,1866.851853287546
12244750,0,0,1866.851853287546
12244900,0,0,1866.851853287546
12245050,0,0,1866.851853287546
12245200,0,0,1848.4308006559586
12245350,0,0,1848.4308006559586
12245500,0,0,1848.4308006559586
12245650,0,0,1848.4308006559586
12245800,0,0,1848.4308006559586
12245950,0,0,1842.0980780991595
12246100,0,0,1842.0980780991595
12246250,0,0,1842.0980780991595
12246400,0,0,1842.0980780991595
12246550,0,0,1842.0980780991595
12246700,0,0,1842.0980780991595
12246850,0,0,1842.0980780991595
12247000,0,0,1842.0980780991595
12247150,0,0,1841.7558476078775
12247300,0,0,1841.7558476078775
12247450,0,0,1841.7558476078775
12247600,0,0,1841.7558476078775
12247750,0,0,1841.7558476078775
12247900,0,0,1882.3822011802768
12248050,0,0,1882.3822011802768
12248200,0,0,1882.3822011802768
12248350,0,0,1882.3822011802768
12248500,0,0,1882.3822011802768
12248650,0,0,1882.3822011802768
12248800,0,0,1882.3822011802768
12248950,0,0,1882.3822011802768
12249100,0,0,1882.3822011802768
12249250,0,0,1882.3822011802768
12249400,0,0,1882.3822011802768
12249550,0,0,1882.3822011802768
12249700,0,0,1882.3822011802768
12249850,0,0,1882.3822011802768
12250000,0,0,1848.1937923526857
12250150,0,0,1848.1937923526857
12250300,0,0,1848.1937923526857
12250450,0,0,1848.1937923526857
12250600,0,0,1848.1937923526857
12250750,0,0,1848.1937923526857
12250900,0,0,1848.1937923526857
12251050,0,0,1848.1937923526857
12251200,0,0,1848.1937923526857
12251350,0,0,1848.1937923526857
12251500,0,0,1848.1937923526857
12251650,0,0,1850.3609458505816
12251800,0,0,1850.3609458505816
12251950,0,0,1852.4662090084748
12252100,0,0,1852.4662090084748
12252250,0,0,1852.4662090084748
12252400,0,0,1852.4662090084748
12252550,0,0,1852.4662090084748
12252700,0,0,1852.4662090084748
12252850,0,0,1853.055079572543
12253000,0,0,1853.055079572543
12253150,0,0,1853.055079572543
12253300,0,0,1853.055079572543
12253450,0,0,1853.055079572543
12253600,0,0,1853.055079572543
12253750,0,0,1853.055079572543
12253900,0,0,1853.055079572543
12254050,0,0,1853.055079572543
12254200,0,0,1853.055079572543
12254350,0,0,1853.055079572543
12254500,0,0,1853.055079572543
12254650,0,0,1853.055079572543
12254800,0,0,1853.055079572543
12254950,0,0,1853.055079572543
12255100,0,0,1853.055079572543
12255250,0,0,1853.055079572543
12255400,0,0,1853.055079572543
12255550,0,0,1847.0632229167168
12255700,0,0,1847.0632229167168
12255850,0,0,1847.0632229167168
12256000,0,0,1847.0632229167168
12256150,0,0,1847.0632229167168
12256300,0,0,1847.0632229167168
12256450,0,0,1847.0632229167168
12256600,0,0,1847.0632229167168
12256750,0,0,1847.0632229167168
12256900,0,0,1847.0632229167168
12257050,0,0,1847.0632229167168
12257200,0,0,1847.0632229167168
12257350,0,0,1847.0632229167168
12257500,0,0,1847.0632229167168
12257650,0,0,1847.0632229167168
12257800,0,0,1847.0632229167168
12257950,0,0,1847.0632229167168
12258100,0,0,1847.0632229167168
12258250,0,0,1847.0632229167168
12258400,0,0,1847.0632229167168
12258550,0,0,1847.0632229167168
12258700,0,0,1847.0632229167168
12258850,0,0,1847.0632229167168
12259000,0,0,1870.4162382380891
12259150,0,0,1870.4162382380891
12259300,0,0,1870.4162382380891
12259450,0,0,1870.4162382380891
12259600,0,0,1870.4162382380891
12259750,0,0,1870.4162382380891
12259900,0,0,1870.4162382380891
12260050,0,0,1870.4162382380891
12260200,0,0,1870.4162382380891
12260350,0,0,1870.4162382380891
12260500,0,0,1870.4162382380891
12260650,0,0,1870.4162382380891
12260800,0,0,1870.4162382380891
12260950,0,0,1870.4162382380891
12261100,0,0,1875.6793961328367
12261250,0,0,1889.1159287644114
12261400,0,0,1900.8876622754542
12261550,0,0,1900.8876622754542
12261700,0,0,2009.5775744692219
12261850,0,0,2009.5775744692219
12262000,0,0,2009.5775744692219
12262150,0,0,2019.7212855831676
12262300,0,0,2019.7212855831676
12262450,0,0,2019.7212855831676
12262600,0,0,2019.7212855831676
12262750,0,0,1976.7515536155042
12262900,0,0,1976.7515536155042
12263050,0,0,1976.7515536155042
12263200,0,0,1995.292480030148
12263350,0,0,1995.292480030148
12263500,0,0,2062.9428941039732
12263650,0,0,2062.9428941039732
12263800,0,0,2049.3707500934834
12263950,0,0,2049.3707500934834
12264100,0,0,2049.3707500934834
12264250,0,0,2049.3707500934834
12264400,0,0,2049.3707500934834
12264550,0,0,2049.3707500934834
12264700,0,0,2049.3707500934834
12264850,0,0,2049.3707500934834
12265000,0,0,2049.3707500934834
12265150,0,0,2049.3707500934834
12265300,0,0,2036.8154213978414
12265450,0,0,2018.995570958221
12265600,0,0,2018.995570958221
12265750,0,0,2018.995570958221
12265900,0,0,2018.995570958221
12266050,0,0,2018.995570958221
12266200,0,0,2018.995570958221
12266350,0,0,2014.5078930004383
12266500,0,0,2014.5078930004383
12266650,0,0,2014.5078930004383
12266800,0,0,2014.5078930004383
12266950,0,0,2014.5078930004383
12267100,0,0,2014.5078930004383
12267250,0,0,2009.9404463984974
12267400,0,0,2009.9404463984974
12267550,0,0,2009.9404463984974
