blocknumber,reserve AAVE,reserve USDC,volume AAVE for 5% slippage
13365400,0,0,0.0698937024135075
13365550,0,0,0.0698937024135075
13365700,0,0,0.0698937024135075
13365850,0,0,0.0698937024135075
13366000,0,0,0.0698937024135075
13366150,0,0,0.0698937024135075
13366300,0,0,0.0698937024135075
13366450,0,0,0.0698937024135075
13366600,0,0,0.0698937024135075
13366750,0,0,0.0698937024135075
13366900,0,0,0.0698937024135075
13367050,0,0,0.0698937024135075
13367200,0,0,0.0698937024135075
13367350,0,0,0.0698937024135075
13367500,0,0,0.0698937024135075
13367650,0,0,0.0698937024135075
13367800,0,0,0.0698937024135075
13367950,0,0,0.0698937024135075
13368100,0,0,0.0698937024135075
13368250,0,0,0.0698937024135075
13368400,0,0,0.0698937024135075
13368550,0,0,0.0698937024135075
13368700,0,0,0.0698937024135075
13368850,0,0,0.0698937024135075
13369000,0,0,0.0698937024135075
13369150,0,0,0.0698937024135075
13369300,0,0,0.0698937024135075
13369450,0,0,0.0698937024135075
13369600,0,0,0.0698937024135075
13369750,0,0,0.0698937024135075
13369900,0,0,0.0698937024135075
13370050,0,0,0.0698937024135075
13370200,0,0,0.0698937024135075
13370350,0,0,0.0698937024135075
13370500,0,0,0.0698937024135075
13370650,0,0,0.0698937024135075
13370800,0,0,0.0698937024135075
13370950,0,0,0.0698937024135075
13371100,0,0,0.0698937024135075
13371250,0,0,0.0698937024135075
13371400,0,0,0.0698937024135075
13371550,0,0,0.0698937024135075
13371700,0,0,0.0698937024135075
13371850,0,0,0.0698937024135075
13372000,0,0,0.0698937024135075
13372150,0,0,0.0698937024135075
13372300,0,0,0.0698937024135075
13372450,0,0,0.0698937024135075
13372600,0,0,0.0698937024135075
13372750,0,0,0.0698937024135075
13372900,0,0,0.0698937024135075
13373050,0,0,0.0698937024135075
13373200,0,0,0.0698937024135075
13373350,0,0,0.0698937024135075
13373500,0,0,0.0698937024135075
13373650,0,0,0.0698937024135075
13373800,0,0,0.0698937024135075
13373950,0,0,0.0698937024135075
13374100,0,0,0.0698937024135075
13374250,0,0,0.0698937024135075
13374400,0,0,0.0698937024135075
13374550,0,0,0.0698937024135075
13374700,0,0,0.0698937024135075
13374850,0,0,0.0698937024135075
13375000,0,0,0.0698937024135075
13375150,0,0,0.0698937024135075
13375300,0,0,0.0698937024135075
13375450,0,0,0.0698937024135075
13375600,0,0,0.0698937024135075
13375750,0,0,0.0698937024135075
13375900,0,0,0.0698937024135075
13376050,0,0,0.0698937024135075
13376200,0,0,0.0698937024135075
13376350,0,0,0.0698937024135075
13376500,0,0,0.0698937024135075
13376650,0,0,0.0698937024135075
13376800,0,0,0.0698937024135075
13376950,0,0,0.0698937024135075
13377100,0,0,0.0698937024135075
13377250,0,0,0.0698937024135075
13377400,0,0,0.0698937024135075
13377550,0,0,0.0698937024135075
13377700,0,0,0.0698937024135075
13377850,0,0,0.0698937024135075
13378000,0,0,0.0698937024135075
13378150,0,0,0.0698937024135075
13378300,0,0,0.0698937024135075
13378450,0,0,0.0698937024135075
13378600,0,0,0.0698937024135075
13378750,0,0,0.0698937024135075
13378900,0,0,0.0698937024135075
13379050,0,0,0.0698937024135075
13379200,0,0,0.0698937024135075
13379350,0,0,0.0698937024135075
13379500,0,0,0.0698937024135075
13379650,0,0,0.0698937024135075
13379800,0,0,0.0698937024135075
13379950,0,0,0.0698937024135075
13380100,0,0,0.0698937024135075
13380250,0,0,0.0698937024135075
13380400,0,0,0.0698937024135075
13380550,0,0,0.0698937024135075
13380700,0,0,0.0698937024135075
13380850,0,0,0.0698937024135075
13381000,0,0,0.0698937024135075
13381150,0,0,0.0698937024135075
13381300,0,0,0.0698937024135075
13381450,0,0,0.0698937024135075
13381600,0,0,0.0698937024135075
13381750,0,0,0.0698937024135075
13381900,0,0,0.0698937024135075
13382050,0,0,0.0698937024135075
13382200,0,0,0.0698937024135075
13382350,0,0,0.0698937024135075
13382500,0,0,0.0698937024135075
13382650,0,0,0.0698937024135075
13382800,0,0,0.0698937024135075
13382950,0,0,0.0698937024135075
13383100,0,0,0.0698937024135075
13383250,0,0,0.0698937024135075
13383400,0,0,0.0698937024135075
13383550,0,0,0.0698937024135075
13383700,0,0,0.0698937024135075
13383850,0,0,0.0698937024135075
13384000,0,0,0.0698937024135075
13384150,0,0,0.0698937024135075
13384300,0,0,0.0698937024135075
13384450,0,0,0.0698937024135075
13384600,0,0,0.0698937024135075
13384750,0,0,0.0698937024135075
13384900,0,0,0.0698937024135075
13385050,0,0,0.0698937024135075
13385200,0,0,0.06983327036888769
13385350,0,0,0.06983327036888769
13385500,0,0,0.06983327036888769
13385650,0,0,0.06983327036888769
13385800,0,0,0.06983327036888769
13385950,0,0,0.06983327036888769
13386100,0,0,0.06983327036888769
13386250,0,0,0.06983327036888769
13386400,0,0,0.06983327036888769
13386550,0,0,0.06983327036888769
13386700,0,0,0.06983327036888769
13386850,0,0,0.06983327036888769
13387000,0,0,0.06983327036888769
13387150,0,0,0.06983327036888769
13387300,0,0,0.06983327036888769
13387450,0,0,0.06983327036888769
13387600,0,0,0.06983327036888769
13387750,0,0,0.06983327036888769
13387900,0,0,0.06983327036888769
13388050,0,0,0.06983327036888769
13388200,0,0,0.06983327036888769
13388350,0,0,0.06983327036888769
13388500,0,0,0.06983327036888769
13388650,0,0,0.06983327036888769
13388800,0,0,0.06983327036888769
13388950,0,0,0.06983327036888769
13389100,0,0,0.06983327036888769
13389250,0,0,0.06983327036888769
13389400,0,0,0.06983327036888769
13389550,0,0,0.06983327036888769
13389700,0,0,0.06983327036888769
13389850,0,0,0.06983327036888769
13390000,0,0,0.06983327036888769
13390150,0,0,0.06983327036888769
13390300,0,0,0.06983327036888769
13390450,0,0,0.06983327036888769
13390600,0,0,0.06983327036888769
13390750,0,0,0.06983327036888769
13390900,0,0,0.06983327036888769
13391050,0,0,0.06983327036888769
13391200,0,0,0.06983327036888769
13391350,0,0,0.06983327036888769
13391500,0,0,0.06983327036888769
13391650,0,0,0.06983327036888769
13391800,0,0,0.06983327036888769
13391950,0,0,0.06983327036888769
13392100,0,0,0.06983327036888769
13392250,0,0,0.06983327036888769
13392400,0,0,0.06983327036888769
13392550,0,0,0.06983327036888769
13392700,0,0,0.06983327036888769
13392850,0,0,0.06983327036888769
13393000,0,0,0.06983327036888769
13393150,0,0,0.06983327036888769
13393300,0,0,0.06983327036888769
13393450,0,0,0.06983327036888769
13393600,0,0,0.06983327036888769
13393750,0,0,0.06983327036888769
13393900,0,0,0.06983327036888769
13394050,0,0,0.06983327036888769
13394200,0,0,0.06983327036888769
13394350,0,0,0.06983327036888769
13394500,0,0,0.06983327036888769
13394650,0,0,0.06983327036888769
13394800,0,0,0.06983327036888769
13394950,0,0,0.06983327036888769
13395100,0,0,0.06983327036888769
13395250,0,0,0.06983327036888769
13395400,0,0,0.06983327036888769
13395550,0,0,0.06983327036888769
13395700,0,0,0.06983327036888769
13395850,0,0,0.06983327036888769
13396000,0,0,0.06983327036888769
13396150,0,0,0.06983327036888769
13396300,0,0,0.06983327036888769
13396450,0,0,0.06983327036888769
13396600,0,0,0.06983327036888769
13396750,0,0,0.06983327036888769
13396900,0,0,0.06983327036888769
13397050,0,0,0.06983327036888769
13397200,0,0,0.06983327036888769
13397350,0,0,0.06983327036888769
13397500,0,0,0.06983327036888769
13397650,0,0,0.06983327036888769
13397800,0,0,0.06983327036888769
13397950,0,0,0.06983327036888769
13398100,0,0,0.06983327036888769
13398250,0,0,0.06983327036888769
13398400,0,0,0.06983327036888769
13398550,0,0,0.06983327036888769
13398700,0,0,0.06983327036888769
13398850,0,0,0.06983327036888769
13399000,0,0,0.06983327036888769
13399150,0,0,0.06983327036888769
13399300,0,0,0.06983327036888769
13399450,0,0,0.06983327036888769
13399600,0,0,0.06983327036888769
13399750,0,0,0.06983327036888769
13399900,0,0,0.06983327036888769
13400050,0,0,0.06983327036888769
13400200,0,0,0.06983327036888769
13400350,0,0,0.06983327036888769
13400500,0,0,0.06983327036888769
13400650,0,0,0.06983327036888769
13400800,0,0,0.06983327036888769
13400950,0,0,0.06983327036888769
13401100,0,0,0.06983327036888769
13401250,0,0,0.06983327036888769
13401400,0,0,0.06983327036888769
13401550,0,0,0.06983327036888769
13401700,0,0,0.06983327036888769
13401850,0,0,0.06983327036888769
13402000,0,0,0.06983327036888769
13402150,0,0,0.06983327036888769
13402300,0,0,0.06983327036888769
13402450,0,0,0.06983327036888769
13402600,0,0,0.06983327036888769
13402750,0,0,0.06983327036888769
13402900,0,0,0.06983327036888769
13403050,0,0,0.06983327036888769
13403200,0,0,0.06983327036888769
13403350,0,0,0.06983327036888769
13403500,0,0,0.06983327036888769
13403650,0,0,0.06983327036888769
13403800,0,0,0.06983327036888769
13403950,0,0,0.06983327036888769
13404100,0,0,0.06983327036888769
13404250,0,0,0.06983327036888769
13404400,0,0,0.06983327036888769
13404550,0,0,0.06983327036888769
13404700,0,0,0.06983327036888769
13404850,0,0,0.06983327036888769
13405000,0,0,0.06983327036888769
13405150,0,0,0.06983327036888769
13405300,0,0,0.06983327036888769
13405450,0,0,0.06983327036888769
13405600,0,0,0.06983327036888769
13405750,0,0,0.06983327036888769
13405900,0,0,0.06983327036888769
13406050,0,0,0.06983327036888769
13406200,0,0,0.06983327036888769
13406350,0,0,0.06983327036888769
13406500,0,0,0.06983327036888769
13406650,0,0,0.06983327036888769
13406800,0,0,0.06983327036888769
13406950,0,0,0.06983327036888769
13407100,0,0,0.06983327036888769
13407250,0,0,0.06983327036888769
13407400,0,0,0.06983327036888769
13407550,0,0,0.06983327036888769
13407700,0,0,0.06983327036888769
13407850,0,0,0.06983327036888769
13408000,0,0,0.06983327036888769
13408150,0,0,0.06983327036888769
13408300,0,0,0.06983327036888769
13408450,0,0,0.06983327036888769
13408600,0,0,0.06983327036888769
13408750,0,0,0.06983327036888769
13408900,0,0,0.06983327036888769
13409050,0,0,0.06983327036888769
13409200,0,0,0.06983327036888769
13409350,0,0,0.06983327036888769
13409500,0,0,0.06983327036888769
13409650,0,0,0.06983327036888769
13409800,0,0,0.06983327036888769
13409950,0,0,0.06983327036888769
13410100,0,0,0.06983327036888769
13410250,0,0,0.06983327036888769
13410400,0,0,0.06983327036888769
13410550,0,0,0.06983327036888769
13410700,0,0,0.06983327036888769
13410850,0,0,0.06983327036888769
13411000,0,0,0.06983327036888769
13411150,0,0,0.06983327036888769
13411300,0,0,0.06983327036888769
13411450,0,0,0.06983327036888769
13411600,0,0,0.06983327036888769
13411750,0,0,0.06983327036888769
13411900,0,0,0.06983327036888769
13412050,0,0,0.06983327036888769
13412200,0,0,0.06983327036888769
13412350,0,0,0.06983327036888769
13412500,0,0,0.06983327036888769
13412650,0,0,0.06983327036888769
13412800,0,0,0.06983327036888769
13412950,0,0,0.06983327036888769
13413100,0,0,0.06983327036888769
13413250,0,0,0.06983327036888769
13413400,0,0,0.06983327036888769
13413550,0,0,0.06983327036888769
13413700,0,0,0.06983327036888769
13413850,0,0,0.06983327036888769
13414000,0,0,0.06983327036888769
13414150,0,0,0.06983327036888769
13414300,0,0,0.06983327036888769
13414450,0,0,0.06983327036888769
13414600,0,0,0.06983327036888769
13414750,0,0,0.06983327036888769
13414900,0,0,0.06983327036888769
13415050,0,0,0.06983327036888769
13415200,0,0,0.06983327036888769
13415350,0,0,0.06983327036888769
13415500,0,0,0.06983327036888769
13415650,0,0,0.06983327036888769
13415800,0,0,0.06983327036888769
13415950,0,0,0.06983327036888769
13416100,0,0,0.06983327036888769
13416250,0,0,0.06983327036888769
13416400,0,0,0.06983327036888769
13416550,0,0,0.06983327036888769
13416700,0,0,0.06983327036888769
13416850,0,0,0.06983327036888769
13417000,0,0,0.06983327036888769
13417150,0,0,0.06983327036888769
13417300,0,0,0.06983327036888769
13417450,0,0,0.06983327036888769
13417600,0,0,0.06983327036888769
13417750,0,0,0.06983327036888769
13417900,0,0,0.06983327036888769
13418050,0,0,0.06983327036888769
13418200,0,0,0.06983327036888769
13418350,0,0,0.06983327036888769
13418500,0,0,0.06983327036888769
13418650,0,0,0.06983327036888769
13418800,0,0,0.06983327036888769
13418950,0,0,0.06983327036888769
13419100,0,0,0.06983327036888769
13419250,0,0,0.06983327036888769
13419400,0,0,0.06983327036888769
13419550,0,0,0.06983327036888769
13419700,0,0,0.06983327036888769
13419850,0,0,0.06983327036888769
13420000,0,0,0.06983327036888769
13420150,0,0,0.06983327036888769
13420300,0,0,0.06983327036888769
13420450,0,0,0.06983327036888769
13420600,0,0,0.06983327036888769
13420750,0,0,0.06983327036888769
13420900,0,0,0.06983327036888769
13421050,0,0,0.06983327036888769
13421200,0,0,0.06983327036888769
13421350,0,0,0.06983327036888769
13421500,0,0,0.06983327036888769
13421650,0,0,0.06983327036888769
13421800,0,0,0.06983327036888769
13421950,0,0,0.06983327036888769
13422100,0,0,0.06983327036888769
13422250,0,0,0.06983327036888769
13422400,0,0,0.06983327036888769
13422550,0,0,0.06983327036888769
13422700,0,0,0.06983327036888769
13422850,0,0,0.06983327036888769
13423000,0,0,0.06983327036888769
13423150,0,0,0.06983327036888769
13423300,0,0,0.06983327036888769
13423450,0,0,0.06983327036888769
13423600,0,0,0.06983327036888769
13423750,0,0,0.06983327036888769
13423900,0,0,0.06983327036888769
13424050,0,0,0.06983327036888769
13424200,0,0,0.06983327036888769
13424350,0,0,0.06983327036888769
13424500,0,0,0.06983327036888769
13424650,0,0,0.06983327036888769
13424800,0,0,0.06983327036888769
13424950,0,0,0.06983327036888769
13425100,0,0,0.06983327036888769
13425250,0,0,0.06983327036888769
13425400,0,0,0.06983327036888769
13425550,0,0,0.06983327036888769
13425700,0,0,0.06983327036888769
13425850,0,0,0.06983327036888769
13426000,0,0,0.06983327036888769
13426150,0,0,0.06983327036888769
13426300,0,0,0.06983327036888769
13426450,0,0,0.06983327036888769
13426600,0,0,0.06983327036888769
13426750,0,0,0.06983327036888769
13426900,0,0,0.06983327036888769
13427050,0,0,0.06983327036888769
13427200,0,0,0.06983327036888769
13427350,0,0,0.06983327036888769
13427500,0,0,0.06983327036888769
13427650,0,0,0.06983327036888769
13427800,0,0,0.06983327036888769
13427950,0,0,0.06983327036888769
13428100,0,0,0.06983327036888769
13428250,0,0,0.06983327036888769
13428400,0,0,0.06983327036888769
13428550,0,0,0.06983327036888769
13428700,0,0,0.06983327036888769
13428850,0,0,0.06983327036888769
13429000,0,0,0.06983327036888769
13429150,0,0,0.06983327036888769
13429300,0,0,0.06983327036888769
13429450,0,0,0.06983327036888769
13429600,0,0,0.06983327036888769
13429750,0,0,0.06983327036888769
13429900,0,0,0.06983327036888769
13430050,0,0,0.06983327036888769
13430200,0,0,0.06983327036888769
13430350,0,0,0.06983327036888769
13430500,0,0,0.06983327036888769
13430650,0,0,0.06983327036888769
13430800,0,0,0.06983327036888769
13430950,0,0,0.06983327036888769
13431100,0,0,0.06983327036888769
13431250,0,0,0.06983327036888769
13431400,0,0,0.06983327036888769
13431550,0,0,0.06983327036888769
13431700,0,0,0.06983327036888769
13431850,0,0,0.06983327036888769
13432000,0,0,0.06983327036888769
13432150,0,0,0.06983327036888769
13432300,0,0,0.06983327036888769
13432450,0,0,0.06983327036888769
13432600,0,0,0.06983327036888769
13432750,0,0,0.06983327036888769
13432900,0,0,0.06983327036888769
13433050,0,0,0.06983327036888769
13433200,0,0,0.06983327036888769
13433350,0,0,0.06983327036888769
13433500,0,0,0.06983327036888769
13433650,0,0,0.06983327036888769
13433800,0,0,0.06983327036888769
13433950,0,0,0.06983327036888769
13434100,0,0,0.06983327036888769
13434250,0,0,0.06983327036888769
13434400,0,0,0.06983327036888769
13434550,0,0,0.06983327036888769
13434700,0,0,0.06983327036888769
13434850,0,0,0.06983327036888769
13435000,0,0,0.06983327036888769
13435150,0,0,0.06983327036888769
13435300,0,0,0.06983327036888769
13435450,0,0,0.06983327036888769
13435600,0,0,0.06983327036888769
13435750,0,0,0.06983327036888769
13435900,0,0,0.06983327036888769
13436050,0,0,0.06983327036888769
13436200,0,0,0.06983327036888769
13436350,0,0,0.06983327036888769
13436500,0,0,0.06983327036888769
13436650,0,0,0.06983327036888769
13436800,0,0,0.06983327036888769
13436950,0,0,0.06983327036888769
13437100,0,0,0.06983327036888769
13437250,0,0,0.06983327036888769
13437400,0,0,0.06983327036888769
13437550,0,0,0.06983327036888769
13437700,0,0,0.06983327036888769
13437850,0,0,0.06983327036888769
13438000,0,0,0.06983327036888769
13438150,0,0,0.06983327036888769
13438300,0,0,0.06983327036888769
13438450,0,0,0.06983327036888769
13438600,0,0,0.06983327036888769
13438750,0,0,0.06983327036888769
13438900,0,0,0.06983327036888769
13439050,0,0,0.06983327036888769
13439200,0,0,0.06983327036888769
13439350,0,0,0.06983327036888769
13439500,0,0,0.06983327036888769
13439650,0,0,0.06983327036888769
13439800,0,0,0.06983327036888769
13439950,0,0,0.06983327036888769
13440100,0,0,0.06983327036888769
13440250,0,0,0.06983327036888769
13440400,0,0,0.06983327036888769
13440550,0,0,0.06983327036888769
13440700,0,0,0.06983327036888769
13440850,0,0,0.06983327036888769
13441000,0,0,0.06983327036888769
13441150,0,0,0.06983327036888769
13441300,0,0,0.06983327036888769
13441450,0,0,0.06983327036888769
13441600,0,0,0.06983327036888769
13441750,0,0,0.06983327036888769
13441900,0,0,0.06983327036888769
13442050,0,0,0.06983327036888769
13442200,0,0,0.06983327036888769
13442350,0,0,0.06983327036888769
13442500,0,0,0.06983327036888769
13442650,0,0,0.06983327036888769
13442800,0,0,0.06983327036888769
13442950,0,0,0.06983327036888769
13443100,0,0,0.06983327036888769
13443250,0,0,0.06983327036888769
13443400,0,0,0.06983327036888769
13443550,0,0,0.06983327036888769
13443700,0,0,0.06983327036888769
13443850,0,0,0.06983327036888769
13444000,0,0,0.06983327036888769
13444150,0,0,0.06983327036888769
13444300,0,0,0.06983327036888769
13444450,0,0,0.06983327036888769
13444600,0,0,0.06983327036888769
13444750,0,0,0.06983327036888769
13444900,0,0,0.06983327036888769
13445050,0,0,0.06983327036888769
13445200,0,0,0.06983327036888769
13445350,0,0,0.06983327036888769
13445500,0,0,0.06983327036888769
13445650,0,0,0.06983327036888769
13445800,0,0,0.06983327036888769
13445950,0,0,0.06983327036888769
13446100,0,0,0.06983327036888769
13446250,0,0,0.06983327036888769
13446400,0,0,0.06983327036888769
13446550,0,0,0.06983327036888769
13446700,0,0,0.06983327036888769
13446850,0,0,0.06983327036888769
13447000,0,0,0.06983327036888769
13447150,0,0,0.06983327036888769
13447300,0,0,0.06983327036888769
13447450,0,0,0.06983327036888769
13447600,0,0,0.06983327036888769
13447750,0,0,0.06983327036888769
