blocknumber,reserve DAI,reserve WETH,volume DAI for 5% slippage
10153300,0,0,101743.10318709491
10153450,0,0,101751.94492379436
10153600,0,0,101767.80075783748
10153750,0,0,101709.66864703549
10153900,0,0,101758.19535436039
10154050,0,0,102086.44846653356
10154200,0,0,102061.45101590455
10154350,0,0,102469.90830918215
10154500,0,0,102608.11609549052
10154650,0,0,102616.89710690617
10154800,0,0,102685.47208332177
10154950,0,0,103307.01135042985
10155100,0,0,103424.79223527736
10155250,0,0,103772.00807952206
10155400,0,0,104675.77127420763
10155550,0,0,104440.10070922435
10155700,0,0,104387.68448822829
10155850,0,0,104641.83001765166
10156000,0,0,104726.31975917192
10156150,0,0,104755.26712759328
10156300,0,0,103822.2835116759
10156450,0,0,104918.06635891018
10156600,0,0,104758.27121681347
10156750,0,0,104784.4015694235
10156900,0,0,104777.7437474262
10157050,0,0,105355.03369213967
10157200,0,0,105859.59880673839
10157350,0,0,106332.40376927471
10157500,0,0,106946.08716410282
10157650,0,0,106968.96416713251
10157800,0,0,106520.08022705326
10157950,0,0,106667.19563602516
10158100,0,0,106889.5950229012
10158250,0,0,106927.71501916763
10158400,0,0,106992.13461016235
10158550,0,0,106984.4103677203
10158700,0,0,106768.03764345031
10158850,0,0,106431.64045199868
10159000,0,0,106452.72555178963
10159150,0,0,106595.70639910013
10159300,0,0,106614.60697456892
10159450,0,0,106570.17098445003
10159600,0,0,106609.11757992441
10159750,0,0,106289.29316513683
10159900,0,0,106214.82631215849
10160050,0,0,106401.75781362038
10160200,0,0,106254.47654727241
10160350,0,0,106032.66359462845
10160500,0,0,106229.44578594482
10160650,0,0,106237.76220933488
10160800,0,0,106227.81089509604
10160950,0,0,106229.30165342637
10161100,0,0,106377.1751673678
10161250,0,0,106387.12564759445
10161400,0,0,106459.52601315663
10161550,0,0,106249.93070198176
10161700,0,0,106460.83246665914
10161850,0,0,106804.58508131141
10162000,0,0,106944.82109127007
10162150,0,0,106774.39505180647
10162300,0,0,106759.06660627504
10162450,0,0,106736.13173822896
10162600,0,0,106752.46250311844
10162750,0,0,106281.4771371102
10162900,0,0,106731.6392739045
10163050,0,0,106539.94333094917
10163200,0,0,106491.39048203453
10163350,0,0,106593.79672220116
10163500,0,0,106912.26505977032
10163650,0,0,106802.5413546469
10163800,0,0,106710.40177500015
10163950,0,0,106246.25139639108
10164100,0,0,106267.9489083672
10164250,0,0,106250.87766059837
10164400,0,0,106310.27012148825
10164550,0,0,106300.61060173856
10164700,0,0,106303.79059121176
10164850,0,0,106941.61541106831
10165000,0,0,108073.87067024177
10165150,0,0,108422.28283941676
10165300,0,0,108420.26867306791
10165450,0,0,109367.89765209961
10165600,0,0,109234.18487337395
10165750,0,0,109656.41628254019
10165900,0,0,109699.0256545369
10166050,0,0,109826.84550306248
10166200,0,0,109781.26842248975
10166350,0,0,109621.28550750483
10166500,0,0,109657.19035756215
10166650,0,0,109852.77080695191
10166800,0,0,110694.19095672294
10166950,0,0,110664.04850936309
10167100,0,0,110600.91436903737
10167250,0,0,110495.6279978021
10167400,0,0,110544.90574810142
10167550,0,0,110362.64127674722
10167700,0,0,110691.74558290979
10167850,0,0,110351.68848755746
10168000,0,0,109965.11369259376
10168150,0,0,109977.3479070589
10168300,0,0,110524.16472902894
10168450,0,0,110444.97407243866
10168600,0,0,110360.99531855038
10168750,0,0,111052.55810652673
10168900,0,0,111325.00060306257
10169050,0,0,111248.79997935332
10169200,0,0,110982.87087278673
10169350,0,0,110919.7497286573
10169500,0,0,110893.22697548615
10169650,0,0,110829.44448417285
10169800,0,0,112147.59188667452
10169950,0,0,113085.8473773622
10170100,0,0,112987.61577353952
10170250,0,0,112899.50489136949
10170400,0,0,112789.13282745844
10170550,0,0,113061.1591792414
10170700,0,0,113054.7188941706
10170850,0,0,112933.50397863844
10171000,0,0,112951.43834430119
10171150,0,0,112459.02924562339
10171300,0,0,111631.21026803413
10171450,0,0,111508.48135312973
10171600,0,0,111650.23932903772
10171750,0,0,111788.63128455915
10171900,0,0,111911.8497511074
10172050,0,0,111702.76835536258
10172200,0,0,111791.83155559748
10172350,0,0,112130.95762212249
10172500,0,0,112021.88084993884
10172650,0,0,111694.44188436773
10172800,0,0,111367.8428196786
10172950,0,0,111322.41252143681
10173100,0,0,111205.47723601572
10173250,0,0,111624.4456895846
10173400,0,0,111644.93427093001
10173550,0,0,111772.73477600794
10173700,0,0,111641.82550436538
10173850,0,0,111559.18425790453
10174000,0,0,111531.41390903248
10174150,0,0,111305.59296201542
10174300,0,0,110793.6702835788
10174450,0,0,110474.89653404942
10174600,0,0,110450.7969993758
10174750,0,0,110630.65583377006
10174900,0,0,110715.29245730909
10175050,0,0,110830.42725228658
10175200,0,0,110798.4027359914
10175350,0,0,110845.0006613927
10175500,0,0,110822.98615806596
10175650,0,0,110868.31091100723
10175800,0,0,111011.57248075819
10175950,0,0,110708.1107350667
10176100,0,0,110442.98217698466
10176250,0,0,110962.39428940276
10176400,0,0,110707.00102672074
10176550,0,0,111348.21688279882
10176700,0,0,111198.59354477609
10176850,0,0,111354.05228779279
10177000,0,0,111403.17130308272
10177150,0,0,112025.93064999254
10177300,0,0,112616.42283609742
10177450,0,0,112952.71091165906
10177600,0,0,113028.14433094673
10177750,0,0,113157.0544275525
10177900,0,0,113414.1389055783
10178050,0,0,113180.86727688694
10178200,0,0,113183.33959867246
10178350,0,0,112986.95060582925
10178500,0,0,112997.87920936709
10178650,0,0,113055.2319220719
10178800,0,0,113192.54209315637
10178950,0,0,112783.44914127048
10179100,0,0,112495.55957399681
10179250,0,0,112763.86478833528
10179400,0,0,112487.46596005792
10179550,0,0,112690.28762137471
10179700,0,0,112566.39927153895
10179850,0,0,112431.85689315805
10180000,0,0,113026.09349911893
10180150,0,0,113110.9039432751
10180300,0,0,114470.70508953184
10180450,0,0,113432.66321965028
10180600,0,0,113691.88880023174
10180750,0,0,113378.7620289051
10180900,0,0,113384.91795402765
10181050,0,0,113581.10117593734
10181200,0,0,113690.06360960286
10181350,0,0,113687.96187771158
10181500,0,0,113462.11387808295
10181650,0,0,113526.16089146864
10181800,0,0,113813.08614186104
10181950,0,0,113848.93564137584
10182100,0,0,113595.41513684066
10182250,0,0,114339.84328964073
10182400,0,0,114384.00047781179
10182550,0,0,114444.36725714942
10182700,0,0,114687.37261442514
10182850,0,0,115884.26231476245
10183000,0,0,115936.40383632947
10183150,0,0,131422.9577832413
10183300,0,0,131335.9269483667
10183450,0,0,131191.02441013092
10183600,0,0,131073.46219153143
10183750,0,0,130905.37017427571
10183900,0,0,131173.04776957957
10184050,0,0,131003.70311526302
10184200,0,0,131198.125318686
10184350,0,0,131153.06137602637
10184500,0,0,131207.69088717503
10184650,0,0,131421.00496791303
10184800,0,0,131441.09635493625
10184950,0,0,131414.1229920257
10185100,0,0,131377.73526041722
10185250,0,0,131355.29314033734
10185400,0,0,131460.61912058666
10185550,0,0,132024.02542694472
10185700,0,0,131999.3644932285
10185850,0,0,132007.12182981288
10186000,0,0,132692.85924253426
10186150,0,0,132783.0860990393
10186300,0,0,132810.32821514178
10186450,0,0,133047.4598956285
10186600,0,0,132806.67307542963
10186750,0,0,132758.7569058421
10186900,0,0,133151.00748159643
10187050,0,0,128379.58336239215
10187200,0,0,127888.18196327798
10187350,0,0,128376.50881551765
10187500,0,0,128345.46431808453
10187650,0,0,128631.40366219683
10187800,0,0,128670.5543769421
10187950,0,0,128772.38896611705
10188100,0,0,128732.0972536956
10188250,0,0,128729.4974215962
10188400,0,0,129133.0788269341
10188550,0,0,129107.79611795582
10188700,0,0,129031.99276736053
10188850,0,0,129384.05493942648
10189000,0,0,129638.29779579118
10189150,0,0,129641.5863746996
10189300,0,0,129327.99862786755
10189450,0,0,129049.78227927908
10189600,0,0,129252.07107079402
10189750,0,0,129461.17444637418
10189900,0,0,129517.70656528976
10190050,0,0,129507.39325039834
10190200,0,0,129149.22619582666
10190350,0,0,129174.74646034325
10190500,0,0,129197.1512745209
10190650,0,0,129199.67350038327
10190800,0,0,129212.3291099025
10190950,0,0,128963.52667728951
10191100,0,0,128981.64548166702
10191250,0,0,129170.43652081443
10191400,0,0,129205.46712406911
10191550,0,0,129274.68359802617
10191700,0,0,129414.98439630168
10191850,0,0,129453.51322852448
10192000,0,0,129556.08245022735
10192150,0,0,129755.28972878493
10192300,0,0,130030.18367322674
10192450,0,0,130247.66049268842
10192600,0,0,130273.93458206765
10192750,0,0,130303.61879853951
10192900,0,0,130069.86815053504
10193050,0,0,129988.97005546745
10193200,0,0,130228.72933485638
10193350,0,0,129891.85153471772
10193500,0,0,129992.69935941417
10193650,0,0,130049.43532015849
10193800,0,0,130060.91948054824
10193950,0,0,130585.77913303208
10194100,0,0,130384.92827941431
10194250,0,0,130384.74537892034
10194400,0,0,130357.22027825704
10194550,0,0,130454.19860808039
10194700,0,0,130828.36537936982
10194850,0,0,130691.3138532429
10195000,0,0,130740.30330858659
10195150,0,0,130649.51953485096
10195300,0,0,130692.49831707962
10195450,0,0,130722.62351051113
10195600,0,0,130849.10897543235
10195750,0,0,131279.6392124882
10195900,0,0,131390.21487991372
10196050,0,0,131386.81717385026
10196200,0,0,131265.94275311008
10196350,0,0,131342.25141360937
10196500,0,0,131362.53905184707
10196650,0,0,131662.8694478236
10196800,0,0,131720.99597529043
10196950,0,0,131748.53272090666
10197100,0,0,130931.24994427012
10197250,0,0,130818.88820686331
10197400,0,0,130822.45718465373
10197550,0,0,130515.60480894474
10197700,0,0,130551.95752148889
10197850,0,0,130506.02973184176
10198000,0,0,130481.74264680315
10198150,0,0,130516.10820771707
10198300,0,0,130159.67093561217
10198450,0,0,131151.27211308526
10198600,0,0,131247.3671981548
10198750,0,0,131195.37044910016
10198900,0,0,131252.83788797725
10199050,0,0,130409.97392784571
10199200,0,0,131703.8978044507
10199350,0,0,132020.21176562365
10199500,0,0,132035.35252047516
10199650,0,0,132331.3048881041
10199800,0,0,132381.57875878643
10199950,0,0,132028.8930884758
10200100,0,0,131636.2636008733
10200250,0,0,132133.30959948665
10200400,0,0,132161.26288386248
10200550,0,0,131736.00927541917
10200700,0,0,132694.10447089653
10200850,0,0,132831.09700067807
10201000,0,0,132499.12371213594
10201150,0,0,132322.38204869768
10201300,0,0,132280.83877216792
10201450,0,0,132295.92520650104
10201600,0,0,132585.87125520362
10201750,0,0,132581.75061901007
10201900,0,0,132501.74542384967
10202050,0,0,132694.7796749496
10202200,0,0,132717.27375820372
10202350,0,0,132821.9003092656
10202500,0,0,132820.07528901286
10202650,0,0,132769.57412117254
10202800,0,0,132806.9215002237
10202950,0,0,132958.22744875913
10203100,0,0,132946.4520816775
10203250,0,0,132945.30500518717
10203400,0,0,132941.8089575125
10203550,0,0,132946.7840780099
10203700,0,0,132945.12142215157
10203850,0,0,132939.30522078462
10204000,0,0,132918.35263018683
10204150,0,0,132977.836416909
10204300,0,0,132989.40429358697
10204450,0,0,132992.91372797685
10204600,0,0,133095.87985576736
10204750,0,0,133553.64033868164
10204900,0,0,133566.72614351753
10205050,0,0,133407.3577428069
10205200,0,0,133092.70306605427
10205350,0,0,132787.5521272868
10205500,0,0,132901.98496263474
10205650,0,0,132654.29217329808
10205800,0,0,132246.53596620774
10205950,0,0,132519.9950982486
10206100,0,0,132528.63738865405
10206250,0,0,132803.55872368952
10206400,0,0,132789.112116158
10206550,0,0,131895.0659354017
10206700,0,0,132258.35021690186
10206850,0,0,132348.29528092965
10207000,0,0,132262.66355581582
10207150,0,0,132388.5250740298
10207300,0,0,132392.12848259415
10207450,0,0,133395.69681435172
10207600,0,0,133734.28965126257
10207750,0,0,133736.3413684084
10207900,0,0,133869.34836649382
10208050,0,0,133768.72125256015
10208200,0,0,133591.67471900862
10208350,0,0,133370.31622736854
10208500,0,0,133176.3879507403
10208650,0,0,133152.33625697438
10208800,0,0,133211.14190914622
10208950,0,0,133076.82656765124
10209100,0,0,133130.79342824407
10209250,0,0,133132.2136752964
10209400,0,0,133023.91270414088
10209550,0,0,133108.6824952406
10209700,0,0,133245.74137703888
10209850,0,0,133239.1888199607
10210000,0,0,133233.44981843745
10210150,0,0,133174.0185195729
10210300,0,0,133208.7485253513
10210450,0,0,133252.11425486207
10210600,0,0,133357.7636315073
10210750,0,0,133327.8919179435
10210900,0,0,133331.13606513292
10211050,0,0,133509.24094986822
10211200,0,0,133519.4903366319
10211350,0,0,134057.88035367941
10211500,0,0,134099.09649833385
10211650,0,0,133909.86180690117
10211800,0,0,133844.27061272739
10211950,0,0,133868.65320427902
10212100,0,0,134307.44943174254
10212250,0,0,134078.07121070893
10212400,0,0,134327.97981593804
10212550,0,0,134442.594916875
10212700,0,0,134258.88638382452
10212850,0,0,134256.15710027888
10213000,0,0,134024.48972230265
10213150,0,0,134186.91619932
10213300,0,0,134172.953814229
10213450,0,0,133819.3449160508
10213600,0,0,133593.83729263814
10213750,0,0,133368.55231907964
10213900,0,0,133583.22043706477
10214050,0,0,133586.78999718698
10214200,0,0,133654.0486618923
10214350,0,0,133604.76293518627
10214500,0,0,133684.53481083177
10214650,0,0,133659.4000535789
10214800,0,0,133794.4099661871
10214950,0,0,133969.88365039788
10215100,0,0,134808.7787618693
10215250,0,0,134801.22578122374
10215400,0,0,134609.71941511845
10215550,0,0,134601.6697499822
10215700,0,0,134738.44067207025
10215850,0,0,134848.12801796012
10216000,0,0,134933.40012680274
10216150,0,0,135034.67483558832
10216300,0,0,134995.3849280565
10216450,0,0,135025.55345519073
10216600,0,0,135146.5493088509
10216750,0,0,135192.91772990348
10216900,0,0,135081.8139252863
10217050,0,0,135081.86686593248
10217200,0,0,134857.96825906402
10217350,0,0,134914.48905215878
10217500,0,0,135043.61087793345
10217650,0,0,134584.40323243197
10217800,0,0,134658.82049750118
10217950,0,0,134732.55857967678
10218100,0,0,134723.87746846396
10218250,0,0,134225.85495820735
10218400,0,0,134655.2966779354
10218550,0,0,134159.70514323656
10218700,0,0,133691.56245980458
10218850,0,0,133690.20931904763
10219000,0,0,133628.3218076895
10219150,0,0,133308.1631646403
10219300,0,0,133462.06608297303
10219450,0,0,133371.62036736915
10219600,0,0,133597.40004274342
10219750,0,0,133338.36258890387
10219900,0,0,133406.2398548075
10220050,0,0,133448.34372560587
10220200,0,0,133419.85073926765
10220350,0,0,133676.67707330687
10220500,0,0,133322.22593240254
10220650,0,0,133883.80024922127
10220800,0,0,135357.52840127703
10220950,0,0,134770.20446295803
10221100,0,0,134861.49507274712
10221250,0,0,134860.1979467352
10221400,0,0,134897.2295836578
10221550,0,0,135206.4953588741
10221700,0,0,135221.50014454313
10221850,0,0,135662.4098088825
10222000,0,0,135512.63170094416
10222150,0,0,135397.55010876758
10222300,0,0,135444.62542275293
10222450,0,0,135479.34769414086
10222600,0,0,135121.46205976745
10222750,0,0,135146.444696642
10222900,0,0,135276.72793451184
10223050,0,0,135335.21487599192
10223200,0,0,135337.9466295112
10223350,0,0,135334.83033126453
10223500,0,0,135470.47102500964
10223650,0,0,135069.64011825668
10223800,0,0,135137.88529738504
10223950,0,0,135186.49412357341
10224100,0,0,135233.10388673097
10224250,0,0,135265.91521532275
10224400,0,0,135303.03093576944
10224550,0,0,135336.3720833254
10224700,0,0,135421.32961017126
10224850,0,0,135504.23642335134
10225000,0,0,135397.2376799723
10225150,0,0,135382.5502307862
10225300,0,0,135465.63288860302
10225450,0,0,135302.56556717446
10225600,0,0,135048.7957026367
10225750,0,0,134836.33177700033
10225900,0,0,134490.44582871255
10226050,0,0,134689.79435362248
10226200,0,0,134692.73183179367
10226350,0,0,134753.46667602705
10226500,0,0,134983.37283262657
10226650,0,0,134988.68768625287
10226800,0,0,134757.22592134448
10226950,0,0,134773.4782925509
10227100,0,0,134667.64777287375
10227250,0,0,134772.02376804594
10227400,0,0,134676.99657871248
10227550,0,0,134687.57943267934
10227700,0,0,134936.71470373124
10227850,0,0,134944.8931878782
10228000,0,0,135111.04216855532
10228150,0,0,135943.61997184763
10228300,0,0,136302.15582873672
10228450,0,0,135396.86137385434
10228600,0,0,135392.44639345398
10228750,0,0,134626.20368365198
10228900,0,0,134587.95667910902
10229050,0,0,134232.61867242446
10229200,0,0,134090.7830969342
10229350,0,0,134085.71614857437
10229500,0,0,133940.16140686208
10229650,0,0,134219.18860808155
10229800,0,0,134305.7997947312
10229950,0,0,134322.1985755409
10230100,0,0,134217.270204972
10230250,0,0,134192.38066965202
10230400,0,0,134386.03152449382
10230550,0,0,134125.77229271783
10230700,0,0,134159.76742874132
10230850,0,0,134214.57831628434
10231000,0,0,134279.13389285188
10231150,0,0,133799.68165176967
10231300,0,0,134029.80720008444
10231450,0,0,134448.22593750106
10231600,0,0,135150.79869862366
10231750,0,0,135110.53336266289
10231900,0,0,135061.19729334395
10232050,0,0,135133.32285977853
10232200,0,0,135170.84084670246
10232350,0,0,135229.46886413032
10232500,0,0,135134.71422346262
10232650,0,0,134889.85159553727
10232800,0,0,134701.85076475702
10232950,0,0,134860.4708634233
10233100,0,0,134785.78737324663
10233250,0,0,134848.41502958862
10233400,0,0,134855.01507714717
10233550,0,0,134770.10141544137
10233700,0,0,134888.03993729502
10233850,0,0,134934.3638063143
10234000,0,0,135206.86301369732
10234150,0,0,135168.1650008331
10234300,0,0,135189.084960239
10234450,0,0,135486.3165540588
10234600,0,0,135556.85098914057
10234750,0,0,135416.3657931257
10234900,0,0,135400.46221933514
10235050,0,0,135543.2393671479
10235200,0,0,135542.58004200412
10235350,0,0,135276.7283057836
10235500,0,0,135290.75514798006
10235650,0,0,135217.20829777
10235800,0,0,138458.53985364782
10235950,0,0,138466.90139267826
10236100,0,0,138554.5758562833
10236250,0,0,138595.12144567585
10236400,0,0,138667.92467369325
10236550,0,0,138155.2700053961
10236700,0,0,138113.8461474795
10236850,0,0,138140.13245627424
10237000,0,0,138267.47538190987
10237150,0,0,138004.9397360538
10237300,0,0,138049.9605880822
10237450,0,0,138050.1014950066
10237600,0,0,138053.05265631527
10237750,0,0,137780.71470750123
10237900,0,0,138167.09314899798
10238050,0,0,137422.52024389245
10238200,0,0,137371.27765400056
10238350,0,0,137510.0280302381
10238500,0,0,137635.5931452182
10238650,0,0,137596.247992686
10238800,0,0,137673.98799265875
10238950,0,0,137654.73914139392
10239100,0,0,138016.54941505566
10239250,0,0,137951.23779766122
10239400,0,0,137662.2076303428
10239550,0,0,138136.08295389358
10239700,0,0,138389.11968598422
10239850,0,0,138160.36545897787
10240000,0,0,138646.13463316625
10240150,0,0,138798.76919399714
10240300,0,0,138967.3767729965
10240450,0,0,138556.39517517202
10240600,0,0,138674.53233403666
10240750,0,0,138810.8769402993
10240900,0,0,138924.8856413057
10241050,0,0,139094.5962156402
10241200,0,0,139350.01131631527
10241350,0,0,139670.30053771194
10241500,0,0,139534.361217794
10241650,0,0,139552.5696110162
10241800,0,0,139547.58848989988
10241950,0,0,139542.53187701525
10242100,0,0,139525.33770131972
10242250,0,0,139426.198255545
10242400,0,0,139640.12891223887
10242550,0,0,139508.74683652446
10242700,0,0,139490.1133695189
10242850,0,0,139160.60837604338
10243000,0,0,139147.39339869795
10243150,0,0,138960.1151308054
10243300,0,0,138923.01456976356
10243450,0,0,138983.1285487297
10243600,0,0,138943.74434432015
10243750,0,0,138484.15412565647
10243900,0,0,138789.84258651827
10244050,0,0,138751.9650454712
10244200,0,0,138766.88721438637
10244350,0,0,138531.17797391023
10244500,0,0,138533.22158307163
10244650,0,0,137228.80492592696
10244800,0,0,137180.01835625526
10244950,0,0,137322.06277437788
