blocknumber,reserve UNI,reserve DAI,volume UNI for 5% slippage
14682100,0,0,121.70934013687052
14682250,0,0,121.70934013687052
14682400,0,0,121.70934013687052
14682550,0,0,120.65106561331582
14682700,0,0,120.65106561331582
14682850,0,0,120.65106561331582
14683000,0,0,120.65106561331582
14683150,0,0,120.65106561331582
14683300,0,0,120.65106561331582
14683450,0,0,120.65106561331582
14683600,0,0,120.65106561331582
14683750,0,0,120.65106561331582
14683900,0,0,120.65106561331582
14684050,0,0,120.65106561331582
14684200,0,0,120.65106561331582
14684350,0,0,120.65106561331582
14684500,0,0,120.65106561331582
14684650,0,0,120.65106561331582
14684800,0,0,120.65106561331582
14684950,0,0,120.65106561331582
14685100,0,0,120.65106561331582
14685250,0,0,120.65106561331582
14685400,0,0,120.65106561331582
14685550,0,0,120.65106561331582
14685700,0,0,120.65106561331582
14685850,0,0,120.65106561331582
14686000,0,0,120.65106561331582
14686150,0,0,120.65106561331582
14686300,0,0,120.65106561331582
14686450,0,0,120.65106561331582
14686600,0,0,120.65106561331582
14686750,0,0,121.42826955639804
14686900,0,0,121.42826955639804
14687050,0,0,121.42826955639804
14687200,0,0,121.42826955639804
14687350,0,0,121.42826955639804
14687500,0,0,121.42826955639804
14687650,0,0,121.42826955639804
14687800,0,0,121.42826955639804
14687950,0,0,121.42826955639804
14688100,0,0,121.42826955639804
14688250,0,0,121.42826955639804
14688400,0,0,121.42826955639804
14688550,0,0,120.96151003680252
14688700,0,0,120.96151003680252
14688850,0,0,120.96151003680252
14689000,0,0,120.96151003680252
14689150,0,0,120.96151003680252
14689300,0,0,120.96151003680252
14689450,0,0,120.96151003680252
14689600,0,0,120.96151003680252
14689750,0,0,120.96151003680252
14689900,0,0,120.96151003680252
14690050,0,0,120.96151003680252
14690200,0,0,120.96151003680252
14690350,0,0,120.96151003680252
14690500,0,0,120.96151003680252
14690650,0,0,120.96151003680252
14690800,0,0,120.96151003680252
14690950,0,0,120.96151003680252
14691100,0,0,120.123735120841
14691250,0,0,120.123735120841
14691400,0,0,120.123735120841
14691550,0,0,120.123735120841
14691700,0,0,120.123735120841
14691850,0,0,120.123735120841
14692000,0,0,120.123735120841
14692150,0,0,120.123735120841
14692300,0,0,120.123735120841
14692450,0,0,120.123735120841
14692600,0,0,120.123735120841
14692750,0,0,120.123735120841
14692900,0,0,120.123735120841
14693050,0,0,120.123735120841
14693200,0,0,120.123735120841
14693350,0,0,120.123735120841
14693500,0,0,120.123735120841
14693650,0,0,120.123735120841
14693800,0,0,120.123735120841
14693950,0,0,120.123735120841
14694100,0,0,120.123735120841
14694250,0,0,120.123735120841
14694400,0,0,120.123735120841
14694550,0,0,120.123735120841
14694700,0,0,120.123735120841
14694850,0,0,120.123735120841
14695000,0,0,120.123735120841
14695150,0,0,120.123735120841
14695300,0,0,120.123735120841
14695450,0,0,120.123735120841
14695600,0,0,120.123735120841
14695750,0,0,120.123735120841
14695900,0,0,120.123735120841
14696050,0,0,120.123735120841
14696200,0,0,120.123735120841
14696350,0,0,120.123735120841
14696500,0,0,120.123735120841
14696650,0,0,120.123735120841
14696800,0,0,120.123735120841
14696950,0,0,120.123735120841
14697100,0,0,120.123735120841
14697250,0,0,120.123735120841
14697400,0,0,120.123735120841
14697550,0,0,120.123735120841
14697700,0,0,120.123735120841
14697850,0,0,120.123735120841
14698000,0,0,120.123735120841
14698150,0,0,120.123735120841
14698300,0,0,120.123735120841
14698450,0,0,120.123735120841
14698600,0,0,120.123735120841
14698750,0,0,120.123735120841
14698900,0,0,120.123735120841
14699050,0,0,120.123735120841
14699200,0,0,120.123735120841
14699350,0,0,120.123735120841
14699500,0,0,120.123735120841
14699650,0,0,120.123735120841
14699800,0,0,120.123735120841
14699950,0,0,120.123735120841
14700100,0,0,120.123735120841
14700250,0,0,120.123735120841
14700400,0,0,120.123735120841
14700550,0,0,120.123735120841
14700700,0,0,120.123735120841
14700850,0,0,120.123735120841
14701000,0,0,120.123735120841
14701150,0,0,120.123735120841
14701300,0,0,120.123735120841
14701450,0,0,120.123735120841
14701600,0,0,120.123735120841
14701750,0,0,120.123735120841
14701900,0,0,120.123735120841
14702050,0,0,120.123735120841
14702200,0,0,120.123735120841
14702350,0,0,120.123735120841
14702500,0,0,120.123735120841
14702650,0,0,120.123735120841
14702800,0,0,120.123735120841
14702950,0,0,120.123735120841
14703100,0,0,120.123735120841
14703250,0,0,120.123735120841
14703400,0,0,119.53494278125272
14703550,0,0,119.53494278125272
14703700,0,0,119.53494278125272
14703850,0,0,119.53494278125272
14704000,0,0,119.53494278125272
14704150,0,0,119.53494278125272
14704300,0,0,119.53494278125272
14704450,0,0,119.53494278125272
14704600,0,0,119.53494278125272
14704750,0,0,119.53494278125272
14704900,0,0,119.53494278125272
14705050,0,0,119.53494278125272
14705200,0,0,119.53494278125272
14705350,0,0,119.53494278125272
14705500,0,0,119.53494278125272
14705650,0,0,119.53494278125272
14705800,0,0,119.53494278125272
14705950,0,0,119.53494278125272
14706100,0,0,119.53494278125272
14706250,0,0,119.53494278125272
14706400,0,0,119.53494278125272
14706550,0,0,119.53494278125272
14706700,0,0,119.53494278125272
14706850,0,0,119.53494278125272
14707000,0,0,119.53494278125272
14707150,0,0,119.53494278125272
14707300,0,0,119.53494278125272
14707450,0,0,119.53494278125272
14707600,0,0,119.53494278125272
14707750,0,0,119.53494278125272
14707900,0,0,119.53494278125272
14708050,0,0,119.53494278125272
14708200,0,0,119.53494278125272
14708350,0,0,119.53494278125272
14708500,0,0,119.53494278125272
14708650,0,0,119.53494278125272
14708800,0,0,119.53494278125272
14708950,0,0,119.53494278125272
14709100,0,0,119.53494278125272
14709250,0,0,119.53494278125272
14709400,0,0,119.53494278125272
14709550,0,0,119.53494278125272
14709700,0,0,119.53494278125272
14709850,0,0,119.53494278125272
14710000,0,0,119.53494278125272
14710150,0,0,119.53494278125272
14710300,0,0,119.53494278125272
14710450,0,0,119.53494278125272
14710600,0,0,119.53494278125272
14710750,0,0,119.53494278125272
14710900,0,0,119.53494278125272
14711050,0,0,119.53494278125272
14711200,0,0,119.53494278125272
14711350,0,0,119.53494278125272
14711500,0,0,119.53494278125272
14711650,0,0,119.53494278125272
14711800,0,0,119.53494278125272
14711950,0,0,119.53494278125272
14712100,0,0,119.53494278125272
14712250,0,0,119.53494278125272
14712400,0,0,119.53494278125272
14712550,0,0,115.88080168520374
14712700,0,0,115.88080168520374
14712850,0,0,115.88080168520374
14713000,0,0,115.88080168520374
14713150,0,0,115.88080168520374
14713300,0,0,114.54013501671116
14713450,0,0,114.54013501671116
14713600,0,0,114.54013501671116
14713750,0,0,114.54013501671116
14713900,0,0,114.54013501671116
14714050,0,0,114.54013501671116
14714200,0,0,114.54013501671116
14714350,0,0,114.54013501671116
14714500,0,0,114.54013501671116
14714650,0,0,114.54013501671116
14714800,0,0,114.54013501671116
14714950,0,0,114.54013501671116
14715100,0,0,114.54013501671116
14715250,0,0,114.54013501671116
14715400,0,0,114.54013501671116
14715550,0,0,114.54013501671116
14715700,0,0,114.54013501671116
14715850,0,0,114.54013501671116
14716000,0,0,114.54013501671116
14716150,0,0,114.54013501671116
14716300,0,0,114.54013501671116
14716450,0,0,114.54013501671116
14716600,0,0,114.54013501671116
14716750,0,0,114.54013501671116
14716900,0,0,114.54013501671116
14717050,0,0,114.54013501671116
14717200,0,0,114.54013501671116
14717350,0,0,114.54013501671116
14717500,0,0,114.54013501671116
14717650,0,0,114.54013501671116
14717800,0,0,114.54013501671116
14717950,0,0,114.54013501671116
14718100,0,0,114.54013501671116
14718250,0,0,114.54013501671116
14718400,0,0,114.54013501671116
14718550,0,0,116.68247335530455
14718700,0,0,116.68247335530455
14718850,0,0,116.68247335530455
14719000,0,0,116.68247335530455
14719150,0,0,116.68247335530455
14719300,0,0,116.68247335530455
14719450,0,0,116.68247335530455
14719600,0,0,116.68247335530455
14719750,0,0,116.68247335530455
14719900,0,0,116.68247335530455
14720050,0,0,116.68247335530455
14720200,0,0,116.68247335530455
14720350,0,0,116.68247335530455
14720500,0,0,116.68247335530455
14720650,0,0,116.68247335530455
14720800,0,0,116.68247335530455
14720950,0,0,116.68247335530455
14721100,0,0,116.68247335530455
14721250,0,0,116.68247335530455
14721400,0,0,116.68247335530455
14721550,0,0,116.68247335530455
14721700,0,0,116.68247335530455
14721850,0,0,116.68247335530455
14722000,0,0,116.68247335530455
14722150,0,0,116.68247335530455
14722300,0,0,116.68247335530455
14722450,0,0,115.8098225893851
14722600,0,0,115.8098225893851
14722750,0,0,115.8098225893851
14722900,0,0,115.8098225893851
14723050,0,0,115.8098225893851
14723200,0,0,115.8098225893851
14723350,0,0,115.8098225893851
14723500,0,0,115.8098225893851
14723650,0,0,115.8098225893851
14723800,0,0,115.8098225893851
14723950,0,0,115.8098225893851
14724100,0,0,115.8098225893851
14724250,0,0,115.8098225893851
14724400,0,0,115.8098225893851
14724550,0,0,115.8098225893851
14724700,0,0,115.8098225893851
14724850,0,0,115.8098225893851
14725000,0,0,115.8098225893851
14725150,0,0,115.8098225893851
14725300,0,0,115.8098225893851
14725450,0,0,115.8098225893851
14725600,0,0,115.8098225893851
14725750,0,0,115.8098225893851
14725900,0,0,115.8098225893851
14726050,0,0,115.8098225893851
14726200,0,0,115.8098225893851
14726350,0,0,115.8098225893851
14726500,0,0,115.8098225893851
14726650,0,0,115.8098225893851
14726800,0,0,115.8098225893851
14726950,0,0,115.8098225893851
14727100,0,0,115.8098225893851
14727250,0,0,115.8098225893851
14727400,0,0,115.8098225893851
14727550,0,0,115.8098225893851
14727700,0,0,115.8098225893851
14727850,0,0,115.8098225893851
14728000,0,0,115.8098225893851
14728150,0,0,115.8098225893851
14728300,0,0,115.8098225893851
14728450,0,0,115.8098225893851
14728600,0,0,115.8098225893851
14728750,0,0,115.8098225893851
14728900,0,0,115.8098225893851
14729050,0,0,115.8098225893851
14729200,0,0,115.8098225893851
14729350,0,0,115.8098225893851
14729500,0,0,115.8098225893851
14729650,0,0,115.8098225893851
14729800,0,0,115.8098225893851
14729950,0,0,115.8098225893851
14730100,0,0,115.8098225893851
14730250,0,0,115.8098225893851
14730400,0,0,115.8098225893851
14730550,0,0,115.8098225893851
14730700,0,0,115.8098225893851
14730850,0,0,115.8098225893851
14731000,0,0,115.8098225893851
14731150,0,0,115.8098225893851
14731300,0,0,115.8098225893851
14731450,0,0,115.8098225893851
14731600,0,0,115.8098225893851
14731750,0,0,115.8098225893851
14731900,0,0,115.33271574424461
14732050,0,0,115.33271574424461
14732200,0,0,115.33271574424461
14732350,0,0,115.33271574424461
14732500,0,0,115.33271574424461
14732650,0,0,115.33271574424461
14732800,0,0,115.33271574424461
14732950,0,0,115.33271574424461
14733100,0,0,115.33271574424461
14733250,0,0,115.33271574424461
14733400,0,0,115.33271574424461
14733550,0,0,115.33271574424461
14733700,0,0,115.33271574424461
14733850,0,0,115.33271574424461
14734000,0,0,115.33271574424461
14734150,0,0,115.33271574424461
14734300,0,0,115.33271574424461
14734450,0,0,117.46429469161316
14734600,0,0,117.46429469161316
14734750,0,0,117.46429469161316
14734900,0,0,117.46429469161316
14735050,0,0,117.46429469161316
14735200,0,0,117.46429469161316
14735350,0,0,117.46429469161316
14735500,0,0,117.46429469161316
14735650,0,0,117.46429469161316
14735800,0,0,117.46429469161316
14735950,0,0,117.46429469161316
14736100,0,0,117.46429469161316
14736250,0,0,117.46429469161316
14736400,0,0,117.46429469161316
14736550,0,0,117.46429469161316
14736700,0,0,117.46429469161316
14736850,0,0,117.46429469161316
14737000,0,0,117.46429469161316
14737150,0,0,117.46429469161316
14737300,0,0,117.46429469161316
14737450,0,0,117.46429469161316
14737600,0,0,117.46429469161316
14737750,0,0,116.70563017065192
14737900,0,0,116.70563017065192
14738050,0,0,116.70563017065192
14738200,0,0,116.70563017065192
14738350,0,0,116.70563017065192
14738500,0,0,116.70563017065192
14738650,0,0,116.70563017065192
14738800,0,0,116.70563017065192
14738950,0,0,116.70563017065192
14739100,0,0,116.70563017065192
14739250,0,0,116.70563017065192
14739400,0,0,116.70563017065192
14739550,0,0,116.70563017065192
14739700,0,0,116.70563017065192
14739850,0,0,116.70563017065192
14740000,0,0,116.70563017065192
14740150,0,0,116.70563017065192
14740300,0,0,116.70563017065192
14740450,0,0,116.70563017065192
14740600,0,0,116.70563017065192
14740750,0,0,116.70563017065192
14740900,0,0,116.70563017065192
14741050,0,0,116.70563017065192
14741200,0,0,116.70563017065192
14741350,0,0,116.70563017065192
14741500,0,0,118.07408616095503
14741650,0,0,118.07408616095503
14741800,0,0,118.07408616095503
14741950,0,0,118.07408616095503
14742100,0,0,118.07408616095503
14742250,0,0,118.07408616095503
14742400,0,0,118.07408616095503
14742550,0,0,118.07408616095503
14742700,0,0,118.7962079912888
14742850,0,0,118.7962079912888
14743000,0,0,118.7962079912888
14743150,0,0,118.7962079912888
14743300,0,0,118.7962079912888
14743450,0,0,118.7962079912888
14743600,0,0,122.1434165702362
14743750,0,0,122.1434165702362
14743900,0,0,122.1434165702362
14744050,0,0,122.1434165702362
14744200,0,0,122.1434165702362
14744350,0,0,122.1434165702362
14744500,0,0,122.1434165702362
14744650,0,0,122.1434165702362
14744800,0,0,122.1434165702362
14744950,0,0,122.1434165702362
14745100,0,0,122.1434165702362
14745250,0,0,122.1434165702362
14745400,0,0,122.1434165702362
14745550,0,0,122.1434165702362
14745700,0,0,122.1434165702362
14745850,0,0,122.1434165702362
14746000,0,0,122.1434165702362
14746150,0,0,122.1434165702362
14746300,0,0,122.1434165702362
14746450,0,0,122.1434165702362
14746600,0,0,122.1434165702362
14746750,0,0,122.1434165702362
14746900,0,0,122.1434165702362
14747050,0,0,122.1434165702362
14747200,0,0,122.1434165702362
14747350,0,0,122.1434165702362
14747500,0,0,122.1434165702362
14747650,0,0,122.1434165702362
14747800,0,0,122.1434165702362
14747950,0,0,122.1434165702362
14748100,0,0,122.1434165702362
14748250,0,0,122.1434165702362
14748400,0,0,122.1434165702362
14748550,0,0,122.1434165702362
14748700,0,0,122.1434165702362
14748850,0,0,122.1434165702362
14749000,0,0,122.1434165702362
14749150,0,0,122.1434165702362
14749300,0,0,122.1434165702362
14749450,0,0,122.1434165702362
14749600,0,0,122.1434165702362
14749750,0,0,122.1434165702362
14749900,0,0,122.1434165702362
14750050,0,0,122.1434165702362
14750200,0,0,122.1434165702362
14750350,0,0,122.1434165702362
14750500,0,0,122.1434165702362
14750650,0,0,123.38021645672039
14750800,0,0,123.38021645672039
14750950,0,0,123.38021645672039
14751100,0,0,123.38021645672039
14751250,0,0,123.38021645672039
14751400,0,0,123.38021645672039
14751550,0,0,123.38021645672039
14751700,0,0,123.38021645672039
14751850,0,0,123.38021645672039
14752000,0,0,123.38021645672039
14752150,0,0,126.12877623803011
14752300,0,0,126.12877623803011
14752450,0,0,125.5043083948127
14752600,0,0,125.5043083948127
14752750,0,0,125.5043083948127
14752900,0,0,125.5043083948127
14753050,0,0,125.5043083948127
14753200,0,0,125.5043083948127
14753350,0,0,125.5043083948127
14753500,0,0,125.5043083948127
14753650,0,0,125.5043083948127
14753800,0,0,125.5043083948127
14753950,0,0,125.5043083948127
14754100,0,0,125.5043083948127
14754250,0,0,125.5043083948127
14754400,0,0,125.5043083948127
14754550,0,0,125.5043083948127
14754700,0,0,125.5043083948127
14754850,0,0,125.5043083948127
14755000,0,0,125.5043083948127
14755150,0,0,125.5043083948127
14755300,0,0,125.5043083948127
14755450,0,0,125.5043083948127
14755600,0,0,125.5043083948127
14755750,0,0,125.5043083948127
14755900,0,0,125.5043083948127
14756050,0,0,125.5043083948127
14756200,0,0,125.5043083948127
14756350,0,0,125.5043083948127
14756500,0,0,131.94903036186736
14756650,0,0,131.94903036186736
14756800,0,0,131.94903036186736
14756950,0,0,131.94903036186736
14757100,0,0,131.94903036186736
14757250,0,0,131.94903036186736
14757400,0,0,131.94903036186736
14757550,0,0,131.94903036186736
14757700,0,0,131.94903036186736
14757850,0,0,131.94903036186736
14758000,0,0,131.94903036186736
14758150,0,0,131.94903036186736
14758300,0,0,131.94903036186736
14758450,0,0,131.94903036186736
14758600,0,0,131.94903036186736
14758750,0,0,137.21218825660424
14758900,0,0,137.21218825660424
14759050,0,0,137.21218825660424
14759200,0,0,137.21218825660424
14759350,0,0,145.9851423330059
14759500,0,0,145.9851423330059
14759650,0,0,145.9851423330059
14759800,0,0,145.9851423330059
14759950,0,0,145.9851423330059
14760100,0,0,145.9851423330059
14760250,0,0,145.9851423330059
14760400,0,0,141.89742912007875
14760550,0,0,141.89742912007875
14760700,0,0,141.89742912007875
14760850,0,0,141.89742912007875
14761000,0,0,141.89742912007875
14761150,0,0,141.89742912007875
14761300,0,0,141.89742912007875
14761450,0,0,141.89742912007875
14761600,0,0,141.89742912007875
14761750,0,0,141.89742912007875
14761900,0,0,141.89742912007875
14762050,0,0,137.43682730663852
14762200,0,0,137.43682730663852
14762350,0,0,137.43682730663852
14762500,0,0,137.43682730663852
14762650,0,0,137.43682730663852
14762800,0,0,137.43682730663852
14762950,0,0,137.43682730663852
14763100,0,0,137.43682730663852
14763250,0,0,136.03707236474395
14763400,0,0,136.03707236474395
14763550,0,0,136.03707236474395
14763700,0,0,136.03707236474395
14763850,0,0,136.03707236474395
14764000,0,0,136.03707236474395
14764150,0,0,136.03707236474395
14764300,0,0,136.03707236474395
