blocknumber,reserve USDT,reserve WBTC,volume USDT for 5% slippage
14581450,0,0,931708.517513798
14581600,0,0,931708.517513798
14581750,0,0,931708.517513798
14581900,0,0,914119.3693823738
14582050,0,0,914119.3693823738
14582200,0,0,914119.3693823738
14582350,0,0,914119.3693823738
14582500,0,0,914119.3693823738
14582650,0,0,928722.2478495636
14582800,0,0,928722.2478495636
14582950,0,0,928714.3447303005
14583100,0,0,928714.3447303005
14583250,0,0,928714.3447303005
14583400,0,0,927283.7048759768
14583550,0,0,927283.7048759768
14583700,0,0,927283.7048759768
14583850,0,0,927283.7048759768
14584000,0,0,882429.6550105525
14584150,0,0,882429.6550105525
14584300,0,0,882434.9181684472
14584450,0,0,882434.9181684472
14584600,0,0,882434.9181684472
14584750,0,0,841626.8678439448
14584900,0,0,841619.1836355384
14585050,0,0,841619.1836355384
14585200,0,0,841619.1836355384
14585350,0,0,805236.9525533294
14585500,0,0,803338.4699539962
14585650,0,0,803338.4699539962
14585800,0,0,803338.4699539962
14585950,0,0,880147.8684888309
14586100,0,0,880147.8684888309
14586250,0,0,880147.8684888309
14586400,0,0,880139.9737377783
14586550,0,0,880139.9737377783
14586700,0,0,880139.9737377783
14586850,0,0,830696.917209761
14587000,0,0,830696.917209761
14587150,0,0,830696.917209761
14587300,0,0,830696.917209761
14587450,0,0,824234.3837609291
14587600,0,0,824234.3837609291
14587750,0,0,824234.3837609291
14587900,0,0,824234.3837609291
14588050,0,0,824234.3837609291
14588200,0,0,824234.3837609291
14588350,0,0,815135.2397293296
14588500,0,0,815135.2397293296
14588650,0,0,815135.2397293296
14588800,0,0,815135.2397293296
14588950,0,0,855682.8460861533
14589100,0,0,855682.8460861533
14589250,0,0,855682.8460861533
14589400,0,0,855682.8460861533
14589550,0,0,855682.8460861533
14589700,0,0,855682.8460861533
14589850,0,0,855549.3570163378
14590000,0,0,855549.3570163378
14590150,0,0,855549.3570163378
14590300,0,0,855549.3570163378
14590450,0,0,823716.6993998459
14590600,0,0,823718.8046630038
14590750,0,0,823718.8046630038
14590900,0,0,823718.8046630038
14591050,0,0,845975.8169987664
14591200,0,0,845975.8169987664
14591350,0,0,845975.8169987664
14591500,0,0,851918.5688822243
14591650,0,0,851918.5688822243
14591800,0,0,851918.5688822243
14591950,0,0,851918.5688822243
14592100,0,0,851918.5688822243
14592250,0,0,851594.6960378765
14592400,0,0,851594.6960378765
14592550,0,0,851594.6960378765
14592700,0,0,851594.6960378765
14592850,0,0,851594.6960378765
14593000,0,0,851594.6960378765
14593150,0,0,851594.6353436135
14593300,0,0,851594.6353436135
14593450,0,0,886308.9222892129
14593600,0,0,886308.9222892129
14593750,0,0,886308.9222892129
14593900,0,0,886308.9222892129
14594050,0,0,886308.9222892129
14594200,0,0,886308.9222892129
14594350,0,0,886308.9222892129
14594500,0,0,886308.9222892129
14594650,0,0,886308.9222892129
14594800,0,0,886308.9222892129
14594950,0,0,858385.7541047767
14595100,0,0,858385.7541047767
14595250,0,0,858385.7541047767
14595400,0,0,858377.9453956713
14595550,0,0,856128.7820915343
14595700,0,0,856128.7820915343
14595850,0,0,847218.794737329
14596000,0,0,847218.794737329
14596150,0,0,847218.794737329
14596300,0,0,847218.794737329
14596450,0,0,847218.794737329
14596600,0,0,847218.794737329
14596750,0,0,847218.794737329
14596900,0,0,849212.7947374363
14597050,0,0,849212.7947374363
14597200,0,0,849212.7947374363
14597350,0,0,849212.7947374363
14597500,0,0,849212.7947374363
14597650,0,0,849212.7947374363
14597800,0,0,849212.7947374363
14597950,0,0,849212.7947374363
14598100,0,0,849212.7947374363
14598250,0,0,849212.7947374363
14598400,0,0,849212.7947374363
14598550,0,0,849212.7947374363
14598700,0,0,863073.1617633277
14598850,0,0,863070.0975374329
14599000,0,0,863070.0975374329
14599150,0,0,863070.0975374329
14599300,0,0,863074.9332334856
14599450,0,0,863074.9332334856
14599600,0,0,869116.0708630647
14599750,0,0,869116.0708630647
14599900,0,0,869116.0708630647
14600050,0,0,869436.1761942188
14600200,0,0,869436.1761942188
14600350,0,0,869436.1761942188
14600500,0,0,869436.1761942188
14600650,0,0,869436.1761942188
14600800,0,0,869436.1761942188
14600950,0,0,869436.1761942188
14601100,0,0,871862.2424744018
14601250,0,0,871862.2424744018
14601400,0,0,871862.2424744018
14601550,0,0,871862.2424744018
14601700,0,0,871862.2424744018
14601850,0,0,871862.2424744018
14602000,0,0,864925.976284604
14602150,0,0,864925.976284604
14602300,0,0,864925.976284604
14602450,0,0,864925.976284604
14602600,0,0,867663.1748461686
14602750,0,0,867663.1748461686
14602900,0,0,867663.1748461686
14603050,0,0,867663.1748461686
14603200,0,0,867663.1748461686
14603350,0,0,845055.7480216183
14603500,0,0,845055.7480216183
14603650,0,0,845055.7480216183
14603800,0,0,889928.2678580335
14603950,0,0,889928.2678580335
14604100,0,0,889928.2678580335
14604250,0,0,889928.2678580335
14604400,0,0,810841.3215889733
14604550,0,0,810841.3215889733
14604700,0,0,810841.3215889733
14604850,0,0,888120.6564237872
14605000,0,0,888120.6564237872
14605150,0,0,888120.6564237872
14605300,0,0,888120.6564237872
14605450,0,0,857959.4822504658
14605600,0,0,857959.4822504658
14605750,0,0,857959.4822504658
14605900,0,0,825818.6476576118
14606050,0,0,825818.6476576118
14606200,0,0,825818.6476576118
14606350,0,0,825818.6476576118
14606500,0,0,825818.6476576118
14606650,0,0,825818.6476576118
14606800,0,0,825818.6476576118
14606950,0,0,825818.6476576118
14607100,0,0,868983.4198829483
14607250,0,0,868977.4067447378
14607400,0,0,868977.4067447378
14607550,0,0,868977.4067447378
14607700,0,0,827473.7666007287
14607850,0,0,827473.7666007287
14608000,0,0,827473.7666007287
14608150,0,0,827473.7666007287
14608300,0,0,827473.7666007287
14608450,0,0,867509.9324933551
14608600,0,0,867509.9324933551
14608750,0,0,867509.9324933551
14608900,0,0,867509.9324933551
14609050,0,0,867509.9324933551
14609200,0,0,939752.400326709
14609350,0,0,939752.400326709
14609500,0,0,939752.400326709
14609650,0,0,939754.7650509196
14609800,0,0,939754.7650509196
14609950,0,0,939754.7650509196
14610100,0,0,924660.0893018098
14610250,0,0,924660.0893018098
14610400,0,0,924660.0893018098
14610550,0,0,920218.056668476
14610700,0,0,920218.056668476
14610850,0,0,920218.056668476
14611000,0,0,920218.056668476
14611150,0,0,933448.1342833001
14611300,0,0,933448.1342833001
14611450,0,0,933448.1342833001
14611600,0,0,933453.8971024579
14611750,0,0,932516.8337775295
14611900,0,0,932516.8337775295
14612050,0,0,932516.8337775295
14612200,0,0,932516.8337775295
14612350,0,0,920188.9680509447
14612500,0,0,920188.9680509447
14612650,0,0,920188.9680509447
14612800,0,0,920188.9680509447
14612950,0,0,877792.1499003969
14613100,0,0,877791.6101539759
14613250,0,0,877791.6101539759
14613400,0,0,877791.5831209233
14613550,0,0,877791.5831209233
14613700,0,0,877791.5831209233
14613850,0,0,877791.5831209233
14614000,0,0,877791.5831209233
14614150,0,0,877791.5831209233
14614300,0,0,906535.992078154
14614450,0,0,906535.992078154
14614600,0,0,906535.992078154
14614750,0,0,906535.992078154
14614900,0,0,906334.6563945021
14615050,0,0,906334.6563945021
14615200,0,0,906334.6563945021
14615350,0,0,906334.6563945021
14615500,0,0,889854.7181813971
14615650,0,0,889854.7181813971
14615800,0,0,889854.7181813971
14615950,0,0,1003769.6158913666
14616100,0,0,1003774.1996929982
14616250,0,0,1003774.1996929982
14616400,0,0,981978.5146394687
14616550,0,0,981978.5146394687
14616700,0,0,981978.5146394687
14616850,0,0,981978.5146394687
14617000,0,0,976660.0684165109
14617150,0,0,976660.0684165109
14617300,0,0,976658.7226200373
14617450,0,0,980147.6560599037
14617600,0,0,980147.6560599037
14617750,0,0,980147.6560599037
14617900,0,0,980147.6560599037
14618050,0,0,980147.6560599037
14618200,0,0,980147.6560599037
14618350,0,0,980147.6560599037
14618500,0,0,980147.6560599037
14618650,0,0,979463.0053030727
14618800,0,0,979463.0053030727
14618950,0,0,979463.0053030727
14619100,0,0,979463.0053030727
14619250,0,0,979463.0053030727
14619400,0,0,979463.0053030727
14619550,0,0,979463.0053030727
14619700,0,0,979463.0053030727
14619850,0,0,979463.0053030727
14620000,0,0,979463.0053030727
14620150,0,0,979463.0053030727
14620300,0,0,979463.0053030727
14620450,0,0,987026.7955854798
14620600,0,0,987026.7955854798
14620750,0,0,987026.7955854798
14620900,0,0,987026.7955854798
14621050,0,0,987026.7955854798
14621200,0,0,996953.1768360141
14621350,0,0,996953.1768360141
14621500,0,0,999336.5041663535
14621650,0,0,999342.2936400376
14621800,0,0,1028401.6823048255
14621950,0,0,1028401.6823048255
14622100,0,0,1029018.9782568588
14622250,0,0,1053242.3722588434
14622400,0,0,1053242.3722588434
14622550,0,0,1053242.3722588434
14622700,0,0,1053242.3722588434
14622850,0,0,1053242.3722588434
14623000,0,0,1053242.3722588434
14623150,0,0,1001405.2942321915
14623300,0,0,1001405.2942321915
14623450,0,0,1001405.2942321915
14623600,0,0,1001405.2942321915
14623750,0,0,1001405.2942321915
14623900,0,0,1001402.631387981
14624050,0,0,1001402.631387981
14624200,0,0,953073.9631463797
14624350,0,0,953073.9631463797
14624500,0,0,953073.9631463797
14624650,0,0,953073.9631463797
14624800,0,0,953073.9631463797
14624950,0,0,953073.9631463797
14625100,0,0,953073.9631463797
14625250,0,0,953073.9631463797
14625400,0,0,953073.9631463797
14625550,0,0,963716.5993536066
14625700,0,0,963716.5993536066
14625850,0,0,963716.5993536066
14626000,0,0,963716.5993536066
14626150,0,0,963716.5993536066
14626300,0,0,963716.5993536066
14626450,0,0,963716.5993536066
14626600,0,0,963716.5993536066
14626750,0,0,977158.8032233188
14626900,0,0,977158.8032233188
14627050,0,0,977158.8032233188
14627200,0,0,977158.8032233188
14627350,0,0,1259183.8987624552
14627500,0,0,1259183.8987624552
14627650,0,0,1259183.8987624552
14627800,0,0,1259183.8987624552
14627950,0,0,1378679.9707150331
14628100,0,0,1378679.9707150331
14628250,0,0,1379455.889036772
14628400,0,0,1317273.7755493957
14628550,0,0,1317273.8281809746
14628700,0,0,1317273.8281809746
14628850,0,0,1317273.8281809746
14629000,0,0,1393900.7678086367
14629150,0,0,1393900.7678086367
14629300,0,0,1393900.7678086367
14629450,0,0,1393900.7678086367
14629600,0,0,1314819.125980816
14629750,0,0,1314823.4576688162
14629900,0,0,1314583.4241307839
14630050,0,0,1273370.680907206
14630200,0,0,1273369.0449555744
14630350,0,0,1273369.0449555744
14630500,0,0,1272219.5190653913
14630650,0,0,1122504.4458490766
14630800,0,0,1122504.4458490766
14630950,0,0,1122504.4458490766
14631100,0,0,1122504.4458490766
14631250,0,0,1067092.295384775
14631400,0,0,1067092.295384775
14631550,0,0,1067041.5284661516
14631700,0,0,1067041.5284661516
14631850,0,0,1104024.0551825417
14632000,0,0,1104024.0551825417
14632150,0,0,1104024.0551825417
14632300,0,0,1104024.0551825417
14632450,0,0,1104024.0551825417
14632600,0,0,1104024.0551825417
14632750,0,0,1158802.0192018212
14632900,0,0,1158562.9044289798
14633050,0,0,1158562.9044289798
14633200,0,0,1158562.9044289798
14633350,0,0,1085217.3712904651
14633500,0,0,1085217.3712904651
14633650,0,0,1085217.3712904651
14633800,0,0,1085217.3712904651
14633950,0,0,1085217.3712904651
14634100,0,0,1108565.759566511
14634250,0,0,1108565.759566511
14634400,0,0,1108565.759566511
14634550,0,0,1108565.759566511
14634700,0,0,1108565.759566511
14634850,0,0,1108526.7595665087
14635000,0,0,1100960.5415978702
14635150,0,0,1100960.5415978702
14635300,0,0,1100960.5415978702
14635450,0,0,1100960.5415978702
14635600,0,0,1169666.8832630536
14635750,0,0,1169666.8832630536
14635900,0,0,1169666.8832630536
14636050,0,0,1169666.8832630536
14636200,0,0,1169666.8832630536
14636350,0,0,1127664.4888278157
14636500,0,0,1127664.4888278157
14636650,0,0,1127658.4195792896
14636800,0,0,1127658.4195792896
14636950,0,0,1127658.4195792896
14637100,0,0,1162906.0730564632
14637250,0,0,1162906.0730564632
14637400,0,0,1162906.0730564632
14637550,0,0,1093689.0427007338
14637700,0,0,1093689.0427007338
14637850,0,0,1093689.0427007338
14638000,0,0,1093689.0427007338
14638150,0,0,1093689.0427007338
14638300,0,0,1093689.0427007338
14638450,0,0,1093689.0427007338
14638600,0,0,1093689.0427007338
14638750,0,0,1165622.6936127369
14638900,0,0,1165622.6936127369
14639050,0,0,1165622.6936127369
14639200,0,0,1165622.6936127369
14639350,0,0,1102984.872417644
14639500,0,0,1101087.3465875108
14639650,0,0,1101087.3465875108
14639800,0,0,1101087.3465875108
14639950,0,0,1101087.3465875108
14640100,0,0,1101087.3465875108
14640250,0,0,1140648.2321450943
14640400,0,0,1140648.2321450943
14640550,0,0,1140648.2321450943
14640700,0,0,1140648.2321450943
14640850,0,0,1140648.2321450943
14641000,0,0,1140648.2321450943
14641150,0,0,1167872.8547673714
14641300,0,0,1167872.8547673714
14641450,0,0,1167872.8547673714
14641600,0,0,1167872.8547673714
14641750,0,0,1167872.8547673714
14641900,0,0,1168099.9819285655
14642050,0,0,1168099.9819285655
14642200,0,0,1168099.9819285655
14642350,0,0,1168099.9819285655
14642500,0,0,1168523.0509381066
14642650,0,0,1168523.0509381066
14642800,0,0,1168523.0509381066
14642950,0,0,1168523.0509381066
14643100,0,0,1168523.0509381066
14643250,0,0,1168523.0509381066
14643400,0,0,1168523.0509381066
14643550,0,0,1168523.0509381066
14643700,0,0,1168523.0509381066
14643850,0,0,1168523.0509381066
14644000,0,0,1147484.1928477255
14644150,0,0,1147484.1928477255
14644300,0,0,1147484.1928477255
14644450,0,0,1147484.1928477255
14644600,0,0,1147484.1928477255
14644750,0,0,1147484.1928477255
14644900,0,0,1147484.1928477255
14645050,0,0,1139704.2958608742
14645200,0,0,1139704.2958608742
14645350,0,0,1139704.2958608742
14645500,0,0,1139704.2958608742
14645650,0,0,1139704.2958608742
14645800,0,0,1139704.2958608742
14645950,0,0,1139709.0271878215
14646100,0,0,1139714.2903457163
14646250,0,0,1139708.9219229794
14646400,0,0,1139708.9219229794
14646550,0,0,1139708.9219229794
14646700,0,0,1139707.3581975584
14646850,0,0,1139707.3581975584
14647000,0,0,1139707.3581975584
14647150,0,0,1139706.9068538742
14647300,0,0,1139706.9068538742
14647450,0,0,1139706.9068538742
14647600,0,0,1139705.0995202952
14647750,0,0,1147067.390193364
14647900,0,0,1147067.390193364
14648050,0,0,1147067.390193364
14648200,0,0,1149151.2814842153
14648350,0,0,1149151.2814842153
14648500,0,0,1149151.2814842153
14648650,0,0,1149151.2814842153
14648800,0,0,1143064.4661902967
14648950,0,0,1143064.4661902967
14649100,0,0,1143064.4661902967
14649250,0,0,1143064.4661902967
14649400,0,0,1143064.4661902967
14649550,0,0,1143064.4661902967
14649700,0,0,1143064.4661902967
14649850,0,0,1143064.4661902967
14650000,0,0,1143064.4661902967
14650150,0,0,1143064.4661902967
14650300,0,0,1143064.4661902967
14650450,0,0,1164213.161458895
14650600,0,0,1164213.161458895
14650750,0,0,1164213.161458895
14650900,0,0,1164213.161458895
14651050,0,0,1126685.0096613902
14651200,0,0,1126685.0096613902
14651350,0,0,1126685.0096613902
14651500,0,0,1126685.0096613902
14651650,0,0,1126685.0096613902
14651800,0,0,1126685.0096613902
14651950,0,0,1068631.541584254
14652100,0,0,1068631.541584254
14652250,0,0,1068631.541584254
14652400,0,0,1126898.273369482
14652550,0,0,1126898.273369482
14652700,0,0,1126898.273369482
14652850,0,0,1126898.273369482
14653000,0,0,1156063.7649134018
14653150,0,0,1156063.7649134018
14653300,0,0,1156063.7649134018
14653450,0,0,1156063.7649134018
14653600,0,0,1059715.3763996484
14653750,0,0,1059715.3763996484
14653900,0,0,1059715.3763996484
14654050,0,0,1059715.3763996484
14654200,0,0,1111904.546085079
14654350,0,0,1111904.546085079
14654500,0,0,1111904.546085079
14654650,0,0,1111904.546085079
14654800,0,0,1068772.4419027092
14654950,0,0,1068772.4419027092
14655100,0,0,1068772.4419027092
14655250,0,0,1068772.4419027092
14655400,0,0,1122177.7174103798
14655550,0,0,1122177.7174103798
14655700,0,0,1122177.7174103798
14655850,0,0,1122177.7174103798
14656000,0,0,1123367.7024228394
14656150,0,0,1123367.7024228394
14656300,0,0,1123367.7024228394
14656450,0,0,1123367.7024228394
14656600,0,0,1121125.0738862446
14656750,0,0,1121125.0738862446
14656900,0,0,1121125.0738862446
14657050,0,0,1121125.0738862446
14657200,0,0,1121125.0738862446
14657350,0,0,1121125.0738862446
14657500,0,0,1121125.0738862446
14657650,0,0,1144752.5922086975
14657800,0,0,1144752.5922086975
14657950,0,0,1144752.5922086975
14658100,0,0,1144752.5922086975
14658250,0,0,1144752.5922086975
14658400,0,0,1141445.2304451955
14658550,0,0,1141445.2304451955
14658700,0,0,1141445.2304451955
14658850,0,0,1141445.2304451955
14659000,0,0,1141445.2304451955
14659150,0,0,1161385.2304462686
14659300,0,0,1161385.2304462686
14659450,0,0,1161385.2304462686
14659600,0,0,1161385.2304462686
14659750,0,0,1141397.0366123896
14659900,0,0,1141398.5102966002
14660050,0,0,1141398.5102966002
14660200,0,0,1141401.5952741792
14660350,0,0,1113548.1842822824
14660500,0,0,1113548.1842822824
14660650,0,0,1113548.1842822824
14660800,0,0,1069986.3027289985
14660950,0,0,1069986.3027289985
14661100,0,0,1069986.3027289985
14661250,0,0,1069986.3027289985
14661400,0,0,1112049.0951041058
14661550,0,0,1112035.9152279478
14661700,0,0,1112035.9152279478
14661850,0,0,1112035.9152279478
14662000,0,0,1081975.1297910209
14662150,0,0,1081975.1297910209
14662300,0,0,1081975.1297910209
14662450,0,0,1115221.1802536375
14662600,0,0,1115221.1802536375
14662750,0,0,1115221.1802536375
14662900,0,0,1115221.1802536375
14663050,0,0,1096778.1382397593
14663200,0,0,1096778.1382397593
14663350,0,0,1096778.1382397593
14663500,0,0,1096778.1382397593
14663650,0,0,1178772.3683172131
14663800,0,0,1178772.3683172131
14663950,0,0,1178772.3683172131
14664100,0,0,1178777.1049224762
14664250,0,0,1107352.133897205
14664400,0,0,1107352.133897205
14664550,0,0,1107352.133897205
14664700,0,0,1107352.133897205
14664850,0,0,1107352.133897205
14665000,0,0,811477.3532191057
14665150,0,0,811477.3532191057
14665300,0,0,811477.3532191057
14665450,0,0,1187033.08461588
14665600,0,0,1187033.08461588
14665750,0,0,1187033.08461588
14665900,0,0,1187038.3477737748
14666050,0,0,1200296.5478018112
14666200,0,0,1200296.5478018112
14666350,0,0,1200296.5478018112
14666500,0,0,1200296.5478018112
14666650,0,0,1200296.5478018112
14666800,0,0,1256428.1916939006
14666950,0,0,1256428.1916939006
14667100,0,0,1256428.1916939006
14667250,0,0,1195010.1987991817
14667400,0,0,1195010.1987991817
14667550,0,0,1195010.1987991817
14667700,0,0,1195010.1987991817
14667850,0,0,1244915.5179749506
14668000,0,0,1244915.5179749506
14668150,0,0,1244915.5179749506
14668300,0,0,1244915.5179749506
14668450,0,0,1244915.5179749506
14668600,0,0,1218642.577877789
14668750,0,0,1218642.577877789
14668900,0,0,1218642.577877789
14669050,0,0,1218642.577877789
14669200,0,0,1159056.7563982368
14669350,0,0,1159056.7563982368
14669500,0,0,1159056.7563982368
14669650,0,0,1159056.7563982368
