blocknumber,reserve COMP,reserve WETH,volume COMP for 5% slippage
10208950,0,0,0
10209100,0,0,0
10209250,0,0,0
10209400,0,0,0
10209550,0,0,0
10209700,0,0,0
10209850,0,0,0
10210000,0,0,0
10210150,0,0,0
10210300,0,0,0
10210450,0,0,0
10210600,0,0,0
10210750,0,0,0
10210900,0,0,0
10211050,0,0,0
10211200,0,0,0
10211350,0,0,0
10211500,0,0,0
10211650,0,0,0
10211800,0,0,0
10211950,0,0,0
10212100,0,0,0
10212250,0,0,0
10212400,0,0,0
10212550,0,0,0
10212700,0,0,0
10212850,0,0,0
10213000,0,0,0
10213150,0,0,0
10213300,0,0,0
10213450,0,0,0
10213600,0,0,0
10213750,0,0,0
10213900,0,0,0
10214050,0,0,0
10214200,0,0,0
10214350,0,0,0
10214500,0,0,0
10214650,0,0,0
10214800,0,0,0
10214950,0,0,0
10215100,0,0,0
10215250,0,0,0
10215400,0,0,0
10215550,0,0,0
10215700,0,0,0
10215850,0,0,0
10216000,0,0,0
10216150,0,0,0
10216300,0,0,0
10216450,0,0,0
10216600,0,0,0
10216750,0,0,0
10216900,0,0,0
10217050,0,0,0
10217200,0,0,0
10217350,0,0,0
10217500,0,0,0
10217650,0,0,0
10217800,0,0,0
10217950,0,0,0
10218100,0,0,0
10218250,0,0,0
10218400,0,0,0
10218550,0,0,0
10218700,0,0,0
10218850,0,0,0
10219000,0,0,0
10219150,0,0,0
10219300,0,0,0
10219450,0,0,0
10219600,0,0,0
10219750,0,0,0
10219900,0,0,0
10220050,0,0,0
10220200,0,0,0
10220350,0,0,0
10220500,0,0,0
10220650,0,0,0
10220800,0,0,0
10220950,0,0,0
10221100,0,0,0
10221250,0,0,0
10221400,0,0,0
10221550,0,0,0
10221700,0,0,0
10221850,0,0,0
10222000,0,0,0
10222150,0,0,0
10222300,0,0,0
10222450,0,0,0
10222600,0,0,0
10222750,0,0,0
10222900,0,0,0
10223050,0,0,0
10223200,0,0,0
10223350,0,0,0
10223500,0,0,0
10223650,0,0,0
10223800,0,0,0
10223950,0,0,0
10224100,0,0,0
10224250,0,0,0
10224400,0,0,0
10224550,0,0,0
10224700,0,0,0
10224850,0,0,0
10225000,0,0,0
10225150,0,0,0
10225300,0,0,0
10225450,0,0,0
10225600,0,0,0
10225750,0,0,0
10225900,0,0,0
10226050,0,0,0
10226200,0,0,0
10226350,0,0,0
10226500,0,0,0
10226650,0,0,0
10226800,0,0,0
10226950,0,0,0
10227100,0,0,0
10227250,0,0,0
10227400,0,0,0
10227550,0,0,0
10227700,0,0,0
10227850,0,0,0
10228000,0,0,0
10228150,0,0,0
10228300,0,0,0
10228450,0,0,0
10228600,0,0,0
10228750,0,0,0
10228900,0,0,0
10229050,0,0,0
10229200,0,0,0
10229350,0,0,0
10229500,0,0,0
10229650,0,0,0
10229800,0,0,0
10229950,0,0,0
10230100,0,0,0
10230250,0,0,0
10230400,0,0,0
10230550,0,0,0
10230700,0,0,0
10230850,0,0,0
10231000,0,0,0
10231150,0,0,0
10231300,0,0,0
10231450,0,0,0
10231600,0,0,0
10231750,0,0,0
10231900,0,0,0
10232050,0,0,0
10232200,0,0,0
10232350,0,0,0
10232500,0,0,0
10232650,0,0,0
10232800,0,0,0
10232950,0,0,0
10233100,0,0,0
10233250,0,0,0
10233400,0,0,0
10233550,0,0,0
10233700,0,0,0
10233850,0,0,0
10234000,0,0,0
10234150,0,0,0
10234300,0,0,0
10234450,0,0,0
10234600,0,0,0
10234750,0,0,0
10234900,0,0,0
10235050,0,0,0
10235200,0,0,0
10235350,0,0,0
10235500,0,0,0
10235650,0,0,0
10235800,0,0,0
10235950,0,0,0
10236100,0,0,0
10236250,0,0,0
10236400,0,0,0
10236550,0,0,0
10236700,0,0,0
10236850,0,0,0
10237000,0,0,0
10237150,0,0,0
10237300,0,0,0
10237450,0,0,0
10237600,0,0,0
10237750,0,0,0
10237900,0,0,0
10238050,0,0,0
10238200,0,0,0
10238350,0,0,0
10238500,0,0,0
10238650,0,0,0
10238800,0,0,0
10238950,0,0,0
10239100,0,0,0
10239250,0,0,0
10239400,0,0,0
10239550,0,0,0
10239700,0,0,0
10239850,0,0,0
10240000,0,0,0
10240150,0,0,0
10240300,0,0,0
10240450,0,0,0
10240600,0,0,0
10240750,0,0,0
10240900,0,0,0
10241050,0,0,0
10241200,0,0,0
10241350,0,0,0
10241500,0,0,0
10241650,0,0,0
10241800,0,0,0
10241950,0,0,0
10242100,0,0,0
10242250,0,0,0
10242400,0,0,0
10242550,0,0,0
10242700,0,0,0
10242850,0,0,0
10243000,0,0,0
10243150,0,0,0
10243300,0,0,0
10243450,0,0,0
10243600,0,0,0
10243750,0,0,0
10243900,0,0,0
10244050,0,0,0
10244200,0,0,0
10244350,0,0,0
10244500,0,0,0
10244650,0,0,0
10244800,0,0,0
10244950,0,0,0
10245100,0,0,0
10245250,0,0,0
10245400,0,0,0
10245550,0,0,0
10245700,0,0,0
10245850,0,0,0
10246000,0,0,0
10246150,0,0,0
10246300,0,0,0
10246450,0,0,0
10246600,0,0,0
10246750,0,0,0
10246900,0,0,0
10247050,0,0,0
10247200,0,0,0
10247350,0,0,0
10247500,0,0,0
10247650,0,0,0
10247800,0,0,0
10247950,0,0,0
10248100,0,0,0
10248250,0,0,0
10248400,0,0,0
10248550,0,0,0
10248700,0,0,0
10248850,0,0,0
10249000,0,0,0
10249150,0,0,0
10249300,0,0,0
10249450,0,0,0
10249600,0,0,0
10249750,0,0,0
10249900,0,0,0
10250050,0,0,0
10250200,0,0,0
10250350,0,0,0
10250500,0,0,0
10250650,0,0,0
10250800,0,0,0
10250950,0,0,0
10251100,0,0,0
10251250,0,0,0
10251400,0,0,0
10251550,0,0,0
10251700,0,0,0
10251850,0,0,0
10252000,0,0,0
10252150,0,0,0
10252300,0,0,0
10252450,0,0,0
10252600,0,0,0
10252750,0,0,0
10252900,0,0,0
10253050,0,0,0
10253200,0,0,0
10253350,0,0,0
10253500,0,0,0
10253650,0,0,0
10253800,0,0,0
10253950,0,0,0
10254100,0,0,0
10254250,0,0,0
10254400,0,0,0
10254550,0,0,0
10254700,0,0,0
10254850,0,0,0
10255000,0,0,0
10255150,0,0,0
10255300,0,0,0
10255450,0,0,0
10255600,0,0,0
10255750,0,0,0
10255900,0,0,0
10256050,0,0,0
10256200,0,0,0
10256350,0,0,0
10256500,0,0,0
10256650,0,0,0
10256800,0,0,0
10256950,0,0,0
10257100,0,0,0
10257250,0,0,0
10257400,0,0,0
10257550,0,0,0
10257700,0,0,0
10257850,0,0,0
10258000,0,0,0
10258150,0,0,0
10258300,0,0,0
10258450,0,0,0
10258600,0,0,0
10258750,0,0,0
10258900,0,0,0
10259050,0,0,0
10259200,0,0,0
10259350,0,0,0
10259500,0,0,0
10259650,0,0,0
10259800,0,0,0
10259950,0,0,0
10260100,0,0,0
10260250,0,0,0
10260400,0,0,0
10260550,0,0,0
10260700,0,0,0
10260850,0,0,0
10261000,0,0,0
10261150,0,0,0
10261300,0,0,0
10261450,0,0,0
10261600,0,0,0
10261750,0,0,0
10261900,0,0,0
10262050,0,0,0
10262200,0,0,0
10262350,0,0,0
10262500,0,0,0
10262650,0,0,0
10262800,0,0,0
10262950,0,0,0
10263100,0,0,0
10263250,0,0,0
10263400,0,0,0
10263550,0,0,0
10263700,0,0,0
10263850,0,0,0
10264000,0,0,0
10264150,0,0,0
10264300,0,0,0
10264450,0,0,0
10264600,0,0,0
10264750,0,0,0
10264900,0,0,0
10265050,0,0,0
10265200,0,0,0
10265350,0,0,0
10265500,0,0,0
10265650,0,0,0
10265800,0,0,0
10265950,0,0,0
10266100,0,0,0
10266250,0,0,0
10266400,0,0,0
10266550,0,0,0
10266700,0,0,0
10266850,0,0,0
10267000,0,0,0
10267150,0,0,0
10267300,0,0,0
10267450,0,0,0
10267600,0,0,0
10267750,0,0,0
10267900,0,0,0
10268050,0,0,0
10268200,0,0,0
10268350,0,0,0
10268500,0,0,0
10268650,0,0,0
10268800,0,0,0
10268950,0,0,0
10269100,0,0,0
10269250,0,0,0
10269400,0,0,0
10269550,0,0,0
10269700,0,0,0
10269850,0,0,0
10270000,0,0,0
10270150,0,0,0
10270300,0,0,0
10270450,0,0,0
10270600,0,0,0
10270750,0,0,0
10270900,0,0,0
10271050,0,0,0
10271200,0,0,0
10271350,0,0,0
10271500,0,0,0
10271650,0,0,0
10271800,0,0,0
10271950,0,0,0
10272100,0,0,768.2848869282298
10272250,0,0,772.7748260214357
10272400,0,0,766.134119966413
10272550,0,0,749.0608447092982
10272700,0,0,733.4517737062979
10272850,0,0,704.0788625790792
10273000,0,0,667.4006460104156
10273150,0,0,636.2951810641462
10273300,0,0,580.4636860627888
10273450,0,0,547.5200556033014
10273600,0,0,618.636469913381
10273750,0,0,609.6787512809806
10273900,0,0,594.5611926521924
10274050,0,0,580.8683115331805
10274200,0,0,580.4810663538046
10274350,0,0,591.790106086366
10274500,0,0,596.3863345214595
10274650,0,0,596.039153345655
10274800,0,0,597.9788107274217
10274950,0,0,603.7555913325778
10275100,0,0,603.8645620067182
10275250,0,0,608.1085045914533
10275400,0,0,612.1936168933862
10275550,0,0,612.30650583631
10275700,0,0,611.7806573138114
10275850,0,0,609.7544002857467
10276000,0,0,601.6011912550966
10276150,0,0,596.7575316415387
10276300,0,0,596.0525915794387
10276450,0,0,597.3987653310705
10276600,0,0,597.4052870464802
10276750,0,0,597.5966744229554
10276900,0,0,599.5236587950749
10277050,0,0,605.9333917981785
10277200,0,0,615.0299729537837
10277350,0,0,629.1643127120096
10277500,0,0,637.5265776508713
10277650,0,0,637.6478035380624
10277800,0,0,637.4567535215483
10277950,0,0,636.3430044643756
10278100,0,0,640.2542272769406
10278250,0,0,641.5138901575065
10278400,0,0,642.4797135433346
10278550,0,0,648.2463502620558
10278700,0,0,659.7148254932581
10278850,0,0,670.4004916771137
10279000,0,0,672.4762406861028
10279150,0,0,671.9657113540034
10279300,0,0,671.5384026970478
10279450,0,0,669.6009812396787
10279600,0,0,670.2336228698387
10279750,0,0,668.6662475212361
10279900,0,0,683.7355130939213
10280050,0,0,685.9628263865015
10280200,0,0,686.2324901950633
10280350,0,0,689.873722408407
10280500,0,0,689.5391119655906
10280650,0,0,690.4681227497131
10280800,0,0,687.1773169064727
10280950,0,0,686.8200920784784
10281100,0,0,688.2316148872414
10281250,0,0,692.6431887408125
10281400,0,0,694.893116514746
10281550,0,0,690.3568128106926
10281700,0,0,687.5691586936609
10281850,0,0,689.7248947005646
10282000,0,0,692.7085958827192
10282150,0,0,694.7279046779458
10282300,0,0,698.2712945435997
10282450,0,0,701.3152090536405
10282600,0,0,703.4403369195734
10282750,0,0,703.3875574665326
10282900,0,0,690.7258057841955
10283050,0,0,689.3605780759535
10283200,0,0,689.4012654438193
10283350,0,0,690.0279546544916
10283500,0,0,695.37138324021
10283650,0,0,692.370912896009
10283800,0,0,700.2455684446668
10283950,0,0,713.1034103733036
10284100,0,0,761.2785077097851
10284250,0,0,762.7866477450534
10284400,0,0,764.9237792987624
10284550,0,0,760.2403804606056
10284700,0,0,759.1908889137358
10284850,0,0,762.0034354878644
10285000,0,0,766.5821276335246
10285150,0,0,743.1371518084343
10285300,0,0,739.4153291653329
10285450,0,0,739.2608023639987
10285600,0,0,730.409537103149
10285750,0,0,736.4184809047038
10285900,0,0,734.3729002231703
10286050,0,0,734.5160155240992
10286200,0,0,729.9449808924091
10286350,0,0,728.3329865035757
10286500,0,0,730.5676145260804
10286650,0,0,731.8824132553964
10286800,0,0,737.9255470131484
10286950,0,0,740.3730521243651
10287100,0,0,741.7750073760799
10287250,0,0,739.9264780364629
10287400,0,0,743.7636453622727
10287550,0,0,735.8765409057432
10287700,0,0,720.3300228605567
10287850,0,0,720.2959477013264
10288000,0,0,730.6924436568806
10288150,0,0,728.1986704706705
10288300,0,0,729.1928218663306
10288450,0,0,727.2196159484974
10288600,0,0,727.6481552619043
10288750,0,0,732.3218940105162
10288900,0,0,721.3235737272662
10289050,0,0,727.996070821855
10289200,0,0,729.8710399951124
10289350,0,0,743.7683767858107
10289500,0,0,746.0409631122384
10289650,0,0,745.4868455951164
10289800,0,0,742.0794854664309
10289950,0,0,552.8680149953107
10290100,0,0,561.5757476600156
10290250,0,0,546.3970611517525
10290400,0,0,524.3105373366634
10290550,0,0,509.5561966322093
10290700,0,0,514.0211708493516
10290850,0,0,519.314938000296
10291000,0,0,516.0539237269786
10291150,0,0,508.68678497584006
10291300,0,0,481.2953632041372
10291450,0,0,462.4155182239283
10291600,0,0,448.54299259889194
10291750,0,0,452.1949230601549
10291900,0,0,453.36966096421565
10292050,0,0,469.1119369731441
10292200,0,0,479.3548560860727
10292350,0,0,483.4193662514008
10292500,0,0,484.41629973228373
10292650,0,0,487.0876254454852
10292800,0,0,476.8959268123999
10292950,0,0,475.08162850326335
10293100,0,0,465.63335105761325
10293250,0,0,457.2215318840517
10293400,0,0,450.66749279348187
10293550,0,0,458.729630244874
10293700,0,0,464.98899485709626
10293850,0,0,463.6725927928055
10294000,0,0,465.02842822944876
10294150,0,0,454.44712670851004
10294300,0,0,454.191760294967
10294450,0,0,453.0769516154396
10294600,0,0,447.1276120795137
10294750,0,0,448.29005796896126
10294900,0,0,442.201806496445
10295050,0,0,448.92006347144707
10295200,0,0,446.29078803812445
10295350,0,0,442.9491140093487
10295500,0,0,420.32065519486605
10295650,0,0,413.171586634292
10295800,0,0,409.14573665157695
10295950,0,0,385.63666662632204
10296100,0,0,387.89821867018327
10296250,0,0,390.662796763414
10296400,0,0,411.4738376312134
10296550,0,0,416.89267553788886
10296700,0,0,418.1459853589049
10296850,0,0,426.8805896674694
10297000,0,0,427.09978356433385
10297150,0,0,421.7666090931434
10297300,0,0,411.57078072463173
10297450,0,0,409.0391732969547
10297600,0,0,399.8901099253517
10297750,0,0,396.2647106561526
10297900,0,0,398.0895270117235
10298050,0,0,396.86189999029557
10298200,0,0,395.0904511598119
10298350,0,0,393.9263641947491
10298500,0,0,391.7636512381778
10298650,0,0,394.64813196898467
10298800,0,0,402.22695528091117
10298950,0,0,394.7684845843769
10299100,0,0,395.12761618264267
10299250,0,0,401.96529651903256
10299400,0,0,407.8900814837434
10299550,0,0,403.5864556344468
10299700,0,0,401.8716131109777
10299850,0,0,400.9886283578144
10300000,0,0,400.94365511628894
10300150,0,0,401.99555859150587
10300300,0,0,401.23151131940995
10300450,0,0,399.6306990755238
10300600,0,0,402.0022985329915
10300750,0,0,405.92415282894945
10300900,0,0,403.883098886693
10301050,0,0,402.686084330644
10301200,0,0,413.54574818369747
10301350,0,0,412.51565063762155
10301500,0,0,415.44375980682435
10301650,0,0,417.1919448304461
10301800,0,0,412.4023175370321
10301950,0,0,410.91964363479656
10302100,0,0,411.3528066442068
10302250,0,0,411.79031398354255
10302400,0,0,415.71891297129696
10302550,0,0,413.1615180611416
10302700,0,0,407.88538606131715
10302850,0,0,407.6379724772105
10303000,0,0,411.0614057274488
10303150,0,0,408.6230604534949
10303300,0,0,406.0979509291665
10303450,0,0,395.1720153509905
10303600,0,0,392.0967936750267
10303750,0,0,396.01224315618947
10303900,0,0,400.4530930412566
10304050,0,0,400.7481311062138
10304200,0,0,398.0360719036016
10304350,0,0,397.8105729473191
10304500,0,0,389.793539717105
10304650,0,0,392.5871772325727
10304800,0,0,386.81300436037327
10304950,0,0,379.46686904442686
10305100,0,0,382.0161262280362
10305250,0,0,374.48448620315867
10305400,0,0,369.2653747275717
10305550,0,0,366.60753632308206
10305700,0,0,365.86630880337543
10305850,0,0,360.39720302849855
10306000,0,0,360.954433531223
10306150,0,0,354.55838641403625
10306300,0,0,349.5208466239483
10306450,0,0,341.25743368661915
10306600,0,0,336.0592097039498
10306750,0,0,336.3893389824643
10306900,0,0,330.33408476554723
10307050,0,0,337.90332041137026
10307200,0,0,349.67991498512583
10307350,0,0,360.06506999357134
10307500,0,0,350.63679177450376
10307650,0,0,353.2202074893212
10307800,0,0,351.27635678342904
10307950,0,0,344.0280280385332
10308100,0,0,345.4389623206862
10308250,0,0,334.8088925737011
10308400,0,0,331.03097814417106
10308550,0,0,321.4251843967322
10308700,0,0,325.3136244094212
10308850,0,0,324.1941724625349
10309000,0,0,317.72663952554194
10309150,0,0,319.3001286290937
10309300,0,0,317.8660556919003
10309450,0,0,308.8788579700795
10309600,0,0,322.206054248104
10309750,0,0,322.1826328675643
10309900,0,0,322.0411894247891
10310050,0,0,324.3098327562193
10310200,0,0,330.53637834340407
10310350,0,0,330.21316653123995
10310500,0,0,321.6226787131636
10310650,0,0,313.7300258507603
10310800,0,0,315.4519918241367
10310950,0,0,314.34418221492706
10311100,0,0,314.373453536391
10311250,0,0,315.4719240413633
10311400,0,0,315.33160113971644
10311550,0,0,317.99732077372937
10311700,0,0,320.99302435123445
10311850,0,0,320.2424281806598
10312000,0,0,325.401517103066
10312150,0,0,324.41933677426186
10312300,0,0,327.88020518952726
10312450,0,0,323.83500823587747
10312600,0,0,326.2498711921953
10312750,0,0,331.87269498827663
10312900,0,0,336.0837323563137
10313050,0,0,360.80315449449154
10313200,0,0,346.1811843086316
10313350,0,0,345.7244638400216
10313500,0,0,347.56951027135983
10313650,0,0,350.0283111821336
10313800,0,0,345.4598634653594
10313950,0,0,341.68376840281417
10314100,0,0,344.7918063760226
10314250,0,0,350.7511086872255
10314400,0,0,356.8532997284692
10314550,0,0,364.76260029267905
10314700,0,0,367.60445888648337
10314850,0,0,350.8390544998947
10315000,0,0,353.6707904038112
10315150,0,0,363.126132755604
10315300,0,0,364.64263879842656
10315450,0,0,368.2190313571491
10315600,0,0,368.37897300802524
10315750,0,0,380.28954557856287
10315900,0,0,390.86246785818366
10316050,0,0,386.1552731576039
10316200,0,0,377.1303339474216
10316350,0,0,372.94461338548444
10316500,0,0,378.93771127001037
10316650,0,0,377.9861083327587
10316800,0,0,367.4579919468388
10316950,0,0,355.57515031254843
10317100,0,0,355.151623357513
10317250,0,0,370.6691317835657
10317400,0,0,370.6752293290401
10317550,0,0,369.356542097039
10317700,0,0,365.78131929790925
10317850,0,0,359.18109618154085
10318000,0,0,353.47746177572844
10318150,0,0,364.47057383855827
10318300,0,0,363.0543582431883
10318450,0,0,367.085108651303
10318600,0,0,367.9980018725537
10318750,0,0,369.32955724828753
10318900,0,0,369.87634347434596
10319050,0,0,366.7324509762475
10319200,0,0,365.9022474377507
10319350,0,0,366.9938234709489
10319500,0,0,365.5851398624145
10319650,0,0,366.74364978771155
10319800,0,0,363.68708582920135
10319950,0,0,363.95445977617146
10320100,0,0,365.14589286461705
10320250,0,0,357.50964138898235
10320400,0,0,349.9982697905207
10320550,0,0,351.3137574494167
10320700,0,0,356.41946610344894
10320850,0,0,356.95253705009236
10321000,0,0,357.1975775905803
10321150,0,0,356.09886240173273
10321300,0,0,354.7441394843336
10321450,0,0,356.90694083237395
10321600,0,0,360.57941068623404
10321750,0,0,359.8970225791909
10321900,0,0,356.8235590307713
10322050,0,0,348.42558339521656
10322200,0,0,351.59288432244193
10322350,0,0,346.2918768542195
10322500,0,0,342.4412380854483
10322650,0,0,340.4888726934323
10322800,0,0,347.76685532996726
10322950,0,0,343.5350616985161
10323100,0,0,340.54435755586746
10323250,0,0,381.12012302213316
10323400,0,0,381.86769361465485
10323550,0,0,371.0020028189401
10323700,0,0,374.7229105325923
10323850,0,0,372.31303448802646
10324000,0,0,371.6258466238096
10324150,0,0,377.2940961816439
10324300,0,0,382.33246807693286
10324450,0,0,379.1729634730591
10324600,0,0,387.3838530615394
10324750,0,0,398.3810072818387
10324900,0,0,407.88377947772096
10325050,0,0,398.03484199061495
10325200,0,0,399.19752408821023
10325350,0,0,402.3835297124815
10325500,0,0,400.23413933933443
10325650,0,0,403.1693865199413
10325800,0,0,405.2351766687816
10325950,0,0,405.33617303052233
10326100,0,0,413.6063445604277
10326250,0,0,408.6882152109447
10326400,0,0,405.40784513018843
10326550,0,0,407.37317119664385
10326700,0,0,409.47182470656026
10326850,0,0,407.6160558202009
10327000,0,0,411.98251038924263
10327150,0,0,410.84794678136495
10327300,0,0,407.9838798639612
10327450,0,0,407.60529350221077
10327600,0,0,408.05346664300487
10327750,0,0,410.26681567119704
10327900,0,0,405.2774981441444
10328050,0,0,410.8059366464595
10328200,0,0,423.51031562888966
10328350,0,0,421.89406643141683
10328500,0,0,416.2812650851565
10328650,0,0,418.53682677432516
10328800,0,0,423.59183951020896
10328950,0,0,419.10025726389813
10329100,0,0,431.90112560052876
10329250,0,0,431.3786882203385
10329400,0,0,433.6957125900917
10329550,0,0,427.8997187673185
10329700,0,0,421.9220712039305
10329850,0,0,415.25416771412165
10330000,0,0,414.33810036018167
10330150,0,0,411.1866030390711
10330300,0,0,412.9519511491808
10330450,0,0,415.22928668334043
10330600,0,0,418.13642458481263
10330750,0,0,420.99032717820137
10330900,0,0,421.0402114172957
10331050,0,0,424.2612824190992
10331200,0,0,428.9510382650178
10331350,0,0,422.82145170075637
10331500,0,0,426.2777825530902
10331650,0,0,424.9735382053959
10331800,0,0,428.50020164412126
10331950,0,0,425.6460427693273
10332100,0,0,424.5739410987453
10332250,0,0,423.2418630386528
10332400,0,0,420.2828698883395
10332550,0,0,419.5059717213044
10332700,0,0,393.77429085234417
10332850,0,0,384.348766799998
10333000,0,0,397.1656648092767
10333150,0,0,389.6986183759591
10333300,0,0,402.94875813018916
10333450,0,0,402.2419160340405
10333600,0,0,403.3172872174373
10333750,0,0,403.9834976747652
10333900,0,0,406.5956497228026
10334050,0,0,407.36899073081804
10334200,0,0,405.83029989416264
10334350,0,0,406.8625794676145
10334500,0,0,408.77785233010127
10334650,0,0,411.9674933716906
10334800,0,0,416.3613943876644
10334950,0,0,420.1295045319084
10335100,0,0,422.759108963216
10335250,0,0,418.4653705825258
10335400,0,0,414.814634188775
10335550,0,0,408.7213413561549
10335700,0,0,408.60158736511767
10335850,0,0,408.9170710014596
10336000,0,0,411.0763383853455
10336150,0,0,408.5364473494683
10336300,0,0,405.43290329995307
10336450,0,0,405.10651654848425
10336600,0,0,426.2798847565746
10336750,0,0,420.1089336617106
10336900,0,0,417.13695273093435
10337050,0,0,415.34788244542506
10337200,0,0,408.31860341210995
10337350,0,0,401.01437687116595
10337500,0,0,397.84931976766075
10337650,0,0,112.27847921378452
10337800,0,0,112.5944553435611
10337950,0,0,113.6859373860998
10338100,0,0,114.57491442515948
10338250,0,0,111.58166775632435
10338400,0,0,110.70361375474704
10338550,0,0,110.04998260709726
10338700,0,0,111.11634108009866
10338850,0,0,111.22709627385484
10339000,0,0,110.72219071607469
10339150,0,0,110.68948052778205
10339300,0,0,109.29557909228652
10339450,0,0,110.14031411377618
10339600,0,0,110.71181088572848
10339750,0,0,111.32452586650288
10339900,0,0,108.69541581088106
10340050,0,0,109.60768919782458
10340200,0,0,110.36039989693018
10340350,0,0,111.10102803324844
10340500,0,0,111.11979186971848
10340650,0,0,110.59256684159573
10340800,0,0,111.43127386604147
10340950,0,0,111.98984811145874
10341100,0,0,110.8471323216013
10341250,0,0,110.96178112798816
10341400,0,0,112.86935424345484
10341550,0,0,111.07212208520878
10341700,0,0,109.99941086265653
10341850,0,0,110.2709180312936
10342000,0,0,108.84931779288945
10342150,0,0,110.1164915863992
10342300,0,0,110.50053968982684
10342450,0,0,110.37038072209862
10342600,0,0,110.0722544592254
10342750,0,0,109.28085883969561
10342900,0,0,110.43186487067351
10343050,0,0,110.10990775222035
10343200,0,0,108.83389152670497
10343350,0,0,107.65551547989025
10343500,0,0,107.98003510369199
10343650,0,0,108.13451710613799
10343800,0,0,108.78667894115733
10343950,0,0,108.03884292154316
10344100,0,0,108.53365649556417
10344250,0,0,108.36920924304331
10344400,0,0,108.2338051599495
10344550,0,0,108.4449739909769
10344700,0,0,108.90647238098063
10344850,0,0,108.79388950997372
10345000,0,0,109.73290125931499
10345150,0,0,110.3270134042823
10345300,0,0,110.20718759910778
10345450,0,0,109.79191715698653
10345600,0,0,110.53228144825971
10345750,0,0,110.13172908691377
10345900,0,0,110.33272962221372
10346050,0,0,111.10949201105404
10346200,0,0,109.72447369903148
10346350,0,0,109.1820362904341
10346500,0,0,110.41658745899758
10346650,0,0,109.78720578946559
10346800,0,0,111.16902176224221
10346950,0,0,111.8167459390088
10347100,0,0,110.03934125323394
10347250,0,0,110.87255450546445
10347400,0,0,112.1401018685051
10347550,0,0,112.23553370247419
10347700,0,0,111.83637058881823
10347850,0,0,112.01043973847936
10348000,0,0,111.773738929709
10348150,0,0,112.5638605146496
10348300,0,0,112.88694987861254
10348450,0,0,115.32570845336022
10348600,0,0,114.97853323057006
10348750,0,0,114.64544395935718
10348900,0,0,115.08850967925491
10349050,0,0,114.31556963413914
10349200,0,0,112.84370039258874
10349350,0,0,113.39882787582565
10349500,0,0,114.0824375537436
10349650,0,0,114.9602950612948
10349800,0,0,114.70182306674451
10349950,0,0,114.55916504233801
10350100,0,0,114.94569862651588
10350250,0,0,113.34436412691412
10350400,0,0,113.64640666203104
10350550,0,0,113.64956704818269
10350700,0,0,113.39747531160765
10350850,0,0,114.02423780143317
10351000,0,0,113.56936442282677
10351150,0,0,112.29487243982612
10351300,0,0,112.90805596776818
10351450,0,0,112.77888386345239
10351600,0,0,112.35920248913271
10351750,0,0,113.82141909595566
10351900,0,0,112.95291956195206
10352050,0,0,112.96441403377685
10352200,0,0,113.08443637067558
10352350,0,0,113.77934062739905
10352500,0,0,114.6457601674947
10352650,0,0,114.65862599053162
10352800,0,0,114.83017803179337
10352950,0,0,114.5401416875402
10353100,0,0,114.57119889148498
10353250,0,0,113.48440539704734
10353400,0,0,114.59833514419824
10353550,0,0,119.56576271657241
10353700,0,0,121.05825608990926
10353850,0,0,121.76877848119739
10354000,0,0,122.13555573899794
10354150,0,0,120.54615226736405
10354300,0,0,121.76883374786576
10354450,0,0,121.83479825241147
10354600,0,0,121.84219497275126
10354750,0,0,121.78081220626791
10354900,0,0,122.26805781190069
10355050,0,0,121.78664705843676
10355200,0,0,119.98204569925065
10355350,0,0,120.16798440081857
10355500,0,0,120.1928833633333
10355650,0,0,121.18068463893769
10355800,0,0,120.77599181733103
10355950,0,0,121.14629982978386
10356100,0,0,121.08371192619597
10356250,0,0,121.32945763079852
10356400,0,0,121.36719874965229
10356550,0,0,120.68364165774437
10356700,0,0,121.10562626382034
