blocknumber,reserve YFI,reserve WETH,volume YFI for 5% slippage
14191150,0,0,26.159889302863967
14191300,0,0,26.566847521718614
14191450,0,0,26.56666710423628
14191600,0,0,26.56666710423628
14191750,0,0,26.56666710423628
14191900,0,0,26.56666710423628
14192050,0,0,26.131362184847454
14192200,0,0,26.48348749905077
14192350,0,0,26.48348749905077
14192500,0,0,25.958326847743514
14192650,0,0,27.053287719954472
14192800,0,0,27.053287719954472
14192950,0,0,27.53209668533123
14193100,0,0,27.53209668533123
14193250,0,0,29.49370073781138
14193400,0,0,29.49370073781138
14193550,0,0,25.358936610343896
14193700,0,0,25.3757656920237
14193850,0,0,25.3757656920237
14194000,0,0,25.3757656920237
14194150,0,0,25.010199567083582
14194300,0,0,25.004928224128292
14194450,0,0,25.004928224128292
14194600,0,0,25.004928224128292
14194750,0,0,25.519249231724665
14194900,0,0,25.519249231724665
14195050,0,0,25.519249231724665
14195200,0,0,24.752398706832707
14195350,0,0,24.752398706832707
14195500,0,0,24.752398706832707
14195650,0,0,28.811118126972254
14195800,0,0,28.811118126972254
14195950,0,0,28.924836782733806
14196100,0,0,28.453232475154238
14196250,0,0,27.487363218009147
14196400,0,0,27.487363218009147
14196550,0,0,25.742079138001575
14196700,0,0,25.742079138001575
14196850,0,0,25.919460757645513
14197000,0,0,24.355917563756428
14197150,0,0,24.355917563756428
14197300,0,0,24.355917563756428
14197450,0,0,24.892057963085918
14197600,0,0,24.892057963085918
14197750,0,0,23.85624484381124
14197900,0,0,23.823215083517052
14198050,0,0,23.87242841433362
14198200,0,0,23.87242841433362
14198350,0,0,24.874414483497645
14198500,0,0,24.874414483497645
14198650,0,0,24.119345334856074
14198800,0,0,24.119345334856074
14198950,0,0,24.119345334856074
14199100,0,0,24.119345334856074
14199250,0,0,24.119345334856074
14199400,0,0,24.119345334856074
14199550,0,0,24.119345334856074
14199700,0,0,24.469105972470196
14199850,0,0,24.469105972470196
14200000,0,0,24.469105972470196
14200150,0,0,24.467288282985486
14200300,0,0,24.467288282985486
14200450,0,0,24.467288282985486
14200600,0,0,24.617660827917394
14200750,0,0,24.617660827917394
14200900,0,0,24.773710565130344
14201050,0,0,24.773710565130344
14201200,0,0,24.173694403194514
14201350,0,0,24.173694403194514
14201500,0,0,23.85370110811605
14201650,0,0,23.85386498443183
14201800,0,0,23.85386498443183
14201950,0,0,23.85386498443183
14202100,0,0,23.85386498443183
14202250,0,0,24.72422447397243
14202400,0,0,24.72422447397243
14202550,0,0,24.72422447397243
14202700,0,0,24.72422447397243
14202850,0,0,24.72422447397243
14203000,0,0,24.72422447397243
14203150,0,0,24.72422447397243
14203300,0,0,24.72422447397243
14203450,0,0,24.72422447397243
14203600,0,0,24.72422447397243
14203750,0,0,24.72422447397243
14203900,0,0,24.72422447397243
14204050,0,0,24.72422447397243
14204200,0,0,25.1444446087248
14204350,0,0,25.17282906331878
14204500,0,0,25.170458769601613
14204650,0,0,25.17554815683961
14204800,0,0,25.17554815683961
14204950,0,0,25.17554815683961
14205100,0,0,25.17554815683961
14205250,0,0,27.194683501661743
14205400,0,0,27.259488501658257
14205550,0,0,27.259488501658257
14205700,0,0,27.259488501658257
14205850,0,0,27.259488501658257
14206000,0,0,27.259488501658257
14206150,0,0,27.259488501658257
14206300,0,0,27.259488501658257
14206450,0,0,27.377417331613835
14206600,0,0,27.377417331613835
14206750,0,0,27.377417331613835
14206900,0,0,27.377417331613835
14207050,0,0,27.377417331613835
14207200,0,0,27.377715142852324
14207350,0,0,27.377715142852324
14207500,0,0,27.377715142852324
14207650,0,0,27.970836494397886
14207800,0,0,27.970836494397886
14207950,0,0,27.970836494397886
14208100,0,0,27.566726813921306
14208250,0,0,27.566726813921306
14208400,0,0,28.212535039544818
14208550,0,0,28.212535039544818
14208700,0,0,28.2123463993104
14208850,0,0,29.09364605597019
14209000,0,0,29.09364605597019
14209150,0,0,24.481017588163855
14209300,0,0,25.323316859663706
14209450,0,0,25.323316859663706
14209600,0,0,25.323316859663706
14209750,0,0,26.8099203313703
14209900,0,0,26.210735518150212
14210050,0,0,27.066092464686935
14210200,0,0,27.55833054496029
14210350,0,0,27.647859187810987
14210500,0,0,27.647859187810987
14210650,0,0,27.647859187810987
14210800,0,0,27.647859187810987
14210950,0,0,27.647859187810987
14211100,0,0,27.647859187810987
14211250,0,0,28.145996081526793
14211400,0,0,28.145996081526793
14211550,0,0,28.213719882723147
14211700,0,0,28.242891229709603
14211850,0,0,28.242891229709603
14212000,0,0,28.242891229709603
14212150,0,0,28.242891229709603
14212300,0,0,28.242891229709603
14212450,0,0,29.99373599197442
14212600,0,0,29.42097750591705
14212750,0,0,28.226667726534764
14212900,0,0,28.226667726534764
14213050,0,0,28.226667726534764
14213200,0,0,28.226667726534764
14213350,0,0,27.54021538573602
14213500,0,0,24.515520700958383
14213650,0,0,24.515520700958383
14213800,0,0,25.314693241127372
14213950,0,0,25.314693241127372
14214100,0,0,24.096605612498962
14214250,0,0,30.76853744731449
14214400,0,0,30.765065070385386
14214550,0,0,29.78336386749794
14214700,0,0,29.79110380557843
14214850,0,0,30.459093805542473
14215000,0,0,30.459093805542473
14215150,0,0,30.481327479946266
14215300,0,0,30.550825035940527
14215450,0,0,30.563467702499707
14215600,0,0,30.563467702499707
14215750,0,0,30.40869210020572
14215900,0,0,30.40869210020572
14216050,0,0,30.40869210020572
14216200,0,0,30.40869210020572
14216350,0,0,30.40869210020572
14216500,0,0,28.802453684420406
14216650,0,0,28.802453684420406
14216800,0,0,28.73566495895507
14216950,0,0,28.729366318230937
14217100,0,0,28.729366318230937
14217250,0,0,28.733050528757254
14217400,0,0,29.614670083809294
14217550,0,0,29.614670083809294
14217700,0,0,29.614670083809294
14217850,0,0,29.614670083809294
14218000,0,0,29.055570109934926
14218150,0,0,29.098933942602315
14218300,0,0,29.098933942602315
14218450,0,0,29.665245473952773
14218600,0,0,29.665245473952773
14218750,0,0,29.271241804085506
14218900,0,0,29.27069156847842
14219050,0,0,29.27069156847842
14219200,0,0,29.27069156847842
14219350,0,0,28.930120534415984
14219500,0,0,28.930120534415984
14219650,0,0,29.604283066978596
14219800,0,0,29.601165409272333
14219950,0,0,29.601165409272333
14220100,0,0,29.601165409272333
14220250,0,0,29.601165409272333
14220400,0,0,29.07543321111026
14220550,0,0,29.07543321111026
14220700,0,0,29.07543321111026
14220850,0,0,29.07543321111026
14221000,0,0,29.07543321111026
14221150,0,0,29.07543321111026
14221300,0,0,29.07543321111026
14221450,0,0,29.07543321111026
14221600,0,0,29.64516354961306
14221750,0,0,29.644358727910188
14221900,0,0,28.29071689042332
14222050,0,0,28.29071689042332
14222200,0,0,27.90640211664072
14222350,0,0,27.422747711069377
14222500,0,0,27.422747711069377
14222650,0,0,27.392705675113376
14222800,0,0,27.30850099994293
14222950,0,0,27.309125749489166
14223100,0,0,28.518221910254503
14223250,0,0,28.518221910254503
14223400,0,0,28.518221910254503
14223550,0,0,28.136726428639363
14223700,0,0,28.136726428639363
14223850,0,0,28.143418092319916
14224000,0,0,28.143418092319916
14224150,0,0,29.033093004383737
14224300,0,0,28.05418973250679
14224450,0,0,28.05418973250679
14224600,0,0,28.05418973250679
14224750,0,0,28.0450549898255
14224900,0,0,28.023908415719774
14225050,0,0,28.023908415719774
14225200,0,0,28.023908415719774
14225350,0,0,28.121232765752566
14225500,0,0,28.121232765752566
14225650,0,0,28.121232765752566
14225800,0,0,27.68059026708254
14225950,0,0,30.334094548647702
14226100,0,0,30.334094548647702
14226250,0,0,30.334094548647702
14226400,0,0,30.334094548647702
14226550,0,0,30.32631564230981
14226700,0,0,30.332998987382204
14226850,0,0,30.31650125116117
14227000,0,0,29.091421007935274
14227150,0,0,29.091421007935274
14227300,0,0,29.091421007935274
14227450,0,0,28.93963766341843
14227600,0,0,28.93963766341843
14227750,0,0,28.93963766341843
14227900,0,0,28.93963766341843
14228050,0,0,27.45080796565906
14228200,0,0,27.198792473234853
14228350,0,0,27.198792473234853
14228500,0,0,27.198792473234853
14228650,0,0,27.198792473234853
14228800,0,0,27.198792473234853
14228950,0,0,27.198792473234853
14229100,0,0,25.432018775517367
14229250,0,0,25.432018775517367
14229400,0,0,25.432018775517367
14229550,0,0,26.466009565052254
14229700,0,0,26.468653155309827
14229850,0,0,26.468653155309827
14230000,0,0,26.468653155309827
14230150,0,0,26.259609530025607
14230300,0,0,26.47092077416823
14230450,0,0,26.47092077416823
14230600,0,0,26.47092077416823
14230750,0,0,25.653686575371268
14230900,0,0,25.654760456707994
14231050,0,0,25.654760456707994
14231200,0,0,26.231718742823645
14231350,0,0,26.231718742823645
14231500,0,0,26.231718742823645
14231650,0,0,25.364445108200094
14231800,0,0,24.219533817266218
14231950,0,0,24.219533817266218
14232100,0,0,24.219533817266218
14232250,0,0,24.27190317353608
14232400,0,0,24.27190317353608
14232550,0,0,24.347075636974033
14232700,0,0,24.347075636974033
14232850,0,0,24.347075636974033
14233000,0,0,24.347075636974033
14233150,0,0,24.347075636974033
14233300,0,0,24.347075636974033
14233450,0,0,24.346897986915288
14233600,0,0,25.164483566045035
14233750,0,0,25.164483566045035
14233900,0,0,24.261292203317375
14234050,0,0,24.261292203317375
14234200,0,0,24.261292203317375
14234350,0,0,25.193266764383075
14234500,0,0,26.704830926087936
14234650,0,0,26.704830926087936
14234800,0,0,26.704830926087936
14234950,0,0,26.704830926087936
14235100,0,0,26.70674075757529
14235250,0,0,26.526850013732723
14235400,0,0,26.526850013732723
14235550,0,0,26.526850013732723
14235700,0,0,26.526850013732723
14235850,0,0,26.526850013732723
14236000,0,0,26.526850013732723
14236150,0,0,26.526850013732723
14236300,0,0,26.820680863703828
14236450,0,0,26.820680863703828
14236600,0,0,26.820680863703828
14236750,0,0,26.820680863703828
14236900,0,0,26.936975813076437
14237050,0,0,26.936975813076437
14237200,0,0,26.936975813076437
14237350,0,0,26.936975813076437
14237500,0,0,26.936975813076437
14237650,0,0,27.426693506448252
14237800,0,0,24.114230590485676
14237950,0,0,24.114230590485676
14238100,0,0,24.114230590485676
14238250,0,0,24.114230590485676
14238400,0,0,24.114230590485676
14238550,0,0,23.705518919759754
14238700,0,0,23.705518919759754
14238850,0,0,23.705518919759754
14239000,0,0,23.705518919759754
14239150,0,0,23.705518919759754
14239300,0,0,23.705518919759754
14239450,0,0,24.0584319529728
14239600,0,0,24.058924012188758
14239750,0,0,24.058924012188758
14239900,0,0,24.058924012188758
14240050,0,0,24.058924012188758
14240200,0,0,24.058924012188758
14240350,0,0,23.553277610597373
14240500,0,0,23.553277610597373
14240650,0,0,23.553277610597373
14240800,0,0,23.553277610597373
14240950,0,0,23.553277610597373
14241100,0,0,27.850600955722534
14241250,0,0,27.845045074496568
14241400,0,0,28.872430437040368
14241550,0,0,28.911100917750346
14241700,0,0,28.911100917750346
14241850,0,0,28.911100917750346
14242000,0,0,25.283505236579778
14242150,0,0,25.433723709809748
14242300,0,0,25.032404364434
14242450,0,0,24.537692596530007
14242600,0,0,25.47243326242448
14242750,0,0,29.59261314711109
14242900,0,0,29.59261314711109
14243050,0,0,29.59261314711109
14243200,0,0,29.792013147100356
14243350,0,0,29.792013147100356
14243500,0,0,30.251035230755697
14243650,0,0,30.251035230755697
14243800,0,0,29.832923688105446
14243950,0,0,29.369794170278432
14244100,0,0,29.367067757022358
14244250,0,0,29.367067757022358
14244400,0,0,29.367067757022358
14244550,0,0,29.367067757022358
14244700,0,0,29.367067757022358
14244850,0,0,29.81604738330666
14245000,0,0,28.3226281013305
14245150,0,0,26.15126460557334
14245300,0,0,26.14227864469737
14245450,0,0,24.20036382714472
14245600,0,0,24.287733083816462
14245750,0,0,24.287733083816462
14245900,0,0,24.910336905893327
14246050,0,0,24.910336905893327
14246200,0,0,24.910336905893327
14246350,0,0,24.910336905893327
14246500,0,0,24.910336905893327
14246650,0,0,24.910336905893327
14246800,0,0,25.142957942880805
14246950,0,0,25.142957942880805
14247100,0,0,24.322226713725655
14247250,0,0,24.322226713725655
14247400,0,0,24.323756157843032
14247550,0,0,24.323756157843032
14247700,0,0,24.817180968717512
14247850,0,0,24.817180968717512
14248000,0,0,24.859987096573292
14248150,0,0,24.859987096573292
14248300,0,0,24.057260495553805
14248450,0,0,23.925902817962708
14248600,0,0,28.00419179283937
14248750,0,0,28.00419179283937
14248900,0,0,28.007495548610066
14249050,0,0,28.007495548610066
14249200,0,0,28.357805473196464
14249350,0,0,28.50979233992811
14249500,0,0,28.50979233992811
14249650,0,0,28.163874668740004
14249800,0,0,26.673684399727893
14249950,0,0,26.279002986085427
14250100,0,0,26.279598420822264
14250250,0,0,27.364159265409697
14250400,0,0,27.36643741745751
14250550,0,0,23.778360012462308
14250700,0,0,23.778360012462308
14250850,0,0,25.67466816002913
14251000,0,0,25.67466816002913
14251150,0,0,25.902256560462842
14251300,0,0,25.902256560462842
14251450,0,0,25.902256560462842
14251600,0,0,25.902256560462842
14251750,0,0,25.474543978699664
14251900,0,0,25.39092137424969
14252050,0,0,25.021425925463173
14252200,0,0,25.519467305436365
14252350,0,0,25.519467305436365
14252500,0,0,26.650352654739415
14252650,0,0,26.317501112118087
14252800,0,0,25.883580570037587
14252950,0,0,27.728214205769774
14253100,0,0,27.728214205769774
14253250,0,0,27.728214205769774
14253400,0,0,27.728214205769774
14253550,0,0,27.82676275454139
14253700,0,0,27.336796311214766
14253850,0,0,27.839591481480078
14254000,0,0,25.13234064692197
14254150,0,0,29.884749013092375
14254300,0,0,30.676538297285685
14254450,0,0,30.307650933437788
14254600,0,0,30.315121612187387
14254750,0,0,29.39953447755137
14254900,0,0,29.39953447755137
14255050,0,0,29.39953447755137
14255200,0,0,29.39953447755137
14255350,0,0,30.110212321001686
14255500,0,0,30.110212321001686
14255650,0,0,29.50079456053467
14255800,0,0,29.501256841340155
14255950,0,0,29.501256841340155
14256100,0,0,29.501256841340155
14256250,0,0,29.501256841340155
14256400,0,0,27.589003046795277
14256550,0,0,27.663129936394128
14256700,0,0,27.670637542113354
14256850,0,0,27.670637542113354
14257000,0,0,27.670637542113354
14257150,0,0,28.67102383341879
14257300,0,0,24.639980539799865
14257450,0,0,24.641196629649727
14257600,0,0,23.460438960944842
14257750,0,0,23.460438960944842
14257900,0,0,23.460438960944842
14258050,0,0,23.460438960944842
14258200,0,0,23.138232806624266
14258350,0,0,23.138945567743292
14258500,0,0,23.14545448000618
14258650,0,0,23.14545448000618
14258800,0,0,23.14545448000618
14258950,0,0,23.14545448000618
14259100,0,0,23.41253192116627
14259250,0,0,23.41253192116627
14259400,0,0,23.41253192116627
14259550,0,0,23.41253192116627
14259700,0,0,23.41253192116627
14259850,0,0,23.41253192116627
14260000,0,0,23.513966689396362
14260150,0,0,23.513966689396362
14260300,0,0,23.513966689396362
14260450,0,0,23.513966689396362
14260600,0,0,24.368131791538993
14260750,0,0,25.142210335186608
14260900,0,0,25.142210335186608
14261050,0,0,26.026753813399868
14261200,0,0,25.655625767930374
14261350,0,0,25.655625767930374
14261500,0,0,25.65591412314682
14261650,0,0,25.65591412314682
14261800,0,0,25.65591412314682
14261950,0,0,25.65591412314682
14262100,0,0,25.65591412314682
14262250,0,0,25.65591412314682
14262400,0,0,25.65591412314682
14262550,0,0,25.65591412314682
14262700,0,0,24.512999372978957
14262850,0,0,25.570995412426058
14263000,0,0,25.575573620064375
14263150,0,0,25.575573620064375
14263300,0,0,25.702540107779637
14263450,0,0,25.702540107779637
14263600,0,0,25.346122258732244
14263750,0,0,25.346122258732244
14263900,0,0,25.342307821420363
14264050,0,0,25.83414233867027
14264200,0,0,25.737827648293848
14264350,0,0,24.076341895611233
14264500,0,0,23.523605761325264
14264650,0,0,26.83206225325891
14264800,0,0,26.83206225325891
14264950,0,0,26.93278484157164
14265100,0,0,28.969228161002825
14265250,0,0,28.969228161002825
14265400,0,0,28.986480580117604
14265550,0,0,29.394424647938926
14265700,0,0,29.394424647938926
14265850,0,0,29.399114546694143
14266000,0,0,29.737510162500755
14266150,0,0,35.71595554071713
14266300,0,0,35.84841385285038
14266450,0,0,37.598581389580126
14266600,0,0,38.333011568650264
14266750,0,0,38.208048521173815
14266900,0,0,34.66858003544876
14267050,0,0,32.77875155569302
14267200,0,0,32.778334908058426
14267350,0,0,33.28985537533369
14267500,0,0,37.84019053452821
14267650,0,0,37.83921312128236
14267800,0,0,37.8380758727602
14267950,0,0,37.901027257467184
14268100,0,0,38.07464487754597
14268250,0,0,37.901159118536434
14268400,0,0,35.721878822766755
14268550,0,0,36.85620663926249
14268700,0,0,36.810138303966205
14268850,0,0,36.98035358717524
14269000,0,0,37.3316775873033
14269150,0,0,37.3316775873033
14269300,0,0,36.812346239384354
14269450,0,0,34.86184073272785
14269600,0,0,34.86184073272785
14269750,0,0,34.13420855903651
14269900,0,0,34.13420855903651
14270050,0,0,34.29603493528483
14270200,0,0,34.29603493528483
14270350,0,0,34.126912293403464
14270500,0,0,34.63817159219546
14270650,0,0,36.38002250822465
14270800,0,0,35.69595447786045
14270950,0,0,31.099100250614924
14271100,0,0,31.081212009533097
14271250,0,0,31.081212009533097
14271400,0,0,31.081212009533097
14271550,0,0,30.23424576430163
14271700,0,0,30.23424576430163
14271850,0,0,30.23424576430163
14272000,0,0,37.0470650840095
14272150,0,0,37.0470650840095
14272300,0,0,37.0470650840095
14272450,0,0,37.07304409625764
14272600,0,0,37.07304409625764
14272750,0,0,37.07304409625764
14272900,0,0,36.6959940784719
14273050,0,0,36.6959940784719
14273200,0,0,36.695924321050505
14273350,0,0,36.695924321050505
14273500,0,0,36.695924321050505
