blocknumber,reserve WETH,reserve WBTC,volume WETH for 5% slippage
10164700,0,0,60.03792494867662
10164850,0,0,59.77633167955969
10165000,0,0,59.449818235924795
10165150,0,0,59.449818235924795
10165300,0,0,59.23944810329431
10165450,0,0,59.08958629467975
10165600,0,0,59.00972722850929
10165750,0,0,58.75449997513965
10165900,0,0,58.799763133034276
10166050,0,0,58.799763133034276
10166200,0,0,58.79070979921153
10166350,0,0,58.80779251743115
10166500,0,0,59.0164607967979
10166650,0,0,58.72922562801614
10166800,0,0,58.50122511876884
10166950,0,0,58.79645205563452
10167100,0,0,58.54287062533581
10167250,0,0,58.54287062533581
10167400,0,0,58.58829318651556
10167550,0,0,58.514604161720854
10167700,0,0,58.549280114895964
10167850,0,0,58.74027128793182
10168000,0,0,58.72452097645214
10168150,0,0,58.78438931980804
10168300,0,0,58.78940356351927
10168450,0,0,58.78940356351927
10168600,0,0,58.78905748402417
10168750,0,0,58.45382100788379
10168900,0,0,58.45382100788379
10169050,0,0,58.568495971907396
10169200,0,0,58.50661601025445
10169350,0,0,58.477727689210724
10169500,0,0,58.3933307319071
10169650,0,0,58.25476362207428
10169800,0,0,57.4116307168415
10169950,0,0,57.5785985242328
10170100,0,0,57.5785985242328
10170250,0,0,57.67859852423271
10170400,0,0,57.67859852423271
10170550,0,0,57.53583667728685
10170700,0,0,57.53583667728685
10170850,0,0,57.53583667728685
10171000,0,0,57.56754002703428
10171150,0,0,57.74045608340907
10171300,0,0,58.13789764999433
10171450,0,0,58.13789764999433
10171600,0,0,58.03337632921102
10171750,0,0,58.102906826458366
10171900,0,0,57.968977533271755
10172050,0,0,58.05005751298904
10172200,0,0,58.04595365323212
10172350,0,0,57.90136049140892
10172500,0,0,57.60024432657451
10172650,0,0,57.6730270612552
10172800,0,0,57.6730270612552
10172950,0,0,57.96044574086591
10173100,0,0,57.96044574086591
10173250,0,0,57.809742605831616
10173400,0,0,58.02980322476901
10173550,0,0,58.021020152912115
10173700,0,0,59.400416518217526
10173850,0,0,59.400416518217526
10174000,0,0,59.400416518217526
10174150,0,0,59.400416518217526
10174300,0,0,58.888621351840584
10174450,0,0,58.73087114371583
10174600,0,0,58.84669394464754
10174750,0,0,58.898148291809775
10174900,0,0,58.83304986258622
10175050,0,0,58.8373700855318
10175200,0,0,58.843218844592
10175350,0,0,59.04356201812129
10175500,0,0,59.142850226784276
10175650,0,0,59.12473719517152
10175800,0,0,59.12473719517152
10175950,0,0,59.12658613234453
10176100,0,0,59.14710280865529
10176250,0,0,59.14710280865529
10176400,0,0,59.068685930041966
10176550,0,0,59.113733548941354
10176700,0,0,59.19264048460627
10176850,0,0,59.19264048460627
10177000,0,0,59.19264048460627
10177150,0,0,59.23562371860953
10177300,0,0,58.97008798319621
10177450,0,0,58.746935031834255
10177600,0,0,58.746935031834255
10177750,0,0,58.746935031834255
10177900,0,0,58.58399312480742
10178050,0,0,58.61974842526706
10178200,0,0,58.60718649784485
10178350,0,0,58.60718649784485
10178500,0,0,58.60718649784485
10178650,0,0,58.6382710482585
10178800,0,0,58.6382710482585
10178950,0,0,58.78246646653861
10179100,0,0,58.78246646653861
10179250,0,0,58.792995481848266
10179400,0,0,58.792995481848266
10179550,0,0,58.79418185869372
10179700,0,0,58.81415665386157
10179850,0,0,58.857390556479686
10180000,0,0,58.857390556479686
10180150,0,0,58.857390556479686
10180300,0,0,58.87616312011755
10180450,0,0,58.87528771776897
10180600,0,0,58.87528771776897
10180750,0,0,58.88495067092617
10180900,0,0,58.9230379217081
10181050,0,0,58.97619581644494
10181200,0,0,59.02988002697134
10181350,0,0,58.99852118644094
10181500,0,0,59.03454222366008
10181650,0,0,58.915574607638064
10181800,0,0,58.87877073701634
10181950,0,0,58.88929705280589
10182100,0,0,58.854337414227984
10182250,0,0,58.87539004580685
10182400,0,0,61.22722687835426
10182550,0,0,61.40117999246286
10182700,0,0,61.12288938077995
10182850,0,0,61.455814881205924
10183000,0,0,61.88469556860878
10183150,0,0,61.9477751675372
10183300,0,0,62.14287062070139
10183450,0,0,62.11279424195391
10183600,0,0,61.91433094333206
10183750,0,0,61.78734872866289
10183900,0,0,61.78734872866289
10184050,0,0,61.81035895752052
10184200,0,0,61.81035895752052
10184350,0,0,61.81299053646785
10184500,0,0,61.81299053646785
10184650,0,0,61.81299053646785
10184800,0,0,61.829737546555634
10184950,0,0,61.84988741911934
10185100,0,0,61.84988741911934
10185250,0,0,61.84967067156299
10185400,0,0,61.84967067156299
10185550,0,0,62.107377268288246
10185700,0,0,59.719808603601905
10185850,0,0,62.119978411754346
10186000,0,0,61.574814708830445
10186150,0,0,61.348110976776525
10186300,0,0,61.33848647888772
10186450,0,0,61.183849044193494
10186600,0,0,61.16528695334614
10186750,0,0,61.33820216266963
10186900,0,0,61.33820216266963
10187050,0,0,61.33820216266963
10187200,0,0,61.775364784111616
10187350,0,0,61.615376382168506
10187500,0,0,61.85221848743163
10187650,0,0,61.346568000592015
10187800,0,0,61.36148654695148
10187950,0,0,61.36148654695148
10188100,0,0,61.36148654695148
10188250,0,0,61.60008272314644
10188400,0,0,61.064649418494355
10188550,0,0,58.72229570065815
10188700,0,0,58.7409783728981
10188850,0,0,58.64940031816127
10189000,0,0,58.451680094874064
10189150,0,0,58.440483895790976
10189300,0,0,58.641787722323215
10189450,0,0,58.5338683171874
10189600,0,0,58.5338683171874
10189750,0,0,58.5338683171874
10189900,0,0,58.52745690329266
10190050,0,0,58.56272803093748
10190200,0,0,58.56272803093748
10190350,0,0,58.56272803093748
10190500,0,0,58.56615538524329
10190650,0,0,58.55909541690107
10190800,0,0,58.62740406742
10190950,0,0,58.62740406742
10191100,0,0,58.68525128928786
10191250,0,0,58.54238175820092
10191400,0,0,58.66784544241159
10191550,0,0,58.66784544241159
10191700,0,0,58.532968124330864
10191850,0,0,58.532968124330864
10192000,0,0,58.59426294115451
10192150,0,0,58.59426294115451
10192300,0,0,58.59426294115451
10192450,0,0,56.35418276687028
10192600,0,0,56.35418276687028
10192750,0,0,56.35418276687028
10192900,0,0,56.35944592476494
10193050,0,0,56.35944592476494
10193200,0,0,56.35944592476494
10193350,0,0,56.35944592476494
10193500,0,0,56.36843400697512
10193650,0,0,56.51248781905156
10193800,0,0,56.4185348001738
10193950,0,0,56.29288828938206
10194100,0,0,56.29288828938206
10194250,0,0,56.33363624764365
10194400,0,0,56.74355383068723
10194550,0,0,57.34145030136642
10194700,0,0,57.09694084317721
10194850,0,0,57.081810442006145
10195000,0,0,57.081810442006145
10195150,0,0,57.080159739479996
10195300,0,0,57.1109070243474
10195450,0,0,57.1109070243474
10195600,0,0,57.1109070243474
10195750,0,0,57.098911925743096
10195900,0,0,57.20406663466042
10196050,0,0,57.068321690440825
10196200,0,0,57.07184800623031
10196350,0,0,57.09702420331814
10196500,0,0,57.09702420331814
10196650,0,0,56.853916769166744
10196800,0,0,56.89424004060538
10196950,0,0,56.777915009640765
10197100,0,0,56.82741092198944
10197250,0,0,56.83173068492647
10197400,0,0,56.83173068492647
10197550,0,0,57.04225700071606
10197700,0,0,57.04225700071606
10197850,0,0,57.04225700071606
10198000,0,0,57.14752015861063
10198150,0,0,57.22645946403918
10198300,0,0,57.22645946403918
10198450,0,0,57.23078460675879
10198600,0,0,57.257522548223506
10198750,0,0,57.226513957357156
10198900,0,0,57.226513957357156
10199050,0,0,57.222867018405395
10199200,0,0,57.36163948718331
10199350,0,0,57.27266164228763
10199500,0,0,57.42651242165266
10199650,0,0,57.42651242165266
10199800,0,0,57.19929847876551
10199950,0,0,57.54551474225218
10200100,0,0,57.54551474225241
10200250,0,0,57.60340947909435
10200400,0,0,57.34928333463972
10200550,0,0,57.38483973702182
10200700,0,0,57.583692468025674
10200850,0,0,57.59948194170988
10201000,0,0,57.610109936826575
10201150,0,0,57.77075311525073
10201300,0,0,57.77075311525073
10201450,0,0,57.85329068743408
10201600,0,0,57.85329068743408
10201750,0,0,57.85329068743408
10201900,0,0,57.87408476158862
10202050,0,0,57.728344072961136
10202200,0,0,57.71774151568775
10202350,0,0,57.71774151568775
10202500,0,0,57.63580829579587
10202650,0,0,57.63580829579587
10202800,0,0,57.63580829579587
10202950,0,0,57.63580829579587
10203100,0,0,57.63580829579587
10203250,0,0,57.63580829579587
10203400,0,0,58.19664755480244
10203550,0,0,58.19664755480244
10203700,0,0,58.20284401794834
10203850,0,0,58.20284401794834
10204000,0,0,58.1818515224079
10204150,0,0,58.21048976085399
10204300,0,0,58.197662902862476
10204450,0,0,58.197662902862476
10204600,0,0,58.197662902862476
10204750,0,0,57.94113936479698
10204900,0,0,57.94471248174932
10205050,0,0,57.879574621078746
10205200,0,0,57.84142259060923
10205350,0,0,57.84142259060923
10205500,0,0,57.944373421149066
10205650,0,0,57.94449975853604
10205800,0,0,57.94449975853604
10205950,0,0,57.91756463266165
10206100,0,0,57.94357647031052
10206250,0,0,57.94357647031052
10206400,0,0,57.95939656439032
10206550,0,0,58.228765855495794
10206700,0,0,58.228765855495794
10206850,0,0,58.177578944236984
10207000,0,0,58.202048557023545
10207150,0,0,58.41257487281291
10207300,0,0,58.16632826687078
10207450,0,0,58.48428601970636
10207600,0,0,58.4775298092527
10207750,0,0,58.94828512500703
10207900,0,0,58.948340220624914
10208050,0,0,60.094055132794665
10208200,0,0,60.03985607315235
10208350,0,0,59.9669998219581
10208500,0,0,59.9669998219581
10208650,0,0,59.95857876932655
10208800,0,0,59.76206750497386
10208950,0,0,59.843812855940996
10209100,0,0,59.726589761972264
10209250,0,0,59.78155712436728
10209400,0,0,59.76614222745752
10209550,0,0,59.76614222745752
10209700,0,0,59.68471374845171
10209850,0,0,59.68861727208764
10210000,0,0,59.68861727208764
10210150,0,0,59.66716470186225
10210300,0,0,59.59815007819566
10210450,0,0,59.59815007819566
10210600,0,0,59.74055954902292
10210750,0,0,59.74055954902292
10210900,0,0,59.74055954902292
10211050,0,0,59.740733233233414
10211200,0,0,59.740733233233414
10211350,0,0,59.574292493216944
10211500,0,0,59.574292493216944
10211650,0,0,59.69768362224704
10211800,0,0,59.69768362224704
10211950,0,0,59.56926450389392
10212100,0,0,59.7595008758783
10212250,0,0,59.66488466660371
10212400,0,0,59.81649942580748
10212550,0,0,60.11280387556303
10212700,0,0,59.89367153777539
10212850,0,0,59.51381015793345
10213000,0,0,59.724232487435756
10213150,0,0,60.052508276155095
10213300,0,0,60.15402516297854
10213450,0,0,60.16297253139942
10213600,0,0,60.2156041103467
10213750,0,0,60.21581502128697
10213900,0,0,60.06979236998018
10214050,0,0,60.06979236998018
10214200,0,0,60.17494360143314
10214350,0,0,60.47710761021858
10214500,0,0,60.48146933182352
10214650,0,0,60.45961007442543
10214800,0,0,60.45961007442543
10214950,0,0,60.45961007442543
10215100,0,0,60.4660739197152
10215250,0,0,60.413858204753296
10215400,0,0,60.48310561485323
10215550,0,0,60.48310561485323
10215700,0,0,60.55350502619399
10215850,0,0,60.55350502619399
10216000,0,0,60.55350502619399
10216150,0,0,60.55611611892709
10216300,0,0,60.24259842273955
10216450,0,0,60.24259842273955
10216600,0,0,60.24254632061297
10216750,0,0,60.194933027117486
10216900,0,0,60.163944483644855
10217050,0,0,60.27075575025833
10217200,0,0,60.35722106615549
10217350,0,0,60.35722106615549
10217500,0,0,60.34560816573048
10217650,0,0,60.356347880529256
10217800,0,0,60.34408543123254
10217950,0,0,60.41890888713465
10218100,0,0,60.42750102439936
10218250,0,0,60.79565602432399
10218400,0,0,60.79582056324102
10218550,0,0,60.78918015496697
10218700,0,0,60.78918015496697
10218850,0,0,60.60091080121492
10219000,0,0,60.62573245201861
10219150,0,0,60.7599225969459
10219300,0,0,60.7599225969459
10219450,0,0,60.80331049410461
10219600,0,0,60.804603205661124
10219750,0,0,60.769934692623565
10219900,0,0,60.87287948965536
10220050,0,0,60.79317571655565
10220200,0,0,60.66194197846812
10220350,0,0,60.754600590715654
10220500,0,0,60.655255414563726
10220650,0,0,60.875117687571674
10220800,0,0,60.91929197943546
10220950,0,0,60.845139449767885
10221100,0,0,60.91054969212905
10221250,0,0,60.74820342365115
10221400,0,0,60.74820342365115
10221550,0,0,60.79752279571562
10221700,0,0,60.79752279571562
10221850,0,0,60.79752279571562
10222000,0,0,60.79752279571562
10222150,0,0,60.71010961515276
10222300,0,0,60.71010961515276
10222450,0,0,60.71010961515276
10222600,0,0,61.83238090727764
10222750,0,0,61.82684353284685
10222900,0,0,61.82684353284685
10223050,0,0,61.82684353284685
10223200,0,0,61.82684353284685
10223350,0,0,61.82684353284685
10223500,0,0,61.82684353284685
10223650,0,0,61.82684353284685
10223800,0,0,61.82684353284685
10223950,0,0,61.82684353284685
10224100,0,0,61.82684353284685
10224250,0,0,61.82684353284685
10224400,0,0,61.74870187121769
10224550,0,0,61.74607274196114
10224700,0,0,61.812157097953104
10224850,0,0,61.84374048827681
10225000,0,0,62.1329807479608
10225150,0,0,62.96815957024455
10225300,0,0,62.96815957024455
10225450,0,0,62.96815957024455
10225600,0,0,63.00010214697704
10225750,0,0,62.917292390829516
10225900,0,0,62.707048360460476
10226050,0,0,62.472805600841184
10226200,0,0,62.57486667345461
10226350,0,0,74.8854621250307
10226500,0,0,75.16129005502285
10226650,0,0,75.23021396419813
10226800,0,0,75.28284554314541
10226950,0,0,75.58801742546166
10227100,0,0,75.42355889985674
10227250,0,0,75.64089915472164
10227400,0,0,75.56789989341314
10227550,0,0,75.78750562586788
10227700,0,0,75.7061077028427
10227850,0,0,75.69904800443601
10228000,0,0,75.69904800443601
10228150,0,0,75.4175467360426
10228300,0,0,74.92890323403367
10228450,0,0,75.34524013743999
10228600,0,0,75.34524013743999
10228750,0,0,75.42678089075184
10228900,0,0,82.00999151751671
10229050,0,0,82.00999151751671
10229200,0,0,82.0373593921895
10229350,0,0,81.88590170047178
10229500,0,0,81.82881447667478
10229650,0,0,81.82881447667478
10229800,0,0,81.82881447667478
10229950,0,0,81.97218563904153
10230100,0,0,81.97218563904153
10230250,0,0,81.8458540030349
10230400,0,0,81.8458540030349
10230550,0,0,81.8851770806641
10230700,0,0,81.8851770806641
10230850,0,0,81.8851770806641
10231000,0,0,81.8851770806641
10231150,0,0,81.8998990640057
10231300,0,0,81.8094723531558
10231450,0,0,81.84224374894052
10231600,0,0,81.93870470113666
10231750,0,0,81.93870470113666
10231900,0,0,82.02437721467413
10232050,0,0,82.0328335685465
10232200,0,0,82.0328335685465
10232350,0,0,82.022965918527
10232500,0,0,82.022965918527
10232650,0,0,82.022965918527
10232800,0,0,82.022965918527
10232950,0,0,82.022965918527
10233100,0,0,81.78758468746673
10233250,0,0,81.78758468746673
10233400,0,0,81.99373817051696
10233550,0,0,82.30905568508251
10233700,0,0,82.30905568508251
10233850,0,0,82.46950552719409
10234000,0,0,82.60696747069164
10234150,0,0,82.3753248274079
10234300,0,0,82.3753248274079
10234450,0,0,82.41829680953606
10234600,0,0,82.23528424746883
10234750,0,0,82.23528424746883
10234900,0,0,82.21009446422909
10235050,0,0,82.21535762212375
10235200,0,0,82.179796364906
10235350,0,0,82.179796364906
10235500,0,0,82.179796364906
10235650,0,0,82.24343748533056
10235800,0,0,82.34660381787376
10235950,0,0,82.3597617126104
10236100,0,0,82.3597617126104
10236250,0,0,82.3597617126104
10236400,0,0,82.54371360082177
10236550,0,0,82.56823465345337
10236700,0,0,82.56823465345337
10236850,0,0,82.56823465345337
10237000,0,0,82.34605606215837
10237150,0,0,82.36824504715469
10237300,0,0,82.36824504715469
10237450,0,0,82.36706358997685
10237600,0,0,82.36706358997685
10237750,0,0,82.3611071504231
10237900,0,0,82.21151142154713
10238050,0,0,82.52705839718078
10238200,0,0,82.54284787086522
10238350,0,0,82.54829422122953
10238500,0,0,82.54829422122953
10238650,0,0,82.65653057340182
10238800,0,0,82.65653057340182
10238950,0,0,82.66259892769563
10239100,0,0,82.55372565068205
10239250,0,0,82.55372565068205
10239400,0,0,82.63661444194508
10239550,0,0,82.63661444194508
10239700,0,0,82.3759033479298
10239850,0,0,82.3759033479298
10240000,0,0,82.3437966867209
10240150,0,0,82.3693629195684
10240300,0,0,82.45028964335006
10240450,0,0,82.15487343925497
10240600,0,0,82.16179866578955
10240750,0,0,82.19337761315796
10240900,0,0,82.1960091921053
10241050,0,0,82.31912152593554
10241200,0,0,82.19948217598562
10241350,0,0,82.19948217598585
10241500,0,0,82.15775012291215
10241650,0,0,82.05718412411989
10241800,0,0,82.2145452393886
10241950,0,0,82.21202935838846
10242100,0,0,82.22255567417801
10242250,0,0,82.07946009711873
10242400,0,0,82.10764678805549
10242550,0,0,82.10764678805549
10242700,0,0,82.10764678805549
10242850,0,0,82.10764678805549
10243000,0,0,82.10764678805549
10243150,0,0,82.10764678805549
10243300,0,0,82.10764678805549
10243450,0,0,82.17612271473854
10243600,0,0,82.18489142444287
10243750,0,0,82.19613117161134
10243900,0,0,82.16470819157962
10244050,0,0,82.16144889254997
10244200,0,0,82.16144889254997
10244350,0,0,82.25835507459738
10244500,0,0,82.54265000610235
10244650,0,0,82.32223385831162
10244800,0,0,82.32223385831162
10244950,0,0,82.08586252195391
10245100,0,0,82.08586252195391
10245250,0,0,81.72478225817167
10245400,0,0,81.4957000573188
10245550,0,0,82.54992362098096
10245700,0,0,82.28602779348694
10245850,0,0,82.24252214430135
10246000,0,0,82.24252214430089
10246150,0,0,82.21913321344982
10246300,0,0,82.29107111078565
10246450,0,0,82.44896584762796
10246600,0,0,82.79439320858637
10246750,0,0,82.79439320858637
10246900,0,0,82.55092286753347
10247050,0,0,82.5645594214061
10247200,0,0,82.77972833898752
10247350,0,0,82.58798790778519
10247500,0,0,82.58310975867767
10247650,0,0,82.58572028499361
10247800,0,0,82.72139923236205
10247950,0,0,82.72139923236205
10248100,0,0,75.9751034471924
10248250,0,0,76.04884253161345
10248400,0,0,76.11928270764838
10248550,0,0,75.82493873176873
10248700,0,0,75.90571769615963
10248850,0,0,75.75441622764606
10249000,0,0,75.75441622764606
10249150,0,0,75.76882178422557
10249300,0,0,75.82678650527578
10249450,0,0,75.7286234732012
10249600,0,0,75.71852907585253
10249750,0,0,75.71852907585253
10249900,0,0,75.71111319791089
10250050,0,0,75.94795530317401
10250200,0,0,75.87631066819631
10250350,0,0,75.87631066819631
10250500,0,0,75.75059964910497
10250650,0,0,75.75059964910497
10250800,0,0,75.84538859379995
10250950,0,0,75.84538859379995
10251100,0,0,75.91831874654395
10251250,0,0,75.69752090822135
10251400,0,0,75.71516935018099
10251550,0,0,75.71516935018099
10251700,0,0,75.71516935018099
10251850,0,0,75.71516935018099
10252000,0,0,75.4046511271174
10252150,0,0,75.4046511271174
10252300,0,0,75.42570375869627
10252450,0,0,75.4930571841328
10252600,0,0,75.77320820935529
10252750,0,0,75.77320820935529
10252900,0,0,75.79490657810811
10253050,0,0,75.70350450101978
10253200,0,0,75.70350450101978
10253350,0,0,76.22900891034396
10253500,0,0,76.35736689563123
10253650,0,0,76.35736689563123
10253800,0,0,76.35736689563123
10253950,0,0,76.35736689563123
10254100,0,0,76.40724950181357
10254250,0,0,76.40724950181357
10254400,0,0,76.40988108076112
10254550,0,0,76.31828222116178
10254700,0,0,76.31828222116178
10254850,0,0,76.31828222116178
10255000,0,0,76.32600523002861
10255150,0,0,76.32600523002861
10255300,0,0,76.32600523002861
10255450,0,0,76.32600523002861
10255600,0,0,76.32600523002861
10255750,0,0,76.32600523002861
10255900,0,0,76.32600523002861
10256050,0,0,76.4150929660293
10256200,0,0,76.4150929660293
10256350,0,0,76.3153245253286
10256500,0,0,76.3153245253286
10256650,0,0,76.3153245253286
10256800,0,0,76.3153245253286
10256950,0,0,76.3153245253286
10257100,0,0,76.3153245253286
10257250,0,0,76.3153245253286
10257400,0,0,76.3205876832235
10257550,0,0,76.3205876832235
10257700,0,0,76.51132784828042
10257850,0,0,76.41439837912708
10258000,0,0,76.41439837912708
10258150,0,0,76.25772290666805
10258300,0,0,76.0288916093591
10258450,0,0,76.05455260175518
10258600,0,0,76.05455260175518
10258750,0,0,76.17676312807089
10258900,0,0,76.18202628596578
10259050,0,0,76.18202628596578
10259200,0,0,76.18202628596578
10259350,0,0,76.16114140512377
10259500,0,0,76.16169801261185
10259650,0,0,76.11531478873144
10259800,0,0,76.11531478873144
10259950,0,0,76.11531478873144
10260100,0,0,76.11531478873144
10260250,0,0,76.1722699934221
10260400,0,0,76.1722699934221
10260550,0,0,76.17226999342233
10260700,0,0,76.15522678016214
10260850,0,0,76.20749075173853
10261000,0,0,76.31255189448643
10261150,0,0,76.24588416924189
10261300,0,0,76.36175801430454
10261450,0,0,76.36175801430454
10261600,0,0,76.36175801430454
10261750,0,0,76.45984615337193
10261900,0,0,76.45984615337193
10262050,0,0,76.45984615337193
10262200,0,0,76.45984615337193
10262350,0,0,76.45984615337193
10262500,0,0,76.51669727453304
10262650,0,0,76.51669727453304
10262800,0,0,76.57246246307272
10262950,0,0,76.4571903945648
10263100,0,0,76.55164420626807
10263250,0,0,76.55164420626807
10263400,0,0,76.86743367995223
10263550,0,0,76.65690736416286
10263700,0,0,76.68037421859708
10263850,0,0,76.68037421859708
