blocknumber,reserve ZRX,reserve USDC,volume ZRX for 5% slippage
11513350,0,0,57.19172455223202
11513500,0,0,57.19172455223202
11513650,0,0,57.19172455223202
11513800,0,0,57.19172455223202
11513950,0,0,57.19172455223202
11514100,0,0,57.19172455223202
11514250,0,0,57.19172455223202
11514400,0,0,57.19172455223202
11514550,0,0,57.19172455223202
11514700,0,0,57.19172455223202
11514850,0,0,57.19172455223202
11515000,0,0,57.19172455223202
11515150,0,0,57.19172455223202
11515300,0,0,57.19172455223202
11515450,0,0,57.19172455223202
11515600,0,0,57.19172455223202
11515750,0,0,57.19172455223202
11515900,0,0,57.19172455223202
11516050,0,0,57.19172455223202
11516200,0,0,57.19172455223202
11516350,0,0,57.19172455223202
11516500,0,0,57.19172455223202
11516650,0,0,57.19172455223202
11516800,0,0,57.19172455223202
11516950,0,0,57.19172455223202
11517100,0,0,57.19172455223202
11517250,0,0,57.19172455223202
11517400,0,0,57.19172455223202
11517550,0,0,57.19172455223202
11517700,0,0,57.19172455223202
11517850,0,0,57.19172455223202
11518000,0,0,57.19172455223202
11518150,0,0,57.19172455223202
11518300,0,0,57.19172455223202
11518450,0,0,57.19172455223202
11518600,0,0,57.19172455223202
11518750,0,0,57.19172455223202
11518900,0,0,57.19172455223202
11519050,0,0,57.19172455223202
11519200,0,0,57.19172455223202
11519350,0,0,57.19172455223202
11519500,0,0,57.19172455223202
11519650,0,0,57.19172455223202
11519800,0,0,57.19172455223202
11519950,0,0,57.19172455223202
11520100,0,0,57.19172455223202
11520250,0,0,57.19172455223202
11520400,0,0,57.19172455223202
11520550,0,0,57.19172455223202
11520700,0,0,57.19172455223202
11520850,0,0,57.19172455223202
11521000,0,0,57.19172455223202
11521150,0,0,57.19172455223202
11521300,0,0,57.19172455223202
11521450,0,0,57.19172455223202
11521600,0,0,57.19172455223202
11521750,0,0,57.19172455223202
11521900,0,0,57.19172455223202
11522050,0,0,57.19172455223202
11522200,0,0,57.19172455223202
11522350,0,0,57.19172455223202
11522500,0,0,57.653346362232014
11522650,0,0,57.653346362232014
11522800,0,0,57.653346362232014
11522950,0,0,57.653346362232014
11523100,0,0,57.653346362232014
11523250,0,0,57.653346362232014
11523400,0,0,57.653346362232014
11523550,0,0,57.653346362232014
11523700,0,0,57.653346362232014
11523850,0,0,57.653346362232014
11524000,0,0,57.653346362232014
11524150,0,0,57.653346362232014
11524300,0,0,58.097801991595134
11524450,0,0,58.097801991595134
11524600,0,0,58.097801991595134
11524750,0,0,58.097801991595134
11524900,0,0,58.097801991595134
11525050,0,0,58.097801991595134
11525200,0,0,58.097801991595134
11525350,0,0,58.097801991595134
11525500,0,0,58.73559726779354
11525650,0,0,58.73559726779354
11525800,0,0,58.73559726779354
11525950,0,0,58.73559726779354
11526100,0,0,58.73559726779354
11526250,0,0,58.73559726779354
11526400,0,0,58.73559726779354
11526550,0,0,58.73559726779354
11526700,0,0,58.73559726779354
11526850,0,0,58.73559726779354
11527000,0,0,58.73559726779354
11527150,0,0,58.73559726779354
11527300,0,0,58.73559726779354
11527450,0,0,58.73559726779354
11527600,0,0,58.73559726779354
11527750,0,0,58.73559726779354
11527900,0,0,58.73559726779354
11528050,0,0,58.73559726779354
11528200,0,0,58.73559726779354
11528350,0,0,58.73559726779354
11528500,0,0,59.78822884674082
11528650,0,0,59.78822884674082
11528800,0,0,59.78822884674082
11528950,0,0,59.78822884674082
11529100,0,0,59.78822884674082
11529250,0,0,59.78822884674082
11529400,0,0,59.78822884674082
11529550,0,0,59.78822884674082
11529700,0,0,59.78822884674082
11529850,0,0,59.78822884674082
11530000,0,0,59.78822884674082
11530150,0,0,59.78822884674082
11530300,0,0,59.78822884674082
11530450,0,0,59.78822884674082
11530600,0,0,59.78822884674082
11530750,0,0,59.78822884674082
11530900,0,0,59.78822884674082
11531050,0,0,59.78822884674082
11531200,0,0,59.78822884674082
11531350,0,0,59.78822884674082
11531500,0,0,59.78822884674082
11531650,0,0,59.78822884674082
11531800,0,0,59.78822884674082
11531950,0,0,59.78822884674082
11532100,0,0,59.78822884674082
11532250,0,0,59.78822884674082
11532400,0,0,59.78822884674082
11532550,0,0,60.40279978635135
11532700,0,0,60.40279978635135
11532850,0,0,56.1234150689711
11533000,0,0,56.1234150689711
11533150,0,0,56.1234150689711
11533300,0,0,56.1234150689711
11533450,0,0,56.1234150689711
11533600,0,0,56.1234150689711
11533750,0,0,56.1234150689711
11533900,0,0,56.1234150689711
11534050,0,0,56.1234150689711
11534200,0,0,56.1234150689711
11534350,0,0,56.1234150689711
11534500,0,0,56.1234150689711
11534650,0,0,56.1234150689711
11534800,0,0,56.1234150689711
11534950,0,0,56.1234150689711
11535100,0,0,56.1234150689711
11535250,0,0,56.1234150689711
11535400,0,0,56.1234150689711
11535550,0,0,56.1234150689711
11535700,0,0,56.1234150689711
11535850,0,0,56.1234150689711
11536000,0,0,56.1234150689711
11536150,0,0,56.1234150689711
11536300,0,0,56.1234150689711
11536450,0,0,56.1234150689711
11536600,0,0,56.1234150689711
11536750,0,0,56.1234150689711
11536900,0,0,56.1234150689711
11537050,0,0,56.1234150689711
11537200,0,0,56.1234150689711
11537350,0,0,56.1234150689711
11537500,0,0,56.1234150689711
11537650,0,0,56.1234150689711
11537800,0,0,56.1234150689711
11537950,0,0,56.1234150689711
11538100,0,0,56.1234150689711
11538250,0,0,56.1234150689711
11538400,0,0,56.1234150689711
11538550,0,0,56.1234150689711
11538700,0,0,56.1234150689711
11538850,0,0,56.1234150689711
11539000,0,0,56.1234150689711
11539150,0,0,56.1234150689711
11539300,0,0,56.90148838854998
11539450,0,0,56.90148838854998
11539600,0,0,56.90148838854998
11539750,0,0,56.90148838854998
11539900,0,0,56.90148838854998
11540050,0,0,56.90148838854998
11540200,0,0,56.90148838854998
11540350,0,0,56.90148838854998
11540500,0,0,56.90148838854998
11540650,0,0,56.90148838854998
11540800,0,0,56.90148838854998
11540950,0,0,56.90148838854998
11541100,0,0,56.90148838854998
11541250,0,0,56.90148838854998
11541400,0,0,56.802545978537864
11541550,0,0,56.802545978537864
11541700,0,0,56.802545978537864
11541850,0,0,56.802545978537864
11542000,0,0,56.802545978537864
11542150,0,0,56.802545978537864
11542300,0,0,56.802545978537864
11542450,0,0,56.802545978537864
11542600,0,0,56.802545978537864
11542750,0,0,56.802545978537864
11542900,0,0,56.802545978537864
11543050,0,0,56.802545978537864
11543200,0,0,56.802545978537864
11543350,0,0,56.802545978537864
11543500,0,0,56.802545978537864
11543650,0,0,56.802545978537864
11543800,0,0,56.802545978537864
11543950,0,0,56.802545978537864
11544100,0,0,56.802545978537864
11544250,0,0,56.802545978537864
11544400,0,0,56.802545978537864
11544550,0,0,56.802545978537864
11544700,0,0,56.802545978537864
11544850,0,0,56.802545978537864
11545000,0,0,56.802545978537864
11545150,0,0,56.802545978537864
11545300,0,0,56.802545978537864
11545450,0,0,56.802545978537864
11545600,0,0,56.802545978537864
11545750,0,0,56.802545978537864
11545900,0,0,56.802545978537864
11546050,0,0,56.802545978537864
11546200,0,0,56.802545978537864
11546350,0,0,56.802545978537864
11546500,0,0,56.802545978537864
11546650,0,0,59.69728282064284
11546800,0,0,59.69728282064284
11546950,0,0,59.69728282064284
11547100,0,0,59.69728282064284
11547250,0,0,59.69728282064284
11547400,0,0,59.69728282064284
11547550,0,0,59.69728282064284
11547700,0,0,59.69728282064284
11547850,0,0,59.69728282064284
11548000,0,0,59.69728282064284
11548150,0,0,59.69728282064284
11548300,0,0,59.69728282064284
11548450,0,0,59.69728282064284
11548600,0,0,59.69728282064284
11548750,0,0,59.69728282064284
11548900,0,0,59.69728282064284
11549050,0,0,59.69728282064284
11549200,0,0,59.69728282064284
11549350,0,0,59.69728282064284
11549500,0,0,59.69728282064284
11549650,0,0,59.69728282064284
11549800,0,0,59.69728282064284
11549950,0,0,59.69728282064284
11550100,0,0,59.69728282064284
11550250,0,0,59.69728282064284
11550400,0,0,59.69728282064284
11550550,0,0,59.69728282064284
11550700,0,0,59.69728282064284
11550850,0,0,59.69728282064284
11551000,0,0,59.69728282064284
11551150,0,0,59.69728282064284
11551300,0,0,59.69728282064284
11551450,0,0,59.69728282064284
11551600,0,0,59.69728282064284
11551750,0,0,59.69728282064284
11551900,0,0,59.69728282064284
11552050,0,0,59.69728282064284
11552200,0,0,59.69728282064284
11552350,0,0,59.69728282064284
11552500,0,0,59.69728282064284
11552650,0,0,59.69728282064284
11552800,0,0,59.69728282064284
11552950,0,0,59.69728282064284
11553100,0,0,59.69728282064284
11553250,0,0,59.69728282064284
11553400,0,0,59.69728282064284
11553550,0,0,59.69728282064284
11553700,0,0,59.69728282064284
11553850,0,0,59.69728282064284
11554000,0,0,59.69728282064284
11554150,0,0,59.69728282064284
11554300,0,0,59.69728282064284
11554450,0,0,59.69728282064284
11554600,0,0,59.69728282064284
11554750,0,0,59.69728282064284
11554900,0,0,59.69728282064284
11555050,0,0,59.69728282064284
11555200,0,0,59.69728282064284
11555350,0,0,59.69728282064284
11555500,0,0,59.69728282064284
11555650,0,0,59.69728282064284
11555800,0,0,59.69728282064284
11555950,0,0,59.69728282064284
11556100,0,0,59.69728282064284
11556250,0,0,59.69728282064284
11556400,0,0,59.69728282064284
11556550,0,0,59.69728282064284
11556700,0,0,59.69728282064284
11556850,0,0,59.69728282064284
11557000,0,0,59.69728282064284
11557150,0,0,59.69728282064284
11557300,0,0,59.69728282064284
11557450,0,0,59.69728282064284
11557600,0,0,59.69728282064284
11557750,0,0,59.69728282064284
11557900,0,0,59.69728282064284
11558050,0,0,59.69728282064284
11558200,0,0,59.69728282064284
11558350,0,0,59.6861280744281
11558500,0,0,59.6861280744281
11558650,0,0,59.6861280744281
11558800,0,0,59.6861280744281
11558950,0,0,59.6861280744281
11559100,0,0,59.6861280744281
11559250,0,0,59.6861280744281
11559400,0,0,59.6861280744281
11559550,0,0,59.6861280744281
11559700,0,0,59.6861280744281
11559850,0,0,59.6861280744281
11560000,0,0,59.6861280744281
11560150,0,0,59.6861280744281
11560300,0,0,59.6861280744281
11560450,0,0,59.6861280744281
11560600,0,0,59.6861280744281
11560750,0,0,59.6861280744281
11560900,0,0,59.6861280744281
11561050,0,0,59.6861280744281
11561200,0,0,59.6861280744281
11561350,0,0,59.6861280744281
11561500,0,0,59.6861280744281
11561650,0,0,59.6861280744281
11561800,0,0,59.6861280744281
11561950,0,0,59.6861280744281
11562100,0,0,59.6861280744281
11562250,0,0,59.6861280744281
11562400,0,0,59.6861280744281
11562550,0,0,59.6861280744281
11562700,0,0,59.6861280744281
11562850,0,0,59.6861280744281
11563000,0,0,59.6861280744281
11563150,0,0,59.6861280744281
11563300,0,0,59.6861280744281
11563450,0,0,59.6861280744281
11563600,0,0,59.6861280744281
11563750,0,0,59.6861280744281
11563900,0,0,59.6861280744281
11564050,0,0,59.6861280744281
11564200,0,0,59.6861280744281
11564350,0,0,59.6861280744281
11564500,0,0,59.6861280744281
11564650,0,0,59.6861280744281
11564800,0,0,59.6861280744281
11564950,0,0,59.6861280744281
11565100,0,0,59.6861280744281
11565250,0,0,59.6861280744281
11565400,0,0,59.6861280744281
11565550,0,0,59.6861280744281
11565700,0,0,59.6861280744281
11565850,0,0,59.6861280744281
11566000,0,0,59.6861280744281
11566150,0,0,59.6861280744281
11566300,0,0,59.6861280744281
11566450,0,0,59.6861280744281
11566600,0,0,59.6861280744281
11566750,0,0,59.6861280744281
11566900,0,0,59.6861280744281
11567050,0,0,59.6861280744281
11567200,0,0,59.6861280744281
11567350,0,0,59.6861280744281
11567500,0,0,59.6861280744281
11567650,0,0,59.6861280744281
11567800,0,0,59.6861280744281
11567950,0,0,59.6861280744281
11568100,0,0,59.6861280744281
11568250,0,0,59.6861280744281
11568400,0,0,59.6861280744281
11568550,0,0,59.6861280744281
11568700,0,0,59.6861280744281
11568850,0,0,59.6861280744281
11569000,0,0,59.6861280744281
11569150,0,0,59.6861280744281
11569300,0,0,59.6861280744281
11569450,0,0,59.6861280744281
11569600,0,0,59.6861280744281
11569750,0,0,59.6861280744281
11569900,0,0,59.6861280744281
11570050,0,0,59.6861280744281
11570200,0,0,59.6861280744281
11570350,0,0,59.6861280744281
11570500,0,0,59.6861280744281
11570650,0,0,59.6861280744281
11570800,0,0,59.6861280744281
11570950,0,0,59.6861280744281
11571100,0,0,59.6861280744281
11571250,0,0,59.6861280744281
11571400,0,0,59.6861280744281
11571550,0,0,59.6861280744281
11571700,0,0,59.6861280744281
11571850,0,0,59.6861280744281
11572000,0,0,59.6861280744281
11572150,0,0,59.6861280744281
11572300,0,0,59.42297017969099
11572450,0,0,58.63897590666056
11572600,0,0,58.63897590666056
11572750,0,0,58.63897590666056
11572900,0,0,58.63897590666056
11573050,0,0,58.63897590666056
11573200,0,0,58.63897590666056
11573350,0,0,58.63897590666056
11573500,0,0,58.63897590666056
11573650,0,0,58.63897590666056
11573800,0,0,58.63897590666056
11573950,0,0,58.63897590666056
11574100,0,0,58.63897590666056
11574250,0,0,58.63897590666056
11574400,0,0,58.63897590666056
11574550,0,0,58.63897590666056
11574700,0,0,58.63897590666056
11574850,0,0,58.63897590666056
11575000,0,0,58.63897590666056
11575150,0,0,58.63897590666056
11575300,0,0,58.63897590666056
11575450,0,0,58.63897590666056
11575600,0,0,58.63897590666056
11575750,0,0,58.63897590666056
11575900,0,0,58.63897590666056
11576050,0,0,58.63897590666056
11576200,0,0,58.63897590666056
11576350,0,0,58.63897590666056
11576500,0,0,58.63897590666056
11576650,0,0,58.63897590666056
11576800,0,0,58.63897590666056
11576950,0,0,58.63897590666056
11577100,0,0,58.63897590666056
11577250,0,0,58.63897590666056
11577400,0,0,58.63897590666056
11577550,0,0,58.63897590666056
11577700,0,0,58.63897590666056
11577850,0,0,58.63897590666056
11578000,0,0,58.63897590666056
11578150,0,0,58.63897590666056
11578300,0,0,58.63897590666056
11578450,0,0,58.63897590666056
11578600,0,0,58.63897590666056
11578750,0,0,58.63897590666056
11578900,0,0,58.63897590666056
11579050,0,0,58.63897590666056
11579200,0,0,58.63897590666056
11579350,0,0,58.63897590666056
11579500,0,0,58.63897590666056
11579650,0,0,58.63897590666056
11579800,0,0,58.63897590666056
11579950,0,0,58.63897590666056
11580100,0,0,58.63897590666056
11580250,0,0,58.63897590666056
11580400,0,0,58.63897590666056
11580550,0,0,58.63897590666056
11580700,0,0,58.63897590666056
11580850,0,0,58.63897590666056
11581000,0,0,58.63897590666056
11581150,0,0,58.63897590666056
11581300,0,0,58.63897590666056
11581450,0,0,58.63897590666056
11581600,0,0,58.63897590666056
11581750,0,0,58.63897590666056
11581900,0,0,58.63897590666056
11582050,0,0,58.63897590666056
11582200,0,0,58.63897590666056
11582350,0,0,58.63897590666056
11582500,0,0,58.63897590666056
11582650,0,0,58.63897590666056
11582800,0,0,58.63897590666056
11582950,0,0,58.63897590666056
11583100,0,0,58.63897590666056
11583250,0,0,58.63897590666056
11583400,0,0,58.63897590666056
11583550,0,0,58.63897590666056
11583700,0,0,58.63897590666056
11583850,0,0,58.63897590666056
11584000,0,0,58.63897590666056
11584150,0,0,58.63897590666056
11584300,0,0,58.63897590666056
11584450,0,0,58.63897590666056
11584600,0,0,58.63897590666056
11584750,0,0,58.63897590666056
11584900,0,0,58.63897590666056
11585050,0,0,58.63897590666056
11585200,0,0,58.63897590666056
11585350,0,0,58.63897590666056
11585500,0,0,58.63897590666056
11585650,0,0,58.63897590666056
11585800,0,0,58.63897590666056
11585950,0,0,58.63897590666056
11586100,0,0,58.63897590666056
11586250,0,0,58.63897590666056
11586400,0,0,58.63897590666056
11586550,0,0,58.63897590666056
11586700,0,0,58.63897590666056
11586850,0,0,58.63897590666056
11587000,0,0,58.63897590666056
11587150,0,0,58.63897590666056
11587300,0,0,58.63897590666056
11587450,0,0,58.63897590666056
11587600,0,0,58.63897590666056
11587750,0,0,58.63897590666056
11587900,0,0,58.63897590666056
11588050,0,0,58.63897590666056
11588200,0,0,58.63897590666056
11588350,0,0,58.63897590666056
11588500,0,0,58.63897590666056
11588650,0,0,58.63897590666056
11588800,0,0,52.46450442382093
11588950,0,0,52.46450442382093
11589100,0,0,52.46450442382093
11589250,0,0,52.46450442382093
11589400,0,0,52.46450442382093
11589550,0,0,52.46450442382093
11589700,0,0,52.46450442382093
11589850,0,0,52.46450442382093
11590000,0,0,57.72766231855758
11590150,0,0,57.72766231855758
11590300,0,0,57.72766231855758
11590450,0,0,57.72766231855758
11590600,0,0,56.62527806098478
11590750,0,0,56.62527806098478
11590900,0,0,56.62527806098478
11591050,0,0,56.62527806098478
11591200,0,0,56.62527806098478
11591350,0,0,56.62527806098478
11591500,0,0,56.62527806098478
11591650,0,0,56.62527806098478
11591800,0,0,56.62527806098478
11591950,0,0,56.62527806098478
11592100,0,0,56.62527806098478
11592250,0,0,56.62527806098478
11592400,0,0,56.62527806098478
11592550,0,0,56.62527806098478
11592700,0,0,56.62527806098478
11592850,0,0,56.62527806098478
11593000,0,0,56.62527806098478
11593150,0,0,56.62527806098478
11593300,0,0,56.62527806098478
11593450,0,0,56.62527806098478
11593600,0,0,56.62527806098478
11593750,0,0,56.62527806098478
11593900,0,0,56.62527806098478
11594050,0,0,56.62527806098478
11594200,0,0,56.62527806098478
11594350,0,0,56.62527806098478
11594500,0,0,56.62527806098478
11594650,0,0,56.62527806098478
11594800,0,0,56.62527806098478
11594950,0,0,56.62527806098478
11595100,0,0,56.62527806098478
11595250,0,0,56.62527806098478
11595400,0,0,56.62527806098478
11595550,0,0,56.62527806098478
11595700,0,0,56.62527806098478
11595850,0,0,56.62527806098478
11596000,0,0,56.62527806098478
11596150,0,0,56.62527806098478
11596300,0,0,56.62527806098478
11596450,0,0,56.62527806098478
11596600,0,0,56.62527806098478
11596750,0,0,56.62527806098478
11596900,0,0,56.62527806098478
11597050,0,0,56.62527806098478
11597200,0,0,56.62527806098478
11597350,0,0,56.62527806098478
11597500,0,0,56.62527806098478
11597650,0,0,56.62527806098478
11597800,0,0,56.62527806098478
11597950,0,0,56.62527806098478
11598100,0,0,56.62527806098478
11598250,0,0,56.62527806098478
11598400,0,0,56.62527806098478
11598550,0,0,56.62527806098478
11598700,0,0,56.62527806098478
11598850,0,0,56.62527806098478
11599000,0,0,56.62527806098478
11599150,0,0,56.62527806098478
11599300,0,0,56.62527806098478
11599450,0,0,56.62527806098478
11599600,0,0,56.62527806098478
11599750,0,0,56.62527806098478
11599900,0,0,56.62527806098478
11600050,0,0,56.62527806098478
11600200,0,0,56.62527806098478
