blocknumber,volume USDT for 5% slippage
10217650,7947.217684736855
10217800,7951.291125210527
10217950,7879.930067105249
10218100,7879.426089631564
10218250,7914.95240542103
10218400,7914.95240542103
10218550,7915.557025684214
10218700,7925.662288842102
10218850,7925.985372684217
10219000,7919.756319947376
10219150,7946.072109421056
10219300,7922.285663421043
10219450,7927.27921068422
10219600,10310.464796736816
10219750,10267.877498210511
10219900,10286.8047763684
10220050,10288.451950684192
10220200,10288.657233842085
10220350,10317.713538368425
10220500,10320.285296526321
10220650,10320.285296526321
10220800,10322.916875473675
10220950,10322.40307126315
10221100,10343.666229157898
10221250,10288.206491894744
10221400,10275.061860684204
10221550,10303.93851352633
10221700,10304.500462473696
10221850,10304.945098684224
10222000,10283.954447684211
10222150,10283.954447684211
10222300,10283.954447684211
10222450,10283.954447684211
10222600,10293.904710842076
10222750,10299.213975999983
10222900,10282.529474052642
10223050,10282.529474052642
10223200,10282.529474052642
10223350,10283.05578984208
10223500,10284.634737210536
10223650,10284.634737210536
10223800,10319.84890299999
10223950,10319.84890299999
10224100,10332.743639842107
10224250,10286.473269368407
10224400,10281.210111473672
10224550,10253.88200668418
10224700,10304.358177526308
10224850,10392.192410842077
10225000,10341.351587368412
10225150,10353.9831663158
10225300,10349.830667684195
10225450,10349.830667684195
10225600,10349.830667736855
10225750,10339.230470947337
10225900,10339.230470947337
10226050,10339.230470947337
10226200,10330.325463894704
10226350,10334.094535947333
10226500,10334.094535947333
10226650,10331.465895999967
10226800,10354.88655926315
10226950,10339.27170068422
10227100,10333.514320315799
10227250,10377.494769263169
10227400,10229.673761894726
10227550,10217.985063999999
10227700,10231.455281631557
10227850,10269.221966263147
10228000,10237.92454221053
10228150,10246.950609736843
10228300,10239.055872894753
10228450,10227.65572299999
10228600,10227.65572299999
10228750,10224.930428368434
10228900,10238.035691526311
10229050,10206.14085873685
10229200,10212.677066947388
10229350,10218.466540631573
10229500,10218.466540631573
10229650,10221.098119578943
10229800,10215.344044789446
10229950,10215.215762263128
10230100,10242.408016526308
10230250,10189.571513210532
10230400,10185.060716578968
10230550,10213.867282842126
10230700,10218.48789784212
10230850,10252.970582263153
10231000,10265.97689805263
10231150,10260.524047157889
10231300,10260.278435999993
10231450,10286.495359421038
10231600,10289.766173368409
10231750,10289.807769947354
10231900,10284.69229921054
10232050,10276.794860631599
10232200,10301.952430105266
10232350,10301.952430105266
10232500,10302.861903789477
10232650,10241.203765210545
10232800,10243.77113363155
10232950,10249.774981473654
10233100,10267.45922510528
10233250,10267.45922510528
10233400,10267.425347736846
10233550,10793.625532578952
10233700,10812.260598578936
10233850,10806.503874842116
10234000,10769.395821473678
10234150,10769.500783842097
10234300,10780.520665473665
10234450,10754.204875999985
10234600,10761.926272052651
10234750,10761.926272052651
10234900,10785.610482578943
10235050,10774.828316631601
10235200,10789.049413263127
10235350,10789.049413263127
10235500,10794.312571157903
10235650,10794.194364842113
10235800,10750.960156684216
10235950,10750.960156684216
10236100,10739.596051263183
10236250,10745.332893368435
10236400,10744.070101210524
10236550,10757.062822052623
10236700,10748.041162473699
10236850,10748.360869052643
10237000,10748.360869052643
10237150,10770.88186147368
10237300,10765.092387789466
10237450,10765.092387789466
10237600,10775.671335157913
10237750,10782.220608894746
10237900,10796.246631421056
10238050,10384.005697105289
10238200,10449.494879578957
10238350,10449.335758052643
10238500,10449.91656542106
10238650,10465.093002789483
10238800,10399.530723157883
10238950,10405.951775789485
10239100,10440.60907047367
10239250,10446.044153526338
10239400,10398.58869610529
10239550,10385.266792578943
10239700,10412.717720842134
10239850,10437.146891842087
10240000,10437.109386052613
10240150,10457.020057368438
10240300,10454.699906578953
10240450,10454.699906578953
10240600,10454.595963789467
10240750,10427.283905157889
10240900,10504.568995473655
10241050,10470.087270631568
10241200,10474.075928526316
10241350,10466.182560789483
10241500,10474.767960315792
10241650,10474.527528263152
10241800,10463.254301789468
10241950,10463.254301789468
10242100,10407.447965999996
10242250,10442.223208052601
10242400,10418.8869315263
10242550,10409.929632947402
10242700,10437.864523631608
10242850,10435.316373947368
10243000,10425.110592578945
10243150,10430.369349947367
10243300,10446.783045842123
10243450,10449.414624789482
10243600,10449.091198736845
10243750,10423.9542612105
10243900,10440.144993263166
10244050,10449.650795052621
10244200,10461.691650578972
10244350,10707.676756578949
10244500,10704.016523368422
10244650,10704.016523368422
10244800,10704.016523368422
10244950,10704.016523368422
10245100,10656.041304315779
10245250,10676.167043421057
10245400,10719.250768947375
10245550,10619.113756263145
10245700,10647.94821363156
10245850,10633.905519473697
10246000,10752.186065947375
10246150,10686.497638210538
10246300,10667.033475947392
10246450,10681.246329368383
10246600,10677.307095894756
10246750,10713.866829052635
10246900,10683.538901157906
10247050,10682.966056052646
10247200,10660.180724578942
10247350,11057.984368842099
10247500,11054.408605473702
10247650,11045.882338526313
10247800,11038.19226689476
10247950,11046.404882368446
10248100,11046.404882368446
10248250,11053.16525242107
10248400,11062.884381315806
10248550,11062.830903842121
10248700,11064.08221321054
10248850,11062.226601421036
10249000,11029.148230368428
10249150,11029.148230368428
10249300,11029.148230368428
10249450,11070.88440584212
10249600,11070.88440584212
10249750,11667.560940526291
10249900,11684.546818526287
10250050,11695.865620315783
10250200,11696.402289473677
10250350,11761.880158263139
10250500,11733.073094684187
10250650,11691.220200421049
10250800,11690.511840894735
10250950,11683.8683646842
10251100,11704.827565210544
10251250,11704.827565210544
10251400,11694.168099263152
10251550,11714.692649684228
10251700,11760.985358789467
10251850,11742.493581052599
10252000,11747.32841057894
10252150,11742.821097999977
10252300,11742.821097999977
10252450,11719.666171684183
10252600,11714.600580578917
10252750,11721.550535315788
10252900,11722.951823052625
10253050,11721.829351421045
10253200,11797.151199894732
10253350,11707.036581736851
10253500,11727.414754210513
10253650,11746.893701578963
10253800,11746.893701578963
10253950,11744.477971789463
10254100,11719.90864299998
10254250,11720.277978105267
10254400,11730.795119368413
10254550,11730.795119368413
10254700,11730.795119368413
10254850,11727.900382526306
10255000,11729.541236526342
10255150,11740.06755231575
10255300,11740.06755231575
10255450,11718.193298263135
10255600,11715.72124784208
10255750,11715.458089947362
10255900,11715.98308515789
10256050,11709.760467789472
10256200,11709.75947705264
10256350,11696.59683342104
10256500,11679.413748789468
10256650,11783.005786947382
10256800,11783.005786947375
10256950,11710.50388636841
10257100,11698.511421526338
10257250,11735.520272684189
10257400,11689.961035736858
10257550,11690.105503000028
10257700,11737.128704894742
10257850,11711.544657999992
10258000,11649.646638947357
10258150,11676.843842105289
10258300,11675.211856315804
10258450,15823.840734526297
10258600,15753.443220526318
10258750,17605.815661578934
10258900,17582.03869799999
10259050,17547.59062747369
10259200,17535.24947147371
10259350,17498.03989531582
10259500,17511.93610826317
10259650,17458.270960421072
10259800,17650.45096778949
10259950,17598.4629521053
10260100,17585.305057368445
10260250,17585.305057368387
10260400,17578.891554684247
10260550,18408.366075473692
10260700,18414.424762052666
10260850,18381.59273936839
10261000,18381.59273936839
10261150,18381.066423578915
10261300,18368.71424900004
10261450,18339.334198105294
10261600,18351.01105405265
10261750,18332.408609157847
10261900,18334.667614421007
10262050,18308.044952421056
10262200,18303.197509684214
10262350,18407.525939578918
10262500,18460.24405778948
10262650,18441.551379578923
10262800,18433.67704205265
10262950,18510.396013105234
10263100,18447.34985436843
10263250,18479.854034052652
10263400,18467.873730052626
10263550,18455.08779110528
10263700,18478.668125631593
10263850,18458.51107042104
10264000,18478.56867757895
10264150,18533.33534289473
10264300,18522.682788578924
10264450,18521.771673526306
10264600,18521.771673526306
10264750,18531.925538684223
10264900,19488.128534947387
10265050,19487.23360605265
10265200,19496.26933231576
10265350,19510.125384947387
10265500,19482.42925089474
10265650,19453.77976152631
10265800,19457.630177210536
10265950,19536.97204815792
10266100,19534.351793157904
10266250,19525.868282263204
10266400,19525.71674473689
10266550,19525.71674473689
10266700,19531.99254673683
10266850,19527.72215921052
10267000,19522.559646736816
10267150,19549.54853042109
10267300,19542.95420557898
10267450,19547.01130899998
10267600,19486.793710789483
10267750,19537.549489842095
10267900,19494.384842210515
10268050,19516.356363421022
10268200,19526.074899052626
10268350,19491.14078784211
10268500,19541.78513942108
10268650,19602.50117531584
10268800,19543.755062157874
10268950,19639.31527026314
10269100,19733.086865052628
10269250,19637.68763636843
10269400,19687.645803999996
10269550,19606.687945526333
10269700,19590.342685526302
10269850,19698.21765500005
10270000,19685.163425421044
10270150,20015.43589947366
10270300,20024.23916957894
10270450,19961.556430263154
10270600,19978.810952368425
10270750,20067.935818157857
10270900,20075.260513947385
10271050,20105.531860105268
10271200,20080.72715836843
10271350,20067.324305052618
10271500,20025.266853473684
10271650,19984.35650305268
10271800,20017.04007199997
10271950,20147.561513157892
10272100,20010.126198000024
10272250,19955.142346052628
10272400,20011.52594489476
10272550,20005.361806315836
10272700,20079.47788310528
10272850,20019.20615326314
10273000,20009.840885315763
10273150,19955.85428042106
10273300,20003.612547052606
10273450,20059.585339947356
10273600,23404.085666421088
10273750,23474.903267473634
10273900,23509.048630368423
10274050,23467.30304510532
10274200,23457.213840684286
10274350,23549.41171626318
10274500,23598.302254000002
10274650,23466.867059947363
10274800,23402.561380368435
10274950,23497.175194157877
10275100,23424.623465894692
10275250,24218.332534368426
10275400,24143.374132789453
10275550,24159.31297421053
10275700,24117.515552210498
10275850,24073.177963368413
10276000,24149.651424947362
10276150,24169.065115368405
10276300,24148.72615757894
10276450,24203.00627100005
10276600,24091.08920968421
10276750,24133.861331894743
10276900,24185.034811579004
10277050,24205.99562657896
10277200,24120.34258152628
10277350,24274.789434210536
10277500,24207.659551157874
10277650,24275.650821473646
10277800,24271.279849789476
10277950,24217.553669263223
10278100,24101.504795789486
10278250,24058.194090263227
10278400,24335.637708736882
10278550,24247.78889857897
10278700,24347.191446631583
10278850,24376.46855921053
10279000,24380.06553315794
10279150,24273.206709578946
10279300,24271.45782268422
10279450,24324.70341031582
10279600,24377.725388263145
10279750,24401.916707473658
10279900,24391.154388315805
10280050,24388.5740614211
10280200,24401.63380700001
10280350,24523.293737578966
10280500,24466.47738573683
10280650,24470.858374368447
10280800,24436.590507000034
10280950,24080.061508842176
10281100,24342.146680579033
10281250,24395.790799736813
10281400,24434.429128157917
10281550,24593.893867947347
10281700,24546.804720578963
10281850,24232.649007052645
10282000,24303.078385842055
10282150,24305.29944278947
10282300,24294.14565842103
10282450,24323.1473771579
10282600,24372.780557157897
10282750,24239.506926789454
10282900,24291.025368684186
10283050,24279.2409930526
10283200,24210.510012578932
10283350,24346.05531605259
10283500,24291.787396842163
10283650,24363.776353157875
10283800,24471.54834115787
10283950,24483.16387694739
10284100,24445.380684631564
10284250,24325.508344421083
10284400,24480.821889473682
10284550,24474.497391263136
10284700,24482.683817157926
10284850,24467.57515773689
10285000,24455.80628852633
10285150,24516.418172789487
10285300,24435.425414368416
10285450,24514.710987842052
10285600,24468.66366600006
10285750,24402.955213473695
10285900,24463.661274315782
10286050,24943.161061578983
10286200,24871.35064926312
10286350,24992.87984257893
10286500,24847.953242157844
10286650,24866.84736800005
10286800,24904.809446947325
10286950,24872.152651052656
10287100,24895.61113589475
10287250,25075.364118736845
10287400,25025.772308315758
10287550,24974.04717326313
10287700,24869.89962236844
10287850,24931.076480789427
10288000,24902.364896631534
10288150,25003.81413868425
10288300,25013.02863836836
10288450,24955.475881473754
10288600,25015.083501263183
10288750,25051.426548368458
10288900,25349.36181526313
10289050,25312.484259631507
10289200,25343.05233657895
10289350,25315.596334894737
10289500,25317.612437315864
10289650,25675.498187421115
10289800,25707.910079000016
10289950,25776.865883526312
10290100,25633.98132210527
10290250,25792.351000631545
10290400,25691.63831873689
10290550,25715.058603421072
10290700,25808.90265578948
10290850,25729.549668315827
10291000,34839.21528736836
10291150,35070.28777789472
10291300,34963.96618799996
10291450,35606.163973315786
10291600,35595.452188526324
10291750,35687.398882263136
10291900,35680.74343189478
10292050,35893.09216973683
10292200,35936.26462968427
10292350,35749.29737368415
10292500,36217.99030305268
10292650,36126.34445163156
10292800,36237.51189142109
10292950,36137.047801526234
10293100,36289.739258263115
10293250,36338.999034315755
10293400,36308.861688578894
10293550,36218.70964705263
10293700,36967.06112226316
10293850,37006.16292063155
10294000,36907.66125189475
10294150,37123.4906648947
10294300,37124.56806547368
10294450,36977.21445489468
10294600,37002.35817352626
10294750,36595.599758842036
10294900,36616.555696000054
10295050,36551.30974194739
10295200,36628.2230164737
10295350,36823.35158536847
10295500,36933.17280431588
10295650,36860.44482836848
10295800,36667.02548494731
10295950,37422.3537369474
10296100,37309.78700363158
10296250,37300.4290083684
10296400,37379.834561526324
10296550,37339.741384000095
10296700,37365.74821642106
10296850,37236.27093947363
10297000,37411.12311578945
10297150,37371.97937657884
10297300,37545.83016368417
10297450,38402.93578247362
10297600,38193.71577426319
10297750,38388.24017615794
10297900,38113.058994000006
10298050,38128.61830047376
10298200,38364.05824647372
10298350,38404.22960594736
10298500,38282.61082157892
10298650,38357.780805315815
10298800,38199.73410336842
10298950,30744.284947894736
10299100,21518.8845838421
10299250,21413.630139789493
10299400,21285.676985157905
10299550,21275.62575989472
10299700,21330.578118947386
10299850,21395.07862431581
10300000,21277.878796526355
10300150,21336.727741789422
10300300,21441.60674047366
10300450,21389.68485815786
10300600,21327.05346794742
10300750,21386.88950578946
10300900,21383.979613894764
10301050,21413.841193473694
10301200,21173.869498578915
10301350,21119.755803368374
10301500,21205.554670999987
