blocknumber,reserve USDC,reserve DAI,volume USDC for 5% slippage
10150750,0,0,3226.9508658421037
10150900,0,0,3208.701748000007
10151050,0,0,3213.8596427368466
10151200,0,0,3209.7023556842105
10151350,0,0,3209.7021045789515
10151500,0,0,3197.7350231052696
10151650,0,0,3197.7350231052696
10151800,0,0,3203.172958157891
10151950,0,0,3211.000855526312
10152100,0,0,3211.000855526312
10152250,0,0,3211.8245193157927
10152400,0,0,3196.85488936842
10152550,0,0,3196.3280460000024
10152700,0,0,3194.9764601052593
10152850,0,0,3194.954867736844
10153000,0,0,3194.954867736844
10153150,0,0,3190.1485192105247
10153300,0,0,3194.3289797894686
10153450,0,0,3194.0522502631648
10153600,0,0,3194.0522502631648
10153750,0,0,3194.0522502631648
10153900,0,0,3194.0522502631648
10154050,0,0,3194.0522502631648
10154200,0,0,3191.2201017368425
10154350,0,0,3189.0582691578966
10154500,0,0,3190.113634000001
10154650,0,0,3190.113634000001
10154800,0,0,3186.8988263157808
10154950,0,0,3186.8988263157808
10155100,0,0,3239.533878052629
10155250,0,0,3242.792360894746
10155400,0,0,3242.792360894746
10155550,0,0,3242.4440233157875
10155700,0,0,3246.8554490526294
10155850,0,0,3246.8554490526294
10156000,0,0,3404.9607121578956
10156150,0,0,3398.6604739999893
10156300,0,0,3398.6604739999893
10156450,0,0,3402.068026631576
10156600,0,0,3400.689507105264
10156750,0,0,3410.9115586315675
10156900,0,0,3410.6485187368453
10157050,0,0,3410.762621368427
10157200,0,0,3406.854394947368
10157350,0,0,3407.0184934736826
10157500,0,0,3405.6743415789388
10157650,0,0,3405.6743415789388
10157800,0,0,3402.1003048421044
10157950,0,0,3401.5769864210597
10158100,0,0,3402.0192246315783
10158250,0,0,3402.0218621052554
10158400,0,0,3402.0218621052554
10158550,0,0,3401.6736215789497
10158700,0,0,3401.6736215789497
10158850,0,0,3401.6736215789497
10159000,0,0,3401.6736215789497
10159150,0,0,3408.4992967368453
10159300,0,0,3408.4992967368453
10159450,0,0,3407.3342360526294
10159600,0,0,3407.3342360526294
10159750,0,0,3406.763491473692
10159900,0,0,3406.763491473692
10160050,0,0,3406.763491473692
10160200,0,0,3405.4519211578954
10160350,0,0,3410.4520766842106
10160500,0,0,3410.4520766842106
10160650,0,0,3399.9368365789487
10160800,0,0,3406.5334685789567
10160950,0,0,3406.998668578948
10161100,0,0,3406.998668578948
10161250,0,0,3406.998668578948
10161400,0,0,3406.998668578948
10161550,0,0,3406.998668578948
10161700,0,0,3405.4658552105248
10161850,0,0,3411.0182077894715
10162000,0,0,3358.079509684212
10162150,0,0,3357.1790372631585
10162300,0,0,3357.1790372631585
10162450,0,0,3356.7262652631616
10162600,0,0,3356.7262652631616
10162750,0,0,3356.7262652631616
10162900,0,0,3351.8737896315943
10163050,0,0,3351.8737896315943
10163200,0,0,3351.6641817894706
10163350,0,0,3240.3501508421105
10163500,0,0,3240.8263309999966
10163650,0,0,3240.8263309999966
10163800,0,0,3240.406936473679
10163950,0,0,3245.80443731579
10164100,0,0,3249.330753999995
10164250,0,0,3251.6802664736824
10164400,0,0,3251.6225090000007
10164550,0,0,3251.6225090000007
10164700,0,0,3251.4114947894705
10164850,0,0,3251.4114947894705
10165000,0,0,3251.4114947894705
10165150,0,0,3249.080175684212
10165300,0,0,3245.7868192105307
10165450,0,0,3244.313135000004
10165600,0,0,3244.313135000004
10165750,0,0,3244.313135000004
10165900,0,0,3244.313135000004
10166050,0,0,3244.313135000004
10166200,0,0,3189.9867193684113
10166350,0,0,3189.9867193684113
10166500,0,0,3189.986719421053
10166650,0,0,3199.0810279999932
10166800,0,0,3196.9794050526325
10166950,0,0,3193.4881728421024
10167100,0,0,3190.856593894743
10167250,0,0,3190.856593894743
10167400,0,0,3177.5114668947353
10167550,0,0,3177.5114668947353
10167700,0,0,3177.5114668947353
10167850,0,0,3188.035948842109
10168000,0,0,3188.0469139473644
10168150,0,0,3374.3627033684243
10168300,0,0,3373.126227736837
10168450,0,0,3373.126227736837
10168600,0,0,3373.126227736837
10168750,0,0,3373.126227736837
10168900,0,0,3371.616969421055
10169050,0,0,3371.616969421055
10169200,0,0,3371.616969421055
10169350,0,0,3376.872005315803
10169500,0,0,3376.872005315803
10169650,0,0,3376.445864263158
10169800,0,0,3376.445864263158
10169950,0,0,3381.741802894743
10170100,0,0,3381.741802894743
10170250,0,0,3368.919307999997
10170400,0,0,3422.973058684205
10170550,0,0,3422.973058684205
10170700,0,0,3422.973058684205
10170850,0,0,3422.973058684205
10171000,0,0,3422.973058684205
10171150,0,0,3422.973058684205
10171300,0,0,3422.973058684205
10171450,0,0,3422.973058684205
10171600,0,0,3422.9751091052676
10171750,0,0,3297.8895075263135
10171900,0,0,3301.658648789482
10172050,0,0,3301.658648789482
10172200,0,0,3306.102313631578
10172350,0,0,3304.1129118947283
10172500,0,0,3304.1129118947283
10172650,0,0,3304.1129118947283
10172800,0,0,3304.1129118947283
10172950,0,0,3304.1129118947283
10173100,0,0,3306.0961893684143
10173250,0,0,3305.2159281052664
10173400,0,0,3308.951250789476
10173550,0,0,3308.5003252631577
10173700,0,0,3308.5003252631577
10173850,0,0,3308.7634831578907
10174000,0,0,3308.7634831578907
10174150,0,0,3309.1382836315897
10174300,0,0,3303.6062805263136
10174450,0,0,3306.2454972631604
10174600,0,0,3309.9945424210528
10174750,0,0,3310.524088842103
10174900,0,0,3310.524088842103
10175050,0,0,3126.9716351578973
10175200,0,0,3144.134379000003
10175350,0,0,3144.134379000003
10175500,0,0,3144.134379000003
10175650,0,0,3144.134379000003
10175800,0,0,3152.069021421048
10175950,0,0,3149.159591210526
10176100,0,0,3142.1992634210546
10176250,0,0,3137.3258738947407
10176400,0,0,3138.8409159999937
10176550,0,0,3135.2567971579047
10176700,0,0,3137.7998312631607
10176850,0,0,3137.5155030000024
10177000,0,0,3138.64630536842
10177150,0,0,3138.64630536842
10177300,0,0,3138.64630536842
10177450,0,0,3138.64630536842
10177600,0,0,3138.64630536842
10177750,0,0,3139.14900968421
10177900,0,0,3140.464799157897
10178050,0,0,3141.721897631578
10178200,0,0,3141.721897631578
10178350,0,0,3141.721897631578
10178500,0,0,3141.721897631578
10178650,0,0,3132.3458516315804
10178800,0,0,3132.3458516315804
10178950,0,0,3133.591545000003
10179100,0,0,3131.726855368419
10179250,0,0,3142.164727947369
10179400,0,0,3138.32888994737
10179550,0,0,3138.5084928947326
10179700,0,0,3138.5084928947326
10179850,0,0,3141.7190192105263
10180000,0,0,3141.7190192105263
10180150,0,0,3141.7190192105263
10180300,0,0,3132.2216307368362
10180450,0,0,3140.116367578943
10180600,0,0,3214.941086947365
10180750,0,0,3212.7554257368392
10180900,0,0,3208.9166274736854
10181050,0,0,3208.9166274736854
10181200,0,0,3207.7732632631596
10181350,0,0,3207.7732632631596
10181500,0,0,3207.7732632631596
10181650,0,0,3207.825894842099
10181800,0,0,3201.2795355263224
10181950,0,0,3201.2795355263224
10182100,0,0,3203.4842266315754
10182250,0,0,3203.4842266315754
10182400,0,0,3203.6217043157885
10182550,0,0,3204.1419168421053
10182700,0,0,3204.1419168421053
10182850,0,0,3207.928416421055
10183000,0,0,3208.5599953684286
10183150,0,0,3213.8231532631617
10183300,0,0,3213.770521684208
10183450,0,0,3213.770521684208
10183600,0,0,3213.770521684208
10183750,0,0,3213.770521684208
10183900,0,0,3213.770521684208
10184050,0,0,3203.2306985789473
10184200,0,0,3202.9669309473684
10184350,0,0,3203.6200423684204
10184500,0,0,3205.5803951579
10184650,0,0,3207.1237815263084
10184800,0,0,3204.1187875789474
10184950,0,0,3202.7205483157813
10185100,0,0,3200.699763631579
10185250,0,0,3200.699763631579
10185400,0,0,3202.4185473157922
10185550,0,0,3202.4185473157922
10185700,0,0,3202.4185473157922
10185850,0,0,3202.4185473157922
10186000,0,0,3202.4185473157922
10186150,0,0,3202.4185473157922
10186300,0,0,3202.4185473157922
10186450,0,0,3202.4185473157922
10186600,0,0,3204.3556986842086
10186750,0,0,3204.3556986842086
10186900,0,0,3198.4587538421038
10187050,0,0,3200.6839607368456
10187200,0,0,3200.6839607368456
10187350,0,0,3201.7661141052595
10187500,0,0,3201.7661141052595
10187650,0,0,3213.3195176842128
10187800,0,0,3197.370064789473
10187950,0,0,3197.370064789473
10188100,0,0,3198.0069068947414
10188250,0,0,3201.2243247368388
10188400,0,0,3201.2243247368388
10188550,0,0,3255.107953421051
10188700,0,0,3255.107953421051
10188850,0,0,3255.686900789471
10189000,0,0,3253.1863012105314
10189150,0,0,3259.4038097894736
10189300,0,0,3261.270357210524
10189450,0,0,3261.147000473684
10189600,0,0,3261.1906100526394
10189750,0,0,3261.1906100526394
10189900,0,0,3266.453767789477
10190050,0,0,3260.8550716842074
10190200,0,0,3290.8036174736917
10190350,0,0,3434.7378279473705
10190500,0,0,3434.7378279473705
10190650,0,0,3434.7378279473705
10190800,0,0,3434.7378279473705
10190950,0,0,3435.167714631585
10191100,0,0,3429.799995421061
10191250,0,0,3431.5334734210555
10191400,0,0,3431.7966313157885
10191550,0,0,3431.7966313157885
10191700,0,0,3435.4974515263166
10191850,0,0,3420.7626501052655
10192000,0,0,3439.0143327894766
10192150,0,0,3416.1268096315835
10192300,0,0,3425.8821904736833
10192450,0,0,3439.5269188947423
10192600,0,0,3452.1122320526338
10192750,0,0,3429.748845526323
10192900,0,0,3429.748845526323
10193050,0,0,3438.1751542631464
10193200,0,0,3430.126129894743
10193350,0,0,3430.2279173157804
10193500,0,0,3430.2279173157804
10193650,0,0,3431.7379897368373
10193800,0,0,3434.536827578944
10193950,0,0,3434.536827578944
10194100,0,0,3428.1536158421077
10194250,0,0,3428.1536158421077
10194400,0,0,3428.1536158421077
10194550,0,0,3428.1536158421077
10194700,0,0,3428.1536158421077
10194850,0,0,3421.4510758421093
10195000,0,0,3431.451745210521
10195150,0,0,3432.3678915263226
10195300,0,0,3437.730763894746
10195450,0,0,3437.730763894746
10195600,0,0,3434.9681848421023
10195750,0,0,3434.9681848421023
10195900,0,0,3433.6567681052693
10196050,0,0,3428.3913506842073
10196200,0,0,3433.6545085789403
10196350,0,0,3439.1550723684195
10196500,0,0,3439.1550723684195
10196650,0,0,3439.1550723684195
10196800,0,0,3439.1550723684195
10196950,0,0,3442.0628648421043
10197100,0,0,3435.9435018947406
10197250,0,0,3435.9435018947406
10197400,0,0,3437.5344751052617
10197550,0,0,3437.5344751052617
10197700,0,0,3437.5344751052617
10197850,0,0,3437.5344751052617
10198000,0,0,3437.5344751052617
10198150,0,0,3437.5344751052617
10198300,0,0,3438.045099157891
10198450,0,0,3437.876076578941
10198600,0,0,3425.610184842102
10198750,0,0,3424.680761736832
10198900,0,0,3424.680761736832
10199050,0,0,3425.207445631575
10199200,0,0,3426.74176510526
10199350,0,0,3432.485807263154
10199500,0,0,3429.857754526325
10199650,0,0,3427.226175578937
10199800,0,0,3445.214939789468
10199950,0,0,3444.322761999996
10200100,0,0,3444.322761999996
10200250,0,0,3439.0266383157796
10200400,0,0,3437.441519526328
10200550,0,0,3422.742740578942
10200700,0,0,3428.597059842119
10200850,0,0,3468.055696736832
10201000,0,0,3458.3080181052646
10201150,0,0,3461.0603938947315
10201300,0,0,3466.231666736843
10201450,0,0,3466.231666736843
10201600,0,0,3456.6913736842107
10201750,0,0,3459.5399881578924
10201900,0,0,3460.8297232631594
10202050,0,0,3460.671192684211
10202200,0,0,3460.671192684211
10202350,0,0,3462.6269131578883
10202500,0,0,3465.0332277368434
10202650,0,0,3464.5065026842058
10202800,0,0,3469.6323278947384
10202950,0,0,3468.048476105265
10203100,0,0,3468.048476105265
10203250,0,0,3468.048476105265
10203400,0,0,3468.048476105265
10203550,0,0,3462.778878842102
10203700,0,0,3462.778878842102
10203850,0,0,3470.6711991578923
10204000,0,0,3470.6711991578923
10204150,0,0,3465.1447137368523
10204300,0,0,3456.348069052634
10204450,0,0,3457.7074667894776
10204600,0,0,3457.7074667894776
10204750,0,0,3460.9545068947336
10204900,0,0,3460.9545068947336
10205050,0,0,3460.9545068947336
10205200,0,0,3453.990428473684
10205350,0,0,3452.9377968947374
10205500,0,0,3480.782311421048
10205650,0,0,3480.782311421048
10205800,0,0,3482.449359789476
10205950,0,0,3481.820307999995
10206100,0,0,3481.820307999995
10206250,0,0,3483.0786281052715
10206400,0,0,3483.0786281052715
10206550,0,0,3483.63922021052
10206700,0,0,3484.433290999994
10206850,0,0,3482.6474242631666
10207000,0,0,3482.6474242631666
10207150,0,0,3482.6474242631666
10207300,0,0,3490.0351757894678
10207450,0,0,3490.0351757894678
10207600,0,0,3490.0351757894678
10207750,0,0,3490.0351757894678
10207900,0,0,3490.0351757894678
10208050,0,0,3486.230360263158
10208200,0,0,3480.5164663157775
10208350,0,0,3482.7690617894696
10208500,0,0,3482.7690617894696
10208650,0,0,3483.0216448947467
10208800,0,0,3495.5677448421047
10208950,0,0,3492.974553052627
10209100,0,0,3492.9218468947365
10209250,0,0,3492.9218468947365
10209400,0,0,3492.9218468947365
10209550,0,0,3489.7191603157844
10209700,0,0,3494.9823181578977
10209850,0,0,3489.5765543684247
10210000,0,0,3492.2738676315785
10210150,0,0,3492.2738676315785
10210300,0,0,3492.2738676315785
10210450,0,0,3493.063341315792
10210600,0,0,3493.4664119999943
10210750,0,0,3493.4664119999943
10210900,0,0,3496.777742631588
10211050,0,0,3497.2451500000025
10211200,0,0,3497.2451500000025
10211350,0,0,3497.9835629473673
10211500,0,0,3497.9835629473673
10211650,0,0,3497.9835629473673
10211800,0,0,3497.9835629473673
10211950,0,0,3503.6595393684256
10212100,0,0,3503.6595393684256
10212250,0,0,3503.6595393684256
10212400,0,0,3492.9998324736807
10212550,0,0,3492.9998324736807
10212700,0,0,3492.9998324736807
10212850,0,0,3493.5050956315827
10213000,0,0,3506.7906168947375
10213150,0,0,3504.854851736847
10213300,0,0,3500.0266589999956
10213450,0,0,3496.0864522105257
10213600,0,0,3501.191715368419
10213750,0,0,3501.191715368419
10213900,0,0,3501.302241684214
10214050,0,0,3502.6251171052572
10214200,0,0,3501.2368821579003
10214350,0,0,3501.2368821579003
10214500,0,0,3501.2368821579003
10214650,0,0,3504.9790856315813
10214800,0,0,3510.2258751052577
10214950,0,0,3510.2258751052577
10215100,0,0,3517.917900842105
10215250,0,0,3517.917900842105
10215400,0,0,3519.7019145263184
10215550,0,0,3524.087263473688
10215700,0,0,3516.1986245263106
10215850,0,0,3516.957413368422
10216000,0,0,3516.957413368422
10216150,0,0,3519.4621308421047
10216300,0,0,3519.335171157887
10216450,0,0,3519.1941679473675
10216600,0,0,3519.1941679473675
10216750,0,0,3513.9457967894705
10216900,0,0,3513.9457967894705
10217050,0,0,3513.9457967894705
10217200,0,0,3513.9457967894705
10217350,0,0,3513.947007157898
10217500,0,0,3519.104901894738
10217650,0,0,3519.2267833684164
10217800,0,0,3519.2267833684164
10217950,0,0,3519.2267833684164
10218100,0,0,3517.3222373157914
10218250,0,0,3517.3222373157914
10218400,0,0,3518.594342473676
10218550,0,0,3519.302242210513
10218700,0,0,3519.302242210513
10218850,0,0,3519.3022422105278
10219000,0,0,3513.1988232631556
10219150,0,0,3513.927877631577
10219300,0,0,3517.6680686315813
10219450,0,0,3524.8653452105355
10219600,0,0,3525.64271410527
10219750,0,0,3525.1180328947376
10219900,0,0,3520.120943473681
10220050,0,0,3520.120943473681
10220200,0,0,3520.120943473681
10220350,0,0,3520.120943473681
10220500,0,0,3526.3585530526325
10220650,0,0,3527.6162381052563
10220800,0,0,3525.1461148421076
10220950,0,0,3510.9888096315844
10221100,0,0,3513.804820578953
10221250,0,0,3518.54510805264
10221400,0,0,3518.54510805264
10221550,0,0,3518.766703368412
10221700,0,0,3518.766703368412
10221850,0,0,3524.176495368418
10222000,0,0,3508.462482473682
10222150,0,0,3508.462482473682
10222300,0,0,3513.725640368415
10222450,0,0,3518.6810145263153
10222600,0,0,3519.5728353684244
10222750,0,0,3534.0714556315797
10222900,0,0,3533.545139842099
10223050,0,0,3533.545139842099
10223200,0,0,3533.545139842099
10223350,0,0,3517.1250912105315
10223500,0,0,3517.1250912105315
10223650,0,0,3517.1250912105315
10223800,0,0,3518.7090266842133
10223950,0,0,3520.5587525263254
10224100,0,0,3504.121075368428
10224250,0,0,3504.121075368428
10224400,0,0,3525.6250298947416
10224550,0,0,3525.6250684210536
10224700,0,0,3525.6250684210536
10224850,0,0,3525.6250684210536
10225000,0,0,3525.1475924210536
10225150,0,0,3541.292723999999
10225300,0,0,3553.858989157903
10225450,0,0,3544.1308347368467
10225600,0,0,3538.8526263157983
10225750,0,0,3526.181417736836
10225900,0,0,3539.3919440526224
10226050,0,0,3540.444575631569
10226200,0,0,3540.444575631569
10226350,0,0,3542.7482741579006
10226500,0,0,3544.0114320526336
10226650,0,0,3538.4639725789457
10226800,0,0,3538.4639725789457
10226950,0,0,3538.4639725789457
10227100,0,0,3543.028180052628
10227250,0,0,3543.028180052628
10227400,0,0,3542.5544958421087
10227550,0,0,3542.5544958421087
10227700,0,0,3542.5544958421087
10227850,0,0,3544.6537726315873
10228000,0,0,3544.6537726315873
10228150,0,0,3540.554678736851
10228300,0,0,3540.554678736851
10228450,0,0,3540.554678736851
10228600,0,0,3537.311922000008
10228750,0,0,3530.7326148947323
10228900,0,0,3534.773368947368
10229050,0,0,3534.773368947368
10229200,0,0,3534.773368947368
10229350,0,0,3536.0888438420952
10229500,0,0,3545.0795279473678
10229650,0,0,3545.0795279473678
10229800,0,0,3544.921633210528
10229950,0,0,3544.1265859999985
10230100,0,0,3544.1265859999985
10230250,0,0,3566.045671999993
10230400,0,0,3566.5415392631694
10230550,0,0,3566.5415392631694
10230700,0,0,3569.1731182105286
10230850,0,0,3569.1731182105286
10231000,0,0,3564.156109526317
10231150,0,0,3564.156109526317
10231300,0,0,3571.5661511578946
10231450,0,0,3569.983957894743
10231600,0,0,3569.983957894743
10231750,0,0,3569.983957894743
10231900,0,0,3568.9060123684176
10232050,0,0,3568.9060123684176
10232200,0,0,3568.9060123684176
10232350,0,0,3568.9060123684176
10232500,0,0,3568.9060123684176
10232650,0,0,3564.702124052623
10232800,0,0,3567.274716631582
10232950,0,0,3570.680085999993
10233100,0,0,3573.315375157894
10233250,0,0,3573.765938631579
10233400,0,0,3571.3693715789414
10233550,0,0,3571.3693715789414
10233700,0,0,3576.2386028947367
10233850,0,0,3576.2386028947367
10234000,0,0,3572.446612368425
10234150,0,0,3572.826464263155
10234300,0,0,3572.6924735263165
10234450,0,0,3572.6924735263165
10234600,0,0,3569.0103126315807
10234750,0,0,3568.326102105275
10234900,0,0,3565.6987056315847
10235050,0,0,3554.847926736853
10235200,0,0,3556.499711315788
10235350,0,0,3569.5385285263183
10235500,0,0,3569.5385285263183
10235650,0,0,3569.5385285263183
10235800,0,0,3570.315216157891
10235950,0,0,3570.315216157891
10236100,0,0,3568.136806210532
10236250,0,0,3568.136806210532
10236400,0,0,3559.899604368431
10236550,0,0,3570.692836684204
10236700,0,0,3570.692836684204
10236850,0,0,3570.692836684204
10237000,0,0,3572.061257526322
10237150,0,0,3572.061257526322
10237300,0,0,3572.061257526322
10237450,0,0,3572.9842150526383
10237600,0,0,3575.533577263166
10237750,0,0,3575.533577263166
10237900,0,0,3578.535346578952
10238050,0,0,3578.5992491578945
10238200,0,0,3578.5992491578945
10238350,0,0,3578.5992491578945
10238500,0,0,3578.5992491578945
10238650,0,0,3571.3035105263116
10238800,0,0,3571.3035105263116
10238950,0,0,3569.312044421051
10239100,0,0,3569.312044421051
10239250,0,0,3571.425054473686
10239400,0,0,3571.425054473686
10239550,0,0,3576.868160473692
10239700,0,0,3757.9161462105258
10239850,0,0,3759.4375724736747
10240000,0,0,3760.8635319473688
10240150,0,0,3700.2386015263182
10240300,0,0,3700.2635925263166
10240450,0,0,3698.9501651052706
10240600,0,0,3701.481749631581
10240750,0,0,3701.481749631581
10240900,0,0,3698.246234789476
10241050,0,0,3698.246234789476
10241200,0,0,3698.246234789476
10241350,0,0,3692.359567000007
10241500,0,0,3692.7811203684105
10241650,0,0,3693.9643066315766
10241800,0,0,3698.2285171578988
10241950,0,0,3702.6929436315695
10242100,0,0,3702.6929436315695
10242250,0,0,3697.437494578946
10242400,0,0,3710.5953892105317
10242550,0,0,3710.5953892105317
10242700,0,0,3710.5953892105317
10242850,0,0,3710.205952000004
10243000,0,0,3702.842525315791
10243150,0,0,3698.6726274736866
10243300,0,0,3701.4314782631554
10243450,0,0,3701.4314782631554
10243600,0,0,3701.4314782631554
10243750,0,0,3701.5549159473594
10243900,0,0,3699.4936271578918
10244050,0,0,3701.5556577368407
10244200,0,0,3705.4677139473642
10244350,0,0,3705.4677139473642
10244500,0,0,3709.1003192105272
10244650,0,0,3709.6266348947393
10244800,0,0,3709.6266348947393
10244950,0,0,3706.9406389473734
10245100,0,0,3706.9406389473734
10245250,0,0,3706.9406389473734
10245400,0,0,3709.007484947375
10245550,0,0,3706.1622780000034
10245700,0,0,3690.6079582631646
