blocknumber,volume BAT for 5% slippage
10202950,31410.380825609165
10203100,31410.380825609165
10203250,31330.273962039697
10203400,31330.9950146712
10203550,31169.387790108296
10203700,31169.387790108296
10203850,31184.102144910335
10204000,31184.102144910335
10204150,31184.102144910335
10204300,31184.102144910335
10204450,31187.35933964719
10204600,31187.35933964719
10204750,31285.695382091297
10204900,31285.695382091297
10205050,31264.631149437708
10205200,31264.631149437708
10205350,31324.481149437685
10205500,31324.481149437685
10205650,31324.217991542966
10205800,31324.832526047212
10205950,31411.203315298735
10206100,31410.98572745706
10206250,31410.98572745706
10206400,31410.985727456944
10206550,31410.98572745706
10206700,31517.668357284354
10206850,31371.76625850339
10207000,31371.76625850339
10207150,31371.76625850339
10207300,31189.354360629768
10207450,31190.254750103537
10207600,31079.410984767565
10207750,30995.819578673887
10207900,31133.496282601925
10208050,31161.246282601925
10208200,31162.501545759813
10208350,31201.774032114037
10208500,30864.951268072786
10208650,31014.104725557227
10208800,31042.71110342253
10208950,31046.61345090562
10209100,31212.2865162304
10209250,31228.20009626619
10209400,31131.506122932267
10209550,31220.88176402481
10209700,31219.30281665638
10209850,31223.42454595348
10210000,31342.327681624643
10210150,31342.327681624643
10210300,31343.380344045545
10210450,31343.380344045545
10210600,31343.475080887634
10210750,31481.73330563862
10210900,31481.73330563862
10211050,31482.77277932289
10211200,31482.77277932289
10211350,31491.325085683107
10211500,31491.325085683107
10211650,31491.325085683107
10211800,31491.325085683107
10211950,31491.325085683107
10212100,31491.325085683107
10212250,31491.325085683107
10212400,31492.030348840948
10212550,31492.030348840948
10212700,31492.030348840948
10212850,31492.030348840948
10213000,31737.69445351624
10213150,31744.813729822832
10213300,31744.813729822716
10213450,31744.813729822716
10213600,31754.05799298078
10213750,31918.63798942988
10213900,31900.27450945229
10214050,31722.333077418625
10214200,31831.69174683444
10214350,31832.683852097492
10214500,32074.73522900977
10214650,32079.61783816119
10214800,31967.189498483094
10214950,31967.189498483094
10215100,32103.707740745165
10215250,32016.04450883368
10215400,31967.570658985183
10215550,31974.09365587566
10215700,31974.901550612536
10215850,31974.901550612536
10216000,31974.901550612536
10216150,31975.869971665095
10216300,31976.559445349274
10216450,31976.559445349274
10216600,31976.559445349274
10216750,31976.559445349274
10216900,31978.59307423188
10217050,31974.66835699173
10217200,31926.769288915915
10217350,31926.769288915915
10217500,31954.500867863426
10217650,31954.500867863426
10217800,31954.50086786331
10217950,31954.50086786331
10218100,31967.65876260028
10218250,32018.395195072524
10218400,32020.925936650958
10218550,35181.63047542761
10218700,35347.79856898345
10218850,35347.95120056242
10219000,35351.040066829424
10219150,35351.040066829424
10219300,35304.558308820015
10219450,35306.18659303047
10219600,35306.18659303047
10219750,35306.18659303047
10219900,35308.52869829373
10220050,35308.5813299442
10220200,35308.5813299442
10220350,35448.734840180034
10220500,35419.87389042241
10220650,35419.87389042241
10220800,35419.87389042241
10220950,35318.37072981778
10221100,35381.6378376881
10221250,35381.6378376881
10221400,35436.910589603365
10221550,35440.754528066034
10221700,35442.64514009166
10221850,35488.922304437736
10222000,35488.922304437736
10222150,35488.922304437736
10222300,35381.12000783941
10222450,35381.12000783941
10222600,35381.12000783941
10222750,35513.648895336555
10222900,35535.49323093065
10223050,35361.362730426255
10223200,35256.4333312515
10223350,34883.244903167135
10223500,34934.72675368761
10223650,34934.72675368761
10223800,34934.72675368761
10223950,34723.479635734584
10224100,34533.70514452342
10224250,34533.70514452342
10224400,34350.00038247102
10224550,34350.00038247102
10224700,34350.00038247102
10224850,34350.00038247102
10225000,34158.94641274156
10225150,34158.94641274156
10225300,34158.94641274156
10225450,34267.38981946628
10225600,34267.38981946628
10225750,34334.727602407926
10225900,34114.30997007341
10226050,34242.1048770689
10226200,34242.1048770689
10226350,34180.742719560985
10226500,34203.83878671681
10226650,34213.041418295594
10226800,34160.90991597169
10226950,34114.78096520459
10227100,34274.780965204474
10227250,34255.70170004527
10227400,34269.845805308556
10227550,34220.33033215581
10227700,34220.330332155696
10227850,34285.5144470404
10228000,34282.36373431411
10228150,33996.21750221786
10228300,34118.106223799296
10228450,33928.09055483563
10228600,33927.58741101728
10228750,33928.65780575411
10228900,33735.354629441055
10229050,33735.354629441055
10229200,33740.57929163951
10229350,33730.62974048663
10229500,33732.386561539264
10229650,33839.11000369273
10229800,33845.95694053469
10229950,33862.520321399024
10230100,33862.520321399024
10230250,33862.520321399024
10230400,33862.520321399024
10230550,33832.4736053936
10230700,33844.5375062719
10230850,33844.5375062719
10231000,33844.5375062719
10231150,33814.38765656883
10231300,33843.055141438665
10231450,33843.055141438665
10231600,33683.7592625849
10231750,33688.95625205855
10231900,33693.33783100609
10232050,33693.33783100609
10232200,33693.33783100609
10232350,33693.33783100609
10232500,33685.15705123304
10232650,33693.159860030915
10232800,33693.159860030915
10232950,33693.159860030915
10233100,33693.159860030915
10233250,33693.159860030915
10233400,33693.159860030915
10233550,33776.332488999404
10233700,33780.20104525744
10233850,33908.54009335866
10234000,33959.73017379949
10234150,34214.34575489157
10234300,34214.34575489157
10234450,34137.05139777628
10234600,34137.05139777628
10234750,34159.56675046129
10234900,34159.61938204028
10235050,34216.601863934826
10235200,34168.3963912003
10235350,34169.14551849773
10235500,34335.86836606323
10235650,34350.733346845846
10235800,34350.733346845846
10235950,34353.36492579321
10236100,34347.87284483267
10236250,34350.36524014997
10236400,34350.36524014997
10236550,34351.174275070036
10236700,34199.318764690266
10236850,34294.924488300414
10237000,34294.92448830053
10237150,34281.32935669106
10237300,34281.32935669106
10237450,34294.77517903219
10237600,34294.77517903219
10237750,34294.77517903219
10237900,34294.77517903219
10238050,34305.12838894823
10238200,34182.40819021345
10238350,34182.40819021345
10238500,34186.455715926204
10238650,34048.24328376919
10238800,34048.24328376919
10238950,34054.49571534824
10239100,34219.351810309876
10239250,34273.37545343298
10239400,34296.49223069016
10239550,34306.751551785346
10239700,34651.871381750636
10239850,34633.86554416393
10240000,34689.42155570055
10240150,34631.69498246217
10240300,34624.944136957245
10240450,34624.944136957245
10240600,34467.834301898096
10240750,34611.387033708466
10240900,34483.482333016655
10241050,34484.9218014377
10241200,34510.83858968534
10241350,34717.72093374173
10241500,34647.07933208866
10241650,34647.07933208866
10241800,34647.07933208854
10241950,34606.73875093258
10242100,34558.80370890391
10242250,34427.14596501454
10242400,34427.84333343555
10242550,34427.84333343555
10242700,34427.84333343555
10242850,34427.84333343555
10243000,34673.512686384216
10243150,34643.98557825603
10243300,34643.98557825603
10243450,34791.998865871676
10243600,34791.998865871676
10243750,34753.68762955918
10243900,34754.43499798012
10244050,34754.43499798012
10244200,34754.434997980235
10244350,34705.518723607944
10244500,34844.03276796704
10244650,34961.69027239114
10244800,34933.198980915775
10244950,34933.198980915775
10245100,34766.544332705154
10245250,35030.86464622891
10245400,35040.01151580859
10245550,35040.01151580882
10245700,35265.68449881167
10245850,35091.69482680673
10246000,35208.579595731055
10246150,35208.579595731055
10246300,35208.579595731055
10246450,35191.65446298471
10246600,35298.52303849183
10246750,35166.35538952459
10246900,35166.35538952471
10247050,35179.513284261564
10247200,35193.41787373518
10247350,35473.70332070125
10247500,35860.33929836249
10247650,35864.82596678356
10247800,35864.82596678356
10247950,35848.165572569465
10248100,35845.945359494996
10248250,35845.945359494996
10248400,35845.945359494996
10248550,35733.8485893486
10248700,35733.8485893486
10248850,35632.57496153411
10249000,35634.61030934564
10249150,35634.61030934564
10249300,35634.61030934564
10249450,35527.24131922365
10249600,35268.35791256348
10249750,35268.35791256348
10249900,35268.35791256348
10250050,35268.35791256348
10250200,35270.49767252883
10250350,35261.977954018614
10250500,35261.977954018614
10250650,35261.977954018614
10250800,35289.21434072462
10250950,35338.977954018614
10251100,35238.24910255939
10251250,35237.917910201075
10251400,35237.917910201075
10251550,35237.917910201075
10251700,35499.24029947032
10251850,35499.24029947032
10252000,35499.24029947032
10252150,35499.24029947032
10252300,50061.38150600397
10252450,50213.96631382692
10252600,50395.282103300626
10252750,50256.12298751191
10252900,50361.239861021626
10253050,50388.712043109925
10253200,50383.667306267766
10253350,50533.68703187873
10253500,50533.68703187873
10253650,50533.68703187873
10253800,50539.65580665855
10253950,50540.28026428884
10254100,50544.81370139537
10254250,50547.39971388639
10254400,50547.39971388639
10254550,50547.39971388639
10254700,50547.39971388639
10254850,50547.39971388639
10255000,50547.39971388639
10255150,50548.16287178123
10255300,50548.16287178123
10255450,49072.08285458277
10255600,49216.6324246899
10255750,49216.6324246899
10255900,49216.6324246899
10256050,49216.6324246899
10256200,49217.000845742485
10256350,49217.000845742485
10256500,49204.34031942669
10256650,49230.656108900395
10256800,49227.913100191116
10256950,49070.83528847255
10257100,49070.83528847255
10257250,49070.83528847266
10257400,49070.83528847266
10257550,49070.83528847266
10257700,49044.11908708287
10257850,49128.76668931353
10258000,49132.63389636921
10258150,49132.63389636921
10258300,49132.63389636921
10258450,49132.08767818585
10258600,48714.44163786464
10258750,48732.768796872886
10258900,48739.64662794788
10259050,48740.23151229015
10259200,48740.23151229015
10259350,48784.785800240075
10259500,48784.785800240075
10259650,48784.785800240075
10259800,48784.785800240075
10259950,48784.785800240075
10260100,48784.785800240075
10260250,48895.616740510755
10260400,48896.1286770453
10260550,48762.53961782025
10260700,48385.00470198326
10260850,48385.00470198314
10261000,48341.09565667606
10261150,48341.09565667594
10261300,48341.09565667606
10261450,48341.09565667606
10261600,48341.09565667606
10261750,48353.99986720232
10261900,48353.99986720232
10262050,48353.99986720232
10262200,48353.99986720244
10262350,48353.999867202205
10262500,48353.999867202205
10262650,48353.999867202205
10262800,48353.999867202205
10262950,48355.158896615685
10263100,48355.158896615685
10263250,48491.35703326303
10263400,48597.99806273678
10263550,48541.02852064332
10263700,48547.56587758435
10263850,48356.6197975019
10264000,48356.35564235896
10264150,48485.637650176606
10264300,48575.134982931966
10264450,48575.134982931966
10264600,48820.86348166801
10264750,48820.86348166801
10264900,48820.86348166801
10265050,48687.43695298706
10265200,48687.43695298706
10265350,48687.43695298706
10265500,48685.75274246065
10265650,48696.816663513266
10265800,49016.238074165725
10265950,49000.44860048145
10266100,48902.34828895058
10266250,48883.80023360714
10266400,48883.80023360714
10266550,48887.917861701644
10266700,49110.86352864497
10266850,49110.86352864497
10267000,49110.86352864497
10267150,49112.767597648504
10267300,49113.65970291158
10267450,49116.54020817469
10267600,49116.54020817469
10267750,49116.54020817469
10267900,49271.7313235496
10268050,49271.7313235496
10268200,49271.7313235496
10268350,49292.83658670746
10268500,49297.8501799885
10268650,49519.790883591006
10268800,49317.67332161167
10268950,49317.67332161167
10269100,49239.01099181884
10269250,49239.01099181884
10269400,49059.134430671096
10269550,49059.134430671096
10269700,49059.134430671096
10269850,49035.42638120752
10270000,49176.765551132834
10270150,49176.765551132834
10270300,49176.765551132834
10270450,49176.765551132834
10270600,49176.765551132834
10270750,49231.61523534333
10270900,49231.61523534333
10271050,49229.77313008018
10271200,49076.997710929936
10271350,49076.997710929936
10271500,49088.35333604306
10271650,48932.29837696125
10271800,48932.29837696125
10271950,48933.21866643497
10272100,48933.21866643497
10272250,49048.03127232018
10272400,49048.03127232006
10272550,49048.03127232006
10272700,49053.4745867428
10272850,49053.4745867428
10273000,49055.319756876896
10273150,49167.57383799738
10273300,49167.57383799726
10273450,49220.270486347246
10273600,49119.4621065402
10273750,49123.15940757176
10273900,49123.15940757176
10274050,49125.33096979301
10274200,49178.242325530024
10274350,49178.242325530024
10274500,49178.242325530024
10274650,49039.71817584206
10274800,49039.71817584206
10274950,49041.038377795936
10275100,49040.17210351923
10275250,49040.43526141383
10275400,49040.43526141383
10275550,49040.43526141383
10275700,49049.751665189775
10275850,49049.751665189775
10276000,49049.751665189775
10276150,49063.00020848264
10276300,49063.00020848264
10276450,49063.00020848264
10276600,49063.00020848264
10276750,49063.00020848264
10276900,49070.744945324754
10277050,49070.744945324754
10277200,49333.90284006161
10277350,49337.00978677781
10277500,49337.00978677781
10277650,49310.6939973041
10277800,49489.68400890127
10277950,49542.31558784869
10278100,49713.27801585701
10278250,49713.27801585701
10278400,49468.201437336305
10278550,49475.92512154675
10278700,49572.31259525151
10278850,49605.939459202375
10279000,49591.694947360345
10279150,49591.694947360345
10279300,49591.694947360345
10279450,49591.69494736023
10279600,49438.999384197086
10279750,49431.77892004806
10279900,49323.067351783655
10280050,49323.067351783655
10280200,49411.62982082696
10280350,49418.78771556381
10280500,49513.17857672731
10280650,49536.62346829605
10280800,49536.62346829605
10280950,49536.30767882246
