blocknumber,reserve WBTC,reserve USDC,volume WBTC for 5% slippage
10160200,0,0,0.0005931494736842111
10160350,0,0,0.0005931494736842111
10160500,0,0,0.0005931494736842111
10160650,0,0,0.0005931494736842111
10160800,0,0,0.0005931494736842111
10160950,0,0,0.0005931494736842111
10161100,0,0,0.0005931494736842111
10161250,0,0,0.0005931494736842111
10161400,0,0,0.0005931494736842111
10161550,0,0,0.0005931494736842111
10161700,0,0,0.0005931494736842111
10161850,0,0,0.0005931494736842111
10162000,0,0,0.0005931494736842111
10162150,0,0,0.0005931494736842111
10162300,0,0,0.0005931494736842111
10162450,0,0,0.0005931494736842111
10162600,0,0,0.0005931494736842111
10162750,0,0,0.0005931494736842111
10162900,0,0,0.0005931494736842111
10163050,0,0,0.0005931494736842111
10163200,0,0,0.0005931494736842111
10163350,0,0,0.0005931494736842111
10163500,0,0,0.0005931494736842111
10163650,0,0,0.0005931494736842111
10163800,0,0,0.0005931494736842111
10163950,0,0,0.0005931494736842111
10164100,0,0,0.0005931494736842111
10164250,0,0,0.0005931494736842111
10164400,0,0,0.0005931494736842111
10164550,0,0,0.0005931494736842111
10164700,0,0,0.0005931494736842111
10164850,0,0,0.0005931494736842111
10165000,0,0,0.0005931494736842111
10165150,0,0,0.0005931494736842111
10165300,0,0,0.0005931494736842111
10165450,0,0,0.0005931494736842111
10165600,0,0,0.0005931494736842111
10165750,0,0,0.0005931494736842111
10165900,0,0,0.0005931494736842111
10166050,0,0,0.0005931494736842111
10166200,0,0,0.0005931494736842111
10166350,0,0,0.0005931494736842111
10166500,0,0,0.0005931494736842111
10166650,0,0,0.0005931494736842111
10166800,0,0,0.0005931494736842111
10166950,0,0,0.0005931494736842111
10167100,0,0,0.0005931494736842111
10167250,0,0,0.0005931494736842111
10167400,0,0,0.0005931494736842111
10167550,0,0,0.0005931494736842111
10167700,0,0,0.0005931494736842111
10167850,0,0,0.0005931494736842111
10168000,0,0,0.0005931494736842111
10168150,0,0,0.0005931494736842111
10168300,0,0,0.0005931494736842111
10168450,0,0,0.0005931494736842111
10168600,0,0,0.0005931494736842111
10168750,0,0,0.0005931494736842111
10168900,0,0,0.0005931494736842111
10169050,0,0,0.0005931494736842111
10169200,0,0,0.0005931494736842111
10169350,0,0,0.0005931494736842111
10169500,0,0,0.0005931494736842111
10169650,0,0,0.0005931494736842111
10169800,0,0,0.0005931494736842111
10169950,0,0,0.0005931494736842111
10170100,0,0,0.0005931494736842111
10170250,0,0,0.0005931494736842111
10170400,0,0,0.0005931494736842111
10170550,0,0,0.0005931494736842111
10170700,0,0,0.0005931494736842111
10170850,0,0,0.0005931494736842111
10171000,0,0,0.0005931494736842111
10171150,0,0,0.0005931494736842111
10171300,0,0,0.0005931494736842111
10171450,0,0,0.0005931494736842111
10171600,0,0,0.0005931494736842111
10171750,0,0,0.0005931494736842111
10171900,0,0,0.0005931494736842111
10172050,0,0,0.0005931494736842111
10172200,0,0,0.0005931494736842111
10172350,0,0,0.0005931494736842111
10172500,0,0,0.000586452105263157
10172650,0,0,0.000586452105263157
10172800,0,0,0.000586452105263157
10172950,0,0,0.000586452105263157
10173100,0,0,0.000586452105263157
10173250,0,0,0.000586452105263157
10173400,0,0,0.000586452105263157
10173550,0,0,0.000586452105263157
10173700,0,0,0.000586452105263157
10173850,0,0,0.000586452105263157
10174000,0,0,0.000586452105263157
10174150,0,0,0.000586452105263157
10174300,0,0,0.000586452105263157
10174450,0,0,0.000586452105263157
10174600,0,0,0.000586452105263157
10174750,0,0,0.000586452105263157
10174900,0,0,0.000586452105263157
10175050,0,0,0.000586452105263157
10175200,0,0,0.000586452105263157
10175350,0,0,0.000586452105263157
10175500,0,0,0.000586452105263157
10175650,0,0,0.000586452105263157
10175800,0,0,0.000586452105263157
10175950,0,0,0.000586452105263157
10176100,0,0,0.000586452105263157
10176250,0,0,0.001886916842105263
10176400,0,0,0.001886916842105263
10176550,0,0,0.001886916842105263
10176700,0,0,0.001886916842105263
10176850,0,0,0.001886916842105263
10177000,0,0,0.001886916842105263
10177150,0,0,0.001886916842105263
10177300,0,0,0.001886916842105263
10177450,0,0,0.001886916842105263
10177600,0,0,0.001886916842105263
10177750,0,0,0.001886916842105263
10177900,0,0,0.001886916842105263
10178050,0,0,0.001886916842105263
10178200,0,0,0.001886916842105263
10178350,0,0,0.001886916842105263
10178500,0,0,0.001886916842105263
10178650,0,0,0.001886916842105263
10178800,0,0,0.001886916842105263
10178950,0,0,0.001886916842105263
10179100,0,0,0.001886916842105263
10179250,0,0,0.001886916842105263
10179400,0,0,0.001886916842105263
10179550,0,0,0.001886916842105263
10179700,0,0,0.001886916842105263
10179850,0,0,0.0018844526315789506
10180000,0,0,0.0018844526315789506
10180150,0,0,0.0018844526315789506
10180300,0,0,0.0018844526315789506
10180450,0,0,0.0018844526315789506
10180600,0,0,0.0018844526315789506
10180750,0,0,0.0018844526315789506
10180900,0,0,0.0018844526315789506
10181050,0,0,0.0018844526315789506
10181200,0,0,0.0018844526315789506
10181350,0,0,0.0018844526315789506
10181500,0,0,0.0018844526315789506
10181650,0,0,0.0018844526315789506
10181800,0,0,0.0018844526315789506
10181950,0,0,0.0018844526315789506
10182100,0,0,0.0018844526315789506
10182250,0,0,0.0018844526315789506
10182400,0,0,0.0018844526315789506
10182550,0,0,0.0018844526315789506
10182700,0,0,0.0018844526315789506
10182850,0,0,0.0018844526315789506
10183000,0,0,0.0018844526315789506
10183150,0,0,0.0018844526315789506
10183300,0,0,0.0018844526315789506
10183450,0,0,0.0018844526315789506
10183600,0,0,0.0018844526315789506
10183750,0,0,0.0018844526315789506
10183900,0,0,0.0018844526315789506
10184050,0,0,0.0018844526315789506
10184200,0,0,0.001857184736842106
10184350,0,0,0.001857184736842106
10184500,0,0,0.001857184736842106
10184650,0,0,0.001857184736842106
10184800,0,0,0.001857184736842106
10184950,0,0,0.001857184736842106
10185100,0,0,0.001857184736842106
10185250,0,0,0.001857184736842106
10185400,0,0,0.001857184736842106
10185550,0,0,0.001857184736842106
10185700,0,0,0.001857184736842106
10185850,0,0,0.001857184736842106
10186000,0,0,0.001857184736842106
10186150,0,0,0.001857184736842106
10186300,0,0,0.001828154210526324
10186450,0,0,0.001828154210526324
10186600,0,0,0.001828154210526324
10186750,0,0,0.001828154210526324
10186900,0,0,0.001828154210526324
10187050,0,0,0.001828154210526324
10187200,0,0,0.001828154210526324
10187350,0,0,0.001828154210526324
10187500,0,0,0.001828154210526324
10187650,0,0,0.001828154210526324
10187800,0,0,0.0018772521052631552
10187950,0,0,0.0018772521052631552
10188100,0,0,0.0018772521052631552
10188250,0,0,0.0018772521052631552
10188400,0,0,0.0018772521052631552
10188550,0,0,0.0018772521052631552
10188700,0,0,0.0018772521052631552
10188850,0,0,0.0018772521052631552
10189000,0,0,0.0018772521052631552
10189150,0,0,0.0018772521052631552
10189300,0,0,0.0018772521052631552
10189450,0,0,0.0018772521052631552
10189600,0,0,0.0018818294736842114
10189750,0,0,0.0018818294736842114
10189900,0,0,0.0018818294736842114
10190050,0,0,0.0018818294736842114
10190200,0,0,0.0018818294736842114
10190350,0,0,0.0018818294736842114
10190500,0,0,0.0018818294736842114
10190650,0,0,0.0018818294736842114
10190800,0,0,0.0018818294736842114
10190950,0,0,0.0018818294736842114
10191100,0,0,0.0018818294736842114
10191250,0,0,0.0018818294736842114
10191400,0,0,0.0018818294736842114
10191550,0,0,0.0018818294736842114
10191700,0,0,0.0018818294736842114
10191850,0,0,0.0018818294736842114
10192000,0,0,0.0018818294736842114
10192150,0,0,0.0018818294736842114
10192300,0,0,0.0018818294736842114
10192450,0,0,0.0018818294736842114
10192600,0,0,0.0018818294736842114
10192750,0,0,0.0018818294736842114
10192900,0,0,0.0018818294736842114
10193050,0,0,0.0018818294736842114
10193200,0,0,0.0018818294736842114
10193350,0,0,0.0018818294736842114
10193500,0,0,0.0018818294736842114
10193650,0,0,0.0018818294736842114
10193800,0,0,0.0018818294736842114
10193950,0,0,0.0018818294736842114
10194100,0,0,0.0018818294736842114
10194250,0,0,0.0018818294736842114
10194400,0,0,0.0018818294736842114
10194550,0,0,0.0018818294736842114
10194700,0,0,0.0018818294736842114
10194850,0,0,0.0018818294736842114
10195000,0,0,0.0018818294736842114
10195150,0,0,0.0018818294736842114
10195300,0,0,0.0018818294736842114
10195450,0,0,0.0018818294736842114
10195600,0,0,0.0018818294736842114
10195750,0,0,0.0018818294736842114
10195900,0,0,0.0018818294736842114
10196050,0,0,0.0018818294736842114
10196200,0,0,0.0018818294736842114
10196350,0,0,0.0018818294736842114
10196500,0,0,0.0018818294736842114
10196650,0,0,0.0018818294736842114
10196800,0,0,0.0018818294736842114
10196950,0,0,0.0018818294736842114
10197100,0,0,0.0018818294736842114
10197250,0,0,0.0018818294736842114
10197400,0,0,0.0018818294736842114
10197550,0,0,0.0018818294736842114
10197700,0,0,0.0018818294736842114
10197850,0,0,0.0018818294736842114
10198000,0,0,0.0018818294736842114
10198150,0,0,0.0018818294736842114
10198300,0,0,0.0018818294736842114
10198450,0,0,0.0018818294736842114
10198600,0,0,0.0018818294736842114
10198750,0,0,0.0018818294736842114
10198900,0,0,0.0018818294736842114
10199050,0,0,0.0018818294736842114
10199200,0,0,0.0018818294736842114
10199350,0,0,0.0018818294736842114
10199500,0,0,0.0018818294736842114
10199650,0,0,0.0018818294736842114
10199800,0,0,0.0018818294736842114
10199950,0,0,0.0018818294736842114
10200100,0,0,0.0018818294736842114
10200250,0,0,0.0018818294736842114
10200400,0,0,0.0018818294736842114
10200550,0,0,0.0018818294736842114
10200700,0,0,0.0018818294736842114
10200850,0,0,0.0018818294736842114
10201000,0,0,0.0018818294736842114
10201150,0,0,0.0018818294736842114
10201300,0,0,0.0018818294736842114
10201450,0,0,0.0018818294736842114
10201600,0,0,0.0018416305263157934
10201750,0,0,0.0018416305263157934
10201900,0,0,0.0018416305263157934
10202050,0,0,0.0018416305263157934
10202200,0,0,0.0018416305263157934
10202350,0,0,0.0018416305263157934
10202500,0,0,0.0018416305263157934
10202650,0,0,0.0018416305263157934
10202800,0,0,0.0018416305263157934
10202950,0,0,0.0018416305263157934
10203100,0,0,0.0018416305263157934
10203250,0,0,0.0018416305263157934
10203400,0,0,0.0018416305263157934
10203550,0,0,0.0018416305263157934
10203700,0,0,0.0018416305263157934
10203850,0,0,0.0018416305263157934
10204000,0,0,0.0018416305263157934
10204150,0,0,0.0018416305263157934
10204300,0,0,0.0018416305263157934
10204450,0,0,0.0018416305263157934
10204600,0,0,0.0018416305263157934
10204750,0,0,0.0018416305263157934
10204900,0,0,0.0018416305263157934
10205050,0,0,0.0018416305263157934
10205200,0,0,0.0018416305263157934
10205350,0,0,0.0018416305263157934
10205500,0,0,0.0018416305263157934
10205650,0,0,0.0018416305263157934
10205800,0,0,0.0018416305263157934
10205950,0,0,0.0018416305263157934
10206100,0,0,0.0018416305263157934
10206250,0,0,0.0018416305263157934
10206400,0,0,0.0018416305263157934
10206550,0,0,0.0018416305263157934
10206700,0,0,0.0018416305263157934
10206850,0,0,0.000001974736842105267
10207000,0,0,0.000001974736842105267
10207150,0,0,0.000001974736842105267
10207300,0,0,0.000001974736842105267
10207450,0,0,0.000001974736842105267
10207600,0,0,0.000001974736842105267
10207750,0,0,0.000001974736842105267
10207900,0,0,0.000001974736842105267
10208050,0,0,0.000001974736842105267
10208200,0,0,0.000001974736842105267
10208350,0,0,0.000001974736842105267
10208500,0,0,0.000001974736842105267
10208650,0,0,0.000001974736842105267
10208800,0,0,0.000001974736842105267
10208950,0,0,0.000001974736842105267
10209100,0,0,0.000001974736842105267
10209250,0,0,0.000001974736842105267
10209400,0,0,0.000001974736842105267
10209550,0,0,0.000001974736842105267
10209700,0,0,0.000001974736842105267
10209850,0,0,0.000001974736842105267
10210000,0,0,0.000001974736842105267
10210150,0,0,0.000001974736842105267
10210300,0,0,0.000001974736842105267
10210450,0,0,0.000001974736842105267
10210600,0,0,0.000001974736842105267
10210750,0,0,0.000001974736842105267
10210900,0,0,0.000001974736842105267
10211050,0,0,0.000001974736842105267
10211200,0,0,0.000001974736842105267
10211350,0,0,0.000001974736842105267
10211500,0,0,0.000001974736842105267
10211650,0,0,0.000001974736842105267
10211800,0,0,0.000001974736842105267
10211950,0,0,0.000001974736842105267
10212100,0,0,0.000001974736842105267
10212250,0,0,0.000001974736842105267
10212400,0,0,0.000001974736842105267
10212550,0,0,0.000001974736842105267
10212700,0,0,0.000001974736842105267
10212850,0,0,0.000001974736842105267
10213000,0,0,0.000001974736842105267
10213150,0,0,0.000001974736842105267
10213300,0,0,0.000001974736842105267
10213450,0,0,0.000001974736842105267
10213600,0,0,0.000001974736842105267
10213750,0,0,0.000001974736842105267
10213900,0,0,0.000001974736842105267
10214050,0,0,0.000001974736842105267
10214200,0,0,0.000001974736842105267
10214350,0,0,0.000001974736842105267
10214500,0,0,0.000001974736842105267
10214650,0,0,0.000001974736842105267
10214800,0,0,0.000001974736842105267
10214950,0,0,0.000001974736842105267
10215100,0,0,0.000001974736842105267
10215250,0,0,0.000001974736842105267
10215400,0,0,0.000001974736842105267
10215550,0,0,0.000001974736842105267
10215700,0,0,0.000001974736842105267
10215850,0,0,0.000001974736842105267
10216000,0,0,0.000001974736842105267
10216150,0,0,0.000001974736842105267
10216300,0,0,0.000001974736842105267
10216450,0,0,0.000001974736842105267
10216600,0,0,0.000001974736842105267
10216750,0,0,0.000001974736842105267
10216900,0,0,0.000001974736842105267
10217050,0,0,0.000001974736842105267
10217200,0,0,0.000001974736842105267
10217350,0,0,0.000001974736842105267
10217500,0,0,0.000001974736842105267
10217650,0,0,0.000001974736842105267
10217800,0,0,0.000001974736842105267
10217950,0,0,0.000001974736842105267
10218100,0,0,0.000001974736842105267
10218250,0,0,0.000001974736842105267
10218400,0,0,0.000001974736842105267
10218550,0,0,0.000001974736842105267
10218700,0,0,0.000001974736842105267
10218850,0,0,0.000001974736842105267
10219000,0,0,0.000001974736842105267
10219150,0,0,0.000001974736842105267
10219300,0,0,0.000001974736842105267
10219450,0,0,0.000001974736842105267
10219600,0,0,0.000001974736842105267
10219750,0,0,0.000001974736842105267
10219900,0,0,0.000001974736842105267
10220050,0,0,0.000001974736842105267
10220200,0,0,0.000001974736842105267
10220350,0,0,0.000001974736842105267
10220500,0,0,0.000001974736842105267
10220650,0,0,0.000001974736842105267
10220800,0,0,0.000001974736842105267
10220950,0,0,0.000001974736842105267
10221100,0,0,0.000001974736842105267
10221250,0,0,0.000001974736842105267
10221400,0,0,0.000001974736842105267
10221550,0,0,0.000001974736842105267
10221700,0,0,0.000001974736842105267
10221850,0,0,0.000001974736842105267
10222000,0,0,0.000001974736842105267
10222150,0,0,0.000001974736842105267
10222300,0,0,0.000001974736842105267
10222450,0,0,0.000001974736842105267
10222600,0,0,0.000001974736842105267
10222750,0,0,0.000001974736842105267
10222900,0,0,0.000001974736842105267
10223050,0,0,0.000001974736842105267
10223200,0,0,0.000001974736842105267
10223350,0,0,0.000001974736842105267
10223500,0,0,0.000001974736842105267
10223650,0,0,0.000001974736842105267
10223800,0,0,0.000001974736842105267
10223950,0,0,0.000001974736842105267
10224100,0,0,0.000001974736842105267
10224250,0,0,0.000001974736842105267
10224400,0,0,0.000001974736842105267
10224550,0,0,0.000001974736842105267
10224700,0,0,0.000001974736842105267
10224850,0,0,0.000001974736842105267
10225000,0,0,0.000001974736842105267
10225150,0,0,0.000001974736842105267
10225300,0,0,0.000001974736842105267
10225450,0,0,0.000001974736842105267
10225600,0,0,0.000001974736842105267
10225750,0,0,0.000001974736842105267
10225900,0,0,0.000001974736842105267
10226050,0,0,0.000001974736842105267
10226200,0,0,0.000001974736842105267
10226350,0,0,0.000001974736842105267
10226500,0,0,0.000001974736842105267
10226650,0,0,0.000001974736842105267
10226800,0,0,0.000001974736842105267
10226950,0,0,0.000001974736842105267
10227100,0,0,0.000001974736842105267
10227250,0,0,0.000001974736842105267
10227400,0,0,0.000001974736842105267
10227550,0,0,0.000001974736842105267
10227700,0,0,0.000001974736842105267
10227850,0,0,0.000001974736842105267
10228000,0,0,0.000001974736842105267
10228150,0,0,0.000001974736842105267
10228300,0,0,0.000001974736842105267
10228450,0,0,0.000001974736842105267
10228600,0,0,0.000001974736842105267
10228750,0,0,0.000001974736842105267
10228900,0,0,0.000001974736842105267
10229050,0,0,0.000001974736842105267
10229200,0,0,0.000001974736842105267
10229350,0,0,0.000001974736842105267
10229500,0,0,0.000001974736842105267
10229650,0,0,0.000001974736842105267
10229800,0,0,0.000001974736842105267
10229950,0,0,0.000001974736842105267
10230100,0,0,0.000001974736842105267
10230250,0,0,0.000001974736842105267
10230400,0,0,0.000001974736842105267
10230550,0,0,0.000001974736842105267
10230700,0,0,0.000001974736842105267
10230850,0,0,0.000001974736842105267
10231000,0,0,0.000001974736842105267
10231150,0,0,0.000001974736842105267
10231300,0,0,0.000001974736842105267
10231450,0,0,0.000001974736842105267
10231600,0,0,0.000001974736842105267
10231750,0,0,0.000001974736842105267
10231900,0,0,0.000001974736842105267
10232050,0,0,0.000001974736842105267
10232200,0,0,0.000001974736842105267
10232350,0,0,0.000001974736842105267
10232500,0,0,0.000001974736842105267
10232650,0,0,0.000001974736842105267
10232800,0,0,0.000001974736842105267
10232950,0,0,0.000001974736842105267
10233100,0,0,0.000001974736842105267
10233250,0,0,0.000001974736842105267
10233400,0,0,0.000001974736842105267
10233550,0,0,0.000001974736842105267
10233700,0,0,0.000001974736842105267
10233850,0,0,0.000001974736842105267
10234000,0,0,0.000001974736842105267
10234150,0,0,0.000001974736842105267
10234300,0,0,0.000001974736842105267
10234450,0,0,0.000001974736842105267
10234600,0,0,0.000001974736842105267
10234750,0,0,0.000001974736842105267
10234900,0,0,0.000001974736842105267
10235050,0,0,0.000001974736842105267
10235200,0,0,0.000001974736842105267
10235350,0,0,0.000001974736842105267
10235500,0,0,0.000001974736842105267
10235650,0,0,0.000001974736842105267
10235800,0,0,0.000001974736842105267
10235950,0,0,0.000001974736842105267
10236100,0,0,0.000001974736842105267
10236250,0,0,0.000001974736842105267
10236400,0,0,0.000001974736842105267
10236550,0,0,0.000001974736842105267
10236700,0,0,0.000001974736842105267
10236850,0,0,0.000001974736842105267
10237000,0,0,0.000001974736842105267
10237150,0,0,0.000001974736842105267
10237300,0,0,0.000001974736842105267
10237450,0,0,0.000001974736842105267
10237600,0,0,0.000001974736842105267
10237750,0,0,0.000001974736842105267
10237900,0,0,0.000001974736842105267
10238050,0,0,0.000001974736842105267
10238200,0,0,0.000001974736842105267
10238350,0,0,0.000001974736842105267
10238500,0,0,0.000001974736842105267
10238650,0,0,0.000001974736842105267
10238800,0,0,0.000001974736842105267
10238950,0,0,0.000001974736842105267
10239100,0,0,0.000001974736842105267
10239250,0,0,0.000001974736842105267
10239400,0,0,0.000001974736842105267
10239550,0,0,0.000001974736842105267
10239700,0,0,0.000001974736842105267
10239850,0,0,0.000001974736842105267
10240000,0,0,0.000001974736842105267
10240150,0,0,0.000001974736842105267
10240300,0,0,0.000001974736842105267
10240450,0,0,0.000001974736842105267
10240600,0,0,0.000001974736842105267
10240750,0,0,0.000001974736842105267
10240900,0,0,0.000001974736842105267
10241050,0,0,0.000001974736842105267
10241200,0,0,0.000001974736842105267
10241350,0,0,0.000001974736842105267
10241500,0,0,0.000001974736842105267
10241650,0,0,0.000001974736842105267
10241800,0,0,0.000001974736842105267
10241950,0,0,0.000001974736842105267
10242100,0,0,0.000001974736842105267
10242250,0,0,0.000001974736842105267
10242400,0,0,0.000001974736842105267
10242550,0,0,0.000001974736842105267
10242700,0,0,0.000001974736842105267
10242850,0,0,0.000001974736842105267
10243000,0,0,0.000001974736842105267
10243150,0,0,0.000001974736842105267
10243300,0,0,0.000001974736842105267
10243450,0,0,0.000001974736842105267
10243600,0,0,0.000001974736842105267
10243750,0,0,0.000001974736842105267
10243900,0,0,0.000001974736842105267
10244050,0,0,0.000001974736842105267
10244200,0,0,0.000001974736842105267
10244350,0,0,0.000001974736842105267
10244500,0,0,0.000001974736842105267
10244650,0,0,0.000001974736842105267
10244800,0,0,0.000001974736842105267
