blocknumber,reserve WETH,reserve USDC,volume WETH for 5% slippage
10126450,0,0,123.41950178112393
10126600,0,0,123.54146455922455
10126750,0,0,123.5020951956526
10126900,0,0,122.9890987654544
10127050,0,0,123.00365169732777
10127200,0,0,122.9779527050814
10127350,0,0,123.17097664445555
10127500,0,0,123.24283340498869
10127650,0,0,123.22704423251935
10127800,0,0,123.12744249706793
10127950,0,0,124.18267231163964
10128100,0,0,125.14106236362977
10128250,0,0,125.5885588164615
10128400,0,0,126.20747685071365
10128550,0,0,126.17759629473494
10128700,0,0,126.0160225096638
10128850,0,0,126.45912822415585
10129000,0,0,126.53965453994488
10129150,0,0,126.44524852733275
10129300,0,0,126.60274930717742
10129450,0,0,125.97926661386691
10129600,0,0,127.0063676645027
10129750,0,0,127.63109716542976
10129900,0,0,127.19622054949377
10130050,0,0,127.10144377797087
10130200,0,0,126.95786682000926
10130350,0,0,124.10007572896666
10130500,0,0,123.70469860241974
10130650,0,0,123.73953166277215
10130800,0,0,123.37851983254313
10130950,0,0,124.31677270603313
10131100,0,0,124.55087418166977
10131250,0,0,124.57037112796024
10131400,0,0,124.58677751887672
10131550,0,0,125.76916266561466
10131700,0,0,126.59570034460603
10131850,0,0,126.19498073074465
10132000,0,0,125.87394252074455
10132150,0,0,125.92384380131125
10132300,0,0,125.97479221206277
10132450,0,0,126.06720707316481
10132600,0,0,126.04473997155083
10132750,0,0,126.09383900760804
10132900,0,0,125.97604998412817
10133050,0,0,126.16708728294043
10133200,0,0,126.18786089978539
10133350,0,0,126.18376670228736
10133500,0,0,126.15348581876424
10133650,0,0,126.15348581876424
10133800,0,0,130.1554114104265
10133950,0,0,130.32753169015177
10134100,0,0,130.54445304468163
10134250,0,0,130.6084725959272
10134400,0,0,130.8190811042291
10134550,0,0,130.68875464713983
10134700,0,0,130.7124845094918
10134850,0,0,130.6339078330675
10135000,0,0,130.45930185321276
10135150,0,0,130.57114395847566
10135300,0,0,130.6101501233693
10135450,0,0,130.56838861471533
10135600,0,0,130.52258205628686
10135750,0,0,130.57761002256257
10135900,0,0,130.6621019682775
10136050,0,0,130.5043537073093
10136200,0,0,130.37699527424047
10136350,0,0,130.55947514949048
10136500,0,0,130.54604538022022
10136650,0,0,130.69567219985356
10136800,0,0,130.22750880049534
10136950,0,0,130.07379552127713
10137100,0,0,129.9316999484804
10137250,0,0,130.37147297413003
10137400,0,0,130.38983544683924
10137550,0,0,130.56398816055025
10137700,0,0,131.1028915027946
10137850,0,0,130.60664310447146
10138000,0,0,130.8713631353944
10138150,0,0,130.9988447758401
10138300,0,0,130.94129116164368
10138450,0,0,134.24450571964644
10138600,0,0,134.02692034504662
10138750,0,0,134.11200414678342
10138900,0,0,134.45173631016405
10139050,0,0,134.04686446171945
10139200,0,0,133.9001447791261
10139350,0,0,134.3329488506647
10139500,0,0,134.39870062968612
10139650,0,0,134.48014823729818
10139800,0,0,134.45027322479473
10139950,0,0,134.52371270126832
10140100,0,0,134.51845430182993
10140250,0,0,134.59911069522786
10140400,0,0,134.64812427316792
10140550,0,0,134.53789425294826
10140700,0,0,134.58134071228733
10140850,0,0,134.631690800637
10141000,0,0,134.57216215268045
10141150,0,0,134.48138593731255
10141300,0,0,134.70184525192053
10141450,0,0,134.8190230753048
10141600,0,0,134.92665415872852
10141750,0,0,134.939348183309
10141900,0,0,135.1905788237127
10142050,0,0,134.79939470216732
10142200,0,0,135.36029133657894
10142350,0,0,136.28662179940648
10142500,0,0,135.82790433327318
10142650,0,0,135.61387386824936
10142800,0,0,135.3074217756939
10142950,0,0,135.75609053200242
10143100,0,0,135.82992566626308
10143250,0,0,135.86182741836183
10143400,0,0,135.87208689325098
10143550,0,0,135.88330392849502
10143700,0,0,134.97787306333248
10143850,0,0,141.63370870938752
10144000,0,0,141.95377267392723
10144150,0,0,141.87270278871165
10144300,0,0,141.93796347367288
10144450,0,0,142.27549394577227
10144600,0,0,142.03061753785687
10144750,0,0,142.13201549071528
10144900,0,0,142.1079545444668
10145050,0,0,142.17139283192046
10145200,0,0,144.83526153915636
10145350,0,0,144.54584297435485
10145500,0,0,144.36209193026798
10145650,0,0,144.42484549929395
10145800,0,0,144.4812331813182
10145950,0,0,144.58649633921277
10146100,0,0,144.64006642820368
10146250,0,0,144.64006642820368
10146400,0,0,144.30918847360635
10146550,0,0,144.43839648499943
10146700,0,0,144.44343351285124
10146850,0,0,144.51272384410686
10147000,0,0,144.12206140627404
10147150,0,0,144.29209993654558
10147300,0,0,143.9383768291882
10147450,0,0,143.67456117196707
10147600,0,0,143.65426787881688
10147750,0,0,143.32663591356004
10147900,0,0,143.31053259613145
10148050,0,0,143.32950997532453
10148200,0,0,143.35760903382834
10148350,0,0,143.36064198813665
10148500,0,0,143.34101514735357
10148650,0,0,143.46815672094
10148800,0,0,143.20825813639976
10148950,0,0,143.19442880034876
10149100,0,0,143.4912982887654
10149250,0,0,143.20793020139763
10149400,0,0,143.90465220564784
10149550,0,0,143.83307900782938
10149700,0,0,143.92550308984346
10149850,0,0,143.93082965256508
10150000,0,0,146.9770951982091
10150150,0,0,146.939442352691
10150300,0,0,147.578559363772
10150450,0,0,147.60230444286435
10150600,0,0,147.26477549784158
10150750,0,0,147.35487615981492
10150900,0,0,147.08340231233115
10151050,0,0,146.8401472152218
10151200,0,0,146.6118182179389
10151350,0,0,146.63666488170838
10151500,0,0,147.19960206991118
10151650,0,0,146.81751328656946
10151800,0,0,146.9747791398445
10151950,0,0,146.59104407643554
10152100,0,0,146.75134080773114
10152250,0,0,146.72566653278363
10152400,0,0,147.07792371394453
10152550,0,0,147.10779867998053
10152700,0,0,147.01873021589427
10152850,0,0,147.16650296769285
10153000,0,0,147.20334507295593
10153150,0,0,147.25254238882417
10153300,0,0,147.44132226994088
10153450,0,0,147.39854735458857
10153600,0,0,147.12135714061787
10153750,0,0,147.0693035400568
10153900,0,0,147.03575513432406
10154050,0,0,146.97491251481733
10154200,0,0,146.61554659874264
10154350,0,0,146.39747517430988
10154500,0,0,146.0432895091535
10154650,0,0,146.11840974136476
10154800,0,0,146.2541264517822
10154950,0,0,145.21170549873204
10155100,0,0,144.744512570202
10155250,0,0,144.48986371648516
10155400,0,0,143.02359850526864
10155550,0,0,143.47189168190607
10155700,0,0,143.60254996482672
10155850,0,0,143.5093438709714
10156000,0,0,143.98995601223214
10156150,0,0,143.71436512324317
10156300,0,0,143.52073455754544
10156450,0,0,143.5696058313565
10156600,0,0,143.4017608673871
10156750,0,0,143.43111525465065
10156900,0,0,143.59155038118115
10157050,0,0,142.54054591014392
10157200,0,0,142.43459579106366
10157350,0,0,141.77033292864235
10157500,0,0,141.28855894374647
10157650,0,0,141.98569073750195
10157800,0,0,142.7012702785496
10157950,0,0,143.59146230538818
10158100,0,0,143.1590325969173
10158250,0,0,142.91651923373183
10158400,0,0,143.41942239643686
10158550,0,0,142.9069854409404
10158700,0,0,143.65951824885724
10158850,0,0,143.72653961931428
10159000,0,0,143.53387950489014
10159150,0,0,143.39468307984907
10159300,0,0,144.2008903030346
10159450,0,0,144.32905347255155
10159600,0,0,144.4763130651072
10159750,0,0,144.66428816822645
10159900,0,0,144.90779944664928
10160050,0,0,146.30735799223112
10160200,0,0,146.7290423465397
10160350,0,0,146.86393842430198
10160500,0,0,147.16029438343776
10160650,0,0,146.8163561528254
10160800,0,0,146.58517172364054
10160950,0,0,146.39075841780095
10161100,0,0,146.24273065925854
10161250,0,0,146.12311626696555
10161400,0,0,146.14331116315952
10161550,0,0,146.96186985626673
10161700,0,0,147.0119788432885
10161850,0,0,146.62427106308178
10162000,0,0,146.35643283689387
10162150,0,0,146.2865978731793
10162300,0,0,146.24190702862643
10162450,0,0,146.2332081811196
10162600,0,0,146.734581473856
10162750,0,0,146.82833077585337
10162900,0,0,146.80182928748582
10163050,0,0,146.86732658776418
10163200,0,0,147.0858208964014
10163350,0,0,146.45994382839854
10163500,0,0,146.63389566728029
10163650,0,0,146.67329379811554
10163800,0,0,146.68125688143937
10163950,0,0,146.84984863287627
10164100,0,0,146.80585626940774
10164250,0,0,146.761135254706
10164400,0,0,146.74668517110194
10164550,0,0,146.74668517110194
10164700,0,0,147.17217934558948
10164850,0,0,146.36514401557542
10165000,0,0,144.77595019760884
10165150,0,0,144.26702254247084
10165300,0,0,132.7019751699131
10165450,0,0,131.81218297140458
10165600,0,0,131.93647488861416
10165750,0,0,131.49387906565107
10165900,0,0,131.72041797643442
10166050,0,0,131.49283951204188
10166200,0,0,131.65516500361764
10166350,0,0,131.7771999594056
10166500,0,0,131.66810666113724
10166650,0,0,131.0169019315431
10166800,0,0,130.6325015440375
10166950,0,0,130.01760500156206
10167100,0,0,129.97608674884623
10167250,0,0,130.28837343555188
10167400,0,0,130.28237810774544
10167550,0,0,130.05387527647144
10167700,0,0,129.52895687470118
10167850,0,0,131.07660075997956
10168000,0,0,131.7020465213045
10168150,0,0,130.92968132447731
10168300,0,0,130.6027051342794
10168450,0,0,130.58301012627362
10168600,0,0,130.80672371044238
10168750,0,0,130.0402425307975
10168900,0,0,130.60134753860984
10169050,0,0,130.3930817293667
10169200,0,0,130.65362596374962
10169350,0,0,130.54804878947834
10169500,0,0,130.52783194790163
10169650,0,0,130.494612464076
10169800,0,0,128.96477347298287
10169950,0,0,128.40794821867848
10170100,0,0,128.5919476278973
10170250,0,0,128.6298620837647
10170400,0,0,128.68589274850547
10170550,0,0,128.34221996129327
10170700,0,0,128.48572805978984
10170850,0,0,128.57054226224318
10171000,0,0,128.88694812844187
10171150,0,0,129.15705421851362
10171300,0,0,130.28172163685576
10171450,0,0,130.30759435738946
10171600,0,0,130.31343287090112
10171750,0,0,130.23913448645317
10171900,0,0,130.14148448609467
10172050,0,0,130.4665085585384
10172200,0,0,130.15711356460724
10172350,0,0,130.18435667610674
10172500,0,0,130.2665544536344
10172650,0,0,130.69010379663723
10172800,0,0,132.2476640021755
10172950,0,0,132.21374685348292
10173100,0,0,132.06956641836632
10173250,0,0,131.74105373897692
10173400,0,0,131.61671713948135
10173550,0,0,131.6465026426622
10173700,0,0,131.81405986182426
10173850,0,0,132.04887382858215
10174000,0,0,131.96988523770597
10174150,0,0,132.11849824482988
10174300,0,0,133.16263867789576
10174450,0,0,132.98970151046615
10174600,0,0,132.97045502179935
10174750,0,0,132.95775415611433
10174900,0,0,132.82646578744698
10175050,0,0,132.6002710614962
10175200,0,0,132.526803835789
10175350,0,0,132.64017609815392
10175500,0,0,132.72381857623532
10175650,0,0,132.31413257320082
10175800,0,0,132.4915077035539
10175950,0,0,132.8297609007982
10176100,0,0,133.76028269836524
10176250,0,0,133.2273445611836
10176400,0,0,133.73132782579432
10176550,0,0,134.15357543511755
10176700,0,0,134.3423731088269
10176850,0,0,134.09141154439476
10177000,0,0,133.98515428699739
10177150,0,0,133.625810081488
10177300,0,0,132.73541576884918
10177450,0,0,132.3338344001104
10177600,0,0,132.2939751842564
10177750,0,0,132.6244028997976
10177900,0,0,131.68955965600708
10178050,0,0,132.11667226158806
10178200,0,0,132.11667226158806
10178350,0,0,132.3833133457597
10178500,0,0,132.34818465609033
10178650,0,0,132.41559237025695
10178800,0,0,132.45259323533946
10178950,0,0,132.70810941133414
10179100,0,0,132.9806901561724
10179250,0,0,132.54955249537397
10179400,0,0,132.77659400818357
10179550,0,0,132.84846016685105
10179700,0,0,132.86592787652444
10179850,0,0,133.16027376596003
10180000,0,0,133.00310029015873
10180150,0,0,131.19676707381677
10180300,0,0,132.9115005891117
10180450,0,0,132.66163404849158
10180600,0,0,132.1018971229778
10180750,0,0,133.2456518977151
10180900,0,0,133.61992017512011
10181050,0,0,133.683736842489
10181200,0,0,133.37041505220532
10181350,0,0,133.7158810971423
10181500,0,0,133.71490847466657
10181650,0,0,134.25362112066568
10181800,0,0,139.98075667214243
10181950,0,0,139.95310284796687
10182100,0,0,140.0820909790118
10182250,0,0,136.46136355002636
10182400,0,0,136.26623234789486
10182550,0,0,136.1259337450333
10182700,0,0,135.807549782121
10182850,0,0,134.52831526837053
10183000,0,0,134.0814043445962
10183150,0,0,135.18058610901517
10183300,0,0,134.81607393459717
10183450,0,0,134.692059450515
10183600,0,0,135.03703910275044
10183750,0,0,135.14644137866344
10183900,0,0,135.12971415641505
10184050,0,0,135.75059719967885
10184200,0,0,135.98107683043872
10184350,0,0,135.48488076790136
10184500,0,0,147.0254145008339
10184650,0,0,146.7097090403313
10184800,0,0,147.25955562483114
10184950,0,0,146.79718311942133
10185100,0,0,147.0495540428292
10185250,0,0,146.6064212962733
10185400,0,0,146.60849221558692
10185550,0,0,146.72621422160046
10185700,0,0,144.54053364567653
10185850,0,0,146.77595912023844
10186000,0,0,145.85917938282682
10186150,0,0,145.53932737615287
10186300,0,0,146.14952859339155
10186450,0,0,146.07210053732706
10186600,0,0,145.9480005251362
10186750,0,0,150.61948443162464
10186900,0,0,150.4013231041863
10187050,0,0,155.89337031598825
10187200,0,0,157.08757937793825
10187350,0,0,156.01823685443924
10187500,0,0,156.32817126803275
10187650,0,0,156.20788575155166
10187800,0,0,156.04561996814982
10187950,0,0,156.11151196519813
10188100,0,0,156.45449212964422
10188250,0,0,156.46317814664962
10188400,0,0,156.5132519026547
10188550,0,0,155.1654799168541
10188700,0,0,155.29085828243205
10188850,0,0,154.94261672182301
10189000,0,0,154.51721840729624
10189150,0,0,154.7793121150121
10189300,0,0,154.9204842939389
10189450,0,0,155.14994892610457
10189600,0,0,155.89867295723798
10189750,0,0,155.86069533690943
10189900,0,0,155.95709843068653
10190050,0,0,155.87037565910805
10190200,0,0,156.12917704100755
10190350,0,0,156.11575198993023
10190500,0,0,154.66823923155744
10190650,0,0,154.61943993320483
10190800,0,0,154.7607726378742
10190950,0,0,154.99186252738127
10191100,0,0,154.77989223836857
10191250,0,0,154.56730875628
10191400,0,0,154.54963623133926
10191550,0,0,154.57806242562037
10191700,0,0,154.53209814411775
10191850,0,0,154.67730627190622
10192000,0,0,154.01001053397795
10192150,0,0,154.5978431951703
10192300,0,0,153.66526299909629
10192450,0,0,153.21548535711509
10192600,0,0,153.6808083510614
10192750,0,0,153.62977347964534
10192900,0,0,154.83427465943896
10193050,0,0,154.6399619058534
10193200,0,0,154.7627645818029
10193350,0,0,155.02661465837946
10193500,0,0,154.89342341776546
10193650,0,0,154.71664238350604
10193800,0,0,154.93839767051577
10193950,0,0,154.73299973569465
10194100,0,0,154.66765300961742
10194250,0,0,153.98889577758473
10194400,0,0,154.21174865492776
10194550,0,0,153.71542942619908
10194700,0,0,153.66192621743767
10194850,0,0,153.55168445992103
10195000,0,0,153.96485489136467
10195150,0,0,153.48948936093757
10195300,0,0,153.66001617986603
10195450,0,0,153.3353465850305
10195600,0,0,153.66868627391705
10195750,0,0,153.20504472675157
10195900,0,0,153.0892179589364
10196050,0,0,152.83060579050198
10196200,0,0,153.24509152217706
10196350,0,0,152.69564360505228
10196500,0,0,152.75143023751707
10196650,0,0,152.35460057358114
10196800,0,0,152.5283716029985
10196950,0,0,151.21910119433414
10197100,0,0,147.57819265636545
10197250,0,0,147.8447649592731
10197400,0,0,147.83473557214938
10197550,0,0,148.01141063793193
10197700,0,0,149.24257547794514
10197850,0,0,149.19536461990128
10198000,0,0,149.1958909356913
10198150,0,0,149.2020608541975
10198300,0,0,149.42469038360605
10198450,0,0,150.71706059179223
10198600,0,0,150.6406813928179
10198750,0,0,150.91919137683772
10198900,0,0,150.95896347096868
10199050,0,0,151.41786222026212
10199200,0,0,149.8317382504406
10199350,0,0,150.15423221911624
10199500,0,0,149.2700161143648
10199650,0,0,149.33706232940222
10199800,0,0,150.9567332156289
10199950,0,0,151.44369608805846
10200100,0,0,151.44412673721263
10200250,0,0,151.5173026875609
10200400,0,0,151.33572806044185
10200550,0,0,151.4799830018842
10200700,0,0,151.69409571650885
10200850,0,0,151.43403882353914
10201000,0,0,151.3089216787148
10201150,0,0,152.15337047607727
10201300,0,0,152.31992509684915
10201450,0,0,152.6428087539557
10201600,0,0,152.60413495026205
10201750,0,0,152.11725889599438
10201900,0,0,152.8955539355661
10202050,0,0,152.65189602611645
10202200,0,0,152.42329539641923
10202350,0,0,152.200680810241
10202500,0,0,152.54023635835802
10202650,0,0,152.30881056826956
10202800,0,0,152.22773251451235
10202950,0,0,152.03582913895298
10203100,0,0,152.03053512013594
10203250,0,0,151.39019605730527
10203400,0,0,151.3915964361422
10203550,0,0,151.31986669756907
10203700,0,0,151.7211262974365
10203850,0,0,149.20308385550743
10204000,0,0,149.24977614638192
10204150,0,0,149.17581560782946
10204300,0,0,149.17622784970854
10204450,0,0,148.34561489560838
10204600,0,0,148.31745360123887
10204750,0,0,147.8270932745054
10204900,0,0,147.68537305256223
10205050,0,0,147.99030308040938
10205200,0,0,148.68479079847702
10205350,0,0,149.09921619327042
10205500,0,0,148.82892653069894
10205650,0,0,149.0991210444795
10205800,0,0,150.29654869785236
10205950,0,0,150.4766515580709
10206100,0,0,150.77603227153259
10206250,0,0,150.91640294790113
10206400,0,0,149.0566511158604
10206550,0,0,149.72419744369608
10206700,0,0,149.60187944759173
10206850,0,0,149.57946587117885
10207000,0,0,149.5927134242752
10207150,0,0,148.46055984983104
10207300,0,0,148.25460273218914
10207450,0,0,148.41620903337662
10207600,0,0,148.44918912350704
10207750,0,0,148.38056458942037
10207900,0,0,148.29643145096088
10208050,0,0,147.68668118758524
10208200,0,0,147.68261262180522
10208350,0,0,147.73326304993907
10208500,0,0,148.00252148611162
10208650,0,0,147.55930751808182
10208800,0,0,147.57625894993043
10208950,0,0,148.5572488075395
10209100,0,0,148.02639699295833
10209250,0,0,148.14464542043925
10209400,0,0,148.50534565701128
10209550,0,0,148.53757952748947
10209700,0,0,148.86609532191278
10209850,0,0,148.87448546576707
10210000,0,0,148.723494876529
10210150,0,0,148.69539873103713
10210300,0,0,148.76332314457977
10210450,0,0,148.30367975256513
