blocknumber,reserve USDP,reserve DAI,volume USDP for 5% slippage
12842500,0,0,40834.216255212596
12842650,0,0,40834.216255212596
12842800,0,0,40834.216255212596
12842950,0,0,40834.216255212596
12843100,0,0,40834.216255212596
12843250,0,0,40834.216255212596
12843400,0,0,40834.216255212596
12843550,0,0,40834.216255212596
12843700,0,0,40834.216255212596
12843850,0,0,40834.216255212596
12844000,0,0,40834.216255212596
12844150,0,0,40834.216255212596
12844300,0,0,40834.216255212596
12844450,0,0,40834.216255212596
12844600,0,0,40834.216255212596
12844750,0,0,40834.216255212596
12844900,0,0,40834.216255212596
12845050,0,0,40834.216255212596
12845200,0,0,40834.216255212596
12845350,0,0,40834.216255212596
12845500,0,0,40834.216255212596
12845650,0,0,40834.216255212596
12845800,0,0,40834.216255212596
12845950,0,0,40834.216255212596
12846100,0,0,40834.216255212596
12846250,0,0,40834.216255212596
12846400,0,0,40834.216255212596
12846550,0,0,40834.216255212596
12846700,0,0,40834.216255212596
12846850,0,0,40834.216255212596
12847000,0,0,40834.216255212596
12847150,0,0,40834.216255212596
12847300,0,0,40834.216255212596
12847450,0,0,40834.216255212596
12847600,0,0,40834.216255212596
12847750,0,0,40834.216255212596
12847900,0,0,40834.216255212596
12848050,0,0,40834.216255212596
12848200,0,0,40834.216255212596
12848350,0,0,40834.216255212596
12848500,0,0,40834.216255212596
12848650,0,0,40834.216255212596
12848800,0,0,40834.216255212596
12848950,0,0,40834.216255212596
12849100,0,0,40834.216255212596
12849250,0,0,40834.216255212596
12849400,0,0,40834.216255212596
12849550,0,0,40834.216255212596
12849700,0,0,40834.216255212596
12849850,0,0,40834.216255212596
12850000,0,0,40834.216255212596
12850150,0,0,40834.216255212596
12850300,0,0,40834.216255212596
12850450,0,0,40834.216255212596
12850600,0,0,40834.216255212596
12850750,0,0,40834.216255212596
12850900,0,0,40834.216255212596
12851050,0,0,40834.216255212596
12851200,0,0,40834.216255212596
12851350,0,0,40834.216255212596
12851500,0,0,40834.216255212596
12851650,0,0,40834.216255212596
12851800,0,0,40834.216255212596
12851950,0,0,40834.216255212596
12852100,0,0,40834.216255212596
12852250,0,0,40834.216255212596
12852400,0,0,40834.216255212596
12852550,0,0,40834.216255212596
12852700,0,0,40834.216255212596
12852850,0,0,40834.216255212596
12853000,0,0,40834.216255212596
12853150,0,0,40834.216255212596
12853300,0,0,40834.216255212596
12853450,0,0,40834.216255212596
12853600,0,0,40834.216255212596
12853750,0,0,40834.216255212596
12853900,0,0,40834.216255212596
12854050,0,0,40834.216255212596
12854200,0,0,40834.216255212596
12854350,0,0,40834.216255212596
12854500,0,0,40834.216255212596
12854650,0,0,40834.216255212596
12854800,0,0,40834.216255212596
12854950,0,0,40834.216255212596
12855100,0,0,40834.216255212596
12855250,0,0,40834.216255212596
12855400,0,0,40834.216255212596
12855550,0,0,40834.216255212596
12855700,0,0,40834.216255212596
12855850,0,0,40834.216255212596
12856000,0,0,40834.216255212596
12856150,0,0,40834.216255212596
12856300,0,0,40834.216255212596
12856450,0,0,40834.216255212596
12856600,0,0,40834.216255212596
12856750,0,0,40834.216255212596
12856900,0,0,40834.216255212596
12857050,0,0,40834.216255212596
12857200,0,0,40834.216255212596
12857350,0,0,40834.216255212596
12857500,0,0,40834.216255212596
12857650,0,0,40834.216255212596
12857800,0,0,40834.216255212596
12857950,0,0,40834.216255212596
12858100,0,0,40834.216255212596
12858250,0,0,40834.216255212596
12858400,0,0,40834.216255212596
12858550,0,0,40834.216255212596
12858700,0,0,40834.216255212596
12858850,0,0,40834.216255212596
12859000,0,0,40834.216255212596
12859150,0,0,40834.216255212596
12859300,0,0,40834.216255212596
12859450,0,0,40834.216255212596
12859600,0,0,40834.216255212596
12859750,0,0,40834.216255212596
12859900,0,0,40834.216255212596
12860050,0,0,40834.216255212596
12860200,0,0,40834.216255212596
12860350,0,0,40834.216255212596
12860500,0,0,40834.216255212596
12860650,0,0,40834.216255212596
12860800,0,0,40834.216255212596
12860950,0,0,40834.216255212596
12861100,0,0,40834.216255212596
12861250,0,0,40834.216255212596
12861400,0,0,40834.216255212596
12861550,0,0,40834.216255212596
12861700,0,0,40834.216255212596
12861850,0,0,40834.216255212596
12862000,0,0,40834.216255212596
12862150,0,0,40834.216255212596
12862300,0,0,40834.216255212596
12862450,0,0,40834.216255212596
12862600,0,0,40834.216255212596
12862750,0,0,40834.216255212596
12862900,0,0,40834.216255212596
12863050,0,0,40834.216255212596
12863200,0,0,40834.216255212596
12863350,0,0,40834.216255212596
12863500,0,0,49110.26044527296
12863650,0,0,49110.26044527296
12863800,0,0,44519.136335087635
12863950,0,0,26427.092353485543
12864100,0,0,26427.092353485543
12864250,0,0,20368.957314583084
12864400,0,0,20368.957314583084
12864550,0,0,20368.957314583084
12864700,0,0,20368.957314583084
12864850,0,0,20368.957314583084
12865000,0,0,20368.957314583084
12865150,0,0,20368.957314583084
12865300,0,0,20368.957314583084
12865450,0,0,20368.957314583084
12865600,0,0,20368.957314583084
12865750,0,0,20368.957314583084
12865900,0,0,20368.957314583084
12866050,0,0,20368.957314583084
12866200,0,0,20368.957314583084
12866350,0,0,20368.957314583084
12866500,0,0,20368.957314583084
12866650,0,0,20368.957314583084
12866800,0,0,20368.957314583084
12866950,0,0,20368.957314583084
12867100,0,0,20368.957314583084
12867250,0,0,20368.957314583084
12867400,0,0,20368.957314583084
12867550,0,0,20368.957314583084
12867700,0,0,20368.957314583084
12867850,0,0,20368.957314583084
12868000,0,0,20368.957314583084
12868150,0,0,20368.957314583084
12868300,0,0,20368.957314583084
12868450,0,0,19374.582953062734
12868600,0,0,19374.582953062734
12868750,0,0,19374.582953062734
12868900,0,0,19374.582953062734
12869050,0,0,19374.582953062734
12869200,0,0,19374.582953062734
12869350,0,0,19374.582953062734
12869500,0,0,19374.582953062734
12869650,0,0,19374.582953062734
12869800,0,0,19374.582953062734
12869950,0,0,19374.582953062734
12870100,0,0,19374.582953062734
12870250,0,0,19374.582953062734
12870400,0,0,19374.582953062734
12870550,0,0,19374.582953062734
12870700,0,0,19374.582953062734
12870850,0,0,19374.582953062734
12871000,0,0,19374.582953062734
12871150,0,0,19374.582953062734
12871300,0,0,19374.582953062734
12871450,0,0,19374.582953062734
12871600,0,0,19374.582953062734
12871750,0,0,19374.582953062734
12871900,0,0,19374.582953062734
12872050,0,0,19374.582953062734
12872200,0,0,18999.868861042174
12872350,0,0,18999.868861042174
12872500,0,0,18999.868861042174
12872650,0,0,18999.868861042174
12872800,0,0,18999.868861042174
12872950,0,0,18999.868861042174
12873100,0,0,18999.868861042174
12873250,0,0,18999.868861042174
12873400,0,0,18900.143418016654
12873550,0,0,18900.143418016654
12873700,0,0,18900.143418016654
12873850,0,0,12676.096595400117
12874000,0,0,12676.096595400117
12874150,0,0,12676.096595400117
12874300,0,0,12676.096595400117
12874450,0,0,12676.096595400117
12874600,0,0,12676.096595400117
12874750,0,0,12676.096595400117
12874900,0,0,12676.096595400117
12875050,0,0,12676.096595400117
12875200,0,0,12676.096595400117
12875350,0,0,12676.096595400117
12875500,0,0,12676.096595400117
12875650,0,0,12676.096595400117
12875800,0,0,12676.096595400117
12875950,0,0,12676.096595400117
12876100,0,0,12676.096595400117
12876250,0,0,12676.096595400117
12876400,0,0,12676.096595400117
12876550,0,0,12676.096595400117
12876700,0,0,12676.096595400117
12876850,0,0,12676.096595400117
12877000,0,0,12676.096595400117
12877150,0,0,12676.096595400117
12877300,0,0,12676.096595400117
12877450,0,0,12676.096595400117
12877600,0,0,12676.096595400117
12877750,0,0,12676.096595400117
12877900,0,0,12676.096595400117
12878050,0,0,12676.096595400117
12878200,0,0,12676.096595400117
12878350,0,0,12676.096595400117
12878500,0,0,12676.096595400117
12878650,0,0,12676.096595400117
12878800,0,0,12676.096595400117
12878950,0,0,12676.096595400117
12879100,0,0,12676.096595400117
12879250,0,0,12676.096595400117
12879400,0,0,12676.096595400117
12879550,0,0,12676.096595400117
12879700,0,0,12676.096595400117
12879850,0,0,12676.096595400117
12880000,0,0,12676.096595400117
12880150,0,0,12676.096595400117
12880300,0,0,12676.096595400117
12880450,0,0,12676.096595400117
12880600,0,0,22683.17744200754
12880750,0,0,15042.098215185455
12880900,0,0,15042.098215185455
12881050,0,0,15042.098215185455
12881200,0,0,15042.098215185455
12881350,0,0,15042.098215185455
12881500,0,0,15042.098215185455
12881650,0,0,15042.098215185455
12881800,0,0,15042.098215185455
12881950,0,0,15042.098215185455
12882100,0,0,15042.098215185455
12882250,0,0,15042.098215185455
12882400,0,0,15042.098215185455
12882550,0,0,15042.098215185455
12882700,0,0,15042.098215185455
12882850,0,0,15042.098215185455
12883000,0,0,15042.098215185455
12883150,0,0,15042.098215185455
12883300,0,0,13001.179319453715
12883450,0,0,13001.179319453715
12883600,0,0,13001.179319453715
12883750,0,0,13001.179319453715
12883900,0,0,13001.179319453715
12884050,0,0,13001.179319453715
12884200,0,0,13001.179319453715
12884350,0,0,12001.179319399891
12884500,0,0,12001.179319399891
12884650,0,0,12001.179319399891
12884800,0,0,12001.179319399891
12884950,0,0,12001.179319399891
12885100,0,0,12001.179319399891
12885250,0,0,12001.179319399891
12885400,0,0,12001.179319399891
12885550,0,0,12001.179319399891
12885700,0,0,12001.179319399891
12885850,0,0,12001.179319399891
12886000,0,0,12001.179319399891
12886150,0,0,12001.179319399891
12886300,0,0,12001.179319399891
12886450,0,0,12001.179319399891
12886600,0,0,12001.179319399891
12886750,0,0,12001.179319399891
12886900,0,0,12001.179319399891
12887050,0,0,15776.0132334573
12887200,0,0,15776.0132334573
12887350,0,0,15776.0132334573
12887500,0,0,15776.0132334573
12887650,0,0,15776.0132334573
12887800,0,0,15776.0132334573
12887950,0,0,15776.0132334573
12888100,0,0,15776.0132334573
12888250,0,0,15776.0132334573
12888400,0,0,15776.0132334573
12888550,0,0,15776.0132334573
12888700,0,0,15776.0132334573
12888850,0,0,15776.0132334573
12889000,0,0,15776.0132334573
12889150,0,0,15668.446514923433
12889300,0,0,15668.446514923433
12889450,0,0,15668.446514923433
12889600,0,0,15668.446514923433
12889750,0,0,15668.446514923433
12889900,0,0,15668.446514923433
12890050,0,0,15668.446514923433
12890200,0,0,15668.446514923433
12890350,0,0,12823.030971830349
12890500,0,0,12823.030971830349
12890650,0,0,12823.030971830349
12890800,0,0,12823.030971830349
12890950,0,0,12823.030971830349
12891100,0,0,12823.030971830349
12891250,0,0,12823.030971830349
12891400,0,0,12823.030971830349
12891550,0,0,12823.030971830349
12891700,0,0,12823.030971830349
12891850,0,0,12823.030971830349
12892000,0,0,12823.030971830349
12892150,0,0,12823.030971830349
12892300,0,0,12823.030971830349
12892450,0,0,12823.030971830349
12892600,0,0,12823.030971830349
12892750,0,0,12823.030971830349
12892900,0,0,12823.030971830349
12893050,0,0,12823.030971830349
12893200,0,0,12823.030971830349
12893350,0,0,12823.030971830349
12893500,0,0,12823.030971830349
12893650,0,0,12823.030971830349
12893800,0,0,12823.030971830349
12893950,0,0,12823.030971830349
12894100,0,0,14822.030971937942
12894250,0,0,14822.030971937942
12894400,0,0,14822.030971937942
12894550,0,0,14822.030971937942
12894700,0,0,14822.030971937942
12894850,0,0,14822.030971937942
12895000,0,0,14822.030971937942
12895150,0,0,14822.030971937942
12895300,0,0,14822.030971937942
12895450,0,0,14822.030971937942
12895600,0,0,14822.030971937942
12895750,0,0,14822.030971937942
12895900,0,0,14822.030971937942
12896050,0,0,14822.030971937942
12896200,0,0,14822.030971937942
12896350,0,0,14822.030971937942
12896500,0,0,14822.030971937942
12896650,0,0,14822.030971937942
12896800,0,0,14822.030971937942
12896950,0,0,14822.030971937942
12897100,0,0,14822.030971937942
12897250,0,0,14822.030971937942
12897400,0,0,14822.030971937942
12897550,0,0,14822.030971937942
12897700,0,0,14822.030971937942
12897850,0,0,14822.030971937942
12898000,0,0,14822.030971937942
12898150,0,0,14822.030971937942
12898300,0,0,14822.030971937942
12898450,0,0,14822.030971937942
12898600,0,0,14822.030971937942
12898750,0,0,13706.896433807971
12898900,0,0,13706.896433807971
12899050,0,0,13706.896433807971
12899200,0,0,13706.896433807971
12899350,0,0,13706.896433807971
12899500,0,0,10957.318517302116
12899650,0,0,10957.318517302116
12899800,0,0,10957.318517302116
12899950,0,0,10957.318517302116
12900100,0,0,10957.318517302116
12900250,0,0,10957.318517302116
12900400,0,0,10957.318517302116
12900550,0,0,10957.318517302116
12900700,0,0,10957.318517302116
12900850,0,0,10957.318517302116
12901000,0,0,10957.318517302116
12901150,0,0,10957.318517302116
12901300,0,0,10957.318517302116
12901450,0,0,10957.318517302116
12901600,0,0,10957.318517302116
12901750,0,0,10957.318517302116
12901900,0,0,10957.318517302116
12902050,0,0,10957.318517302116
12902200,0,0,10957.318517302116
12902350,0,0,10447.872117221963
12902500,0,0,10447.872117221963
12902650,0,0,10447.872117221963
12902800,0,0,10447.872117221963
12902950,0,0,10447.872117221963
12903100,0,0,15475.220885642553
12903250,0,0,15475.220885642553
12903400,0,0,15475.220885642553
12903550,0,0,15475.220885642553
12903700,0,0,15475.220885642553
12903850,0,0,15475.220885642553
12904000,0,0,15475.220885642553
12904150,0,0,15475.220885642553
12904300,0,0,15475.220885642553
12904450,0,0,15475.220885642553
12904600,0,0,15475.220885642553
12904750,0,0,15475.220885642553
12904900,0,0,15475.220885642553
12905050,0,0,15475.220885642553
12905200,0,0,15475.220885642553
12905350,0,0,15475.220885642553
12905500,0,0,20479.536143028145
12905650,0,0,20479.536143028145
12905800,0,0,20479.536143028145
12905950,0,0,20479.536143028145
12906100,0,0,15905.606466282148
12906250,0,0,15905.606466282148
12906400,0,0,15905.606466282148
12906550,0,0,15905.606466282148
12906700,0,0,15905.606466282148
12906850,0,0,15905.606466282148
12907000,0,0,15905.606466282148
12907150,0,0,15905.606466282148
12907300,0,0,15905.606466282148
12907450,0,0,15794.737687396711
12907600,0,0,15794.737687396711
12907750,0,0,15794.737687396711
12907900,0,0,15794.737687396711
12908050,0,0,15794.737687396711
12908200,0,0,15794.737687396711
12908350,0,0,15794.737687396711
12908500,0,0,15794.737687396711
12908650,0,0,15794.737687396711
12908800,0,0,15794.737687396711
12908950,0,0,15794.737687396711
12909100,0,0,15794.737687396711
12909250,0,0,15794.737687396711
12909400,0,0,15794.737687396711
12909550,0,0,15794.737687396711
12909700,0,0,15794.737687396711
12909850,0,0,15794.737687396711
12910000,0,0,15794.737687396711
12910150,0,0,15794.737687396711
12910300,0,0,15794.737687396711
12910450,0,0,15794.737687396711
12910600,0,0,15794.737687396711
12910750,0,0,15794.737687396711
12910900,0,0,15794.737687396711
12911050,0,0,15794.737687396711
12911200,0,0,15794.737687396711
12911350,0,0,15794.737687396711
12911500,0,0,15794.737687396711
12911650,0,0,15794.737687396711
12911800,0,0,15794.737687396711
12911950,0,0,15794.737687396711
12912100,0,0,15794.737687396711
12912250,0,0,15794.737687396711
12912400,0,0,23827.210633110055
12912550,0,0,23827.210633110055
12912700,0,0,23827.210633110055
12912850,0,0,23827.210633110055
12913000,0,0,23827.210633110055
12913150,0,0,23827.210633110055
12913300,0,0,23827.210633110055
12913450,0,0,23827.210633110055
12913600,0,0,23827.210633110055
12913750,0,0,23827.210633110055
12913900,0,0,23827.210633110055
12914050,0,0,23827.210633110055
12914200,0,0,23827.210633110055
12914350,0,0,23827.210633110055
12914500,0,0,23827.210633110055
12914650,0,0,23827.210633110055
12914800,0,0,23827.210633110055
12914950,0,0,23827.210633110055
12915100,0,0,23827.210633110055
12915250,0,0,23827.210633110055
12915400,0,0,23827.210633110055
12915550,0,0,23827.210633110055
12915700,0,0,20677.401421838564
12915850,0,0,20677.401421838564
12916000,0,0,20677.401421838564
12916150,0,0,20677.401421838564
12916300,0,0,20677.401421838564
12916450,0,0,20677.401421838564
12916600,0,0,20677.401421838564
12916750,0,0,20677.401421838564
12916900,0,0,20677.401421838564
12917050,0,0,20677.401421838564
12917200,0,0,20677.401421838564
12917350,0,0,20677.401421838564
12917500,0,0,20677.401421838564
12917650,0,0,20528.232888789913
12917800,0,0,20528.232888789913
12917950,0,0,20528.232888789913
12918100,0,0,20528.232888789913
12918250,0,0,20528.232888789913
12918400,0,0,20528.232888789913
12918550,0,0,20528.232888789913
12918700,0,0,20528.232888789913
12918850,0,0,20528.232888789913
12919000,0,0,20528.232888789913
12919150,0,0,20528.232888789913
12919300,0,0,20528.232888789913
12919450,0,0,20528.232888789913
12919600,0,0,20528.232888789913
12919750,0,0,20528.232888789913
12919900,0,0,20528.232888789913
12920050,0,0,20528.232888789913
12920200,0,0,20528.232888789913
12920350,0,0,20528.232888789913
12920500,0,0,20528.232888789913
12920650,0,0,20528.232888789913
12920800,0,0,20528.232888789913
12920950,0,0,20528.232888789913
12921100,0,0,20528.232888789913
12921250,0,0,20528.232888789913
12921400,0,0,20528.232888789913
12921550,0,0,20528.232888789913
12921700,0,0,20528.232888789913
12921850,0,0,20528.232888789913
12922000,0,0,20528.232888789913
12922150,0,0,20528.232888789913
12922300,0,0,20528.232888789913
12922450,0,0,20528.232888789913
12922600,0,0,20528.232888789913
12922750,0,0,20528.232888789913
12922900,0,0,20528.232888789913
12923050,0,0,20528.232888789913
12923200,0,0,20528.232888789913
12923350,0,0,20528.232888789913
12923500,0,0,20528.232888789913
12923650,0,0,20528.232888789913
12923800,0,0,20528.232888789913
12923950,0,0,20528.232888789913
12924100,0,0,20528.232888789913
12924250,0,0,20528.232888789913
12924400,0,0,20528.232888789913
12924550,0,0,20528.232888789913
12924700,0,0,20528.232888789913
12924850,0,0,20528.232888789913
12925000,0,0,20528.232888789913
12925150,0,0,20528.232888789913
