blocknumber,reserve ZRX,reserve DAI,volume ZRX for 5% slippage
12941800,0,0,34.365062182253155
12941950,0,0,34.365062182253155
12942100,0,0,34.365062182253155
12942250,0,0,34.365062182253155
12942400,0,0,34.365062182253155
12942550,0,0,34.365062182253155
12942700,0,0,34.365062182253155
12942850,0,0,34.365062182253155
12943000,0,0,34.365062182253155
12943150,0,0,34.365062182253155
12943300,0,0,34.365062182253155
12943450,0,0,34.365062182253155
12943600,0,0,34.365062182253155
12943750,0,0,34.365062182253155
12943900,0,0,34.365062182253155
12944050,0,0,34.365062182253155
12944200,0,0,34.365062182253155
12944350,0,0,34.365062182253155
12944500,0,0,36.17259050510427
12944650,0,0,36.17259050510427
12944800,0,0,36.17259050510427
12944950,0,0,36.17259050510427
12945100,0,0,36.17259050510427
12945250,0,0,36.17259050510427
12945400,0,0,36.17259050510427
12945550,0,0,36.17259050510427
12945700,0,0,36.17259050510427
12945850,0,0,36.17259050510427
12946000,0,0,36.17259050510427
12946150,0,0,36.17259050510427
12946300,0,0,36.17259050510427
12946450,0,0,36.17259050510427
12946600,0,0,36.17259050510427
12946750,0,0,36.17259050510427
12946900,0,0,36.17259050510427
12947050,0,0,36.17259050510427
12947200,0,0,36.17259050510427
12947350,0,0,36.17259050510427
12947500,0,0,36.17259050510427
12947650,0,0,36.17259050510427
12947800,0,0,36.17259050510427
12947950,0,0,36.17259050510427
12948100,0,0,36.17259050510427
12948250,0,0,36.17259050510427
12948400,0,0,36.17259050510427
12948550,0,0,36.17259050510427
12948700,0,0,36.17259050510427
12948850,0,0,36.17259050510427
12949000,0,0,36.17259050510427
12949150,0,0,36.17259050510427
12949300,0,0,36.17259050510427
12949450,0,0,36.17259050510427
12949600,0,0,36.17259050510427
12949750,0,0,36.17259050510427
12949900,0,0,36.17259050510427
12950050,0,0,36.17259050510427
12950200,0,0,36.17259050510427
12950350,0,0,36.17259050510427
12950500,0,0,36.17259050510427
12950650,0,0,36.17259050510427
12950800,0,0,36.17259050510427
12950950,0,0,36.17259050510427
12951100,0,0,36.17259050510427
12951250,0,0,36.17259050510427
12951400,0,0,36.17259050510427
12951550,0,0,36.17259050510427
12951700,0,0,36.17259050510427
12951850,0,0,36.17259050510427
12952000,0,0,36.17259050510427
12952150,0,0,36.17259050510427
12952300,0,0,36.17259050510427
12952450,0,0,36.17259050510427
12952600,0,0,36.17259050510427
12952750,0,0,36.17259050510427
12952900,0,0,36.17259050510427
12953050,0,0,36.17259050510427
12953200,0,0,36.17259050510427
12953350,0,0,36.17259050510427
12953500,0,0,36.17259050510427
12953650,0,0,36.17259050510427
12953800,0,0,36.17259050510427
12953950,0,0,36.17259050510427
12954100,0,0,36.17259050510427
12954250,0,0,36.17259050510427
12954400,0,0,36.17259050510427
12954550,0,0,36.17259050510427
12954700,0,0,36.17259050510427
12954850,0,0,36.17259050510427
12955000,0,0,36.17259050510427
12955150,0,0,36.17259050510427
12955300,0,0,36.17259050510427
12955450,0,0,36.17259050510427
12955600,0,0,36.17259050510427
12955750,0,0,36.17259050510427
12955900,0,0,36.17259050510427
12956050,0,0,36.17259050510427
12956200,0,0,36.17259050510427
12956350,0,0,36.17259050510427
12956500,0,0,36.17259050510427
12956650,0,0,36.17259050510427
12956800,0,0,36.17259050510427
12956950,0,0,36.17259050510427
12957100,0,0,36.17259050510427
12957250,0,0,36.17259050510427
12957400,0,0,36.17259050510427
12957550,0,0,36.17259050510427
12957700,0,0,36.17259050510427
12957850,0,0,36.17259050510427
12958000,0,0,36.17259050510427
12958150,0,0,36.17259050510427
12958300,0,0,36.17259050510427
12958450,0,0,36.17259050510427
12958600,0,0,36.17259050510427
12958750,0,0,36.17259050510427
12958900,0,0,36.17259050510427
12959050,0,0,36.17259050510427
12959200,0,0,36.17259050510427
12959350,0,0,36.17259050510427
12959500,0,0,36.17259050510427
12959650,0,0,36.17259050510427
12959800,0,0,36.17259050510427
12959950,0,0,36.17259050510427
12960100,0,0,36.17259050510427
12960250,0,0,36.17259050510427
12960400,0,0,36.17259050510427
12960550,0,0,36.17259050510427
12960700,0,0,36.17259050510427
12960850,0,0,36.17259050510427
12961000,0,0,36.17259050510427
12961150,0,0,36.17259050510427
12961300,0,0,36.17259050510427
12961450,0,0,36.17259050510427
12961600,0,0,36.17259050510427
12961750,0,0,36.17259050510427
12961900,0,0,36.17259050510427
12962050,0,0,36.17259050510427
12962200,0,0,36.17242031157923
12962350,0,0,36.17242031157923
12962500,0,0,36.17242031157923
12962650,0,0,36.17242031157923
12962800,0,0,36.17242031157923
12962950,0,0,36.17242031157923
12963100,0,0,36.17242031157923
12963250,0,0,36.17242031157923
12963400,0,0,36.17242031157923
12963550,0,0,36.17242031157923
12963700,0,0,36.17242031157923
12963850,0,0,36.17242031157923
12964000,0,0,36.17242031157923
12964150,0,0,36.17242031157923
12964300,0,0,36.17242031157923
12964450,0,0,36.17242031157923
12964600,0,0,36.17242031157923
12964750,0,0,36.17242031157923
12964900,0,0,36.17242031157923
12965050,0,0,36.17242031157923
12965200,0,0,36.17242031157923
12965350,0,0,36.17242031157923
12965500,0,0,36.17242031157923
12965650,0,0,36.17242031157923
12965800,0,0,36.17242031157923
12965950,0,0,36.17242031157923
12966100,0,0,36.17242031157923
12966250,0,0,36.17242031157923
12966400,0,0,36.17242031157923
12966550,0,0,36.17242031157923
12966700,0,0,36.17242031157923
12966850,0,0,36.17242031157923
12967000,0,0,36.17242031157923
12967150,0,0,36.17242031157923
12967300,0,0,36.17242031157923
12967450,0,0,36.17242031157923
12967600,0,0,36.17242031157923
12967750,0,0,36.17242031157923
12967900,0,0,36.17242031157923
12968050,0,0,36.17242031157923
12968200,0,0,36.17242031157923
12968350,0,0,36.17242031157923
12968500,0,0,35.238625341940406
12968650,0,0,35.238625341940406
12968800,0,0,35.238625341940406
12968950,0,0,35.238625341940406
12969100,0,0,35.238625341940406
12969250,0,0,35.238625341940406
12969400,0,0,35.238625341940406
12969550,0,0,35.238625341940406
12969700,0,0,35.238625341940406
12969850,0,0,35.238625341940406
12970000,0,0,35.238625341940406
12970150,0,0,35.238625341940406
12970300,0,0,35.238625341940406
12970450,0,0,35.238625341940406
12970600,0,0,35.238625341940406
12970750,0,0,35.238625341940406
12970900,0,0,35.238625341940406
12971050,0,0,35.238625341940406
12971200,0,0,35.238625341940406
12971350,0,0,35.238625341940406
12971500,0,0,35.238625341940406
12971650,0,0,35.238625341940406
12971800,0,0,35.238625341940406
12971950,0,0,35.238625341940406
12972100,0,0,35.238625341940406
12972250,0,0,35.238625341940406
12972400,0,0,35.238625341940406
12972550,0,0,35.238625341940406
12972700,0,0,35.238625341940406
12972850,0,0,35.238625341940406
12973000,0,0,35.238625341940406
12973150,0,0,35.238625341940406
12973300,0,0,35.238625341940406
12973450,0,0,35.238625341940406
12973600,0,0,35.238625341940406
12973750,0,0,35.238625341940406
12973900,0,0,35.238625341940406
12974050,0,0,35.238625341940406
12974200,0,0,35.238625341940406
12974350,0,0,35.238625341940406
12974500,0,0,35.238625341940406
12974650,0,0,35.238625341940406
12974800,0,0,35.238625341940406
12974950,0,0,35.238625341940406
12975100,0,0,35.238625341940406
12975250,0,0,35.238625341940406
12975400,0,0,35.238625341940406
12975550,0,0,35.238625341940406
12975700,0,0,35.238625341940406
12975850,0,0,35.238625341940406
12976000,0,0,35.238625341940406
12976150,0,0,35.238625341940406
12976300,0,0,35.238625341940406
12976450,0,0,35.238625341940406
12976600,0,0,35.238625341940406
12976750,0,0,35.238625341940406
12976900,0,0,35.238625341940406
12977050,0,0,35.238625341940406
12977200,0,0,35.238625341940406
12977350,0,0,35.238625341940406
12977500,0,0,35.238625341940406
12977650,0,0,35.238625341940406
12977800,0,0,35.238625341940406
12977950,0,0,35.238625341940406
12978100,0,0,35.238625341940406
12978250,0,0,35.238625341940406
12978400,0,0,35.238625341940406
12978550,0,0,35.238625341940406
12978700,0,0,35.238625341940406
12978850,0,0,35.238625341940406
12979000,0,0,35.238625341940406
12979150,0,0,35.238625341940406
12979300,0,0,35.238625341940406
12979450,0,0,35.238625341940406
12979600,0,0,33.562001227952805
12979750,0,0,33.562001227952805
12979900,0,0,33.562001227952805
12980050,0,0,33.562001227952805
12980200,0,0,33.562001227952805
12980350,0,0,33.562001227952805
12980500,0,0,33.562001227952805
12980650,0,0,33.562001227952805
12980800,0,0,33.562001227952805
12980950,0,0,33.562001227952805
12981100,0,0,33.562001227952805
12981250,0,0,33.562001227952805
12981400,0,0,33.562001227952805
12981550,0,0,33.562001227952805
12981700,0,0,33.562001227952805
12981850,0,0,33.562001227952805
12982000,0,0,33.562001227952805
12982150,0,0,33.562001227952805
12982300,0,0,33.562001227952805
12982450,0,0,33.562001227952805
12982600,0,0,33.562001227952805
12982750,0,0,33.562001227952805
12982900,0,0,33.562001227952805
12983050,0,0,33.562001227952805
12983200,0,0,33.562001227952805
12983350,0,0,33.562001227952805
12983500,0,0,33.562001227952805
12983650,0,0,33.562001227952805
12983800,0,0,33.562001227952805
12983950,0,0,33.562001227952805
12984100,0,0,33.562001227952805
12984250,0,0,33.562001227952805
12984400,0,0,33.562001227952805
12984550,0,0,33.562001227952805
12984700,0,0,33.562001227952805
12984850,0,0,33.562001227952805
12985000,0,0,33.562001227952805
12985150,0,0,33.562001227952805
12985300,0,0,33.562001227952805
12985450,0,0,33.562001227952805
12985600,0,0,33.562001227952805
12985750,0,0,33.562001227952805
12985900,0,0,33.562001227952805
12986050,0,0,33.562001227952805
12986200,0,0,33.562001227952805
12986350,0,0,33.562001227952805
12986500,0,0,33.562001227952805
12986650,0,0,33.562001227952805
12986800,0,0,33.562001227952805
12986950,0,0,33.562001227952805
12987100,0,0,33.562001227952805
12987250,0,0,33.562001227952805
12987400,0,0,33.562001227952805
12987550,0,0,33.562001227952805
12987700,0,0,33.562001227952805
12987850,0,0,33.562001227952805
12988000,0,0,33.562001227952805
12988150,0,0,33.562001227952805
12988300,0,0,33.562001227952805
12988450,0,0,33.562001227952805
12988600,0,0,33.562001227952805
12988750,0,0,33.562001227952805
12988900,0,0,33.562001227952805
12989050,0,0,33.562001227952805
12989200,0,0,33.562001227952805
12989350,0,0,33.562001227952805
12989500,0,0,33.562001227952805
12989650,0,0,33.562001227952805
12989800,0,0,33.562001227952805
12989950,0,0,33.562001227952805
12990100,0,0,33.562001227952805
12990250,0,0,33.562001227952805
12990400,0,0,33.562001227952805
12990550,0,0,33.562001227952805
12990700,0,0,33.562001227952805
12990850,0,0,33.562001227952805
12991000,0,0,33.562001227952805
12991150,0,0,33.562001227952805
12991300,0,0,33.562001227952805
12991450,0,0,33.562001227952805
12991600,0,0,33.562001227952805
12991750,0,0,33.562001227952805
12991900,0,0,33.562001227952805
12992050,0,0,33.562001227952805
12992200,0,0,33.562001227952805
12992350,0,0,33.562001227952805
12992500,0,0,33.562001227952805
12992650,0,0,33.562001227952805
12992800,0,0,33.562001227952805
12992950,0,0,33.562001227952805
12993100,0,0,33.562001227952805
12993250,0,0,33.562001227952805
12993400,0,0,33.562001227952805
12993550,0,0,33.562001227952805
12993700,0,0,33.562001227952805
12993850,0,0,33.562001227952805
12994000,0,0,33.562001227952805
12994150,0,0,33.562001227952805
12994300,0,0,33.562001227952805
12994450,0,0,33.562001227952805
12994600,0,0,33.562001227952805
12994750,0,0,33.562001227952805
12994900,0,0,33.562001227952805
12995050,0,0,33.562001227952805
12995200,0,0,33.562001227952805
12995350,0,0,33.562001227952805
12995500,0,0,33.562001227952805
12995650,0,0,33.562001227952805
12995800,0,0,33.562001227952805
12995950,0,0,33.562001227952805
12996100,0,0,33.562001227952805
12996250,0,0,33.562001227952805
12996400,0,0,33.562001227952805
12996550,0,0,33.562001227952805
12996700,0,0,33.562001227952805
12996850,0,0,33.562001227952805
12997000,0,0,33.562001227952805
12997150,0,0,33.562001227952805
12997300,0,0,33.562001227952805
12997450,0,0,33.562001227952805
12997600,0,0,33.562001227952805
12997750,0,0,33.562001227952805
12997900,0,0,33.562001227952805
12998050,0,0,33.562001227952805
12998200,0,0,33.562001227952805
12998350,0,0,33.562001227952805
12998500,0,0,33.562001227952805
12998650,0,0,33.562001227952805
12998800,0,0,33.562001227952805
12998950,0,0,33.562001227952805
12999100,0,0,33.562001227952805
12999250,0,0,33.562001227952805
12999400,0,0,33.562001227952805
12999550,0,0,33.562001227952805
12999700,0,0,33.562001227952805
12999850,0,0,33.562001227952805
13000000,0,0,33.562001227952805
13000150,0,0,33.562001227952805
13000300,0,0,33.562001227952805
13000450,0,0,33.562001227952805
13000600,0,0,33.562001227952805
13000750,0,0,33.562001227952805
13000900,0,0,33.562001227952805
13001050,0,0,33.562001227952805
13001200,0,0,33.562001227952805
13001350,0,0,33.562001227952805
13001500,0,0,33.562001227952805
13001650,0,0,33.562001227952805
13001800,0,0,33.562001227952805
13001950,0,0,33.562001227952805
13002100,0,0,33.562001227952805
13002250,0,0,33.562001227952805
13002400,0,0,33.562001227952805
13002550,0,0,33.562001227952805
13002700,0,0,33.562001227952805
13002850,0,0,33.562001227952805
13003000,0,0,33.562001227952805
13003150,0,0,33.562001227952805
13003300,0,0,33.562001227952805
13003450,0,0,33.562001227952805
13003600,0,0,33.562001227952805
13003750,0,0,33.562001227952805
13003900,0,0,33.562001227952805
13004050,0,0,33.562001227952805
13004200,0,0,33.562001227952805
13004350,0,0,33.562001227952805
13004500,0,0,33.562001227952805
13004650,0,0,33.562001227952805
13004800,0,0,33.562001227952805
13004950,0,0,33.562001227952805
13005100,0,0,33.562001227952805
13005250,0,0,33.562001227952805
13005400,0,0,33.562001227952805
13005550,0,0,33.562001227952805
13005700,0,0,33.562001227952805
13005850,0,0,33.562001227952805
13006000,0,0,33.562001227952805
13006150,0,0,33.562001227952805
13006300,0,0,33.562001227952805
13006450,0,0,33.562001227952805
13006600,0,0,33.562001227952805
13006750,0,0,33.562001227952805
13006900,0,0,33.562001227952805
13007050,0,0,33.562001227952805
13007200,0,0,33.562001227952805
13007350,0,0,33.562001227952805
13007500,0,0,33.562001227952805
13007650,0,0,33.562001227952805
13007800,0,0,33.562001227952805
13007950,0,0,33.562001227952805
13008100,0,0,33.562001227952805
13008250,0,0,33.562001227952805
13008400,0,0,33.562001227952805
13008550,0,0,33.562001227952805
13008700,0,0,33.562001227952805
13008850,0,0,33.562001227952805
13009000,0,0,33.562001227952805
13009150,0,0,33.562001227952805
13009300,0,0,33.562001227952805
13009450,0,0,33.562001227952805
13009600,0,0,33.562001227952805
13009750,0,0,33.562001227952805
13009900,0,0,33.562001227952805
13010050,0,0,35.67519540921592
13010200,0,0,35.67519540921592
13010350,0,0,35.67519540921592
13010500,0,0,35.67519540921592
13010650,0,0,35.67519540921592
13010800,0,0,35.67519540921592
13010950,0,0,35.67519540921592
13011100,0,0,35.67519540921592
13011250,0,0,35.67519540921592
13011400,0,0,35.67519540921592
13011550,0,0,35.67519540921592
13011700,0,0,35.67519540921592
13011850,0,0,35.67519540921592
13012000,0,0,35.67519540921592
13012150,0,0,35.67519540921592
13012300,0,0,35.67519540921592
13012450,0,0,35.67519540921592
13012600,0,0,35.67519540921592
13012750,0,0,35.67519540921592
13012900,0,0,35.67519540921592
13013050,0,0,35.67519540921592
13013200,0,0,35.67519540921592
13013350,0,0,35.67519540921592
13013500,0,0,35.67519540921592
13013650,0,0,35.67519540921592
13013800,0,0,35.67519540921592
13013950,0,0,35.67519540921592
13014100,0,0,35.67519540921592
13014250,0,0,35.67519540921592
13014400,0,0,35.67519540921592
13014550,0,0,35.67519540921592
13014700,0,0,35.67519540921592
13014850,0,0,35.67519540921592
13015000,0,0,35.67519540921592
13015150,0,0,35.67519540921592
13015300,0,0,35.67519540921592
13015450,0,0,35.67519540921592
13015600,0,0,35.67519540921592
13015750,0,0,35.67519540921592
13015900,0,0,35.67519540921592
13016050,0,0,35.67519540921592
13016200,0,0,35.67519540921592
13016350,0,0,35.67519540921592
13016500,0,0,35.67519540921592
13016650,0,0,35.67519540921592
13016800,0,0,35.67519540921592
13016950,0,0,35.67519540921592
13017100,0,0,35.67519540921592
13017250,0,0,35.67519540921592
13017400,0,0,35.67519540921592
13017550,0,0,35.67519540921592
13017700,0,0,35.67519540921592
13017850,0,0,35.67519540921592
13018000,0,0,35.67519540921592
13018150,0,0,35.67519540921592
13018300,0,0,35.67519540921592
13018450,0,0,35.67519540921592
13018600,0,0,35.67519540921592
13018750,0,0,35.67519540921592
13018900,0,0,35.67519540921592
13019050,0,0,35.67519540921592
13019200,0,0,35.67519540921592
13019350,0,0,35.67519540921592
13019500,0,0,33.75862711229013
13019650,0,0,33.75862711229013
13019800,0,0,33.75862711229013
13019950,0,0,33.75862711229013
13020100,0,0,33.75862711229013
13020250,0,0,33.75862711229013
13020400,0,0,33.75862711229013
13020550,0,0,33.75862711229013
13020700,0,0,33.75862711229013
13020850,0,0,33.75862711229013
13021000,0,0,33.75862711229013
13021150,0,0,33.75862711229013
13021300,0,0,33.75862711229013
13021450,0,0,33.75862711229013
13021600,0,0,33.75862711229013
13021750,0,0,33.75862711229013
13021900,0,0,33.75862711229013
13022050,0,0,33.75862711229013
13022200,0,0,33.75862711229013
13022350,0,0,33.75862711229013
13022500,0,0,33.75862711229013
13022650,0,0,33.75862711229013
13022800,0,0,33.75862711229013
13022950,0,0,33.75862711229013
13023100,0,0,33.75862711229013
13023250,0,0,33.75862711229013
13023400,0,0,33.75862711229013
13023550,0,0,33.75862711229013
13023700,0,0,33.75862711229013
13023850,0,0,33.75862711229013
13024000,0,0,33.75862711229013
13024150,0,0,33.75862711229013
13024300,0,0,33.75862711229013
13024450,0,0,33.75862711229013
13024600,0,0,33.75862711229013
13024750,0,0,33.75862711229013
13024900,0,0,33.75862711229013
13025050,0,0,33.75862711229013
13025200,0,0,33.75862711229013
13025350,0,0,33.75862711229013
