blocknumber,volume SUSHI for 5% slippage
11437600,7801.774454461106
11437750,7803.29925642739
11437900,7734.404561825302
11438050,7711.292805917754
11438200,7702.321487790836
11438350,7715.093376300665
11438500,7758.903962170414
11438650,7744.063023638708
11438800,7729.744224051188
11438950,7794.819781419264
11439100,7733.390237988085
11439250,7705.49893489174
11439400,7742.869620221284
11439550,7656.321767259385
11439700,7673.262521039774
11439850,7664.358516142986
11440000,7678.0303658071125
11440150,7678.039074313744
11440300,7702.00769196067
11440450,7700.474571106873
11440600,7947.292691411782
11440750,7877.97820831262
11440900,8384.471606930863
11441050,8389.665741274803
11441200,8423.195137779494
11441350,8365.192422277181
11441500,8396.405879898946
11441650,8335.98635766526
11441800,8278.602721308038
11441950,8256.0180301381
11442100,8246.60341159836
11442250,8158.60894852914
11442400,8186.3730105552195
11442550,8147.47346022323
11442700,8108.797846159463
11442850,7904.963997648498
11443000,7914.371774711464
11443150,7942.514903549563
11443300,7921.096638585399
11443450,7942.208008101634
11443600,7954.83052820679
11443750,7948.404688999917
11443900,7913.206134376527
11444050,7925.007561769051
11444200,7931.117466015194
11444350,7925.111376042309
11444500,7942.603654071752
11444650,7942.54007354711
11444800,7910.778275022398
11444950,7887.7249825537565
11445100,8260.885424539185
11445250,8198.369802929577
11445400,8204.619608353167
11445550,8242.117226366161
11445700,7837.476727240365
11445850,7850.523119803797
11446000,7856.577435588249
11446150,7854.007523404859
11446300,7842.888865628297
11446450,7863.894071951846
11446600,7797.039908626343
11446750,7847.650995147816
11446900,7813.221992386625
11447050,7795.807644660472
11447200,7817.63713556964
11447350,7881.159004550625
11447500,7898.658190693626
11447650,7891.302556726271
11447800,7850.262055433513
11447950,7900.642499543622
11448100,7942.973444089276
11448250,7917.662660226733
11448400,7914.389200895007
11448550,8025.284952926162
11448700,8034.169977006328
11448850,8045.258259334107
11449000,8078.34070285788
11449150,8331.52893198243
11449300,8303.67182045502
11449450,8312.840060336363
11449600,8299.736675078688
11449750,8269.60537552594
11449900,8287.451492156912
11450050,8284.707507448116
11450200,8307.884914104556
11450350,8297.363778806428
11450500,8273.545338392336
11450650,8271.477384149379
11450800,8294.895963608045
11450950,8305.125373473189
11451100,8336.94629041845
11451250,8337.31745593186
11451400,8339.657513125301
11451550,8291.849365829525
11451700,8246.609943118807
11451850,8250.902239952951
11452000,8227.619459403375
11452150,8225.293727828672
11452300,8195.41376593306
11452450,8170.911654769687
11452600,8186.279777263157
11452750,8177.033166308724
11452900,8174.970537833269
11453050,8189.607154418551
11453200,8206.107186065183
11453350,8182.17793666945
11453500,8167.323080668586
11453650,8047.733057465817
11453800,7947.527983563217
11453950,7897.0459410614785
11454100,7906.819148355273
11454250,7899.139067879583
11454400,7768.532673211577
11454550,7784.318443540078
11454700,7794.109965166661
11454850,7832.052064299731
11455000,7840.226532985944
11455150,7784.124886715435
11455300,7772.091886344699
11455450,7828.391968215563
11455600,8021.755327552964
11455750,8087.673417764729
11455900,8061.612323495368
11456050,8071.219173015632
11456200,8030.034191361758
11456350,8028.0679574547885
11456500,8055.464300232814
11456650,8073.402534847546
11456800,8112.0144039803
11456950,8112.316391955641
11457100,8047.10494832145
11457250,8012.146753404899
11457400,8058.964120684912
11457550,7993.2018531229405
11457700,8012.339443637058
11457850,8010.766651779322
11458000,7995.160273525416
11458150,8056.54493920877
11458300,8057.22680272622
11458450,8084.965337664613
11458600,8106.922731531744
11458750,8052.380354510466
11458900,8054.421973923849
11459050,7963.043674822686
11459200,7951.326789602399
11459350,7974.803245999059
11459500,8005.681063843333
11459650,8016.477552532038
11459800,8019.157175841503
11459950,7818.2708054355135
11460100,7848.221902215175
11460250,7784.495827550205
11460400,7767.834967990495
11460550,7777.070931441876
11460700,7809.554029433089
11460850,7860.818829192551
11461000,7896.600031385915
11461150,7882.216235057864
11461300,7846.203659798126
11461450,8721.796924241431
11461600,8724.970746097202
11461750,8733.562615528514
11461900,8758.80511686638
11462050,9000.393461234551
11462200,9003.494850924373
11462350,8991.364811922907
11462500,8866.117262565433
11462650,8895.32326713961
11462800,8858.802360573987
11462950,8874.961030583334
11463100,8911.49466467298
11463250,8908.247400586784
11463400,8928.204896930169
11463550,8919.300456027588
11463700,8994.529804385413
11463850,9090.148669693193
11464000,9137.344290400004
11464150,9160.315164866297
11464300,9185.333368649146
11464450,9194.025211085012
11464600,9338.817953006845
11464750,9285.148379161226
11464900,9093.847659381561
11465050,8932.725595536791
11465200,8918.388490998032
11465350,8989.772916767708
11465500,9009.96391513993
11465650,8864.809468156394
11465800,8839.130440624533
11465950,8852.428430493865
11466100,8831.601155416285
11466250,8767.819806323389
11466400,8778.04896126062
11466550,8853.397817112042
11466700,8883.595009705321
11466850,8922.424249907788
11467000,8950.691013876502
11467150,8981.87978973957
11467300,8953.122969077274
11467450,8897.949827619555
11467600,8876.604646625394
11467750,8952.143683303777
11467900,8982.721773342251
11468050,9025.290881148674
11468200,9099.00495936511
11468350,9098.473172611377
11468500,9153.327778999805
11468650,9132.311645297275
11468800,9549.850618096993
11468950,9556.27223937594
11469100,9534.58008298267
11469250,9554.971573882394
11469400,9539.489871665111
11469550,9566.193101633315
11469700,9634.602119713527
11469850,9622.863855595413
11470000,9569.792651873217
11470150,9525.079381464366
11470300,9541.331640733595
11470450,9591.05231273982
11470600,9554.307669169779
11470750,9572.241343352987
11470900,9771.25198559773
11471050,9776.223462035414
11471200,9654.223087662995
11471350,9615.581577051646
11471500,9645.059521090461
11471650,9623.760974627327
11471800,9713.646870533354
11471950,9770.092865927872
11472100,9759.33287923949
11472250,9784.016327386751
11472400,9834.495347774297
11472550,9822.154197210897
11472700,9758.939144115706
11472850,9782.007370212821
11473000,9777.561881157751
11473150,9788.750171111984
11473300,9778.387761893471
11473450,9793.256970851533
11473600,9782.918429834153
11473750,9824.417734188028
11473900,9834.55269647538
11474050,9867.330744365769
11474200,9827.2010427286
11474350,9828.834862953441
11474500,9820.85316247058
11474650,9783.282634214083
11474800,9843.84086965313
11474950,9854.13444485443
11475100,9898.019459916039
11475250,9892.48552538515
11475400,10336.202197821687
11475550,10273.137763623341
11475700,10273.31423319779
11475850,10264.687518158742
11476000,10221.47280288113
11476150,10075.984079033795
11476300,10064.572747172544
11476450,10114.37115245681
11476600,10097.819224930561
11476750,10122.695543103258
11476900,10165.735288299522
11477050,10172.131716002525
11477200,10165.888541212862
11477350,10133.547034273826
11477500,10100.722650571803
11477650,10175.033182047737
11477800,10209.197008504041
11477950,10203.2993442361
11478100,10221.55342749006
11478250,10179.462184843975
11478400,10208.052100136716
11478550,10158.042842630079
11478700,10148.756597364238
11478850,10101.205934363363
11479000,9870.560409318194
11479150,9887.34652947824
11479300,9866.02267675458
11479450,9862.82017618806
11479600,9862.89050709632
11479750,9785.043614510814
11479900,9779.949726702438
11480050,9778.459673697489
11480200,9782.989202830271
11480350,9716.909267271269
11480500,9804.286532955564
11480650,9829.469250698865
11480800,9772.60087903068
11480950,9750.99771103813
11481100,9702.811853057581
11481250,9748.231773562056
11481400,9726.265357299173
11481550,9394.84973365919
11481700,9395.259150332648
11481850,9434.065132332598
11482000,9443.37663094628
11482150,9430.883619069213
11482300,9463.545245362555
11482450,9463.173756969267
11482600,9435.038063147502
11482750,9410.934318325413
11482900,9262.143156088314
11483050,9228.548966310176
11483200,9227.137134671488
11483350,9230.313416661826
11483500,9119.986768621944
11483650,9097.319127213203
11483800,9174.740082011998
11483950,9149.653707695797
11484100,9160.101408693132
11484250,9336.248912614792
11484400,9291.160946398308
11484550,9318.900974476393
11484700,9364.187512549874
11484850,9368.091755789894
11485000,8677.066893920648
11485150,8704.701361880278
11485300,8737.756815045275
11485450,8746.136936661325
11485600,8767.884496531191
11485750,8782.419503469384
11485900,8785.453809284882
11486050,8774.851259063915
11486200,8792.516842619803
11486350,8816.130389866823
11486500,8822.336007409573
11486650,8836.500065554766
11486800,8859.151658595572
11486950,8924.318091667901
11487100,8879.548655074559
11487250,8855.994839122464
11487400,8837.601493972616
11487550,8856.550940846355
11487700,8880.423195042647
11487850,8860.87615100349
11488000,8928.342434614402
11488150,8936.441543418576
11488300,8902.596747021289
11488450,9157.30713160455
11488600,9175.030216867566
11488750,9150.868935278351
11488900,9133.799539905503
11489050,9304.050225914885
11489200,9322.423190754136
11489350,9307.80902101751
11489500,9268.537816648623
11489650,9292.745570029907
11489800,9359.417625905768
11489950,9436.886486117135
11490100,9399.537587413026
11490250,9376.381489275853
11490400,9428.264092230402
11490550,9450.556588763633
11490700,9442.915546852204
11490850,8501.037032473
11491000,8547.133058728516
11491150,8622.877469256568
11491300,8567.269002605371
11491450,8530.696379364115
11491600,8586.738215900965
11491750,8568.033911291284
11491900,8566.68239643929
11492050,8574.008691231611
11492200,8624.700221853233
11492350,8598.466423807375
11492500,8607.80179502576
11492650,8593.90583455432
11492800,8604.686611716585
11492950,8634.268665116484
11493100,8600.6161093064
11493250,8514.661823095856
11493400,8569.712875015408
11493550,8518.726905526535
11493700,8528.147435556359
11493850,8465.033823332345
11494000,8488.438359433254
11494150,8576.704671656269
11494300,8517.763096184124
11494450,8518.659099192835
11494600,8516.214423644247
11494750,8795.000962000355
11494900,8818.456859529506
11495050,8876.763121591182
11495200,8855.767161094067
11495350,8801.009722979608
11495500,8822.804287667932
11495650,8871.539997401807
11495800,8853.511204302282
11495950,8888.671414456454
11496100,8990.208641600962
11496250,8883.563739614612
11496400,8820.10471913313
11496550,8878.127296313323
11496700,8897.506091852316
11496850,8925.483944863408
11497000,8926.155057461372
11497150,8874.430746053993
11497300,8838.971334827256
11497450,8824.275269995145
11497600,8809.355459667167
11497750,8809.593458559197
11497900,8866.999723779387
11498050,8851.876009827945
11498200,8862.604694812944
11498350,8905.465168693474
11498500,8913.969156456464
11498650,8896.425648438963
11498800,8952.218859746456
11498950,8977.177501628801
11499100,9024.06931164374
11499250,8958.278689529376
11499400,8957.508879185123
11499550,8920.991301808266
11499700,8912.99785876023
11499850,8947.100210412835
11500000,8969.002085995431
11500150,8968.252470405401
11500300,9023.145023296944
11500450,9077.171733981151
11500600,9081.99180542439
11500750,9081.241025918425
11500900,9038.507093385175
11501050,9046.270112049933
11501200,8621.44439981578
11501350,8660.959089061795
11501500,8682.083894720945
11501650,8699.027682373486
11501800,8735.628931354277
11501950,8726.760417176276
11502100,8664.539483656394
11502250,8719.233390741443
11502400,8699.926051216651
11502550,8724.4885500596
11502700,8735.090644936965
11502850,8727.999430350945
11503000,8683.800590794082
11503150,8679.56203710576
11503300,8640.039122883114
11503450,8649.81646217264
11503600,8656.111832206832
11503750,8451.721636268358
11503900,8426.25316497865
11504050,8389.306591272947
11504200,8401.97264729458
11504350,8404.634544288529
11504500,8351.531797685071
11504650,8307.917550428796
11504800,8315.597551966312
11504950,8355.440978910421
11505100,8357.48095703436
11505250,8402.746949803168
11505400,8368.169642182005
11505550,8419.694068303863
11505700,8374.570643365594
11505850,8371.826506791556
11506000,8397.78626974274
11506150,8399.09403201531
11506300,8351.737310872271
11506450,8335.87532047868
11506600,8362.60768771674
11506750,8350.62118110971
11506900,8316.765806320043
11507050,8339.633940377702
11507200,8373.38584111755
11507350,8421.56809771284
11507500,8393.53779628022
11507650,8468.604625453136
11507800,8120.915184942434
11507950,8197.15493395635
11508100,8226.894159116171
11508250,8226.894159116171
11508400,8260.259132923027
11508550,8218.332708260095
11508700,8197.923859727154
11508850,8197.923859727154
11509000,8234.058710160833
11509150,8159.178161896962
11509300,8243.152885764364
11509450,8307.170151293943
11509600,8361.36421288858
11509750,8300.073681912887
11509900,8272.256579808261
11510050,8227.342918046917
11510200,8235.85496965301
11510350,8270.070994475012
11510500,8322.809692798612
11510650,8257.806362693133
11510800,8413.520243577506
11510950,8381.36558057541
11511100,8400.776780885913
11511250,8349.030677311886
11511400,8327.83888679442
11511550,8356.975177569246
11511700,8347.113459980606
11511850,8248.355783683244
11512000,8276.607909496019
11512150,8332.271582151847
11512300,8364.752755383288
11512450,8436.611142249541
11512600,8690.804575793234
11512750,8611.60506487952
11512900,8514.531354255443
11513050,8417.85312105955
11513200,8577.706307694603
11513350,8476.497579272906
11513500,8535.529373271052
11513650,8550.081379079293
11513800,8588.59034532899
11513950,8625.50877256208
11514100,8604.964608732676
11514250,8330.284010389569
11514400,8335.538115647287
11514550,8363.138444200278
11514700,8518.971912629775
11514850,8579.580790554777
