blocknumber,reserve ZRX,reserve WETH,volume ZRX for 5% slippage
10162750,0,0,2100.6184368564354
10162900,0,0,2100.6184368564354
10163050,0,0,2100.6184368564354
10163200,0,0,2100.6184368564354
10163350,0,0,2114.577591932364
10163500,0,0,2114.577591932364
10163650,0,0,2114.577591932364
10163800,0,0,2114.577591932364
10163950,0,0,2114.577591932364
10164100,0,0,2114.577591932364
10164250,0,0,2100.367065616585
10164400,0,0,2114.34002199956
10164550,0,0,2114.34002199956
10164700,0,0,2114.34002199956
10164850,0,0,2135.6459846357902
10165000,0,0,2135.6459846357902
10165150,0,0,2135.6459846357902
10165300,0,0,2135.6459846357902
10165450,0,0,2147.6245315107735
10165600,0,0,2169.4655281117957
10165750,0,0,2169.4655281117957
10165900,0,0,2155.7921922206515
10166050,0,0,2155.7921922206515
10166200,0,0,2182.623618438629
10166350,0,0,2182.623618438629
10166500,0,0,2186.6701157908974
10166650,0,0,2186.6701157908974
10166800,0,0,2191.9332736856304
10166950,0,0,2191.9332736856304
10167100,0,0,2213.4668261716943
10167250,0,0,2213.4668261716943
10167400,0,0,2213.4668261716943
10167550,0,0,2213.4668261716943
10167700,0,0,2213.4668261716943
10167850,0,0,2213.4668261716943
10168000,0,0,2213.4668261716943
10168150,0,0,2204.161531740603
10168300,0,0,2222.4486771370503
10168450,0,0,2222.4486771370503
10168600,0,0,2222.4486771370503
10168750,0,0,2222.4486771370503
10168900,0,0,2223.6333967299215
10169050,0,0,2223.6333967299215
10169200,0,0,2223.6333967299215
10169350,0,0,2223.6333967299215
10169500,0,0,2223.6333967299215
10169650,0,0,2223.6333967299215
10169800,0,0,2241.0412954918647
10169950,0,0,2266.3786586931965
10170100,0,0,2266.3786586931965
10170250,0,0,2266.3786586931965
10170400,0,0,2266.3786586931965
10170550,0,0,2260.330333387654
10170700,0,0,2260.330333387654
10170850,0,0,2260.330333387654
10171000,0,0,2260.330333387654
10171150,0,0,2260.330333387654
10171300,0,0,2260.330333387654
10171450,0,0,2260.330333387654
10171600,0,0,2260.330333387654
10171750,0,0,2258.7294271584906
10171900,0,0,2258.7294271584906
10172050,0,0,2258.7294271584906
10172200,0,0,2258.7294271584906
10172350,0,0,2250.30396050922
10172500,0,0,2250.30396050922
10172650,0,0,2250.30396050922
10172800,0,0,2250.30396050922
10172950,0,0,2250.30396050922
10173100,0,0,2250.30396050922
10173250,0,0,2250.30396050922
10173400,0,0,2250.30396050922
10173550,0,0,2249.5427920290967
10173700,0,0,2249.5427920290967
10173850,0,0,2249.162401243222
10174000,0,0,2249.162401243222
10174150,0,0,2539.7286785226243
10174300,0,0,2507.608134481583
10174450,0,0,2518.13448154425
10174600,0,0,2513.0818499653033
10174750,0,0,2513.0818499653033
10174900,0,0,2554.770503352942
10175050,0,0,2530.433607735773
10175200,0,0,2530.433607735773
10175350,0,0,2530.433607735773
10175500,0,0,2546.66925211162
10175650,0,0,2546.66925211162
10175800,0,0,2546.66925211162
10175950,0,0,2577.7991709435373
10176100,0,0,2580.365014174473
10176250,0,0,2580.365014174473
10176400,0,0,2580.365014174473
10176550,0,0,2580.365014174473
10176700,0,0,2580.365014174473
10176850,0,0,2580.365014174473
10177000,0,0,2580.307859722765
10177150,0,0,2580.307859722765
10177300,0,0,2580.307859722765
10177450,0,0,2580.307859722765
10177600,0,0,2580.307859722765
10177750,0,0,2580.307859722765
10177900,0,0,2580.307859722765
10178050,0,0,2580.307859722765
10178200,0,0,2580.307859722765
10178350,0,0,2580.307859722765
10178500,0,0,2580.307859722765
10178650,0,0,2580.307859722765
10178800,0,0,2572.392868209252
10178950,0,0,2572.392868209252
10179100,0,0,2572.392868209252
10179250,0,0,2572.392868209252
10179400,0,0,2575.7140665069164
10179550,0,0,2583.608803349023
10179700,0,0,2582.0298559806033
10179850,0,0,2583.603639136556
10180000,0,0,2588.8667970312963
10180150,0,0,2588.8667970312963
10180300,0,0,2588.8667970312963
10180450,0,0,2588.8667970312963
10180600,0,0,2588.8667970312963
10180750,0,0,2581.5090632059946
10180900,0,0,2555.8448498190774
10181050,0,0,2555.8448498190774
10181200,0,0,2557.2517578264087
10181350,0,0,2557.2517578264087
10181500,0,0,2557.2517578264087
10181650,0,0,2752.7274875464936
10181800,0,0,2752.7274875464936
10181950,0,0,2752.7274875464936
10182100,0,0,2752.7274875464936
10182250,0,0,2785.2810158852226
10182400,0,0,2785.2810158852226
10182550,0,0,2766.4107099831963
10182700,0,0,2806.302836263938
10182850,0,0,2806.302836263938
10183000,0,0,2806.302836263938
10183150,0,0,2806.302836263938
10183300,0,0,2806.302836263938
10183450,0,0,2827.362823401192
10183600,0,0,2820.7232815306706
10183750,0,0,2837.7181713345053
10183900,0,0,2837.7181713345053
10184050,0,0,2798.591638014761
10184200,0,0,2798.591638014761
10184350,0,0,2761.2982486549663
10184500,0,0,2761.2982486549663
10184650,0,0,2761.2982486549663
10184800,0,0,2761.2982486549663
10184950,0,0,2761.2982486549663
10185100,0,0,2792.0349388430623
10185250,0,0,2792.0349388430623
10185400,0,0,2792.0349388430623
10185550,0,0,2792.0349388430623
10185700,0,0,2792.0349388430623
10185850,0,0,2792.0349388430623
10186000,0,0,2792.0349388430623
10186150,0,0,2792.0349388430623
10186300,0,0,2794.666517790436
10186450,0,0,2794.666517790436
10186600,0,0,2794.666517790436
10186750,0,0,2794.666517790436
10186900,0,0,2799.4035404855676
10187050,0,0,2799.4035404855676
10187200,0,0,2812.5614352224147
10187350,0,0,2645.9573454912606
10187500,0,0,2624.5502598791354
10187650,0,0,2624.5502598791354
10187800,0,0,2579.4177092196114
10187950,0,0,2579.4177092196114
10188100,0,0,2579.4177092196114
10188250,0,0,2579.4177092196114
10188400,0,0,2594.7091550588084
10188550,0,0,2594.7091550588084
10188700,0,0,2594.7091550588084
10188850,0,0,2594.7091550588084
10189000,0,0,2529.5836944522816
10189150,0,0,2529.5836944522816
10189300,0,0,2539.353177866855
10189450,0,0,2539.353177866855
10189600,0,0,2539.353177866855
10189750,0,0,2539.353177866855
10189900,0,0,2539.353177866855
10190050,0,0,2539.353177866855
10190200,0,0,2539.353177866855
10190350,0,0,2539.353177866855
10190500,0,0,2539.353177866855
10190650,0,0,2539.353177866855
10190800,0,0,2539.353177866855
10190950,0,0,2539.353177866855
10191100,0,0,2539.353177866855
10191250,0,0,2539.353177866855
10191400,0,0,2539.353177866855
10191550,0,0,2539.353177866855
10191700,0,0,2539.353177866855
10191850,0,0,2539.353177866855
10192000,0,0,2539.353177866855
10192150,0,0,2539.353177866855
10192300,0,0,2539.353177866855
10192450,0,0,2539.353177866855
10192600,0,0,2539.353177866855
10192750,0,0,2539.353177866855
10192900,0,0,2539.353177866855
10193050,0,0,2539.353177866855
10193200,0,0,2539.2017577669903
10193350,0,0,2539.2017577669903
10193500,0,0,2539.2017577669903
10193650,0,0,2539.2017577669903
10193800,0,0,2539.2017577669903
10193950,0,0,2539.2017577669903
10194100,0,0,2539.2017577669903
10194250,0,0,2539.2017577669903
10194400,0,0,2539.2017577669903
10194550,0,0,2539.2017577669903
10194700,0,0,2539.2017577669903
10194850,0,0,2539.2017577669903
10195000,0,0,2539.2017577669903
10195150,0,0,2551.2457371529745
10195300,0,0,2551.2457371529745
10195450,0,0,2551.2457371529745
10195600,0,0,2551.2457371529745
10195750,0,0,2551.2457371529745
10195900,0,0,2564.0983687319167
10196050,0,0,2564.0983687319167
10196200,0,0,2564.0983687319167
10196350,0,0,2564.0983687319167
10196500,0,0,2564.0983687319167
10196650,0,0,2564.0983687319167
10196800,0,0,2564.0983687319167
10196950,0,0,2564.0983687319167
10197100,0,0,2564.0983687319167
10197250,0,0,2564.0983687319167
10197400,0,0,2564.0983687319167
10197550,0,0,2564.0983687319167
10197700,0,0,2564.0983687319167
10197850,0,0,2564.0983687319167
10198000,0,0,2564.0983687319167
10198150,0,0,2563.5292595354986
10198300,0,0,2563.5292595354986
10198450,0,0,2563.5292595354986
10198600,0,0,2563.5292595354986
10198750,0,0,2560.0096496126935
10198900,0,0,2557.182787681464
10199050,0,0,2556.132847600362
10199200,0,0,2588.17864666901
10199350,0,0,2588.926969623353
10199500,0,0,2588.926969623353
10199650,0,0,2588.926969623353
10199800,0,0,2584.998471880921
10199950,0,0,2584.998471880921
10200100,0,0,2584.998471880921
10200250,0,0,2584.998471880921
10200400,0,0,2584.998471880921
10200550,0,0,2584.998471880921
10200700,0,0,2584.998471880921
10200850,0,0,2584.998471880921
10201000,0,0,2584.998471880921
10201150,0,0,2584.998471880921
10201300,0,0,2584.998471880921
10201450,0,0,2584.998471880921
10201600,0,0,2584.9676423449127
10201750,0,0,2584.9676423449127
10201900,0,0,2584.9676423449127
10202050,0,0,2572.4340065222714
10202200,0,0,2572.4340065222714
10202350,0,0,2572.4340065222714
10202500,0,0,2572.4340065222714
10202650,0,0,2572.4340065222714
10202800,0,0,2572.4340065222714
10202950,0,0,2572.4340065222714
10203100,0,0,2572.4340065222714
10203250,0,0,2572.4340065222714
10203400,0,0,2572.4340065222714
10203550,0,0,2572.4340065222714
10203700,0,0,2572.4340065222714
10203850,0,0,2572.4340065222714
10204000,0,0,2572.4340065222714
10204150,0,0,2572.4340065222714
10204300,0,0,2572.4340065222714
10204450,0,0,2572.4340065222714
10204600,0,0,2572.4340065222714
10204750,0,0,2572.4340065222714
10204900,0,0,2572.4340065222714
10205050,0,0,2572.2761117854316
10205200,0,0,2572.2761117854316
10205350,0,0,2568.1977564336557
10205500,0,0,2568.1977564336557
10205650,0,0,2568.1977564336557
10205800,0,0,2568.1977564336557
10205950,0,0,2568.1977564336557
10206100,0,0,2568.1977564336557
10206250,0,0,2568.1977564336557
10206400,0,0,2566.6946249411485
10206550,0,0,2566.6946249411485
10206700,0,0,2566.6946249411485
10206850,0,0,2562.833358814394
10207000,0,0,2562.833358814394
10207150,0,0,2562.593071777097
10207300,0,0,2560.6671623389993
10207450,0,0,2560.6671623389993
10207600,0,0,2560.6671623389993
10207750,0,0,2560.6671623389993
10207900,0,0,2560.6671623389993
10208050,0,0,2555.4165220901923
10208200,0,0,2579.090466380003
10208350,0,0,2579.616782169476
10208500,0,0,2579.616782169476
10208650,0,0,2579.616782169476
10208800,0,0,2579.616782169476
10208950,0,0,2579.616782169476
10209100,0,0,2579.616782169476
10209250,0,0,2581.4588874326437
10209400,0,0,2581.4588874326437
10209550,0,0,2581.4588874326437
10209700,0,0,2569.1379039201056
10209850,0,0,2569.1379039201056
10210000,0,0,2569.1379039201056
10210150,0,0,2581.4536933937925
10210300,0,0,2581.4536933937925
10210450,0,0,2581.4536933937925
10210600,0,0,2581.4536933937925
10210750,0,0,2581.4536933937925
10210900,0,0,2581.4536933937925
10211050,0,0,2581.4536933937925
10211200,0,0,2581.4536933937925
10211350,0,0,2581.4536933937925
10211500,0,0,2581.4536933937925
10211650,0,0,2581.4536933937925
10211800,0,0,2581.4536933937925
10211950,0,0,2581.4536933937925
10212100,0,0,2579.499472761672
10212250,0,0,2579.499472761672
10212400,0,0,2579.499472761672
10212550,0,0,2579.499472761672
10212700,0,0,2579.499472761672
10212850,0,0,2579.499472761672
10213000,0,0,2579.499472761672
10213150,0,0,2579.499472761672
10213300,0,0,2579.499472761672
10213450,0,0,2579.499472761672
10213600,0,0,2547.532094140828
10213750,0,0,2547.4794625618815
10213900,0,0,2547.4794625618815
10214050,0,0,2547.4794625618815
10214200,0,0,2565.6431467724033
10214350,0,0,2565.6431467724033
10214500,0,0,2575.231673088201
10214650,0,0,2575.231673088201
10214800,0,0,2575.231673088201
10214950,0,0,2575.231673088201
10215100,0,0,2575.231673088201
10215250,0,0,2575.231673088201
10215400,0,0,2575.231673088201
10215550,0,0,2575.231673088201
10215700,0,0,2575.231673088201
10215850,0,0,2577.7978048837176
10216000,0,0,2577.7978048837176
10216150,0,0,2562.372497799268
10216300,0,0,2562.372497799268
10216450,0,0,2564.08243209841
10216600,0,0,2564.08243209841
10216750,0,0,2564.08243209841
10216900,0,0,2552.2615114099026
10217050,0,0,2586.49224353538
10217200,0,0,2538.329800352927
10217350,0,0,2561.9635894329185
10217500,0,0,2561.9635894329185
10217650,0,0,2561.9635894329185
10217800,0,0,2561.9635894329185
10217950,0,0,2561.9635894329185
10218100,0,0,2700.1157627478824
10218250,0,0,2700.1157627478824
10218400,0,0,2700.1157627478824
10218550,0,0,5665.03184498394
10218700,0,0,5665.03184498394
10218850,0,0,5665.03184498394
10219000,0,0,5665.03184498394
10219150,0,0,5715.720053404992
10219300,0,0,5715.720053404992
10219450,0,0,5715.720053404992
10219600,0,0,5638.291039055039
10219750,0,0,5681.3894412655645
10219900,0,0,5681.3894412655645
10220050,0,0,5681.3894412655645
10220200,0,0,5681.3894412655645
10220350,0,0,5681.3894412655645
10220500,0,0,5681.3894412655645
10220650,0,0,5681.3894412655645
10220800,0,0,5704.949461007345
10220950,0,0,5724.159987323132
10221100,0,0,6296.699704906045
10221250,0,0,6296.699704906045
10221400,0,0,6296.699704906045
10221550,0,0,6292.79070440965
10221700,0,0,6294.064110342879
10221850,0,0,6294.064110342879
10222000,0,0,6294.064110342879
10222150,0,0,6294.064110342879
10222300,0,0,6294.064110342879
10222450,0,0,6294.064110342879
10222600,0,0,6294.064110342879
10222750,0,0,6294.064110342879
10222900,0,0,6294.064110342879
10223050,0,0,6336.877373500771
10223200,0,0,6336.877373500771
10223350,0,0,6336.877373500771
10223500,0,0,6336.877373500771
10223650,0,0,6330.940819883137
10223800,0,0,6330.940819883137
10223950,0,0,6330.940819883137
10224100,0,0,6330.414504093642
10224250,0,0,6330.414504093642
10224400,0,0,6333.7199862785055
10224550,0,0,6337.02381177021
10224700,0,0,6337.02381177021
10224850,0,0,6337.02381177021
10225000,0,0,6337.02381177021
10225150,0,0,6337.02381177021
10225300,0,0,6337.02381177021
10225450,0,0,6335.439579081125
10225600,0,0,6335.439579081125
10225750,0,0,6335.439579081125
10225900,0,0,6335.439579081125
10226050,0,0,6335.439579081125
10226200,0,0,6335.439579081125
10226350,0,0,6335.439579081125
10226500,0,0,6335.439579081125
10226650,0,0,6296.089626357032
10226800,0,0,6296.089626357032
10226950,0,0,6301.694789713059
10227100,0,0,6242.838963916191
10227250,0,0,6242.838963916191
10227400,0,0,6242.838963916191
10227550,0,0,6242.838963916191
10227700,0,0,6248.161808396733
10227850,0,0,6248.161808396733
10228000,0,0,6248.161808396733
10228150,0,0,6290.709018923051
10228300,0,0,6317.813255299639
10228450,0,0,6317.813255299639
10228600,0,0,6317.813255299639
10228750,0,0,6317.813255299639
10228900,0,0,6308.2254685818625
10229050,0,0,6308.2254685818625
10229200,0,0,6205.047807239142
10229350,0,0,6332.115202654997
10229500,0,0,6332.115202654997
10229650,0,0,6332.115202654997
10229800,0,0,6332.115202654997
10229950,0,0,6260.968962243671
10230100,0,0,6070.207429141854
10230250,0,0,6097.694527459695
10230400,0,0,6097.694527459695
10230550,0,0,6084.010316933374
10230700,0,0,6126.2946327228565
10230850,0,0,6117.782862226668
10231000,0,0,6159.80375696352
10231150,0,0,6172.678825335679
10231300,0,0,6172.678825335679
10231450,0,0,6183.731456914611
10231600,0,0,6178.062745109899
10231750,0,0,6145.818170636296
10231900,0,0,6108.683267644432
10232050,0,0,6171.809666289308
10232200,0,0,6171.809666289308
10232350,0,0,6171.809666289308
10232500,0,0,6192.690334939383
10232650,0,0,6237.760208787731
10232800,0,0,6237.760208787731
10232950,0,0,6237.760208787731
10233100,0,0,6237.760208787731
10233250,0,0,6174.925484910171
10233400,0,0,6174.925484910171
10233550,0,0,6174.925484910171
10233700,0,0,6172.136011225972
10233850,0,0,6173.865372391228
10234000,0,0,6140.186990070622
10234150,0,0,6121.332531686057
10234300,0,0,6089.655108712352
10234450,0,0,6078.876485609566
10234600,0,0,6112.356750097431
10234750,0,0,5995.831601491998
10234900,0,0,5969.918713802661
10235050,0,0,5975.534589325311
10235200,0,0,5992.903529058807
10235350,0,0,6004.2513776683045
10235500,0,0,6003.212084353421
10235650,0,0,5439.343425468804
10235800,0,0,5439.343425468804
10235950,0,0,5439.197945286971
10236100,0,0,5439.197945286971
10236250,0,0,5428.534481035851
10236400,0,0,5398.239845272692
10236550,0,0,5352.199518941648
10236700,0,0,5334.079879241806
10236850,0,0,5333.628340059906
10237000,0,0,5333.628340059906
10237150,0,0,5333.628340059906
10237300,0,0,5375.249715052341
10237450,0,0,5348.886304113883
10237600,0,0,5348.886304113883
10237750,0,0,5348.886304113883
10237900,0,0,5348.886304113883
10238050,0,0,5343.370141888969
10238200,0,0,5343.370141888969
10238350,0,0,5391.997102310008
10238500,0,0,5337.809451680514
10238650,0,0,5276.0553409521235
10238800,0,0,5065.289756815997
10238950,0,0,5130.147240820617
10239100,0,0,5229.436482274148
10239250,0,0,5229.436482274148
10239400,0,0,5228.29420771396
10239550,0,0,5166.658856868977
10239700,0,0,5316.50831528136
10239850,0,0,5285.86819282292
10240000,0,0,5287.635799268741
10240150,0,0,5237.977236555962
10240300,0,0,5240.57572085943
10240450,0,0,5242.881415813637
10240600,0,0,5297.165011399324
10240750,0,0,5297.165011399324
10240900,0,0,5324.5334324519645
10241050,0,0,5324.5334324519645
10241200,0,0,5358.116593608895
10241350,0,0,5393.631616197497
10241500,0,0,5446.263195144871
10241650,0,0,5446.263195144871
10241800,0,0,5446.263195144871
10241950,0,0,5446.263195144871
10242100,0,0,5446.263195144871
10242250,0,0,5439.84566656196
10242400,0,0,5439.84566656196
10242550,0,0,5351.476733284144
10242700,0,0,5351.476733284144
10242850,0,0,5340.6564909543085
10243000,0,0,5396.026692499669
10243150,0,0,5350.219956963221
10243300,0,0,5350.219956963221
10243450,0,0,5339.693641173755
10243600,0,0,5339.693641173755
10243750,0,0,5253.322013068857
10243900,0,0,5253.322013068857
10244050,0,0,5253.322013068857
10244200,0,0,5253.322013068857
10244350,0,0,5277.662974494859
10244500,0,0,5277.662974494859
10244650,0,0,5270.8922935288865
10244800,0,0,5330.554145554939
10244950,0,0,5305.229715069014
10245100,0,0,5345.191591827985
10245250,0,0,5402.467548499655
10245400,0,0,5402.467548499655
10245550,0,0,5402.467548499655
10245700,0,0,5439.651246525827
10245850,0,0,5389.1530655291135
10246000,0,0,5374.416223423861
10246150,0,0,5420.466857782565
10246300,0,0,5420.466857782565
10246450,0,0,5438.984968812583
10246600,0,0,5465.188981444153
10246750,0,0,5416.068028848473
10246900,0,0,5416.068028848473
10247050,0,0,5436.2961338685855
10247200,0,0,5466.653192893122
10247350,0,0,5454.587105401937
10247500,0,0,5483.948846033352
10247650,0,0,5483.948846033352
10247800,0,0,5426.320825669478
10247950,0,0,5423.567208439228
10248100,0,0,5336.3673931549565
10248250,0,0,5368.202678707574
10248400,0,0,5368.202678707574
10248550,0,0,5354.675336346714
10248700,0,0,5320.687986901656
10248850,0,0,5279.2352672154375
10249000,0,0,5425.293812987671
10249150,0,0,5458.969711447819
10249300,0,0,5416.849171464331
10249450,0,0,5378.600536568803
10249600,0,0,5336.71181092452
10249750,0,0,5336.71181092452
10249900,0,0,5367.513763802868
10250050,0,0,5320.7579044614395
10250200,0,0,5353.074657547462
10250350,0,0,5352.069607714206
10250500,0,0,5335.374174906887
10250650,0,0,5345.364397014564
10250800,0,0,5345.364397014564
10250950,0,0,5371.627554909297
10251100,0,0,5371.627554909297
10251250,0,0,5376.880186488241
10251400,0,0,5380.24131376826
10251550,0,0,5380.24131376826
10251700,0,0,5457.302815535251
10251850,0,0,5188.32852706869
10252000,0,0,5188.32852706869
10252150,0,0,5188.32852706869
10252300,0,0,5209.026155704443
10252450,0,0,5235.014740090948
10252600,0,0,5270.081312515773
10252750,0,0,5270.081312515773
10252900,0,0,5270.081312515773
10253050,0,0,8610.90731401046
10253200,0,0,8611.172977653216
10253350,0,0,8611.172977653216
10253500,0,0,8611.172977653216
10253650,0,0,8611.172977653216
10253800,0,0,8611.172977653216
10253950,0,0,8585.374187733658
10254100,0,0,8585.374187733658
10254250,0,0,8550.778262707317
10254400,0,0,8606.537038129289
10254550,0,0,8559.967938289308
10254700,0,0,8559.967938289308
10254850,0,0,8548.125833026163
10255000,0,0,8457.877788059908
10255150,0,0,8372.103637101449
10255300,0,0,8372.103637101449
10255450,0,0,8480.63116797281
10255600,0,0,8529.544471018831
10255750,0,0,8562.25803379502
10255900,0,0,8724.262164468935
10256050,0,0,8724.262164468935
10256200,0,0,8724.262164468935
10256350,0,0,8724.262164468935
10256500,0,0,8733.560284089966
10256650,0,0,8733.560284089966
10256800,0,0,8733.560284089966
10256950,0,0,8733.560284089966
10257100,0,0,8774.963020932075
10257250,0,0,8870.659664089995
10257400,0,0,8939.724607213691
10257550,0,0,8939.724607213691
10257700,0,0,9237.391889394814
10257850,0,0,9237.391889394814
10258000,0,0,9237.391889394814
10258150,0,0,9273.002942026389
10258300,0,0,9273.002942026389
10258450,0,0,8872.125001817505
10258600,0,0,8863.00561588176
10258750,0,0,8889.285529334767
10258900,0,0,8846.61096594538
10259050,0,0,8846.61096594538
10259200,0,0,8846.61096594538
10259350,0,0,8846.61096594538
10259500,0,0,8923.952924296696
10259650,0,0,8923.952924296696
10259800,0,0,8957.159432329092
10259950,0,0,8951.891217798373
10260100,0,0,8951.208376675262
10260250,0,0,8989.691270554118
10260400,0,0,8989.691270554118
10260550,0,0,8954.04107584458
10260700,0,0,9002.441413972527
10260850,0,0,9037.2459824135
10261000,0,0,9063.56177188718
10261150,0,0,9055.144520720292
10261300,0,0,9039.355047036079
10261450,0,0,9039.355047036079
10261600,0,0,9038.488177571766
10261750,0,0,8981.909230203339
10261900,0,0,8981.909230203339
10262050,0,0,8964.822753378336
10262200,0,0,8964.822753378336
10262350,0,0,8964.822753378336
10262500,0,0,8964.822753378336
10262650,0,0,8964.822753378336
