blocknumber,reserve SUSHI,reserve WETH,volume SUSHI for 5% slippage
13410550,0,0,14249.512587551435
13410700,0,0,14249.512587551435
13410850,0,0,14301.145743468063
13411000,0,0,14358.053368657937
13411150,0,0,14371.167669084047
13411300,0,0,14399.735244541203
13411450,0,0,11575.706921110741
13411600,0,0,10487.170690086135
13411750,0,0,11500.135964614266
13411900,0,0,11494.158285987622
13412050,0,0,11494.158285987622
13412200,0,0,11494.158285987622
13412350,0,0,11485.343018315732
13412500,0,0,11485.343018315732
13412650,0,0,11480.774442077847
13412800,0,0,11634.858411220404
13412950,0,0,11070.308377727233
13413100,0,0,13414.412237594162
13413250,0,0,13414.412237594162
13413400,0,0,13456.096553383639
13413550,0,0,11945.96130533647
13413700,0,0,11951.442961173754
13413850,0,0,11928.177236593121
13414000,0,0,11953.513228161737
13414150,0,0,11953.513228161737
13414300,0,0,11984.481365566488
13414450,0,0,12283.58136555039
13414600,0,0,12281.942461145883
13414750,0,0,12281.942461145883
13414900,0,0,12280.760708851145
13415050,0,0,12233.963223906248
13415200,0,0,12244.4895396957
13415350,0,0,12198.143662272967
13415500,0,0,12198.143662272967
13415650,0,0,12004.96613437525
13415800,0,0,12004.96613437525
13415950,0,0,12004.232213817186
13416100,0,0,12064.162274470074
13416250,0,0,12064.162274470074
13416400,0,0,11389.643204941956
13416550,0,0,11433.713407200285
13416700,0,0,11433.713407200285
13416850,0,0,11433.713407200285
13417000,0,0,11433.713407200285
13417150,0,0,11714.010214332624
13417300,0,0,11714.010214332624
13417450,0,0,11714.010214332624
13417600,0,0,10936.151448181103
13417750,0,0,10936.151448181103
13417900,0,0,10936.151448181103
13418050,0,0,12554.917699542866
13418200,0,0,10793.793013567312
13418350,0,0,10793.793013567312
13418500,0,0,12008.968765695921
13418650,0,0,12008.968765695921
13418800,0,0,10364.331654516529
13418950,0,0,12423.528636645353
13419100,0,0,12446.98505923938
13419250,0,0,13291.981928537534
13419400,0,0,13291.981928537534
13419550,0,0,12390.328740400179
13419700,0,0,13257.426655089625
13419850,0,0,13257.426655089625
13420000,0,0,13257.426655089625
13420150,0,0,13257.426655089625
13420300,0,0,10790.714498498714
13420450,0,0,10790.714498498714
13420600,0,0,10790.714498498714
13420750,0,0,10817.608522705761
13420900,0,0,10828.134839866309
13421050,0,0,10813.345630369698
13421200,0,0,10813.345630369698
13421350,0,0,10815.883803762026
13421500,0,0,10839.517150152544
13421650,0,0,10839.517150152544
13421800,0,0,10839.517150152544
13421950,0,0,10839.517150152544
13422100,0,0,11649.76949448832
13422250,0,0,11649.76949448832
13422400,0,0,11650.48918396199
13422550,0,0,11650.48918396199
13422700,0,0,11650.48918396199
13422850,0,0,10832.912140696077
13423000,0,0,10832.912140696077
13423150,0,0,12260.364204415506
13423300,0,0,12260.364204415506
13423450,0,0,12260.364204415506
13423600,0,0,11097.013082851947
13423750,0,0,11097.013082851947
13423900,0,0,11097.013082851947
13424050,0,0,11051.947227866447
13424200,0,0,11950.657772379369
13424350,0,0,13861.182078211546
13424500,0,0,13826.43274312032
13424650,0,0,14249.179255960222
13424800,0,0,14259.544119984967
13424950,0,0,14259.544119984967
13425100,0,0,13935.091517836094
13425250,0,0,13947.90546988545
13425400,0,0,13947.90546988545
13425550,0,0,13947.90546988545
13425700,0,0,13947.90546988545
13425850,0,0,13947.90546988545
13426000,0,0,14145.876421864508
13426150,0,0,14145.876421864508
13426300,0,0,14145.876421864508
13426450,0,0,13161.4116199057
13426600,0,0,13164.719240484432
13426750,0,0,13193.419397372429
13426900,0,0,13193.419397372429
13427050,0,0,13202.740186846084
13427200,0,0,13221.260651599147
13427350,0,0,12786.390587722104
13427500,0,0,12780.888464792668
13427650,0,0,14088.40594105529
13427800,0,0,13274.860629216757
13427950,0,0,13292.064656276725
13428100,0,0,13578.489629929903
13428250,0,0,13573.541039785054
13428400,0,0,13614.920267586942
13428550,0,0,13614.920267586942
13428700,0,0,14135.159053069068
13428850,0,0,14085.467667937055
13429000,0,0,13523.464841145076
13429150,0,0,14429.21307470806
13429300,0,0,13691.204330010416
13429450,0,0,13670.958059819142
13429600,0,0,14333.562306529648
13429750,0,0,14544.733474660845
13429900,0,0,14544.733474660845
13430050,0,0,14544.258772784035
13430200,0,0,14017.62235013537
13430350,0,0,14017.62235013537
13430500,0,0,14388.397552861408
13430650,0,0,14343.061437680923
13430800,0,0,14719.67436636456
13430950,0,0,14720.767350575099
13431100,0,0,14529.043359900137
13431250,0,0,15099.63615864625
13431400,0,0,15106.355410233436
13431550,0,0,14404.523725412264
13431700,0,0,14345.698988795493
13431850,0,0,14340.452962555946
13432000,0,0,14340.452962555946
13432150,0,0,14739.446111781832
13432300,0,0,14286.827926849184
13432450,0,0,14286.827926849184
13432600,0,0,14331.907617038192
13432750,0,0,13711.817624032208
13432900,0,0,13856.789311404104
13433050,0,0,13856.789311404104
13433200,0,0,13853.45600416604
13433350,0,0,13853.45600416604
13433500,0,0,13905.813805804295
13433650,0,0,13909.207841078676
13433800,0,0,13958.809497034965
13433950,0,0,13959.308762796254
13434100,0,0,14118.02413105405
13434250,0,0,14105.645982669963
13434400,0,0,13878.84941924376
13434550,0,0,13993.883088454706
13434700,0,0,14392.785596243224
13434850,0,0,14392.767806758116
13435000,0,0,14392.532866549898
13435150,0,0,14322.100411585548
13435300,0,0,13975.357106270934
13435450,0,0,14912.634904757664
13435600,0,0,14912.634904757664
13435750,0,0,14946.187767830406
13435900,0,0,14691.818134074732
13436050,0,0,14798.490215382544
13436200,0,0,14798.490215382544
13436350,0,0,14481.991213324234
13436500,0,0,13907.64346671673
13436650,0,0,14324.316572694914
13436800,0,0,14324.316572694914
13436950,0,0,14262.031168714817
13437100,0,0,13651.081768683096
13437250,0,0,13673.186318719501
13437400,0,0,13675.570034202687
13437550,0,0,14622.422298272675
13437700,0,0,14622.422298272675
13437850,0,0,14613.472516085265
13438000,0,0,14293.28727375927
13438150,0,0,14428.83893567749
13438300,0,0,14448.147178201185
13438450,0,0,14481.88778102822
13438600,0,0,13907.677286255963
13438750,0,0,14318.017956708185
13438900,0,0,14323.025379315097
13439050,0,0,14330.854228550763
13439200,0,0,14345.23484260473
13439350,0,0,14345.23484260473
13439500,0,0,13460.408907003635
13439650,0,0,13460.408907003635
13439800,0,0,13455.32749770648
13439950,0,0,14037.367680501899
13440100,0,0,13526.05877553769
13440250,0,0,13526.05877553769
13440400,0,0,13791.246991379536
13440550,0,0,13399.44527098486
13440700,0,0,13625.226161571885
13440850,0,0,13576.340406959014
13441000,0,0,13572.713684605475
13441150,0,0,13641.414686144844
13441300,0,0,13646.151528250111
13441450,0,0,13538.308275845127
13441600,0,0,13539.11356716285
13441750,0,0,13539.11356716285
13441900,0,0,13581.644814659354
13442050,0,0,13584.2983883083
13442200,0,0,13555.629004093144
13442350,0,0,13555.629004093144
13442500,0,0,13555.629004093144
13442650,0,0,13698.724402869126
13442800,0,0,13698.724402869126
13442950,0,0,13770.208455995144
13443100,0,0,13770.208455995144
13443250,0,0,13651.075156063029
13443400,0,0,13651.075156063029
13443550,0,0,13651.369452173847
13443700,0,0,13651.369452173847
13443850,0,0,13748.952903715679
13444000,0,0,13748.952903715679
13444150,0,0,13748.952903715679
13444300,0,0,13394.765377582526
13444450,0,0,13397.872163248592
13444600,0,0,13250.142793644074
13444750,0,0,13250.142793644074
13444900,0,0,13241.014154459583
13445050,0,0,13310.622792061855
13445200,0,0,13311.224352429708
13445350,0,0,13180.253790281062
13445500,0,0,13284.282627073751
13445650,0,0,13284.282627073751
13445800,0,0,13282.4560916891
13445950,0,0,13093.333293862792
13446100,0,0,13093.333293862792
13446250,0,0,13094.113662564128
13446400,0,0,14025.167852271448
13446550,0,0,14043.973820453915
13446700,0,0,13649.200672857132
13446850,0,0,13498.649075569982
13447000,0,0,13506.908333729432
13447150,0,0,13506.880796065238
13447300,0,0,12954.854049873134
13447450,0,0,13491.329638829207
13447600,0,0,13495.352589168615
13447750,0,0,12113.713499755202
13447900,0,0,11952.5694383365
13448050,0,0,12094.643155663332
13448200,0,0,12095.528945137019
13448350,0,0,11497.464333651013
13448500,0,0,12018.3383268666
13448650,0,0,12020.742907598345
13448800,0,0,12044.261143872653
13448950,0,0,13160.77635812823
13449100,0,0,12097.306725971159
13449250,0,0,12098.644724067583
13449400,0,0,10913.360059398157
13449550,0,0,10913.360059398157
13449700,0,0,11383.55173835115
13449850,0,0,11394.993798379193
13450000,0,0,11391.796946466438
13450150,0,0,11683.553964770617
13450300,0,0,11725.157703566612
13450450,0,0,9214.10670509139
13450600,0,0,9214.10670509139
13450750,0,0,9214.10670509139
13450900,0,0,9214.10670509139
13451050,0,0,9778.238423093866
13451200,0,0,9778.238423093866
13451350,0,0,10432.965352465704
13451500,0,0,10432.965352465704
13451650,0,0,9822.626254680017
13451800,0,0,9945.053341642719
13451950,0,0,9945.053341642719
13452100,0,0,9945.053341642719
13452250,0,0,9447.373580912534
13452400,0,0,9447.373580912534
13452550,0,0,9821.757457067328
13452700,0,0,9703.088235860476
13452850,0,0,9703.088235860476
13453000,0,0,9825.86649133542
13453150,0,0,10051.564379240866
13453300,0,0,9866.646716980078
13453450,0,0,9862.549236529278
13453600,0,0,9897.687596814449
13453750,0,0,9897.687596814449
13453900,0,0,9897.687596814449
13454050,0,0,9894.351590940078
13454200,0,0,10825.753844532093
13454350,0,0,10804.998126802933
13454500,0,0,11402.354478614272
13454650,0,0,11402.354478614272
13454800,0,0,11415.387648013753
13454950,0,0,11116.538681127795
13455100,0,0,9752.994838630835
13455250,0,0,9751.356079291854
13455400,0,0,9749.407092721343
13455550,0,0,10274.333297455443
13455700,0,0,10232.942613244879
13455850,0,0,10232.942613244879
13456000,0,0,10947.30229131375
13456150,0,0,10947.30229131375
13456300,0,0,10967.765712366378
13456450,0,0,10982.902436859189
13456600,0,0,11657.698572179026
13456750,0,0,11657.53106726901
13456900,0,0,11106.101301575862
13457050,0,0,11016.568057984412
13457200,0,0,11014.086639014356
13457350,0,0,11636.53608621717
13457500,0,0,11413.88771571532
13457650,0,0,9983.385312376908
13457800,0,0,9983.385312376908
13457950,0,0,9840.773062450407
13458100,0,0,11726.970207047045
13458250,0,0,8956.181889021138
13458400,0,0,9532.492225906579
13458550,0,0,9538.114417213306
13458700,0,0,9488.07213597922
13458850,0,0,9488.07213597922
13459000,0,0,9875.801545027489
13459150,0,0,9875.801545027489
13459300,0,0,9880.638765031521
13459450,0,0,9886.203343883351
13459600,0,0,9084.50617788931
13459750,0,0,9156.061188506072
13459900,0,0,9160.784463232158
13460050,0,0,9161.126279853204
13460200,0,0,11537.355212385497
13460350,0,0,11700.324046783851
13460500,0,0,11720.578560667378
13460650,0,0,11720.578560667378
13460800,0,0,11500.652201963761
13460950,0,0,12033.642547022784
13461100,0,0,11885.987577349697
13461250,0,0,11885.987577349697
13461400,0,0,11885.987577349697
13461550,0,0,11716.788033028486
13461700,0,0,11716.788033028486
13461850,0,0,11716.788033028486
13462000,0,0,11737.840664607418
13462150,0,0,11708.087979667605
13462300,0,0,11542.3664372987
13462450,0,0,11854.713044880888
13462600,0,0,11853.747033631937
13462750,0,0,11852.379825459966
13462900,0,0,11852.379825459966
13463050,0,0,11852.379825459966
13463200,0,0,11855.429726200904
13463350,0,0,11864.829378576645
13463500,0,0,11864.829378576645
13463650,0,0,11862.412107787097
13463800,0,0,11860.47973625087
13463950,0,0,11808.355117016812
13464100,0,0,11808.355117016812
13464250,0,0,10770.20564044372
13464400,0,0,10770.20564044372
13464550,0,0,10770.20564044372
13464700,0,0,10770.20564044372
13464850,0,0,11647.525025457518
13465000,0,0,11647.525025457518
13465150,0,0,11647.525025457518
13465300,0,0,11925.416896207744
13465450,0,0,11813.17135460742
13465600,0,0,11812.110121063877
13465750,0,0,11946.115848931808
13465900,0,0,11945.921236240192
13466050,0,0,10864.189434863292
13466200,0,0,10863.22749830583
13466350,0,0,11146.690823635137
13466500,0,0,10886.6633121371
13466650,0,0,10887.22494191243
13466800,0,0,10887.22494191243
13466950,0,0,11108.040655329358
13467100,0,0,11104.742598283832
13467250,0,0,11104.742598283832
13467400,0,0,10949.493875154309
13467550,0,0,10949.493875154309
13467700,0,0,11241.677460375853
13467850,0,0,11241.677460375853
13468000,0,0,10799.786533840941
13468150,0,0,10799.786533840941
13468300,0,0,11217.168175250183
13468450,0,0,10981.678968755059
13468600,0,0,10984.702310088407
13468750,0,0,10976.86561503202
13468900,0,0,10976.86561503202
13469050,0,0,10977.551088716242
13469200,0,0,10762.770064527671
13469350,0,0,10764.23069385309
13469500,0,0,11176.07229274077
13469650,0,0,11176.07229274077
13469800,0,0,11178.219416380765
13469950,0,0,11262.555949294352
13470100,0,0,11255.141376026799
13470250,0,0,11255.141376026799
13470400,0,0,11254.82171698307
13470550,0,0,11254.82171698307
13470700,0,0,11011.32397666509
13470850,0,0,10821.758577075925
13471000,0,0,10825.722353652884
13471150,0,0,10825.722353652884
13471300,0,0,10994.707816043812
13471450,0,0,11044.557816041128
13471600,0,0,11044.557816041128
13471750,0,0,11044.557816041128
13471900,0,0,11044.557816041128
13472050,0,0,11044.557816041128
13472200,0,0,11163.672129512852
13472350,0,0,11170.509691251005
13472500,0,0,11132.080675839909
13472650,0,0,10487.740307127904
13472800,0,0,10987.59570486909
13472950,0,0,10970.903352762965
13473100,0,0,10970.903352762965
13473250,0,0,11327.46401185935
13473400,0,0,11327.46401185935
13473550,0,0,11340.294369709094
13473700,0,0,11340.294369709094
13473850,0,0,11345.835659158894
13474000,0,0,10978.345757154602
13474150,0,0,10978.345757154602
13474300,0,0,10978.617631606176
13474450,0,0,10975.011646741292
13474600,0,0,10270.083096791119
13474750,0,0,10280.674557512613
13474900,0,0,10281.534001707261
13475050,0,0,10524.22279677638
13475200,0,0,10828.07272970115
13475350,0,0,11357.03908099015
13475500,0,0,11373.645487153006
13475650,0,0,11373.606080082862
13475800,0,0,11373.606080082862
13475950,0,0,11373.606080082862
13476100,0,0,10534.13065153962
13476250,0,0,10537.757209151234
13476400,0,0,10566.762116304606
13476550,0,0,10276.95969978182
13476700,0,0,9494.607252916861
13476850,0,0,9456.301358180006
13477000,0,0,9472.711915593814
13477150,0,0,10793.71393889409
13477300,0,0,10793.71393889409
13477450,0,0,10843.715478055332
13477600,0,0,10838.19605327797
13477750,0,0,10842.816288817157
13477900,0,0,10844.069507810513
13478050,0,0,10995.685799578136
13478200,0,0,10412.456704951397
13478350,0,0,10412.456704951397
13478500,0,0,10774.555657218585
13478650,0,0,10738.816965914415
13478800,0,0,10840.305415401524
13478950,0,0,10897.540964654934
13479100,0,0,10894.218905442129
13479250,0,0,10894.218905442129
13479400,0,0,10894.218905442129
13479550,0,0,10933.639913509925
13479700,0,0,10977.721441983254
13479850,0,0,10990.210714229144
13480000,0,0,10996.267447519387
13480150,0,0,11000.779786117471
13480300,0,0,10473.286766826113
13480450,0,0,11341.626657880128
13480600,0,0,10625.008093592345
13480750,0,0,10643.50068827858
13480900,0,0,10649.106742644113
13481050,0,0,10176.61047837228
13481200,0,0,10274.519467896022
13481350,0,0,10274.519467896022
13481500,0,0,9893.28306620422
13481650,0,0,9893.28306620422
13481800,0,0,9888.283066204487
13481950,0,0,9888.283066204487
13482100,0,0,9888.283066204487
13482250,0,0,9928.78680304659
13482400,0,0,9928.78680304659
13482550,0,0,10165.394613531944
13482700,0,0,10170.526522163507
13482850,0,0,10170.526522163507
13483000,0,0,9148.552392982658
13483150,0,0,9134.947729084115
13483300,0,0,8698.399946797079
13483450,0,0,10459.868350628745
13483600,0,0,10459.868350628745
13483750,0,0,9526.607411420606
13483900,0,0,9529.355371456615
13484050,0,0,9528.456173834078
13484200,0,0,9523.168252093812
13484350,0,0,10217.12599755286
13484500,0,0,10217.12599755286
13484650,0,0,8616.222071985087
13484800,0,0,8616.222071985087
13484950,0,0,8616.222071985087
13485100,0,0,9876.96672846696
13485250,0,0,9614.62871412879
13485400,0,0,9613.177801654805
13485550,0,0,9087.682239208023
13485700,0,0,9088.28164894166
13485850,0,0,9353.27705759554
13486000,0,0,9346.314952647754
13486150,0,0,9360.07317112512
13486300,0,0,9362.915118493567
13486450,0,0,8761.350190839346
13486600,0,0,8774.087032944613
13486750,0,0,8843.235062336651
13486900,0,0,8843.235062336651
13487050,0,0,8791.890873290362
13487200,0,0,8628.134610983194
13487350,0,0,8643.953683311207
13487500,0,0,8653.151783396359
13487650,0,0,8653.151783396359
13487800,0,0,8851.12720513348
13487950,0,0,8858.469931495185
13488100,0,0,8358.90446957998
13488250,0,0,9197.806008920594
13488400,0,0,9014.511413987784
13488550,0,0,8973.075280720324
13488700,0,0,8690.091636168581
13488850,0,0,8690.091636168581
13489000,0,0,8403.23394686392
13489150,0,0,8301.62051984735
13489300,0,0,9073.061600937555
13489450,0,0,9077.741575351149
13489600,0,0,9071.065758431974
13489750,0,0,9068.618883054052
13489900,0,0,8471.491940898062
13490050,0,0,9714.859240280797
13490200,0,0,9695.015777462306
13490350,0,0,11201.64589722107
13490500,0,0,11422.532031888968
13490650,0,0,11398.700640733452
13490800,0,0,11337.783589448944
13490950,0,0,11342.117543341348
13491100,0,0,11113.868510529657
13491250,0,0,11164.342412274926
13491400,0,0,11164.342412274926
13491550,0,0,11759.538442084651
13491700,0,0,11575.932529943859
13491850,0,0,11507.959491167489
13492000,0,0,12107.363400921566
13492150,0,0,12258.07767873012
13492300,0,0,11787.515938600278
13492450,0,0,11787.515938600278
13492600,0,0,11607.251221533477
13492750,0,0,11607.251221533477
13492900,0,0,11621.054789246284
13493050,0,0,11621.054789246284
