blocknumber,reserve MKR,reserve WETH,volume MKR for 5% slippage
10164850,0,0,39.52942204187957
10165000,0,0,39.56666648477494
10165150,0,0,39.33363527297274
10165300,0,0,39.31183533450553
10165450,0,0,39.18800044999114
10165600,0,0,39.04658969607215
10165750,0,0,38.9348439915766
10165900,0,0,38.99852989403371
10166050,0,0,38.83023230060098
10166200,0,0,38.96287569139781
10166350,0,0,171.86642402217967
10166500,0,0,171.81111402692386
10166650,0,0,172.22217585328144
10166800,0,0,172.22217585328144
10166950,0,0,172.98651895278044
10167100,0,0,173.51323379085898
10167250,0,0,174.49175417750348
10167400,0,0,174.43045576189525
10167550,0,0,174.37504404648462
10167700,0,0,168.663366645128
10167850,0,0,168.89333842448332
10168000,0,0,168.94597000343083
10168150,0,0,169.09328210993908
10168300,0,0,169.61435433572842
10168450,0,0,169.38758325154095
10168600,0,0,171.35829603388447
10168750,0,0,171.30706148023364
10168900,0,0,171.30706148023364
10169050,0,0,170.68542270107628
10169200,0,0,171.29241730724107
10169350,0,0,171.2544832005251
10169500,0,0,171.20120197246433
10169650,0,0,171.79649597098978
10169800,0,0,171.79649597098978
10169950,0,0,171.82742953565185
10170100,0,0,171.90041544260885
10170250,0,0,171.99509223810355
10170400,0,0,171.98667052723113
10170550,0,0,171.98667052723113
10170700,0,0,171.98667052723113
10170850,0,0,171.99207178317965
10171000,0,0,171.99207178317874
10171150,0,0,173.3215822166394
10171300,0,0,174.14170795841255
10171450,0,0,173.18035900841141
10171600,0,0,173.11934178487718
10171750,0,0,173.1183035164904
10171900,0,0,172.5919877270162
10172050,0,0,172.90767832313213
10172200,0,0,172.90767832313213
10172350,0,0,173.26356168516259
10172500,0,0,173.26356168516259
10172650,0,0,173.31751796100662
10172800,0,0,173.9183593405919
10172950,0,0,174.01765447465823
10173100,0,0,174.1220094611158
10173250,0,0,174.09612901088985
10173400,0,0,174.00463995252449
10173550,0,0,174.29208944654238
10173700,0,0,174.40588415720867
10173850,0,0,175.07177889405148
10174000,0,0,175.5733015992846
10174150,0,0,175.6755220126206
10174300,0,0,175.5048623705411
10174450,0,0,176.38754321876695
10174600,0,0,176.93421239744885
10174750,0,0,177.5153116165966
10174900,0,0,177.1210990954487
10175050,0,0,178.83162541123784
10175200,0,0,177.90925461888355
10175350,0,0,176.4376836985084
10175500,0,0,176.4376836985084
10175650,0,0,177.46399948798262
10175800,0,0,177.05073442747698
10175950,0,0,176.8878934471627
10176100,0,0,177.3856368915749
10176250,0,0,178.0961632073645
10176400,0,0,178.418740367204
10176550,0,0,178.26084563036193
10176700,0,0,178.26084563036193
10176850,0,0,178.28684668302822
10177000,0,0,178.20259952622882
10177150,0,0,178.83450123523107
10177300,0,0,179.97959833119467
10177450,0,0,180.0891570158442
10177600,0,0,180.00127171296072
10177750,0,0,180.00127171296072
10177900,0,0,180.6353532910548
10178050,0,0,180.8477999657989
10178200,0,0,181.08808522895697
10178350,0,0,181.08808522895697
10178500,0,0,180.8100988792453
10178650,0,0,180.92004440556138
10178800,0,0,180.96118144160027
10178950,0,0,180.95364663506416
10179100,0,0,180.95364663506416
10179250,0,0,180.79913105082096
10179400,0,0,180.7416425233141
10179550,0,0,180.3534143801171
10179700,0,0,180.28232237278826
10179850,0,0,180.35007729185145
10180000,0,0,180.35007729185145
10180150,0,0,179.95675745606331
10180300,0,0,179.94919482427213
10180450,0,0,179.94919482427213
10180600,0,0,178.97957729650534
10180750,0,0,179.98974784612437
10180900,0,0,181.76932520652008
10181050,0,0,181.1033051192071
10181200,0,0,180.009981436006
10181350,0,0,180.1374959106779
10181500,0,0,180.3182722264678
10181650,0,0,180.43416864738128
10181800,0,0,180.75629270001264
10181950,0,0,181.03171290505998
10182100,0,0,181.0210630721799
10182250,0,0,180.99086020922505
10182400,0,0,180.99086020922505
10182550,0,0,180.99086020922505
10182700,0,0,181.02908698521333
10182850,0,0,181.20682402664715
10183000,0,0,182.02083665902455
10183150,0,0,182.72551910279572
10183300,0,0,182.89791944186982
10183450,0,0,182.89791944186982
10183600,0,0,183.90740365239617
10183750,0,0,185.55053514239125
10183900,0,0,185.23320218725712
10184050,0,0,185.26746193288773
10184200,0,0,185.26746193288773
10184350,0,0,185.57460312014882
10184500,0,0,185.57460312014882
10184650,0,0,185.576555596851
10184800,0,0,186.07519138632415
10184950,0,0,186.07519138632415
10185100,0,0,186.07519138632415
10185250,0,0,185.79228294695167
10185400,0,0,187.31958419364128
10185550,0,0,190.6353736673259
10185700,0,0,188.81408927617713
10185850,0,0,188.39303664459794
10186000,0,0,188.3931851186244
10186150,0,0,188.5796027195438
10186300,0,0,188.89846586725707
10186450,0,0,189.3900498429989
10186600,0,0,189.33029472934004
10186750,0,0,189.36187367670846
10186900,0,0,188.93538485303043
10187050,0,0,189.4573866079504
10187200,0,0,187.33923962520475
10187350,0,0,187.50434575819327
10187500,0,0,185.7227861063352
10187650,0,0,187.07142725738777
10187800,0,0,186.80210250498476
10187950,0,0,186.12549166704775
10188100,0,0,185.28770521268416
10188250,0,0,184.7193835892299
10188400,0,0,184.0743655107899
10188550,0,0,184.24305034961617
10188700,0,0,183.8784414014208
10188850,0,0,183.6535098267118
10189000,0,0,183.56884559166156
10189150,0,0,183.26432595216738
10189300,0,0,182.98964876857463
10189450,0,0,182.9959645580484
10189600,0,0,183.35147149431486
10189750,0,0,181.07673642498776
10189900,0,0,181.5062101091985
10190050,0,0,181.5062101091985
10190200,0,0,181.5062101091985
10190350,0,0,182.07826800393514
10190500,0,0,183.25506968814534
10190650,0,0,183.75159337235618
10190800,0,0,184.54080795493792
10190950,0,0,186.57520245816204
10191100,0,0,187.14773041576427
10191250,0,0,187.85974499471195
10191400,0,0,187.98269527080856
10191550,0,0,188.8845533761255
10191700,0,0,189.14388963241527
10191850,0,0,189.24135279030997
10192000,0,0,189.59256525172714
10192150,0,0,189.4843237032478
10192300,0,0,189.7240427307661
10192450,0,0,189.7240427307661
10192600,0,0,189.43010502895913
10192750,0,0,189.43010502895913
10192900,0,0,189.43010502895913
10193050,0,0,189.3571260770841
10193200,0,0,188.8388774450268
10193350,0,0,188.12598663974768
10193500,0,0,187.21731634282924
10193650,0,0,187.07521107967068
10193800,0,0,186.8875410257333
10193950,0,0,186.14210530641367
10194100,0,0,186.03090728524148
10194250,0,0,186.03090728524194
10194400,0,0,185.0463707463341
10194550,0,0,185.69389775763148
10194700,0,0,185.79703503089195
10194850,0,0,186.0383950626865
10195000,0,0,186.0383950626865
10195150,0,0,186.29997018373888
10195300,0,0,191.50119379331227
10195450,0,0,190.74385027955077
10195600,0,0,188.24884769093705
10195750,0,0,187.7048373127327
10195900,0,0,189.12588994431144
10196050,0,0,188.14852473689825
10196200,0,0,189.32028675897664
10196350,0,0,189.1315074308004
10196500,0,0,189.1315074308004
10196650,0,0,188.74822348799626
10196800,0,0,188.94397717220681
10196950,0,0,189.16299964867812
10197100,0,0,189.40782956343628
10197250,0,0,189.40782956343628
10197400,0,0,189.40782956343628
10197550,0,0,189.10858152564288
10197700,0,0,189.0189918392366
10197850,0,0,188.9652788375215
10198000,0,0,188.8460259384342
10198150,0,0,188.8460259384342
10198300,0,0,188.566204602399
10198450,0,0,188.32171977630423
10198600,0,0,188.95329872367302
10198750,0,0,188.95329872367302
10198900,0,0,188.3579524245347
10199050,0,0,188.3579524245347
10199200,0,0,187.9563470618573
10199350,0,0,187.9563470618573
10199500,0,0,187.73097011566597
10199650,0,0,188.51585695777112
10199800,0,0,188.3496201156654
10199950,0,0,188.4670303361445
10200100,0,0,188.1568783122766
10200250,0,0,187.48370595962842
10200400,0,0,187.48370595962842
10200550,0,0,187.7805183478281
10200700,0,0,187.78111416425236
10200850,0,0,187.79467793865024
10201000,0,0,187.1370966041609
10201150,0,0,186.77064024187803
10201300,0,0,186.87590339977305
10201450,0,0,186.73078159541546
10201600,0,0,187.10255346014856
10201750,0,0,187.47569625974074
10201900,0,0,187.4916142086795
10202050,0,0,188.02160710341604
10202200,0,0,188.287845602169
10202350,0,0,191.74429708733896
10202500,0,0,191.40185038396157
10202650,0,0,191.40185038396157
10202800,0,0,191.08816473587513
10202950,0,0,191.08816473587513
10203100,0,0,190.9905247591314
10203250,0,0,190.9905247591314
10203400,0,0,190.9905247591314
10203550,0,0,190.9905247591314
10203700,0,0,190.3136522256018
10203850,0,0,190.31365222560225
10204000,0,0,190.31365222560225
10204150,0,0,188.7085480025803
10204300,0,0,190.23522170133901
10204450,0,0,190.23522170133856
10204600,0,0,190.23522170133856
10204750,0,0,190.23522170133856
10204900,0,0,190.23522170133856
10205050,0,0,190.44877137953745
10205200,0,0,190.732038938414
10205350,0,0,190.70289477853385
10205500,0,0,189.7271529180275
10205650,0,0,189.22448800078655
10205800,0,0,188.9979752732811
10205950,0,0,189.4177072165271
10206100,0,0,188.89065865165912
10206250,0,0,188.76965697984724
10206400,0,0,188.45472911353954
10206550,0,0,188.09154048284972
10206700,0,0,188.09154048284972
10206850,0,0,187.3535054436161
10207000,0,0,187.46848759896284
10207150,0,0,187.3174201262159
10207300,0,0,187.2032772618477
10207450,0,0,186.6558339025437
10207600,0,0,186.28126712729681
10207750,0,0,185.47663643099713
10207900,0,0,185.0539706979116
10208050,0,0,185.2680468821227
10208200,0,0,183.9043835282996
10208350,0,0,183.79852166520413
10208500,0,0,183.87562646451806
10208650,0,0,181.81726079617374
10208800,0,0,180.31043556263103
10208950,0,0,179.34002560357612
10209100,0,0,177.77824220556113
10209250,0,0,177.81011880760252
10209400,0,0,177.8323921723886
10209550,0,0,180.2310159295739
10209700,0,0,179.57173516794091
10209850,0,0,181.80257115089125
10210000,0,0,184.23221471090665
10210150,0,0,184.86881767301202
10210300,0,0,185.68249161051108
10210450,0,0,186.94711973218637
10210600,0,0,186.94711973218637
10210750,0,0,185.26627286470466
10210900,0,0,184.77606602729338
10211050,0,0,185.06544476413546
10211200,0,0,184.53649739571438
10211350,0,0,185.06281318518813
10211500,0,0,185.05719115817328
10211650,0,0,185.05719115817283
10211800,0,0,184.92096736897338
10211950,0,0,184.92096736897338
10212100,0,0,184.9702618921724
10212250,0,0,185.24244083954
10212400,0,0,184.91368121530058
10212550,0,0,184.91368121530058
10212700,0,0,184.91368121530058
10212850,0,0,184.91368121530058
10213000,0,0,183.79823925227856
10213150,0,0,183.79823925227856
10213300,0,0,183.79823925227856
10213450,0,0,183.79823925227856
10213600,0,0,182.38878302229114
10213750,0,0,182.44216021862348
10213900,0,0,182.38952863967643
10214050,0,0,182.37676444520366
10214200,0,0,182.3407735968126
10214350,0,0,182.03239992443878
10214500,0,0,181.4250138033094
10214650,0,0,180.42070260498667
10214800,0,0,178.500746951554
10214950,0,0,178.61774443675267
10215100,0,0,178.0199448178978
10215250,0,0,178.1210476965457
10215400,0,0,178.11653222638552
10215550,0,0,178.12414501561125
10215700,0,0,178.11646551550166
10215850,0,0,178.65568626380445
10216000,0,0,179.54772922595976
10216150,0,0,180.06529675345337
10216300,0,0,180.42730341960805
10216450,0,0,179.8550346611978
10216600,0,0,180.77604718751354
10216750,0,0,182.00740223236107
10216900,0,0,180.94594920838472
10217050,0,0,180.2920793040821
10217200,0,0,180.57970035671406
10217350,0,0,179.1945891667483
10217500,0,0,178.43146469685325
10217650,0,0,178.83319053568448
10217800,0,0,176.60286621205705
10217950,0,0,173.96762051011365
10218100,0,0,173.46570343493295
10218250,0,0,173.03402676439327
10218400,0,0,172.57146085739032
10218550,0,0,172.41429886016022
10218700,0,0,170.74047462291765
10218850,0,0,170.5197700734925
10219000,0,0,171.19092871862586
10219150,0,0,171.65425922626082
10219300,0,0,171.8647855420504
10219450,0,0,171.9967690794051
10219600,0,0,170.13568619229545
10219750,0,0,169.66376552256634
10219900,0,0,168.7239172138752
10220050,0,0,169.23745659791166
10220200,0,0,169.17150013162154
10220350,0,0,168.8627172634383
10220500,0,0,168.82772208227425
10220650,0,0,168.2994049399722
10220800,0,0,167.57024917286572
10220950,0,0,166.91574191437712
10221100,0,0,167.732120653126
10221250,0,0,167.69792144737949
10221400,0,0,168.5630951315893
10221550,0,0,169.60116686878564
10221700,0,0,169.65743151446532
10221850,0,0,170.19574940908615
10222000,0,0,171.26938909728915
10222150,0,0,170.6211172352373
10222300,0,0,170.75390437538408
10222450,0,0,170.63884102668544
10222600,0,0,170.63884102668544
10222750,0,0,170.87165169097352
10222900,0,0,168.34103297947922
10223050,0,0,168.29071081192114
10223200,0,0,169.09412276545208
10223350,0,0,169.01943379307522
10223500,0,0,168.38569780468697
10223650,0,0,168.40353667075306
10223800,0,0,168.40353667075306
10223950,0,0,168.00210084451282
10224100,0,0,167.3295910532952
10224250,0,0,168.0916680718865
10224400,0,0,167.93739914234675
10224550,0,0,168.1479254581359
10224700,0,0,168.2062412476098
10224850,0,0,167.945715051349
10225000,0,0,167.9851887355603
10225150,0,0,168.05544970586607
10225300,0,0,167.56483012632134
10225450,0,0,168.02425220610348
10225600,0,0,167.82766901379728
10225750,0,0,168.85747922953897
10225900,0,0,168.66843947611324
10226050,0,0,168.66843947611324
10226200,0,0,168.88108205607477
10226350,0,0,169.33495571521553
10226500,0,0,169.0391346723368
10226650,0,0,170.5767284369058
10226800,0,0,168.31260291161698
10226950,0,0,169.66770481395088
10227100,0,0,169.69619328061344
10227250,0,0,169.8344408540188
10227400,0,0,169.61621572272998
10227550,0,0,169.08989993325622
10227700,0,0,169.09138328329982
10227850,0,0,169.74927802014145
10228000,0,0,169.50039805805181
10228150,0,0,169.40478349963223
10228300,0,0,169.41987131218502
10228450,0,0,169.89028887804307
10228600,0,0,169.72411939860967
10228750,0,0,169.65205949643496
10228900,0,0,169.54682500671288
10229050,0,0,168.96681157591593
10229200,0,0,168.96217541329315
10229350,0,0,168.60779326411102
10229500,0,0,168.1916817684746
10229650,0,0,166.53691988860783
10229800,0,0,167.22813360919645
10229950,0,0,167.64638818731282
10230100,0,0,167.48880525199002
10230250,0,0,167.94181577830614
10230400,0,0,168.21915788356864
10230550,0,0,168.42649248446833
10230700,0,0,167.9693490748009
10230850,0,0,167.96934907480045
10231000,0,0,217.78561683164844
10231150,0,0,217.50131425225572
10231300,0,0,218.63444939029523
10231450,0,0,218.76832608523637
10231600,0,0,218.62634567289206
10231750,0,0,216.47728951409135
10231900,0,0,215.64519435540387
10232050,0,0,212.97996894027483
10232200,0,0,214.04110328842717
10232350,0,0,215.06600359896265
10232500,0,0,212.35933138055452
10232650,0,0,198.0123243420917
10232800,0,0,202.74549038043278
10232950,0,0,197.3917867864875
10233100,0,0,195.31761701133246
10233250,0,0,194.35704081341873
10233400,0,0,195.3595364900716
10233550,0,0,194.08217908764027
10233700,0,0,195.4318916571101
10233850,0,0,195.2703324695185
10234000,0,0,194.29093033107665
10234150,0,0,194.47609002562376
10234300,0,0,195.3095850693976
10234450,0,0,195.53884631770052
10234600,0,0,195.91570482016277
10234750,0,0,196.07843407280598
10234900,0,0,198.27077094158267
10235050,0,0,201.11674170201786
10235200,0,0,200.8362266899985
10235350,0,0,197.29142885822876
10235500,0,0,197.89101954836042
10235650,0,0,197.75978630434884
10235800,0,0,197.8653158171105
10235950,0,0,198.29278211071187
10236100,0,0,198.1029677698507
10236250,0,0,197.97626109452358
10236400,0,0,197.60622947268848
10236550,0,0,198.17935608147764
10236700,0,0,197.30952742483623
10236850,0,0,197.17892223733816
10237000,0,0,197.13067084187696
10237150,0,0,197.04730080059198
10237300,0,0,196.86180833779144
10237450,0,0,196.49152927123623
10237600,0,0,195.96207913781018
10237750,0,0,196.17830332426956
10237900,0,0,196.13835831731058
10238050,0,0,196.25893936300918
10238200,0,0,196.57188109545405
10238350,0,0,196.58670197938773
10238500,0,0,196.58361101134278
10238650,0,0,196.58361101134278
10238800,0,0,196.32653082034085
10238950,0,0,196.78131933647683
10239100,0,0,196.86519817037652
10239250,0,0,197.4521185041076
10239400,0,0,197.41899795831932
10239550,0,0,197.5566172968679
10239700,0,0,198.18696361265665
10239850,0,0,197.81173359280774
10240000,0,0,198.0423433597539
10240150,0,0,198.26205404396433
10240300,0,0,200.01184675051218
10240450,0,0,199.96508541373987
10240600,0,0,199.91441115181942
10240750,0,0,200.02009536234618
10240900,0,0,200.59172541497765
10241050,0,0,202.91478336563523
10241200,0,0,203.3170528601563
10241350,0,0,203.38316480071308
10241500,0,0,203.00784595994128
10241650,0,0,204.3407729845885
10241800,0,0,203.45583259074238
10241950,0,0,203.14976104694597
10242100,0,0,201.57286042365058
10242250,0,0,201.35045902420416
10242400,0,0,201.460989493567
10242550,0,0,201.46756844093534
10242700,0,0,201.08004817401525
10242850,0,0,200.6940180555489
10243000,0,0,200.38808311716002
10243150,0,0,198.459477176179
10243300,0,0,196.9379196513196
10243450,0,0,197.3733719610509
10243600,0,0,197.53469952656224
10243750,0,0,197.351635658943
10243900,0,0,197.20017658639244
10244050,0,0,197.0382330882262
10244200,0,0,196.13172763634657
10244350,0,0,196.36201711003014
10244500,0,0,197.17552395213625
10244650,0,0,195.4295517434798
10244800,0,0,195.43119165989037
10244950,0,0,195.2186183035783
10245100,0,0,195.7372773853408
10245250,0,0,196.8078901557892
10245400,0,0,195.8308009165803
10245550,0,0,195.91261096646895
10245700,0,0,196.08878425969488
10245850,0,0,189.31732451992457
10246000,0,0,190.7826113835099
10246150,0,0,194.34518500593276
10246300,0,0,199.96850101361997
10246450,0,0,203.71851354222008
10246600,0,0,202.7747227155337
10246750,0,0,207.17696844627517
10246900,0,0,207.462313923872
10247050,0,0,202.41324920246188
10247200,0,0,202.66071140290114
10247350,0,0,204.7372244899202
10247500,0,0,204.7617840990688
10247650,0,0,205.17657620433192
10247800,0,0,205.92078544230208
10247950,0,0,206.20402860019658
10248100,0,0,205.64417093353586
10248250,0,0,205.6550872557773
10248400,0,0,205.6550872557773
10248550,0,0,205.4727787039501
10248700,0,0,205.4254102828977
10248850,0,0,205.0277534245597
10249000,0,0,205.5014376350855
10249150,0,0,205.29421530175296
10249300,0,0,205.30013980109698
10249450,0,0,205.32274362614135
10249600,0,0,206.09516127305187
10249750,0,0,206.95683323538697
10249900,0,0,207.20662250437317
10250050,0,0,207.12164657841913
10250200,0,0,207.1318313061247
10250350,0,0,207.1316542337122
10250500,0,0,207.4696131549099
10250650,0,0,208.93480984859343
10250800,0,0,209.47602037490879
10250950,0,0,209.3040190023462
10251100,0,0,209.2971704788356
10251250,0,0,209.85200778030003
10251400,0,0,209.8147716953422
10251550,0,0,209.8077101332301
10251700,0,0,209.8077101332301
10251850,0,0,210.03871247964798
10252000,0,0,209.05712718178984
10252150,0,0,209.01480973046137
10252300,0,0,208.99708589568854
10252450,0,0,209.024551959184
10252600,0,0,209.01205708094403
10252750,0,0,209.05416234410222
10252900,0,0,208.527846554628
10253050,0,0,208.63634837580184
10253200,0,0,209.68673276725212
10253350,0,0,210.54981926031087
10253500,0,0,210.54981926031087
10253650,0,0,210.54981926031087
10253800,0,0,210.60844205497142
10253950,0,0,210.60844205497142
10254100,0,0,210.0423320251989
10254250,0,0,209.9897004462514
10254400,0,0,211.3560159191702
10254550,0,0,211.02740082948594
10254700,0,0,210.60465132572926
10254850,0,0,210.63096711520348
10255000,0,0,210.61199600140526
10255150,0,0,210.6614615534868
10255300,0,0,210.2626719083123
10255450,0,0,210.28334132961254
10255600,0,0,210.23002273812972
10255750,0,0,210.23002273812972
10255900,0,0,210.33592037328026
10256050,0,0,210.44569353117504
10256200,0,0,210.90042928961157
10256350,0,0,211.15053455276893
10256500,0,0,211.15053455276893
10256650,0,0,211.5168064913637
10256800,0,0,211.5168064913637
10256950,0,0,211.77129769262638
10257100,0,0,211.80813693945674
10257250,0,0,211.80075574294096
10257400,0,0,213.68702704973157
10257550,0,0,215.1795664146989
10257700,0,0,216.48901522662436
10257850,0,0,217.36446847617026
10258000,0,0,216.83496728449245
10258150,0,0,217.2145832118449
10258300,0,0,222.71282778662135
10258450,0,0,222.79571576678427
10258600,0,0,222.63763089564236
10258750,0,0,220.36273155000708
10258900,0,0,219.17766932884388
10259050,0,0,219.2689803782023
10259200,0,0,219.20744248621486
10259350,0,0,217.91412071965533
10259500,0,0,217.39592541637649
10259650,0,0,217.37724798291583
10259800,0,0,217.11409008817827
10259950,0,0,219.62934033994316
10260100,0,0,219.75936802212345
10260250,0,0,219.5067821368675
10260400,0,0,219.50060522654348
10260550,0,0,219.3539466414204
10260700,0,0,219.33110282654707
10260850,0,0,219.28188535928894
10261000,0,0,220.86920118978014
10261150,0,0,221.1417629525231
10261300,0,0,220.9909467766547
10261450,0,0,221.22772838590026
10261600,0,0,222.060713607224
