blocknumber,reserve YFI,reserve USDC,volume YFI for 5% slippage
13616650,0,0,2.5013457894736816e-13
13616800,0,0,2.5013457894736816e-13
13616950,0,0,2.5013457894736816e-13
13617100,0,0,2.5013457894736816e-13
13617250,0,0,2.5013457894736816e-13
13617400,0,0,2.5013457894736816e-13
13617550,0,0,2.5013457894736816e-13
13617700,0,0,2.5013457894736816e-13
13617850,0,0,2.5013457894736816e-13
13618000,0,0,2.5013457894736816e-13
13618150,0,0,2.5013457894736816e-13
13618300,0,0,2.5013457894736816e-13
13618450,0,0,2.5013457894736816e-13
13618600,0,0,2.5013457894736816e-13
13618750,0,0,2.5013457894736816e-13
13618900,0,0,2.5013457894736816e-13
13619050,0,0,2.5013457894736816e-13
13619200,0,0,2.5013457894736816e-13
13619350,0,0,2.5013457894736816e-13
13619500,0,0,2.5013457894736816e-13
13619650,0,0,2.5013457894736816e-13
13619800,0,0,2.5013457894736816e-13
13619950,0,0,2.5013457894736816e-13
13620100,0,0,2.5013457894736816e-13
13620250,0,0,2.5013457894736816e-13
13620400,0,0,2.5013457894736816e-13
13620550,0,0,2.5013457894736816e-13
13620700,0,0,2.5013457894736816e-13
13620850,0,0,2.5013457894736816e-13
13621000,0,0,2.5013457894736816e-13
13621150,0,0,2.5013457894736816e-13
13621300,0,0,2.5013457894736816e-13
13621450,0,0,2.5013457894736816e-13
13621600,0,0,2.5013457894736816e-13
13621750,0,0,2.5013457894736816e-13
13621900,0,0,2.5013457894736816e-13
13622050,0,0,2.5013457894736816e-13
13622200,0,0,2.5013457894736816e-13
13622350,0,0,2.5013457894736816e-13
13622500,0,0,2.5013457894736816e-13
13622650,0,0,2.5013457894736816e-13
13622800,0,0,2.5013457894736816e-13
13622950,0,0,2.5013457894736816e-13
13623100,0,0,2.5013457894736816e-13
13623250,0,0,2.5013457894736816e-13
13623400,0,0,2.5013457894736816e-13
13623550,0,0,2.5013457894736816e-13
13623700,0,0,2.5013457894736816e-13
13623850,0,0,2.5013457894736816e-13
13624000,0,0,2.5013457894736816e-13
13624150,0,0,2.5013457894736816e-13
13624300,0,0,2.5013457894736816e-13
13624450,0,0,2.5013457894736816e-13
13624600,0,0,2.5013457894736816e-13
13624750,0,0,2.5013457894736816e-13
13624900,0,0,2.5013457894736816e-13
13625050,0,0,2.5013457894736816e-13
13625200,0,0,2.5013457894736816e-13
13625350,0,0,2.5013457894736816e-13
13625500,0,0,2.5013457894736816e-13
13625650,0,0,2.5013457894736816e-13
13625800,0,0,2.5013457894736816e-13
13625950,0,0,2.5013457894736816e-13
13626100,0,0,2.5013457894736816e-13
13626250,0,0,2.5013457894736816e-13
13626400,0,0,2.5013457894736816e-13
13626550,0,0,2.5013457894736816e-13
13626700,0,0,2.5013457894736816e-13
13626850,0,0,2.5013457894736816e-13
13627000,0,0,2.5013457894736816e-13
13627150,0,0,2.5013457894736816e-13
13627300,0,0,2.5013457894736816e-13
13627450,0,0,2.5013457894736816e-13
13627600,0,0,2.5013457894736816e-13
13627750,0,0,2.5013457894736816e-13
13627900,0,0,2.5013457894736816e-13
13628050,0,0,2.5013457894736816e-13
13628200,0,0,2.5013457894736816e-13
13628350,0,0,2.5013457894736816e-13
13628500,0,0,2.5013457894736816e-13
13628650,0,0,2.5013457894736816e-13
13628800,0,0,2.5013457894736816e-13
13628950,0,0,2.5013457894736816e-13
13629100,0,0,2.5013457894736816e-13
13629250,0,0,2.5013457894736816e-13
13629400,0,0,2.5013457894736816e-13
13629550,0,0,2.5013457894736816e-13
13629700,0,0,2.5013457894736816e-13
13629850,0,0,2.5013457894736816e-13
13630000,0,0,2.5013457894736816e-13
13630150,0,0,2.5013457894736816e-13
13630300,0,0,2.5013457894736816e-13
13630450,0,0,2.5013457894736816e-13
13630600,0,0,2.5013457894736816e-13
13630750,0,0,2.5013457894736816e-13
13630900,0,0,2.5013457894736816e-13
13631050,0,0,2.5013457894736816e-13
13631200,0,0,2.5013457894736816e-13
13631350,0,0,2.5013457894736816e-13
13631500,0,0,2.5013457894736816e-13
13631650,0,0,2.5013457894736816e-13
13631800,0,0,2.5013457894736816e-13
13631950,0,0,2.5013457894736816e-13
13632100,0,0,2.5013457894736816e-13
13632250,0,0,2.5013457894736816e-13
13632400,0,0,2.5013457894736816e-13
13632550,0,0,2.5013457894736816e-13
13632700,0,0,2.5013457894736816e-13
13632850,0,0,2.5013457894736816e-13
13633000,0,0,2.5013457894736816e-13
13633150,0,0,2.5013457894736816e-13
13633300,0,0,2.5013457894736816e-13
13633450,0,0,2.5013457894736816e-13
13633600,0,0,2.5013457894736816e-13
13633750,0,0,2.5013457894736816e-13
13633900,0,0,2.5013457894736816e-13
13634050,0,0,2.5013457894736816e-13
13634200,0,0,2.5013457894736816e-13
13634350,0,0,2.5013457894736816e-13
13634500,0,0,2.5013457894736816e-13
13634650,0,0,2.5013457894736816e-13
13634800,0,0,2.5013457894736816e-13
13634950,0,0,2.5013457894736816e-13
13635100,0,0,2.5013457894736816e-13
13635250,0,0,2.5013457894736816e-13
13635400,0,0,2.5013457894736816e-13
13635550,0,0,2.5013457894736816e-13
13635700,0,0,2.5013457894736816e-13
13635850,0,0,2.5013457894736816e-13
13636000,0,0,2.5013457894736816e-13
13636150,0,0,2.5013457894736816e-13
13636300,0,0,2.5013457894736816e-13
13636450,0,0,2.5013457894736816e-13
13636600,0,0,2.5013457894736816e-13
13636750,0,0,2.5013457894736816e-13
13636900,0,0,2.5013457894736816e-13
13637050,0,0,2.5013457894736816e-13
13637200,0,0,2.5013457894736816e-13
13637350,0,0,2.5013457894736816e-13
13637500,0,0,2.5013457894736816e-13
13637650,0,0,2.5013457894736816e-13
13637800,0,0,2.5013457894736816e-13
13637950,0,0,2.5013457894736816e-13
13638100,0,0,2.5013457894736816e-13
13638250,0,0,2.5013457894736816e-13
13638400,0,0,2.5013457894736816e-13
13638550,0,0,2.5013457894736816e-13
13638700,0,0,2.5013457894736816e-13
13638850,0,0,2.5013457894736816e-13
13639000,0,0,2.5013457894736816e-13
13639150,0,0,2.5013457894736816e-13
13639300,0,0,2.5013457894736816e-13
13639450,0,0,2.5013457894736816e-13
13639600,0,0,2.5013457894736816e-13
13639750,0,0,2.5013457894736816e-13
13639900,0,0,2.5013457894736816e-13
13640050,0,0,2.5013457894736816e-13
13640200,0,0,2.5013457894736816e-13
13640350,0,0,2.5013457894736816e-13
13640500,0,0,2.5013457894736816e-13
13640650,0,0,2.5013457894736816e-13
13640800,0,0,2.5013457894736816e-13
13640950,0,0,2.5013457894736816e-13
13641100,0,0,2.5013457894736816e-13
13641250,0,0,2.5013457894736816e-13
13641400,0,0,2.5013457894736816e-13
13641550,0,0,2.5013457894736816e-13
13641700,0,0,2.5013457894736816e-13
13641850,0,0,2.5013457894736816e-13
13642000,0,0,2.5013457894736816e-13
13642150,0,0,2.5013457894736816e-13
13642300,0,0,2.5013457894736816e-13
13642450,0,0,2.5013457894736816e-13
13642600,0,0,2.5013457894736816e-13
13642750,0,0,2.5013457894736816e-13
13642900,0,0,2.5013457894736816e-13
13643050,0,0,2.5013457894736816e-13
13643200,0,0,2.5013457894736816e-13
13643350,0,0,2.5013457894736816e-13
13643500,0,0,2.5013457894736816e-13
13643650,0,0,2.5013457894736816e-13
13643800,0,0,2.5013457894736816e-13
13643950,0,0,2.5013457894736816e-13
13644100,0,0,2.5013457894736816e-13
13644250,0,0,2.5013457894736816e-13
13644400,0,0,2.5013457894736816e-13
13644550,0,0,2.5013457894736816e-13
13644700,0,0,2.5013457894736816e-13
13644850,0,0,2.5013457894736816e-13
13645000,0,0,2.5013457894736816e-13
13645150,0,0,2.5013457894736816e-13
13645300,0,0,2.5013457894736816e-13
13645450,0,0,2.5013457894736816e-13
13645600,0,0,2.5013457894736816e-13
13645750,0,0,2.5013457894736816e-13
13645900,0,0,2.5013457894736816e-13
13646050,0,0,2.5013457894736816e-13
13646200,0,0,2.5013457894736816e-13
13646350,0,0,2.5013457894736816e-13
13646500,0,0,2.5013457894736816e-13
13646650,0,0,2.5013457894736816e-13
13646800,0,0,2.5013457894736816e-13
13646950,0,0,2.5013457894736816e-13
13647100,0,0,2.5013457894736816e-13
13647250,0,0,2.5013457894736816e-13
13647400,0,0,2.5013457894736816e-13
13647550,0,0,2.5013457894736816e-13
13647700,0,0,2.5013457894736816e-13
13647850,0,0,2.5013457894736816e-13
13648000,0,0,2.5013457894736816e-13
13648150,0,0,2.5013457894736816e-13
13648300,0,0,2.5013457894736816e-13
13648450,0,0,2.5013457894736816e-13
13648600,0,0,2.5013457894736816e-13
13648750,0,0,2.5013457894736816e-13
13648900,0,0,2.5013457894736816e-13
13649050,0,0,2.5013457894736816e-13
13649200,0,0,2.5013457894736816e-13
13649350,0,0,2.5013457894736816e-13
13649500,0,0,2.5013457894736816e-13
13649650,0,0,2.5013457894736816e-13
13649800,0,0,2.5013457894736816e-13
13649950,0,0,2.5013457894736816e-13
13650100,0,0,2.5013457894736816e-13
13650250,0,0,2.5013457894736816e-13
13650400,0,0,2.5013457894736816e-13
13650550,0,0,2.5013457894736816e-13
13650700,0,0,2.5013457894736816e-13
13650850,0,0,2.5013457894736816e-13
13651000,0,0,2.5013457894736816e-13
13651150,0,0,2.5013457894736816e-13
13651300,0,0,2.5013457894736816e-13
13651450,0,0,2.5013457894736816e-13
13651600,0,0,2.5013457894736816e-13
13651750,0,0,2.5013457894736816e-13
13651900,0,0,2.5013457894736816e-13
13652050,0,0,2.5013457894736816e-13
13652200,0,0,2.5013457894736816e-13
13652350,0,0,2.5013457894736816e-13
13652500,0,0,2.5013457894736816e-13
13652650,0,0,2.5013457894736816e-13
13652800,0,0,2.5013457894736816e-13
13652950,0,0,2.5013457894736816e-13
13653100,0,0,2.5013457894736816e-13
13653250,0,0,2.5013457894736816e-13
13653400,0,0,2.5013457894736816e-13
13653550,0,0,2.5013457894736816e-13
13653700,0,0,2.5013457894736816e-13
13653850,0,0,2.5013457894736816e-13
13654000,0,0,2.5013457894736816e-13
13654150,0,0,2.5013457894736816e-13
13654300,0,0,2.5013457894736816e-13
13654450,0,0,2.5013457894736816e-13
13654600,0,0,2.5013457894736816e-13
13654750,0,0,2.5013457894736816e-13
13654900,0,0,2.5013457894736816e-13
13655050,0,0,2.5013457894736816e-13
13655200,0,0,2.5013457894736816e-13
13655350,0,0,2.5013457894736816e-13
13655500,0,0,2.5013457894736816e-13
13655650,0,0,2.5013457894736816e-13
13655800,0,0,2.5013457894736816e-13
13655950,0,0,2.5013457894736816e-13
13656100,0,0,2.5013457894736816e-13
13656250,0,0,2.5013457894736816e-13
13656400,0,0,2.5013457894736816e-13
13656550,0,0,2.5013457894736816e-13
13656700,0,0,2.5013457894736816e-13
13656850,0,0,2.5013457894736816e-13
13657000,0,0,2.5013457894736816e-13
13657150,0,0,2.5013457894736816e-13
13657300,0,0,2.5013457894736816e-13
13657450,0,0,2.5013457894736816e-13
13657600,0,0,2.5013457894736816e-13
13657750,0,0,2.5013457894736816e-13
13657900,0,0,2.5013457894736816e-13
13658050,0,0,2.5013457894736816e-13
13658200,0,0,2.5013457894736816e-13
13658350,0,0,2.5013457894736816e-13
13658500,0,0,2.5013457894736816e-13
13658650,0,0,2.5013457894736816e-13
13658800,0,0,2.5013457894736816e-13
13658950,0,0,2.5013457894736816e-13
13659100,0,0,2.5013457894736816e-13
13659250,0,0,2.5013457894736816e-13
13659400,0,0,2.5013457894736816e-13
13659550,0,0,2.5013457894736816e-13
13659700,0,0,2.5013457894736816e-13
13659850,0,0,2.5013457894736816e-13
13660000,0,0,2.5013457894736816e-13
13660150,0,0,2.5013457894736816e-13
13660300,0,0,2.5013457894736816e-13
13660450,0,0,2.5013457894736816e-13
13660600,0,0,2.5013457894736816e-13
13660750,0,0,2.5013457894736816e-13
13660900,0,0,2.5013457894736816e-13
13661050,0,0,2.5013457894736816e-13
13661200,0,0,2.5013457894736816e-13
13661350,0,0,2.5013457894736816e-13
13661500,0,0,2.5013457894736816e-13
13661650,0,0,2.5013457894736816e-13
13661800,0,0,2.5013457894736816e-13
13661950,0,0,2.5013457894736816e-13
13662100,0,0,2.5013457894736816e-13
13662250,0,0,2.5013457894736816e-13
13662400,0,0,2.5013457894736816e-13
13662550,0,0,2.5013457894736816e-13
13662700,0,0,2.5013457894736816e-13
13662850,0,0,2.5013457894736816e-13
13663000,0,0,2.5013457894736816e-13
13663150,0,0,2.5013457894736816e-13
13663300,0,0,2.5013457894736816e-13
13663450,0,0,2.5013457894736816e-13
13663600,0,0,2.5013457894736816e-13
13663750,0,0,2.5013457894736816e-13
13663900,0,0,2.5013457894736816e-13
13664050,0,0,2.5013457894736816e-13
13664200,0,0,2.5013457894736816e-13
13664350,0,0,2.5013457894736816e-13
13664500,0,0,2.5013457894736816e-13
13664650,0,0,2.5013457894736816e-13
13664800,0,0,2.5013457894736816e-13
13664950,0,0,2.5013457894736816e-13
13665100,0,0,2.5013457894736816e-13
13665250,0,0,2.5013457894736816e-13
13665400,0,0,2.5013457894736816e-13
13665550,0,0,2.5013457894736816e-13
13665700,0,0,2.5013457894736816e-13
13665850,0,0,2.5013457894736816e-13
13666000,0,0,2.5013457894736816e-13
13666150,0,0,2.5013457894736816e-13
13666300,0,0,2.5013457894736816e-13
13666450,0,0,2.5013457894736816e-13
13666600,0,0,2.5013457894736816e-13
13666750,0,0,2.5013457894736816e-13
13666900,0,0,2.5013457894736816e-13
13667050,0,0,2.5013457894736816e-13
13667200,0,0,2.5013457894736816e-13
13667350,0,0,2.5013457894736816e-13
13667500,0,0,2.5013457894736816e-13
13667650,0,0,2.5013457894736816e-13
13667800,0,0,2.5013457894736816e-13
13667950,0,0,2.5013457894736816e-13
13668100,0,0,2.5013457894736816e-13
13668250,0,0,2.5013457894736816e-13
13668400,0,0,2.5013457894736816e-13
13668550,0,0,2.5013457894736816e-13
13668700,0,0,2.5013457894736816e-13
13668850,0,0,2.5013457894736816e-13
13669000,0,0,2.5013457894736816e-13
13669150,0,0,2.5013457894736816e-13
13669300,0,0,2.5013457894736816e-13
13669450,0,0,2.5013457894736816e-13
13669600,0,0,2.5013457894736816e-13
13669750,0,0,2.5013457894736816e-13
13669900,0,0,2.5013457894736816e-13
13670050,0,0,2.5013457894736816e-13
13670200,0,0,2.5013457894736816e-13
13670350,0,0,2.5013457894736816e-13
13670500,0,0,2.5013457894736816e-13
13670650,0,0,2.5013457894736816e-13
13670800,0,0,2.5013457894736816e-13
13670950,0,0,2.5013457894736816e-13
13671100,0,0,2.5013457894736816e-13
13671250,0,0,2.5013457894736816e-13
13671400,0,0,2.5013457894736816e-13
13671550,0,0,2.5013457894736816e-13
13671700,0,0,2.5013457894736816e-13
13671850,0,0,2.5013457894736816e-13
13672000,0,0,2.5013457894736816e-13
13672150,0,0,2.5013457894736816e-13
13672300,0,0,2.5013457894736816e-13
13672450,0,0,2.5013457894736816e-13
13672600,0,0,2.5013457894736816e-13
13672750,0,0,2.5013457894736816e-13
13672900,0,0,2.5013457894736816e-13
13673050,0,0,2.5013457894736816e-13
13673200,0,0,2.5013457894736816e-13
13673350,0,0,2.5013457894736816e-13
13673500,0,0,2.5013457894736816e-13
13673650,0,0,2.5013457894736816e-13
13673800,0,0,2.5013457894736816e-13
13673950,0,0,2.5013457894736816e-13
13674100,0,0,2.5013457894736816e-13
13674250,0,0,2.5013457894736816e-13
13674400,0,0,2.5013457894736816e-13
13674550,0,0,2.5013457894736816e-13
13674700,0,0,2.5013457894736816e-13
13674850,0,0,2.5013457894736816e-13
13675000,0,0,2.5013457894736816e-13
13675150,0,0,2.5013457894736816e-13
13675300,0,0,2.5013457894736816e-13
13675450,0,0,2.5013457894736816e-13
13675600,0,0,2.5013457894736816e-13
13675750,0,0,2.5013457894736816e-13
13675900,0,0,2.5013457894736816e-13
13676050,0,0,2.5013457894736816e-13
13676200,0,0,2.5013457894736816e-13
13676350,0,0,2.5013457894736816e-13
13676500,0,0,2.5013457894736816e-13
13676650,0,0,2.5013457894736816e-13
13676800,0,0,2.5013457894736816e-13
13676950,0,0,2.5013457894736816e-13
13677100,0,0,2.5013457894736816e-13
13677250,0,0,2.5013457894736816e-13
13677400,0,0,2.5013457894736816e-13
13677550,0,0,2.5013457894736816e-13
13677700,0,0,2.5013457894736816e-13
13677850,0,0,2.5013457894736816e-13
13678000,0,0,2.5013457894736816e-13
13678150,0,0,2.5013457894736816e-13
13678300,0,0,2.5013457894736816e-13
13678450,0,0,2.5013457894736816e-13
13678600,0,0,2.5013457894736816e-13
13678750,0,0,2.5013457894736816e-13
13678900,0,0,2.5013457894736816e-13
13679050,0,0,2.5013457894736816e-13
13679200,0,0,2.5013457894736816e-13
13679350,0,0,2.5013457894736816e-13
13679500,0,0,2.5013457894736816e-13
13679650,0,0,2.5013457894736816e-13
13679800,0,0,2.5013457894736816e-13
13679950,0,0,2.5013457894736816e-13
13680100,0,0,2.5013457894736816e-13
13680250,0,0,2.5013457894736816e-13
13680400,0,0,2.5013457894736816e-13
13680550,0,0,2.5013457894736816e-13
13680700,0,0,2.5013457894736816e-13
13680850,0,0,2.5013457894736816e-13
13681000,0,0,2.5013457894736816e-13
13681150,0,0,2.5013457894736816e-13
13681300,0,0,2.5013457894736816e-13
13681450,0,0,2.5013457894736816e-13
13681600,0,0,2.5013457894736816e-13
13681750,0,0,2.5013457894736816e-13
13681900,0,0,2.5013457894736816e-13
13682050,0,0,2.5013457894736816e-13
13682200,0,0,2.5013457894736816e-13
13682350,0,0,2.5013457894736816e-13
13682500,0,0,2.5013457894736816e-13
13682650,0,0,2.5013457894736816e-13
13682800,0,0,2.5013457894736816e-13
13682950,0,0,2.5013457894736816e-13
13683100,0,0,2.5013457894736816e-13
13683250,0,0,2.5013457894736816e-13
13683400,0,0,2.5013457894736816e-13
13683550,0,0,2.5013457894736816e-13
13683700,0,0,2.5013457894736816e-13
13683850,0,0,2.5013457894736816e-13
13684000,0,0,2.5013457894736816e-13
13684150,0,0,2.5013457894736816e-13
13684300,0,0,2.5013457894736816e-13
13684450,0,0,2.5013457894736816e-13
13684600,0,0,2.5013457894736816e-13
13684750,0,0,2.5013457894736816e-13
13684900,0,0,2.5013457894736816e-13
13685050,0,0,2.5013457894736816e-13
13685200,0,0,2.5013457894736816e-13
13685350,0,0,2.5013457894736816e-13
13685500,0,0,2.5013457894736816e-13
13685650,0,0,2.5013457894736816e-13
13685800,0,0,2.5013457894736816e-13
13685950,0,0,2.5013457894736816e-13
13686100,0,0,2.5013457894736816e-13
13686250,0,0,2.5013457894736816e-13
13686400,0,0,2.5013457894736816e-13
13686550,0,0,2.5013457894736816e-13
13686700,0,0,2.5013457894736816e-13
13686850,0,0,2.5013457894736816e-13
13687000,0,0,2.5013457894736816e-13
13687150,0,0,2.5013457894736816e-13
13687300,0,0,2.5013457894736816e-13
13687450,0,0,2.5013457894736816e-13
13687600,0,0,2.5013457894736816e-13
13687750,0,0,2.5013457894736816e-13
13687900,0,0,2.5013457894736816e-13
13688050,0,0,2.5013457894736816e-13
13688200,0,0,2.5013457894736816e-13
13688350,0,0,2.5013457894736816e-13
13688500,0,0,2.5013457894736816e-13
13688650,0,0,2.5013457894736816e-13
13688800,0,0,2.5013457894736816e-13
13688950,0,0,2.5013457894736816e-13
13689100,0,0,2.5013457894736816e-13
13689250,0,0,2.5013457894736816e-13
13689400,0,0,2.5013457894736816e-13
13689550,0,0,2.5013457894736816e-13
13689700,0,0,2.5013457894736816e-13
13689850,0,0,2.5013457894736816e-13
13690000,0,0,2.5013457894736816e-13
13690150,0,0,2.5013457894736816e-13
13690300,0,0,2.5013457894736816e-13
13690450,0,0,2.5013457894736816e-13
13690600,0,0,2.5013457894736816e-13
13690750,0,0,2.5013457894736816e-13
13690900,0,0,2.5013457894736816e-13
13691050,0,0,2.5013457894736816e-13
13691200,0,0,2.5013457894736816e-13
13691350,0,0,2.5013457894736816e-13
13691500,0,0,2.5013457894736816e-13
13691650,0,0,2.5013457894736816e-13
13691800,0,0,2.5013457894736816e-13
13691950,0,0,2.5013457894736816e-13
13692100,0,0,2.5013457894736816e-13
13692250,0,0,2.5013457894736816e-13
13692400,0,0,2.5013457894736816e-13
13692550,0,0,2.5013457894736816e-13
13692700,0,0,2.5013457894736816e-13
13692850,0,0,2.5013457894736816e-13
13693000,0,0,2.5013457894736816e-13
13693150,0,0,2.5013457894736816e-13
13693300,0,0,2.5013457894736816e-13
13693450,0,0,2.5013457894736816e-13
13693600,0,0,2.5013457894736816e-13
13693750,0,0,2.5013457894736816e-13
13693900,0,0,2.5013457894736816e-13
13694050,0,0,2.5013457894736816e-13
13694200,0,0,2.5013457894736816e-13
13694350,0,0,2.5013457894736816e-13
13694500,0,0,2.5013457894736816e-13
13694650,0,0,2.5013457894736816e-13
13694800,0,0,2.5013457894736816e-13
13694950,0,0,2.5013457894736816e-13
13695100,0,0,2.5013457894736816e-13
13695250,0,0,2.5013457894736816e-13
13695400,0,0,2.5013457894736816e-13
13695550,0,0,2.5013457894736816e-13
13695700,0,0,2.5013457894736816e-13
13695850,0,0,2.5013457894736816e-13
13696000,0,0,2.5013457894736816e-13
13696150,0,0,2.5013457894736816e-13
13696300,0,0,2.5013457894736816e-13
13696450,0,0,2.5013457894736816e-13
13696600,0,0,2.5013457894736816e-13
13696750,0,0,2.5013457894736816e-13
13696900,0,0,2.5013457894736816e-13
13697050,0,0,2.5013457894736816e-13
13697200,0,0,2.5013457894736816e-13
13697350,0,0,2.5013457894736816e-13
13697500,0,0,2.5013457894736816e-13
13697650,0,0,2.5013457894736816e-13
13697800,0,0,2.5013457894736816e-13
13697950,0,0,2.5013457894736816e-13
13698100,0,0,2.5013457894736816e-13
13698250,0,0,2.5013457894736816e-13
13698400,0,0,2.5013457894736816e-13
13698550,0,0,2.5013457894736816e-13
13698700,0,0,2.5013457894736816e-13
13698850,0,0,2.5013457894736816e-13
13699000,0,0,2.5013457894736816e-13
13699150,0,0,2.5013457894736816e-13
13699300,0,0,2.5013457894736816e-13
