blocknumber,reserve BAT,reserve WBTC,volume BAT for 5% slippage
14299300,0,0,1.9621419410289412e-7
14299450,0,0,1.9621419410289412e-7
14299600,0,0,1.9621419410289412e-7
14299750,0,0,1.9621419410289412e-7
14299900,0,0,1.9621419410289412e-7
14300050,0,0,1.9621419410289412e-7
14300200,0,0,1.9621419410289412e-7
14300350,0,0,1.9621419410289412e-7
14300500,0,0,1.9621419410289412e-7
14300650,0,0,1.9621419410289412e-7
14300800,0,0,1.9621419410289412e-7
14300950,0,0,1.9621419410289412e-7
14301100,0,0,1.9621419410289412e-7
14301250,0,0,1.9621419410289412e-7
14301400,0,0,1.9621419410289412e-7
14301550,0,0,1.9621419410289412e-7
14301700,0,0,1.9621419410289412e-7
14301850,0,0,1.9621419410289412e-7
14302000,0,0,1.9621419410289412e-7
14302150,0,0,1.9621419410289412e-7
14302300,0,0,1.9621419410289412e-7
14302450,0,0,1.9621419410289412e-7
14302600,0,0,1.9621419410289412e-7
14302750,0,0,1.9621419410289412e-7
14302900,0,0,1.9621419410289412e-7
14303050,0,0,1.9621419410289412e-7
14303200,0,0,1.9621419410289412e-7
14303350,0,0,1.9621419410289412e-7
14303500,0,0,1.9621419410289412e-7
14303650,0,0,1.9621419410289412e-7
14303800,0,0,1.9621419410289412e-7
14303950,0,0,1.9621419410289412e-7
14304100,0,0,1.9621419410289412e-7
14304250,0,0,1.9621419410289412e-7
14304400,0,0,1.9621419410289412e-7
14304550,0,0,1.9621419410289412e-7
14304700,0,0,1.9621419410289412e-7
14304850,0,0,1.9621419410289412e-7
14305000,0,0,1.9621419410289412e-7
14305150,0,0,1.9621419410289412e-7
14305300,0,0,1.9621419410289412e-7
14305450,0,0,1.9621419410289412e-7
14305600,0,0,1.9621419410289412e-7
14305750,0,0,1.9621419410289412e-7
14305900,0,0,1.9621419410289412e-7
14306050,0,0,1.9621419410289412e-7
14306200,0,0,1.9621419410289412e-7
14306350,0,0,1.9621419410289412e-7
14306500,0,0,1.9621419410289412e-7
14306650,0,0,1.9621419410289412e-7
14306800,0,0,1.9621419410289412e-7
14306950,0,0,1.9621419410289412e-7
14307100,0,0,1.9621419410289412e-7
14307250,0,0,1.9621419410289412e-7
14307400,0,0,1.9621419410289412e-7
14307550,0,0,1.9621419410289412e-7
14307700,0,0,1.9621419410289412e-7
14307850,0,0,1.9621419410289412e-7
14308000,0,0,1.9621419410289412e-7
14308150,0,0,1.9621419410289412e-7
14308300,0,0,1.9621419410289412e-7
14308450,0,0,1.9621419410289412e-7
14308600,0,0,1.9621419410289412e-7
14308750,0,0,1.9621419410289412e-7
14308900,0,0,1.9621419410289412e-7
14309050,0,0,1.9621419410289412e-7
14309200,0,0,1.9621419410289412e-7
14309350,0,0,1.9621419410289412e-7
14309500,0,0,1.9621419410289412e-7
14309650,0,0,1.9621419410289412e-7
14309800,0,0,1.9621419410289412e-7
14309950,0,0,1.9621419410289412e-7
14310100,0,0,1.9621419410289412e-7
14310250,0,0,1.9621419410289412e-7
14310400,0,0,1.9621419410289412e-7
14310550,0,0,1.9621419410289412e-7
14310700,0,0,1.9621419410289412e-7
14310850,0,0,1.9621419410289412e-7
14311000,0,0,1.9621419410289412e-7
14311150,0,0,1.9621419410289412e-7
14311300,0,0,1.9621419410289412e-7
14311450,0,0,1.9621419410289412e-7
14311600,0,0,1.9621419410289412e-7
14311750,0,0,1.9621419410289412e-7
14311900,0,0,1.9621419410289412e-7
14312050,0,0,1.9621419410289412e-7
14312200,0,0,1.9621419410289412e-7
14312350,0,0,1.9621419410289412e-7
14312500,0,0,1.9621419410289412e-7
14312650,0,0,1.9621419410289412e-7
14312800,0,0,1.9621419410289412e-7
14312950,0,0,1.9621419410289412e-7
14313100,0,0,1.9621419410289412e-7
14313250,0,0,1.9621419410289412e-7
14313400,0,0,1.9621419410289412e-7
14313550,0,0,1.9621419410289412e-7
14313700,0,0,1.9621419410289412e-7
14313850,0,0,1.9621419410289412e-7
14314000,0,0,1.9621419410289412e-7
14314150,0,0,1.9621419410289412e-7
14314300,0,0,1.9621419410289412e-7
14314450,0,0,1.9621419410289412e-7
14314600,0,0,1.9621419410289412e-7
14314750,0,0,1.9621419410289412e-7
14314900,0,0,1.9621419410289412e-7
14315050,0,0,1.9621419410289412e-7
14315200,0,0,1.9621419410289412e-7
14315350,0,0,1.9621419410289412e-7
14315500,0,0,1.9621419410289412e-7
14315650,0,0,1.9621419410289412e-7
14315800,0,0,1.9621419410289412e-7
14315950,0,0,1.9621419410289412e-7
14316100,0,0,1.9621419410289412e-7
14316250,0,0,1.9621419410289412e-7
14316400,0,0,1.9621419410289412e-7
14316550,0,0,1.9621419410289412e-7
14316700,0,0,1.9621419410289412e-7
14316850,0,0,1.9621419410289412e-7
14317000,0,0,1.9621419410289412e-7
14317150,0,0,1.9621419410289412e-7
14317300,0,0,1.9621419410289412e-7
14317450,0,0,1.9621419410289412e-7
14317600,0,0,1.9621419410289412e-7
14317750,0,0,1.9621419410289412e-7
14317900,0,0,1.9621419410289412e-7
14318050,0,0,1.9621419410289412e-7
14318200,0,0,1.9621419410289412e-7
14318350,0,0,1.9621419410289412e-7
14318500,0,0,1.9621419410289412e-7
14318650,0,0,1.9621419410289412e-7
14318800,0,0,1.9621419410289412e-7
14318950,0,0,1.9621419410289412e-7
14319100,0,0,1.9621419410289412e-7
14319250,0,0,1.9621419410289412e-7
14319400,0,0,1.9621419410289412e-7
14319550,0,0,1.9621419410289412e-7
14319700,0,0,1.9621419410289412e-7
14319850,0,0,1.9621419410289412e-7
14320000,0,0,1.9621419410289412e-7
14320150,0,0,1.9621419410289412e-7
14320300,0,0,1.9621419410289412e-7
14320450,0,0,1.9621419410289412e-7
14320600,0,0,1.9621419410289412e-7
14320750,0,0,1.9621419410289412e-7
14320900,0,0,1.9621419410289412e-7
14321050,0,0,1.9621419410289412e-7
14321200,0,0,1.9621419410289412e-7
14321350,0,0,1.9621419410289412e-7
14321500,0,0,1.9621419410289412e-7
14321650,0,0,1.9621419410289412e-7
14321800,0,0,1.9621419410289412e-7
14321950,0,0,1.9621419410289412e-7
14322100,0,0,1.9621419410289412e-7
14322250,0,0,1.9621419410289412e-7
14322400,0,0,1.9621419410289412e-7
14322550,0,0,1.9621419410289412e-7
14322700,0,0,1.9621419410289412e-7
14322850,0,0,1.9621419410289412e-7
14323000,0,0,1.9621419410289412e-7
14323150,0,0,1.9621419410289412e-7
14323300,0,0,1.9621419410289412e-7
14323450,0,0,1.9621419410289412e-7
14323600,0,0,1.9621419410289412e-7
14323750,0,0,1.9621419410289412e-7
14323900,0,0,1.9621419410289412e-7
14324050,0,0,1.9621419410289412e-7
14324200,0,0,1.9621419410289412e-7
14324350,0,0,1.9621419410289412e-7
14324500,0,0,1.9621419410289412e-7
14324650,0,0,1.9621419410289412e-7
14324800,0,0,1.9621419410289412e-7
14324950,0,0,1.9621419410289412e-7
14325100,0,0,1.9621419410289412e-7
14325250,0,0,1.9621419410289412e-7
14325400,0,0,1.9621419410289412e-7
14325550,0,0,1.9621419410289412e-7
14325700,0,0,1.9621419410289412e-7
14325850,0,0,1.9621419410289412e-7
14326000,0,0,1.9621419410289412e-7
14326150,0,0,1.9621419410289412e-7
14326300,0,0,1.9621419410289412e-7
14326450,0,0,1.9621419410289412e-7
14326600,0,0,1.9621419410289412e-7
14326750,0,0,1.9621419410289412e-7
14326900,0,0,1.9621419410289412e-7
14327050,0,0,1.9621419410289412e-7
14327200,0,0,1.9621419410289412e-7
14327350,0,0,1.9621419410289412e-7
14327500,0,0,1.9621419410289412e-7
14327650,0,0,1.9621419410289412e-7
14327800,0,0,1.9621419410289412e-7
14327950,0,0,1.9621419410289412e-7
14328100,0,0,1.9621419410289412e-7
14328250,0,0,1.9621419410289412e-7
14328400,0,0,1.9621419410289412e-7
14328550,0,0,1.9621419410289412e-7
14328700,0,0,1.9621419410289412e-7
14328850,0,0,1.9621419410289412e-7
14329000,0,0,1.9621419410289412e-7
14329150,0,0,1.9621419410289412e-7
14329300,0,0,1.9621419410289412e-7
14329450,0,0,1.9621419410289412e-7
14329600,0,0,1.9621419410289412e-7
14329750,0,0,1.9621419410289412e-7
14329900,0,0,1.9621419410289412e-7
14330050,0,0,1.9621419410289412e-7
14330200,0,0,1.9621419410289412e-7
14330350,0,0,1.9621419410289412e-7
14330500,0,0,1.9621419410289412e-7
14330650,0,0,1.9621419410289412e-7
14330800,0,0,1.9621419410289412e-7
14330950,0,0,1.9621419410289412e-7
14331100,0,0,1.9621419410289412e-7
14331250,0,0,1.9621419410289412e-7
14331400,0,0,1.9621419410289412e-7
14331550,0,0,1.9621419410289412e-7
14331700,0,0,1.9621419410289412e-7
14331850,0,0,1.9621419410289412e-7
14332000,0,0,1.9621419410289412e-7
14332150,0,0,1.9621419410289412e-7
14332300,0,0,1.9621419410289412e-7
14332450,0,0,1.9621419410289412e-7
14332600,0,0,1.9621419410289412e-7
14332750,0,0,1.9621419410289412e-7
14332900,0,0,1.9621419410289412e-7
14333050,0,0,1.9621419410289412e-7
14333200,0,0,1.9621419410289412e-7
14333350,0,0,1.9621419410289412e-7
14333500,0,0,1.9621419410289412e-7
14333650,0,0,1.9621419410289412e-7
14333800,0,0,1.9621419410289412e-7
14333950,0,0,1.9621419410289412e-7
14334100,0,0,1.9621419410289412e-7
14334250,0,0,1.9621419410289412e-7
14334400,0,0,1.9621419410289412e-7
14334550,0,0,1.9621419410289412e-7
14334700,0,0,1.9621419410289412e-7
14334850,0,0,1.9621419410289412e-7
14335000,0,0,1.9621419410289412e-7
14335150,0,0,1.9621419410289412e-7
14335300,0,0,1.9621419410289412e-7
14335450,0,0,1.9621419410289412e-7
14335600,0,0,1.9621419410289412e-7
14335750,0,0,1.9621419410289412e-7
14335900,0,0,1.9621419410289412e-7
14336050,0,0,1.9621419410289412e-7
14336200,0,0,1.9621419410289412e-7
14336350,0,0,1.9621419410289412e-7
14336500,0,0,1.9621419410289412e-7
14336650,0,0,1.9621419410289412e-7
14336800,0,0,1.9621419410289412e-7
14336950,0,0,1.9621419410289412e-7
14337100,0,0,1.9621419410289412e-7
14337250,0,0,1.9621419410289412e-7
14337400,0,0,1.9621419410289412e-7
14337550,0,0,1.9621419410289412e-7
14337700,0,0,1.9621419410289412e-7
14337850,0,0,1.9621419410289412e-7
14338000,0,0,1.9621419410289412e-7
14338150,0,0,1.9621419410289412e-7
14338300,0,0,1.9621419410289412e-7
14338450,0,0,1.9621419410289412e-7
14338600,0,0,1.9621419410289412e-7
14338750,0,0,1.9621419410289412e-7
14338900,0,0,1.9621419410289412e-7
14339050,0,0,1.9621419410289412e-7
14339200,0,0,1.9621419410289412e-7
14339350,0,0,1.9621419410289412e-7
14339500,0,0,1.9621419410289412e-7
14339650,0,0,1.9621419410289412e-7
14339800,0,0,1.9621419410289412e-7
14339950,0,0,1.9621419410289412e-7
14340100,0,0,1.9621419410289412e-7
14340250,0,0,1.9621419410289412e-7
14340400,0,0,1.9621419410289412e-7
14340550,0,0,1.9621419410289412e-7
14340700,0,0,1.9621419410289412e-7
14340850,0,0,1.9621419410289412e-7
14341000,0,0,1.9621419410289412e-7
14341150,0,0,1.9621419410289412e-7
14341300,0,0,1.9621419410289412e-7
14341450,0,0,1.9621419410289412e-7
14341600,0,0,1.9621419410289412e-7
14341750,0,0,1.9621419410289412e-7
14341900,0,0,1.9621419410289412e-7
14342050,0,0,1.9621419410289412e-7
14342200,0,0,1.9621419410289412e-7
14342350,0,0,1.9621419410289412e-7
14342500,0,0,1.9621419410289412e-7
14342650,0,0,1.9621419410289412e-7
14342800,0,0,1.9621419410289412e-7
14342950,0,0,1.9621419410289412e-7
14343100,0,0,1.9621419410289412e-7
14343250,0,0,1.9621419410289412e-7
14343400,0,0,1.9621419410289412e-7
14343550,0,0,1.9621419410289412e-7
14343700,0,0,1.9621419410289412e-7
14343850,0,0,1.9621419410289412e-7
14344000,0,0,1.9621419410289412e-7
14344150,0,0,1.9621419410289412e-7
14344300,0,0,1.9621419410289412e-7
14344450,0,0,1.9621419410289412e-7
14344600,0,0,1.9621419410289412e-7
14344750,0,0,1.9621419410289412e-7
14344900,0,0,1.9621419410289412e-7
14345050,0,0,1.9621419410289412e-7
14345200,0,0,1.9621419410289412e-7
14345350,0,0,1.9621419410289412e-7
14345500,0,0,1.9621419410289412e-7
14345650,0,0,1.9621419410289412e-7
14345800,0,0,1.9621419410289412e-7
14345950,0,0,1.9621419410289412e-7
14346100,0,0,1.9621419410289412e-7
14346250,0,0,1.9621419410289412e-7
14346400,0,0,1.9621419410289412e-7
14346550,0,0,1.9621419410289412e-7
14346700,0,0,1.9621419410289412e-7
14346850,0,0,1.9621419410289412e-7
14347000,0,0,1.9621419410289412e-7
14347150,0,0,1.9621419410289412e-7
14347300,0,0,1.9621419410289412e-7
14347450,0,0,1.9621419410289412e-7
14347600,0,0,1.9621419410289412e-7
14347750,0,0,1.9621419410289412e-7
14347900,0,0,1.9621419410289412e-7
14348050,0,0,1.9621419410289412e-7
14348200,0,0,1.9621419410289412e-7
14348350,0,0,1.9621419410289412e-7
14348500,0,0,1.9621419410289412e-7
14348650,0,0,1.9621419410289412e-7
14348800,0,0,1.9621419410289412e-7
14348950,0,0,1.9621419410289412e-7
14349100,0,0,1.9621419410289412e-7
14349250,0,0,1.9621419410289412e-7
14349400,0,0,1.9621419410289412e-7
14349550,0,0,1.9621419410289412e-7
14349700,0,0,1.9621419410289412e-7
14349850,0,0,1.9621419410289412e-7
14350000,0,0,1.9621419410289412e-7
14350150,0,0,1.9621419410289412e-7
14350300,0,0,1.9621419410289412e-7
14350450,0,0,1.9621419410289412e-7
14350600,0,0,1.9621419410289412e-7
14350750,0,0,1.9621419410289412e-7
14350900,0,0,1.9621419410289412e-7
14351050,0,0,1.9621419410289412e-7
14351200,0,0,1.9621419410289412e-7
14351350,0,0,1.9621419410289412e-7
14351500,0,0,1.9621419410289412e-7
14351650,0,0,1.9621419410289412e-7
14351800,0,0,1.9621419410289412e-7
14351950,0,0,1.9621419410289412e-7
14352100,0,0,1.9621419410289412e-7
14352250,0,0,1.9621419410289412e-7
14352400,0,0,1.9621419410289412e-7
14352550,0,0,1.9621419410289412e-7
14352700,0,0,1.9621419410289412e-7
14352850,0,0,1.9621419410289412e-7
14353000,0,0,1.9621419410289412e-7
14353150,0,0,1.9621419410289412e-7
14353300,0,0,1.9621419410289412e-7
14353450,0,0,1.9621419410289412e-7
14353600,0,0,1.9621419410289412e-7
14353750,0,0,1.9621419410289412e-7
14353900,0,0,1.9621419410289412e-7
14354050,0,0,1.9621419410289412e-7
14354200,0,0,1.9621419410289412e-7
14354350,0,0,1.9621419410289412e-7
14354500,0,0,1.9621419410289412e-7
14354650,0,0,1.9621419410289412e-7
14354800,0,0,1.9621419410289412e-7
14354950,0,0,1.9621419410289412e-7
14355100,0,0,1.9621419410289412e-7
14355250,0,0,1.9621419410289412e-7
14355400,0,0,1.9621419410289412e-7
14355550,0,0,1.9621419410289412e-7
14355700,0,0,1.9621419410289412e-7
14355850,0,0,1.9621419410289412e-7
14356000,0,0,1.9621419410289412e-7
14356150,0,0,1.9621419410289412e-7
14356300,0,0,1.9621419410289412e-7
14356450,0,0,1.9621419410289412e-7
14356600,0,0,1.9621419410289412e-7
14356750,0,0,1.9621419410289412e-7
14356900,0,0,1.9621419410289412e-7
14357050,0,0,1.9621419410289412e-7
14357200,0,0,1.9621419410289412e-7
14357350,0,0,1.9621419410289412e-7
14357500,0,0,1.9621419410289412e-7
14357650,0,0,1.9621419410289412e-7
14357800,0,0,1.9621419410289412e-7
14357950,0,0,1.9621419410289412e-7
14358100,0,0,1.9621419410289412e-7
14358250,0,0,1.9621419410289412e-7
14358400,0,0,1.9621419410289412e-7
14358550,0,0,1.9621419410289412e-7
14358700,0,0,1.9621419410289412e-7
14358850,0,0,1.9621419410289412e-7
14359000,0,0,1.9621419410289412e-7
14359150,0,0,1.9621419410289412e-7
14359300,0,0,1.9621419410289412e-7
14359450,0,0,1.9621419410289412e-7
14359600,0,0,1.9621419410289412e-7
14359750,0,0,1.9621419410289412e-7
14359900,0,0,1.9621419410289412e-7
14360050,0,0,1.9621419410289412e-7
14360200,0,0,1.9621419410289412e-7
14360350,0,0,1.9621419410289412e-7
14360500,0,0,1.9621419410289412e-7
14360650,0,0,1.9621419410289412e-7
14360800,0,0,1.9621419410289412e-7
14360950,0,0,1.9621419410289412e-7
14361100,0,0,1.9621419410289412e-7
14361250,0,0,1.9621419410289412e-7
14361400,0,0,1.9621419410289412e-7
14361550,0,0,1.9621419410289412e-7
14361700,0,0,1.9621419410289412e-7
14361850,0,0,1.9621419410289412e-7
14362000,0,0,1.9621419410289412e-7
14362150,0,0,1.9621419410289412e-7
14362300,0,0,1.9621419410289412e-7
14362450,0,0,1.9621419410289412e-7
14362600,0,0,1.9621419410289412e-7
14362750,0,0,1.9621419410289412e-7
14362900,0,0,1.9621419410289412e-7
14363050,0,0,1.9621419410289412e-7
14363200,0,0,1.9621419410289412e-7
14363350,0,0,1.9621419410289412e-7
14363500,0,0,1.9621419410289412e-7
14363650,0,0,1.9621419410289412e-7
14363800,0,0,1.9621419410289412e-7
14363950,0,0,1.9621419410289412e-7
14364100,0,0,1.9621419410289412e-7
14364250,0,0,1.9621419410289412e-7
14364400,0,0,1.9621419410289412e-7
14364550,0,0,1.9621419410289412e-7
14364700,0,0,1.9621419410289412e-7
14364850,0,0,1.9621419410289412e-7
14365000,0,0,1.9621419410289412e-7
14365150,0,0,1.9621419410289412e-7
14365300,0,0,1.9621419410289412e-7
14365450,0,0,1.9621419410289412e-7
14365600,0,0,1.9621419410289412e-7
14365750,0,0,1.9621419410289412e-7
14365900,0,0,1.9621419410289412e-7
14366050,0,0,1.9621419410289412e-7
14366200,0,0,1.9621419410289412e-7
14366350,0,0,1.9621419410289412e-7
14366500,0,0,1.9621419410289412e-7
14366650,0,0,1.9621419410289412e-7
14366800,0,0,1.9621419410289412e-7
14366950,0,0,1.9621419410289412e-7
14367100,0,0,1.9621419410289412e-7
14367250,0,0,1.9621419410289412e-7
14367400,0,0,1.9621419410289412e-7
14367550,0,0,1.9621419410289412e-7
14367700,0,0,1.9621419410289412e-7
14367850,0,0,1.9621419410289412e-7
14368000,0,0,1.9621419410289412e-7
14368150,0,0,1.9621419410289412e-7
14368300,0,0,1.9621419410289412e-7
14368450,0,0,1.9621419410289412e-7
14368600,0,0,1.9621419410289412e-7
14368750,0,0,1.9621419410289412e-7
14368900,0,0,1.9621419410289412e-7
14369050,0,0,1.9621419410289412e-7
14369200,0,0,1.9621419410289412e-7
14369350,0,0,1.9621419410289412e-7
14369500,0,0,1.9621419410289412e-7
14369650,0,0,1.9621419410289412e-7
14369800,0,0,1.9621419410289412e-7
14369950,0,0,1.9621419410289412e-7
14370100,0,0,1.9621419410289412e-7
14370250,0,0,1.9621419410289412e-7
14370400,0,0,1.9621419410289412e-7
14370550,0,0,1.9621419410289412e-7
14370700,0,0,1.9621419410289412e-7
14370850,0,0,1.9621419410289412e-7
14371000,0,0,1.9621419410289412e-7
14371150,0,0,1.9621419410289412e-7
14371300,0,0,1.9621419410289412e-7
14371450,0,0,1.9621419410289412e-7
14371600,0,0,1.9621419410289412e-7
14371750,0,0,1.9621419410289412e-7
14371900,0,0,1.9621419410289412e-7
14372050,0,0,1.9621419410289412e-7
14372200,0,0,1.9621419410289412e-7
14372350,0,0,1.9621419410289412e-7
14372500,0,0,1.9621419410289412e-7
14372650,0,0,1.9621419410289412e-7
14372800,0,0,1.9621419410289412e-7
14372950,0,0,1.9621419410289412e-7
14373100,0,0,1.9621419410289412e-7
14373250,0,0,1.9621419410289412e-7
14373400,0,0,1.9621419410289412e-7
14373550,0,0,1.9621419410289412e-7
14373700,0,0,1.9621419410289412e-7
14373850,0,0,1.9621419410289412e-7
14374000,0,0,1.9621419410289412e-7
14374150,0,0,1.9621419410289412e-7
14374300,0,0,1.9621419410289412e-7
14374450,0,0,1.9621419410289412e-7
14374600,0,0,1.9621419410289412e-7
14374750,0,0,1.9621419410289412e-7
14374900,0,0,1.9621419410289412e-7
14375050,0,0,1.9621419410289412e-7
14375200,0,0,1.9621419410289412e-7
14375350,0,0,1.9621419410289412e-7
14375500,0,0,1.9621419410289412e-7
14375650,0,0,1.9621419410289412e-7
14375800,0,0,1.9621419410289412e-7
14375950,0,0,1.9621419410289412e-7
14376100,0,0,1.9621419410289412e-7
14376250,0,0,1.9621419410289412e-7
14376400,0,0,1.9621419410289412e-7
14376550,0,0,1.9621419410289412e-7
14376700,0,0,1.9621419410289412e-7
14376850,0,0,1.9621419410289412e-7
14377000,0,0,1.9621419410289412e-7
14377150,0,0,1.9621419410289412e-7
14377300,0,0,1.9621419410289412e-7
14377450,0,0,1.9621419410289412e-7
14377600,0,0,1.9621419410289412e-7
14377750,0,0,1.9621419410289412e-7
14377900,0,0,1.9621419410289412e-7
14378050,0,0,1.9621419410289412e-7
14378200,0,0,1.9621419410289412e-7
14378350,0,0,1.9621419410289412e-7
14378500,0,0,1.9621419410289412e-7
14378650,0,0,1.9621419410289412e-7
14378800,0,0,1.9621419410289412e-7
14378950,0,0,1.9621419410289412e-7
14379100,0,0,1.9621419410289412e-7
14379250,0,0,1.9621419410289412e-7
14379400,0,0,1.9621419410289412e-7
14379550,0,0,1.9621419410289412e-7
14379700,0,0,1.9621419410289412e-7
14379850,0,0,1.9621419410289412e-7
14380000,0,0,1.9621419410289412e-7
14380150,0,0,1.9621419410289412e-7
14380300,0,0,1.9621419410289412e-7
14380450,0,0,1.9621419410289412e-7
14380600,0,0,1.9621419410289412e-7
14380750,0,0,1.9621419410289412e-7
14380900,0,0,1.9621419410289412e-7
14381050,0,0,1.9621419410289412e-7
14381200,0,0,1.9621419410289412e-7
14381350,0,0,1.9621419410289412e-7
14381500,0,0,1.9621419410289412e-7
14381650,0,0,1.9621419410289412e-7
14381800,0,0,1.9621419410289412e-7
14381950,0,0,1.9621419410289412e-7
14382100,0,0,1.9621419410289412e-7
14382250,0,0,1.9621419410289412e-7
14382400,0,0,1.9621419410289412e-7
14382550,0,0,1.9621419410289412e-7
14382700,0,0,1.9621419410289412e-7
14382850,0,0,1.9621419410289412e-7
14383000,0,0,1.9621419410289412e-7
14383150,0,0,1.9621419410289412e-7
14383300,0,0,1.9621419410289412e-7
14383450,0,0,1.9621419410289412e-7
14383600,0,0,1.9621419410289412e-7
14383750,0,0,1.9621419410289412e-7
14383900,0,0,1.9621419410289412e-7
14384050,0,0,1.9621419410289412e-7
14384200,0,0,1.9621419410289412e-7
14384350,0,0,1.9621419410289412e-7
14384500,0,0,1.9621419410289412e-7
14384650,0,0,1.9621419410289412e-7
14384800,0,0,1.9621419410289412e-7
14384950,0,0,1.9621419410289412e-7
14385100,0,0,1.9621419410289412e-7
14385250,0,0,1.9621419410289412e-7
14385400,0,0,1.9621419410289412e-7
14385550,0,0,1.9621419410289412e-7
14385700,0,0,1.9621419410289412e-7
14385850,0,0,1.9621419410289412e-7
14386000,0,0,1.9621419410289412e-7
14386150,0,0,1.9621419410289412e-7
14386300,0,0,1.9621419410289412e-7
14386450,0,0,1.9621419410289412e-7
14386600,0,0,1.9621419410289412e-7
14386750,0,0,1.9621419410289412e-7
14386900,0,0,1.9621419410289412e-7
14387050,0,0,1.9621419410289412e-7
14387200,0,0,1.9621419410289412e-7
14387350,0,0,1.9621419410289412e-7
