blocknumber,reserve LINK,reserve WETH,volume LINK for 5% slippage
10163650,0,0,3213.05104646743
10163800,0,0,3214.37057939815
10163950,0,0,3208.597401536994
10164100,0,0,3205.9658225896274
10164250,0,0,3204.79492158199
10164400,0,0,3204.79492158199
10164550,0,0,3204.79492158199
10164700,0,0,3206.798739098682
10164850,0,0,3206.798739098682
10165000,0,0,3243.7253444987073
10165150,0,0,3249.2142067169334
10165300,0,0,3243.951048822193
10165450,0,0,3261.5194129902884
10165600,0,0,3258.5067208727123
10165750,0,0,3260.5563684144436
10165900,0,0,3262.0165752611792
10166050,0,0,3263.9779037304834
10166200,0,0,3263.0773240263516
10166350,0,0,3267.1007283737126
10166500,0,0,3267.1007283737126
10166650,0,0,3266.2923404028625
10166800,0,0,3283.2404749736743
10166950,0,0,3274.954365503887
10167100,0,0,3300.9278263211745
10167250,0,0,3296.436967415808
10167400,0,0,3315.4240024963
10167550,0,0,3307.9797674962538
10167700,0,0,3310.2438736145123
10167850,0,0,3312.3637531389686
10168000,0,0,3281.545545502144
10168150,0,0,3288.3921943840687
10168300,0,0,3288.3921943840687
10168450,0,0,3287.1209957613173
10168600,0,0,3283.2485312811186
10168750,0,0,3299.919806269936
10168900,0,0,3540.9848421255447
10169050,0,0,3540.4939459070883
10169200,0,0,3545.7532265234477
10169350,0,0,3551.0163844181807
10169500,0,0,3559.8080816880392
10169650,0,0,3559.412527663997
10169800,0,0,3586.4988384522003
10169950,0,0,3595.0567147177935
10170100,0,0,3600.041606880768
10170250,0,0,3592.4869622666592
10170400,0,0,3592.4869622666592
10170550,0,0,3594.580200715747
10170700,0,0,3598.9860926812544
10170850,0,0,3606.7740157224907
10171000,0,0,3610.656237353207
10171150,0,0,3610.656237353207
10171300,0,0,3599.228198201061
10171450,0,0,3599.0176718852745
10171600,0,0,3588.8181645428413
10171750,0,0,3597.8272612064757
10171900,0,0,3588.419528343962
10172050,0,0,3588.419528343962
10172200,0,0,3594.9469612913235
10172350,0,0,3594.9469612913235
10172500,0,0,3582.9372376022948
10172650,0,0,3582.9372376022948
10172800,0,0,3583.184960245955
10172950,0,0,3654.1541859115823
10173100,0,0,3647.516045013763
10173250,0,0,3621.9168468064163
10173400,0,0,3634.912454993784
10173550,0,0,3630.0384312807873
10173700,0,0,3630.6491852062027
10173850,0,0,3621.2204109790764
10174000,0,0,3627.504303350739
10174150,0,0,3630.465351200881
10174300,0,0,3635.6988279745274
10174450,0,0,3634.3959354062245
10174600,0,0,3627.550636487038
10174750,0,0,3628.2842524795997
10174900,0,0,3620.5764639808185
10175050,0,0,3609.9873194058746
10175200,0,0,3609.9873194058746
10175350,0,0,3611.0506017739244
10175500,0,0,3601.714861280838
10175650,0,0,3619.04095439511
10175800,0,0,3620.5354485294083
10175950,0,0,3610.636208498996
10176100,0,0,3613.0940254735906
10176250,0,0,3613.4814374452544
10176400,0,0,3621.7501513370808
10176550,0,0,3617.394754892579
10176700,0,0,3613.340001304081
10176850,0,0,3612.028014328418
10177000,0,0,3598.9303545825096
10177150,0,0,3555.7291432221245
10177300,0,0,3550.5656821364246
10177450,0,0,3563.5544158884295
10177600,0,0,3557.881680909253
10177750,0,0,3572.79480093882
10177900,0,0,3571.171513624504
10178050,0,0,3581.6272141686786
10178200,0,0,3508.8048103582696
10178350,0,0,3503.4942676728388
10178500,0,0,3497.7933441865753
10178650,0,0,3498.1307858870423
10178800,0,0,3503.108397871125
10178950,0,0,3498.3573858146556
10179100,0,0,3498.3573858146556
10179250,0,0,3471.3537616475223
10179400,0,0,3484.5205570459366
10179550,0,0,3499.9885591504863
10179700,0,0,3513.1790926993854
10179850,0,0,3511.8633032257057
10180000,0,0,3524.87441115854
10180150,0,0,3523.4656422470143
10180300,0,0,3526.1808992943843
10180450,0,0,3510.51190626726
10180600,0,0,3515.775064161993
10180750,0,0,3537.4247802497557
10180900,0,0,3527.0874671757774
10181050,0,0,3528.4171876020555
10181200,0,0,3619.4813025838084
10181350,0,0,3616.1305871584045
10181500,0,0,3625.1147178181564
10181650,0,0,3640.479889487353
10181800,0,0,3637.1987005542614
10181950,0,0,3636.1751443476533
10182100,0,0,3641.10636484978
10182250,0,0,3641.10636484978
10182400,0,0,3632.2209266823775
10182550,0,0,3631.499315607958
10182700,0,0,3653.3375563945738
10182850,0,0,3703.409599257924
10183000,0,0,3689.4804138908803
10183150,0,0,3679.7638198194763
10183300,0,0,3708.082472132388
10183450,0,0,3707.292998448189
10183600,0,0,3687.8995812551148
10183750,0,0,3648.0734512715135
10183900,0,0,3654.111684074349
10184050,0,0,3658.3097947605274
10184200,0,0,3668.5203210762993
10184350,0,0,3664.6266166979913
10184500,0,0,3667.7406620541587
10184650,0,0,3667.89879360098
10184800,0,0,3667.65348976299
10184950,0,0,3668.196994911763
10185100,0,0,3666.4074470519263
10185250,0,0,3666.4074470519263
10185400,0,0,3664.6999402509246
10185550,0,0,3664.6999402509246
10185700,0,0,3656.3495096138067
10185850,0,0,3656.064750132806
10186000,0,0,3656.064750132806
10186150,0,0,3655.538434343325
10186300,0,0,3668.552788410321
10186450,0,0,3666.4438643749745
10186600,0,0,3670.729519238914
10186750,0,0,3644.5096482727968
10186900,0,0,3661.797317721779
10187050,0,0,3639.8662239337864
10187200,0,0,3684.0272892360226
10187350,0,0,3654.9356373529736
10187500,0,0,3649.7541628864856
10187650,0,0,3655.8914242838655
10187800,0,0,3641.696844768914
10187950,0,0,3643.601443580046
10188100,0,0,3637.8119239959487
10188250,0,0,3642.432806162411
10188400,0,0,3643.4942447051144
10188550,0,0,3636.3689420147857
10188700,0,0,3635.1607092898194
10188850,0,0,3633.936918587031
10189000,0,0,3631.697106105712
10189150,0,0,3623.0400098963582
10189300,0,0,3626.9873783174116
10189450,0,0,3626.9873783174116
10189600,0,0,3627.7242204226786
10189750,0,0,3625.1933745884744
10189900,0,0,3628.7633207398176
10190050,0,0,3636.031223271202
10190200,0,0,3661.1723227732145
10190350,0,0,3661.647100295406
10190500,0,0,3654.4674399396026
10190650,0,0,3654.4674399396026
10190800,0,0,3642.9845060252846
10190950,0,0,3627.6261335938616
10191100,0,0,3632.8802769193717
10191250,0,0,3636.3518703256123
10191400,0,0,3636.3518703256123
10191550,0,0,3636.3518703256123
10191700,0,0,3631.260945291724
10191850,0,0,3628.974066304072
10192000,0,0,3635.2397224286397
10192150,0,0,3635.2397224286397
10192300,0,0,3633.3574601446307
10192450,0,0,3635.5048285656812
10192600,0,0,3635.5048285656812
10192750,0,0,3633.3514666541887
10192900,0,0,3633.3514666541887
10193050,0,0,3632.786046292502
10193200,0,0,3632.757779907115
10193350,0,0,3632.757779907115
10193500,0,0,3631.345131500042
10193650,0,0,3632.650120164035
10193800,0,0,3630.081999740112
10193950,0,0,3643.012521767814
10194100,0,0,3634.692636500811
10194250,0,0,3615.7950437345135
10194400,0,0,3615.7950437345135
10194550,0,0,3624.372609595768
10194700,0,0,3625.389861082862
10194850,0,0,3637.8046171480237
10195000,0,0,3613.1600388062507
10195150,0,0,3618.1980801982863
10195300,0,0,3626.2973948047584
10195450,0,0,3639.5259202955494
10195600,0,0,3628.812021832782
10195750,0,0,3628.812021832782
10195900,0,0,3639.033147888491
10196050,0,0,3645.5721479746426
10196200,0,0,3646.894243500079
10196350,0,0,3646.767526726384
10196500,0,0,3675.5764015965397
10196650,0,0,3675.5764015965397
10196800,0,0,3679.737554307998
10196950,0,0,3682.0797466285003
10197100,0,0,3678.361807737485
10197250,0,0,3676.2130274745723
10197400,0,0,3675.499585984682
10197550,0,0,3687.69565799713
10197700,0,0,3697.353676846469
10197850,0,0,3696.571621017938
10198000,0,0,3702.9883065444155
10198150,0,0,3702.7743961848028
10198300,0,0,3702.73999918309
10198450,0,0,3702.73999918309
10198600,0,0,3700.721247143505
10198750,0,0,3713.8109609760286
10198900,0,0,3713.8109609760286
10199050,0,0,3713.8109609760286
10199200,0,0,3711.4794308279525
10199350,0,0,3721.1182931503718
10199500,0,0,3712.964111217312
10199650,0,0,3712.964111217312
10199800,0,0,3707.9964412899717
10199950,0,0,3700.4665542774164
10200100,0,0,3700.4665542774164
10200250,0,0,3714.91631871376
10200400,0,0,3737.4360711718327
10200550,0,0,3719.1197853837366
10200700,0,0,3721.145124751696
10200850,0,0,3734.5803396238916
10201000,0,0,3737.475076466013
10201150,0,0,3732.38120668185
10201300,0,0,3722.0208155387227
10201450,0,0,3731.7219755828846
10201600,0,0,3744.92297923789
10201750,0,0,3740.2867550885567
10201900,0,0,3756.24085535256
10202050,0,0,3759.80664482624
10202200,0,0,3768.487317052699
10202350,0,0,3742.478614623222
10202500,0,0,3740.7998803748924
10202650,0,0,3740.799354059098
10202800,0,0,3740.799354059098
10202950,0,0,3749.1509812603326
10203100,0,0,3729.691325529857
10203250,0,0,3730.5984544243256
10203400,0,0,3730.675762946543
10203550,0,0,3730.675762946543
10203700,0,0,3733.083837601356
10203850,0,0,3733.083837601356
10204000,0,0,3733.083837601356
10204150,0,0,3728.1493975643243
10204300,0,0,3732.026905138773
10204450,0,0,3732.026905138773
10204600,0,0,3747.096937608352
10204750,0,0,3769.470339229025
10204900,0,0,3768.897686500408
10205050,0,0,3767.717686500415
10205200,0,0,3772.3221667015605
10205350,0,0,3761.188439333637
10205500,0,0,3758.9829062317003
10205650,0,0,3758.9829062317003
10205800,0,0,3754.4153162430885
10205950,0,0,3755.0536293493933
10206100,0,0,3754.9959331137215
10206250,0,0,3755.2725567979214
10206400,0,0,3755.012890661208
10206550,0,0,3756.888678612464
10206700,0,0,3746.3623628229834
10206850,0,0,3753.617450232996
10207000,0,0,3753.617450232996
10207150,0,0,3752.686517754759
10207300,0,0,3752.686517754759
10207450,0,0,3750.7612775413436
10207600,0,0,3750.6173836173693
10207750,0,0,3758.332668233372
10207900,0,0,3758.332668233372
10208050,0,0,3752.1053020474355
10208200,0,0,3761.200542893159
10208350,0,0,3758.594045614198
10208500,0,0,3758.594045614198
10208650,0,0,3755.0029820228665
10208800,0,0,3762.535019043222
10208950,0,0,3759.49191578514
10209100,0,0,3759.4919157851546
10209250,0,0,3762.5331080700707
10209400,0,0,3750.583415450863
10209550,0,0,3753.781259540352
10209700,0,0,3756.299837460916
10209850,0,0,3778.1764986014896
10210000,0,0,3789.871923617291
10210150,0,0,3773.6280453026993
10210300,0,0,3791.0830835643865
10210450,0,0,3790.9959119578853
10210600,0,0,3790.9959119578853
10210750,0,0,3795.23883035616
10210900,0,0,3795.23883035616
10211050,0,0,3794.633567198267
10211200,0,0,3805.428883611661
10211350,0,0,3804.85925103756
10211500,0,0,3797.0861165050155
10211650,0,0,3804.614893995662
10211800,0,0,3804.614893995662
10211950,0,0,3813.5210528580064
10212100,0,0,3813.678947594861
10212250,0,0,3822.485292211146
10212400,0,0,3822.485292211146
10212550,0,0,3816.6471963766962
10212700,0,0,3812.969112842562
10212850,0,0,3818.2322707373096
10213000,0,0,3830.8638496846543
10213150,0,0,3830.8638496846543
10213300,0,0,3831.390165474135
10213450,0,0,3811.2627849471464
10213600,0,0,3798.5048103841254
10213750,0,0,3804.084771019843
10213900,0,0,3809.050555747017
10214050,0,0,3817.964109623703
10214200,0,0,3819.069372781625
10214350,0,0,3816.6544430618087
10214500,0,0,3816.819575167101
10214650,0,0,3817.73743172377
10214800,0,0,3805.0038706435735
10214950,0,0,3806.2865132475417
10215100,0,0,3814.8031240991695
10215250,0,0,3814.8031240991695
10215400,0,0,3814.8031240991695
10215550,0,0,3819.1461720233638
10215700,0,0,3806.185433242441
10215850,0,0,3804.132801663509
10216000,0,0,3802.501222716135
10216150,0,0,3813.6557696708915
10216300,0,0,3795.568440097719
10216450,0,0,3798.1844769097224
10216600,0,0,3798.1844769097224
10216750,0,0,3798.1844769097224
10216900,0,0,3806.9361556260847
10217050,0,0,3801.369363013029
10217200,0,0,3807.0190750026813
10217350,0,0,3807.0190750026813
10217500,0,0,3809.4057783121534
10217650,0,0,3809.1193358432065
10217800,0,0,3802.484738794621
10217950,0,0,3804.685384253564
10218100,0,0,3817.776831124065
10218250,0,0,3817.776831124065
10218400,0,0,3820.408410071439
10218550,0,0,3820.4084100714244
10218700,0,0,3817.4901059473195
10218850,0,0,3813.7393925207725
10219000,0,0,3819.5048450484755
10219150,0,0,3807.398591217774
10219300,0,0,3830.7222483350633
10219450,0,0,3829.2695367042325
10219600,0,0,3824.636318496603
10219750,0,0,3817.2199956722034
10219900,0,0,3814.5108483209333
10220050,0,0,3809.6979921392194
10220200,0,0,3805.4600003093656
10220350,0,0,3805.4600003093656
10220500,0,0,3805.4600003093656
10220650,0,0,3818.272256128548
10220800,0,0,3826.9532928690314
10220950,0,0,3825.721801425956
10221100,0,0,3764.738472909594
10221250,0,0,3767.4039396794396
10221400,0,0,3767.4039396794396
10221550,0,0,3768.10170833522
10221700,0,0,3772.4598437228124
10221850,0,0,3775.0476200508274
10222000,0,0,3775.0476200508274
10222150,0,0,3782.9040403365652
10222300,0,0,3779.257736724481
10222450,0,0,3799.991388861279
10222600,0,0,3794.8563480259763
10222750,0,0,3794.387716486948
10222900,0,0,3788.4990497099207
10223050,0,0,3794.3892601409607
10223200,0,0,3800.2615539118997
10223350,0,0,3793.9123905228334
10223500,0,0,3791.068948976521
10223650,0,0,3787.999177186881
10223800,0,0,3787.999177186881
10223950,0,0,3797.8708613974013
10224100,0,0,3772.1159712847
10224250,0,0,3772.1159712847
10224400,0,0,3780.081942597346
10224550,0,0,3780.081942597346
10224700,0,0,3778.818784702613
10224850,0,0,3787.9518134394457
10225000,0,0,3777.815150861905
10225150,0,0,3775.397915767826
10225300,0,0,3775.397915767826
10225450,0,0,3775.397915767826
10225600,0,0,3775.397915767826
10225750,0,0,3783.0002713515278
10225900,0,0,3777.027486671912
10226050,0,0,3779.195575957521
10226200,0,0,3779.195575957521
10226350,0,0,3763.6897293055517
10226500,0,0,3763.6897293055517
10226650,0,0,3763.6897293055517
10226800,0,0,3760.531771965165
10226950,0,0,3756.9531980746397
10227100,0,0,3767.546057844942
10227250,0,0,3779.1055349268136
10227400,0,0,3773.9416649848863
10227550,0,0,3775.1080355938466
10227700,0,0,3774.617211830715
10227850,0,0,3778.784192726962
10228000,0,0,3770.0950829438807
10228150,0,0,3778.1635039965186
10228300,0,0,3784.9750731989916
10228450,0,0,3773.528412318832
10228600,0,0,3769.938515088317
10228750,0,0,3769.938515088317
10228900,0,0,3770.463820324934
10229050,0,0,3770.463820324934
10229200,0,0,3780.027391911237
10229350,0,0,3780.027391911237
10229500,0,0,3787.6192198256904
10229650,0,0,3784.6501994698774
10229800,0,0,3791.0420611050504
10229950,0,0,3803.9239032103214
10230100,0,0,3789.513401456643
10230250,0,0,3790.077980404021
10230400,0,0,3789.790801807336
10230550,0,0,3763.9525395959936
10230700,0,0,3791.9531105791975
10230850,0,0,3791.9531105791975
10231000,0,0,3790.51713313855
10231150,0,0,3790.464501559618
10231300,0,0,3797.6682436444826
10231450,0,0,3797.668243644468
10231600,0,0,3791.3912645339296
10231750,0,0,3792.970211902357
10231900,0,0,3792.912903390912
10232050,0,0,3810.402570106773
10232200,0,0,3811.5908073787577
10232350,0,0,3811.7021487252496
10232500,0,0,3721.1805849539523
10232650,0,0,3722.8500586381706
10232800,0,0,3717.626303252109
10232950,0,0,3727.238316993753
10233100,0,0,3735.027790677952
10233250,0,0,3737.042243721022
10233400,0,0,3728.4820703383302
10233550,0,0,3731.376807180437
10233700,0,0,3730.8205582109804
10233850,0,0,3707.1718262086215
10234000,0,0,3718.1548441389023
10234150,0,0,3718.2207638164837
10234300,0,0,3747.647492363438
10234450,0,0,3756.185753120022
10234600,0,0,3751.897303808364
10234750,0,0,3737.1170415747183
10234900,0,0,3790.5919502476318
10235050,0,0,3794.532858580482
10235200,0,0,3793.3571000785305
10235350,0,0,3791.543424105461
10235500,0,0,3802.3041571576905
10235650,0,0,3777.826824522199
10235800,0,0,3784.0726139959006
10235950,0,0,3784.944561364304
10236100,0,0,3782.120149221504
10236250,0,0,3779.221887907028
10236400,0,0,3779.221887907028
10236550,0,0,3778.00594510918
10236700,0,0,3797.3031774511765
10236850,0,0,3804.59083688831
10237000,0,0,3799.749966719901
10237150,0,0,3805.174056513075
10237300,0,0,3803.7100784388313
10237450,0,0,3801.0303743733966
10237600,0,0,3798.865006080625
10237750,0,0,3798.634501286331
10237900,0,0,3798.634501286331
10238050,0,0,3792.007849359201
10238200,0,0,3800.487204247198
10238350,0,0,3810.135033444036
10238500,0,0,3803.110746850987
10238650,0,0,3790.7544557176006
10238800,0,0,3791.520057182337
10238950,0,0,3788.870361520705
10239100,0,0,3788.151388139231
10239250,0,0,3790.278316427226
10239400,0,0,3749.335999213232
10239550,0,0,3737.3182116773096
10239700,0,0,3762.2474884253315
10239850,0,0,3770.351152643125
10240000,0,0,3770.233013933306
10240150,0,0,3764.2101944161695
10240300,0,0,3751.69106177926
10240450,0,0,3762.6355998887157
10240600,0,0,3756.6543281448976
10240750,0,0,3761.912222881743
10240900,0,0,3757.6356683540216
10241050,0,0,3757.6356683540216
10241200,0,0,3767.892825256975
10241350,0,0,3770.8493626197305
10241500,0,0,3770.500857785926
10241650,0,0,3765.9209840185213
10241800,0,0,3765.9209840185213
10241950,0,0,3765.9209840185213
10242100,0,0,3766.403116069865
10242250,0,0,3769.621043001549
10242400,0,0,3782.2525637531944
10242550,0,0,3751.6379588514246
10242700,0,0,3751.6379588514246
10242850,0,0,3758.3739477157797
10243000,0,0,3769.885045571369
10243150,0,0,3769.885045571369
10243300,0,0,3769.885045571369
10243450,0,0,3758.8412175793346
10243600,0,0,3761.5141585619713
10243750,0,0,3768.924759679241
10243900,0,0,3776.2543972198764
10244050,0,0,3776.2543972198764
10244200,0,0,3766.373873462813
10244350,0,0,3767.797119780691
10244500,0,0,3770.6392250438366
10244650,0,0,3783.172199463501
10244800,0,0,3782.525761013545
10244950,0,0,3783.260698568047
10245100,0,0,3770.4099807987077
10245250,0,0,3813.424909140609
10245400,0,0,3810.7595469496737
10245550,0,0,3810.7595469496737
10245700,0,0,3831.7832992890326
10245850,0,0,3828.6905739320937
10246000,0,0,3829.0080320500565
10246150,0,0,3859.079243186832
10246300,0,0,3873.3457366084476
10246450,0,0,3878.061671021118
10246600,0,0,3863.094389882899
10246750,0,0,3839.280399787065
10246900,0,0,3847.3785404032387
10247050,0,0,3854.098319359662
10247200,0,0,3884.314868208923
10247350,0,0,3884.16089520113
10247500,0,0,3869.0984261690464
10247650,0,0,3882.6940257360548
10247800,0,0,3872.865881036312
10247950,0,0,3850.3241781266406
10248100,0,0,3848.2073115319945
10248250,0,0,3853.005273413364
10248400,0,0,3852.3551938746095
10248550,0,0,3856.136139515045
10248700,0,0,3854.732873317829
10248850,0,0,3859.281915272819
10249000,0,0,3859.251619296265
10249150,0,0,3851.6335309539572
10249300,0,0,3852.934035752216
10249450,0,0,3831.177931274535
10249600,0,0,3825.9106645614374
10249750,0,0,3831.2035237778473
10249900,0,0,3839.6526738473476
10250050,0,0,3827.557428818167
10250200,0,0,3829.1177112014702
10250350,0,0,3838.364378735001
10250500,0,0,3838.364378735001
10250650,0,0,3838.364378735001
10250800,0,0,3836.8873092703143
10250950,0,0,3838.189021510363
10251100,0,0,3836.6225288125715
10251250,0,0,3848.3738698371017
10251400,0,0,3847.094174041602
10251550,0,0,3828.0419435014046
10251700,0,0,3861.5251202266372
10251850,0,0,3854.5195107760374
10252000,0,0,3851.592520643375
10252150,0,0,3925.0910603699303
10252300,0,0,3918.172651787536
10252450,0,0,3924.7926985188824
10252600,0,0,3924.7926985188824
10252750,0,0,3936.1909468358062
10252900,0,0,3926.086133957724
10253050,0,0,3925.3681556233787
10253200,0,0,3923.5677218565834
10253350,0,0,3917.0119351319736
10253500,0,0,3937.0119351319736
10253650,0,0,3934.0529441320396
10253800,0,0,3932.0447399419645
10253950,0,0,3941.6394922407635
10254100,0,0,3943.8417567961733
10254250,0,0,3944.0603425219597
10254400,0,0,3944.0603425219597
10254550,0,0,3944.0603425219597
10254700,0,0,3919.333554874276
10254850,0,0,3922.4215440200787
10255000,0,0,3922.4215440200787
10255150,0,0,3917.411887854425
10255300,0,0,3918.968622817192
10255450,0,0,3915.810728080338
10255600,0,0,3912.7637362184323
10255750,0,0,3911.600947098894
10255900,0,0,3911.600947098894
10256050,0,0,3911.471782928784
10256200,0,0,3910.2420754408377
10256350,0,0,3903.4196459931845
10256500,0,0,3903.4196459931845
10256650,0,0,3903.6964093924034
10256800,0,0,3903.8714323894237
10256950,0,0,3903.8714323894237
10257100,0,0,3903.8714323894237
10257250,0,0,3907.3912966895878
10257400,0,0,3907.379585653194
10257550,0,0,3899.4848488110874
10257700,0,0,3901.564797491388
10257850,0,0,3896.1337554985366
10258000,0,0,3899.028492340629
10258150,0,0,3899.028492340629
10258300,0,0,3905.2443886302935
10258450,0,0,3880.615778930558
10258600,0,0,3883.8700910025655
10258750,0,0,3889.3146918948914
10258900,0,0,3889.3146918948914
10259050,0,0,3891.436008128934
10259200,0,0,3891.5183084435703
10259350,0,0,3903.9010652409925
10259500,0,0,3938.9659703100915
10259650,0,0,3948.3766197973455
10259800,0,0,3948.254389361202
10259950,0,0,3948.254389361202
10260100,0,0,3952.924696708971
10260250,0,0,3944.816589070353
10260400,0,0,3944.816589070353
10260550,0,0,3942.8716532120598
10260700,0,0,3945.4201149287837
10260850,0,0,3945.080229363928
10261000,0,0,3923.9711004641867
10261150,0,0,3923.9125409462285
10261300,0,0,3933.265009268871
10261450,0,0,3933.265009268871
10261600,0,0,3937.4569355846616
10261750,0,0,3937.8414559331286
10261900,0,0,3928.3199686230073
10262050,0,0,3928.3199686230073
10262200,0,0,3940.609442307221
10262350,0,0,3934.8855585721176
10262500,0,0,3942.749380383102
